Scraped_At,Scan_Name,Col_1
2026-02-02 05:06:49,Scan_2,No data for table
2026-02-02 05:06:49,Scan_7,CEATLTD,23.86,27.21,-16.07,65.40,38.59,45.98,27.80,10.19,6.89,4157.05,3772.65,3529.41,14.68,16.92,16.21,17.38,4.40,-6.76
2026-02-02 05:06:49,Scan_7,LUMAXIND,30.74,29.35,-1.50,-17.71,38.13,38.71,47.04,9.33,-0.092,1008.60,922.52,923.37,16.02,1.38,1.14,1.18,21.62,-3.55
2026-02-02 05:06:49,Scan_7,WAAREEENER,18.37,23.26,25.98,13.07,36.95,29.33,25.94,24.72,37.05,7565.05,6065.64,4425.83,30.54,6.91,6.35,2.68,8.77,136.92
2026-02-02 05:06:49,Scan_7,MASTEK,14.39,16.52,11.09,5.82,34.97,31.48,29.75,-3.69,2.81,905.68,940.37,914.70,17.16,10.26,11.24,11.04,-8.66,1.77
2026-02-02 05:06:49,Scan_7,SWARAJENG,24.95,22.52,-15.24,-0.608,34.66,40.89,41.14,-6.12,4.12,473.20,504.04,484.10,55.47,3.15,3.93,3.72,-19.83,5.59
2026-02-02 05:06:49,Scan_7,BBTC,12.18,10.36,0.406,-22.02,34.64,34.50,44.24,4.95,3.65,4852.85,4623.77,4461.14,45.22,9.42,9.30,9.33,1.30,-0.358
2026-02-02 05:06:49,Scan_7,TIIL,14.45,16.89,-3.48,20.39,33.80,35.02,29.09,18.83,-9.89,752,632.85,702.28,15.95,0.434,0.508,0.485,-14.57,4.77
2026-02-02 05:06:49,Scan_7,THANGAMAYL,24.57,40.99,79.12,27.94,33.71,18.82,14.71,40.87,9.60,2401.21,1704.60,1555.32,13.74,4.70,4.49,4.41,4.72,1.62
2026-02-02 05:06:49,Scan_7,APOLLOHOSP,51.80,59.75,10.27,11.07,33.19,30.10,27.10,7.90,4.47,6303.50,5842.10,5592.20,17.49,43.54,44.20,43.49,-1.50,1.64
2026-02-02 05:06:49,Scan_7,M&M,25.66,26.38,-10.06,23.92,32.90,36.58,29.52,0.989,6.69,45885.40,45435.88,42585.67,14.11,36.88,37.43,37.92,-1.46,-1.29
