Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low3,0d_high,R_vol,Rsi,W rsi,Adx,%ch_2low,Adr p - adr%,Low 2%,Low5,Rs,Is,Tps,Rs score,Low,Max2
2026-04-16T11:49:08.787,NETWEB,3780.0,3600.0,3758.5,5.47,3515.84,3183.44,4908.63,72.61,113.35,i.t,computers - hardware,8.67,-0.11,0.84,-0.16,0.75,12.39,12.39,5.0,4.36,16.24,450.76,163.84,3.84,3.84,2.75,90.57,20189.74,6.18,5.58,3.13,96.74,16432391,56653868,2026-04-16,,,,,,,,,,,,,,,,
2026-04-16T11:49:08.787,POLYCAB,7875.0,7795.0,7848.5,0.74,7465.13,7078.7,9388.1,47.51,44.65,industrials,cables - power,12.07,-0.05,0.09,-0.07,0.08,2.61,2.61,1.03,3.17,5.55,240.96,248.98,3.06,3.06,0.97,21.65,117284.52,6.2,5.44,1.0,21.49,57955631,150538473,2026-04-16,,,,,,,,,,,,,,,,
2026-04-16T11:49:08.787,LAURUSLABS,1135.75,1112.8,1126.0,0.75,1073.81,1054.61,1268.78,60.28,71.46,healthcare,pharmaceuticals - indian - bulk drugs & formln,6.68,0.18,0.2,0.17,0.19,3.84,3.84,2.06,2.89,4.98,104.43,32.49,3.09,3.09,3.21,39.29,60334.37,6.25,3.98,3.54,40.63,391424864,539856582,2026-04-16,,,,,,,,,,,,,,,,
2026-04-16T11:49:08.787,KEI,4694.0,4593.8,4669.0,1.53,4399.67,4140.08,5726.83,47.51,51.05,industrials,cables - power,13.31,-0.01,0.15,-0.03,0.14,3.51,3.51,2.18,3.8,8.56,194.26,177.31,3.67,3.67,1.1,30.88,43961.93,6.41,5.54,1.14,42.41,62139603,95600595,2026-04-16,,,,,,,,,,,,,,,,
2026-04-16T11:49:08.787,CGPOWER,761.7,753.1,757.5,1.27,720.23,688.66,895.18,104.63,104.32,industrials,electric equipment,8.04,-0.07,0.11,-0.08,0.1,4.85,4.85,1.14,3.22,7.42,61.63,24.42,3.14,3.14,2.52,66.3,117800.1,7.91,7.59,2.75,18.02,687202648,1574867609,2026-04-16,,,,,,,,,,,,,,,,
2026-04-16T11:49:08.787,AMBER,7697.0,7535.0,7634.0,1.7,7173.33,6532.57,9836.86,-246.26,156.81,consumer discretionary,air-conditioners,16.18,-0.14,-0.06,-0.18,-0.07,5.98,5.98,2.15,4.14,8.95,516.97,315.78,4.07,4.07,1.64,57.65,26401.89,8.31,6.49,1.76,31.35,21738805,35172042,2026-04-16,,,,,,,,,,,,,,,,
2026-04-16T11:49:08.787,ATHERENERG,887.0,865.35,875.25,0.48,811.27,812.63,1000.49,-98.56,-42.85,auto,automobiles - scooters and 3 - wheelers,9.92,0.31,1.45,0.3,1.45,2.98,2.98,2.5,5.7,2.32,139.82,49.92,5.98,5.98,2.8,75.77,33260.27,8.68,8.57,3.33,19.83,225832435,381841151,2026-04-16,,,,,,,,,,,,,,,,
2026-03-19T14:26:15.623,DATAPATTNS,,,3273.0,-0.88,,3331.56,3185.17,78.53,74.81,aerospace & defence,electronics - components,,0.05,0.07,,,,,-1.76,,,,,,,,,,,,,,,,2026-03-19,,,0.75,57.26,,34.41,,,3146.78,3055.1,27.85,2927.23,2744.89,21.88,,
2026-03-19T14:26:15.623,CHENNPETRO,,,1020.4,0.52,,954.92,1118.62,3.79,7.03,energy,refineries,,0.27,0.34,,,,,6.86,,,,,,,,,,,,,,,,2026-03-19,,,1.63,59.65,,23.07,,,976.03,870.8,54.74,872.85,798.33,19.65,,
2026-03-19T14:26:15.623,CCL,,,1043.2,-0.27,,1023.18,1073.23,34.63,37.09,fmcg,tea,,0.09,0.13,,,,,1.96,,,,,,,,,,,,,,,,2026-03-19,,,0.29,55.53,,15.15,,,1017.14,1016.6,15.76,982.42,953.64,18.15,,
2026-03-19T14:26:15.623,GESHIP,,,1441.6,0.04,,1406.34,1494.49,6.33,9.1,transportation,shipping,,0.26,0.36,,,,,2.51,,,,,,,,,,,,,,,,2026-03-19,,,0.52,60.82,,26.94,,,1386.7,1343.7,46.83,1313.11,1228.14,14.46,,
2026-03-19T14:26:15.623,ADANIPOWER,,,151.75,-1.51,,142.47,165.68,29.41,8.53,power & utilities,power generation and supply,,-0.02,0.23,,,,,6.52,,,,,,,,,,,,,,,,2026-03-19,,,0.57,59.81,,20.79,,,147.98,145.3,26.67,140.19,135.25,11.23,,
2026-03-19T14:26:15.623,SAILIFE,,,1007.6,-0.62,,1001.53,1016.7,52.81,63.68,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.02,0.23,,,,,0.61,,,,,,,,,,,,,,,,2026-03-19,,,0.3,56.96,,15.04,,,975.1,938.0,10.65,929.34,883.54,10.36,,
2026-03-19T14:26:15.623,WAAREEENER,,,3160.9,-0.75,,2614.88,3979.93,21.39,27.98,industrials,electric equipment,,-0.17,0.05,,,,,20.88,,,,,,,,,,,,,,,,2026-03-19,,,1.29,67.61,,23.31,,,3033.1,2681.2,0.32,2854.88,2674.97,10.32,,
2026-03-19T14:26:15.623,ACMESOLAR,,,256.72,3.23,,233.92,290.92,34.14,30.74,realty,engineering - turnkey services,,-0.2,-0.03,,,,,9.75,,,,,,,,,,,,,,,,2026-03-19,,,6.28,64.69,,20.71,,,239.61,239.01,-11.36,226.4,219.09,6.02,,
2026-03-19T14:26:15.623,COALINDIA,,,453.1,-0.46,,452.17,454.5,9.76,9.4,metals & mining,mining / minerals / metals,,0.06,0.14,,,,,0.21,,,,,,,,,,,,,,,,2026-03-19,,,0.8,56.85,,24.74,,,441.64,449.2,17.94,427.44,415.09,4.61,,
2026-03-19T14:26:15.623,JPPOWER,,,16.63,10.87,,13.33,21.58,NaN,20.55,power & utilities,power generation and supply,,-0.18,-0.29,,,,,24.78,,,,,,,,,,,,,,,,2026-03-19,,,8.19,67.01,,17.04,,,14.26,13.4,-10.5,14.3,12.71,4.04,,
2026-03-19T14:26:15.623,INOXINDIA,,,1190.0,0.07,,1146.83,1254.75,44.47,43.5,industrials,packaging,,-0.11,-0.07,,,,,3.76,,,,,,,,,,,,,,,,2026-03-19,,,2.32,57.43,,16.49,,,1146.21,1117.0,5.03,1099.39,1055.44,3.92,,
2026-03-19T14:26:15.623,ZENTEC,,,1432.2,-1.04,,1401.55,1478.18,58.79,49.48,aerospace & defence,miscellaneous,,-0.18,-0.29,,,,,2.19,,,,,,,,,,,,,,,,2026-03-19,,,0.62,59.01,,11.98,,,1395.62,1330.0,0.92,1328.0,1281.65,2.68,,
2026-03-19T14:26:15.623,TATAPOWER,,,399.0,-0.34,,384.99,420.01,41.39,33.76,power & utilities,power generation and supply,,-0.07,-0.04,,,,,3.64,,,,,,,,,,,,,,,,2026-03-19,,,1.3,61.7,,16.29,,,385.19,385.0,2.3,375.4,363.1,2.45,,
2026-03-19T14:26:15.623,NTPCGREEN,,,99.5,1.69,,91.45,111.57,1243.75,148.26,power & utilities,power generation and supply,,-0.12,-0.1,,,,,8.8,,,,,,,,,,,,,,,,2026-03-19,,,3.46,69.19,,28.93,,,94.57,94.05,-4.75,88.88,82.59,0.11,,
2026-03-19T14:26:15.623,THERMAX,,,3291.1,0.36,,3169.81,3473.03,45.41,54.17,industrials,electric equipment,,-0.08,-0.08,,,,,3.83,,,,,,,,,,,,,,,,2026-03-19,,,1.6,63.68,,15.93,,,3154.13,3105.0,1.79,3048.0,2921.78,0.01,,
2026-03-19T14:26:15.623,JSWENERGY,,,507.55,-0.3,,492.17,530.62,52.65,39.01,power & utilities,power generation and supply,,-0.14,-0.04,,,,,3.13,,,,,,,,,,,,,,,,2026-03-19,,,0.85,57.92,,15.19,,,489.02,496.05,-4.51,473.61,453.5,-0.29,,
2026-03-19T14:26:15.623,PREMIERENE,,,862.4,-0.83,,755.9,1022.15,24.72,29.38,services,trading,,-0.24,-0.2,,,,,14.09,,,,,,,,,,,,,,,,2026-03-19,,,0.63,69.77,,24.81,,,830.26,768.05,-16.87,789.64,746.91,-1.48,,
2026-03-19T14:26:15.623,MAHSEAMLES,,,556.45,-1.36,,550.93,564.74,7.68,8.99,industrials,steel - large,,-0.19,-0.27,,,,,1.0,,,,,,,,,,,,,,,,2026-03-19,,,0.66,54.47,,17.72,,,544.88,539.3,-18.34,523.1,510.64,-3.78,,
2026-03-19T14:26:15.623,ATHERENERG,,,754.0,0.51,,687.44,853.83,-84.91,-36.9,auto,automobiles - scooters and 3 - wheelers,,0.19,1.21,,,,,9.68,,,,,,,,,,,,,,,,2026-03-19,,,3.38,66.32,,15.49,,,720.94,684.45,81.12,683.26,661.01,NaN,,
2026-03-17T15:07:10.708,MCX,,,2672.0,4.55,,2506.07,2920.9,8.49,13.91,financials,miscellaneous,,0.55,0.43,,,,,6.62,,,,,,,,,,,,,,,,2026-03-17,,,0.84,65.66,,11.57,,,2518.6,2440.8,60.84,2474.75,2335.8,42.86,,
2026-03-17T15:07:10.708,BSE,,,2974.9,3.92,,2694.12,3396.06,50.91,37.05,financials,miscellaneous,,0.24,0.02,,,,,10.42,,,,,,,,,,,,,,,,2026-03-17,,,1.04,60.56,,12.93,,,2810.54,2777.0,19.28,2767.49,2617.04,25.34,,
2026-03-17T15:07:10.708,CHENNPETRO,,,1067.5,7.99,,935.82,1265.03,3.97,6.84,energy,refineries,,0.33,0.45,,,,,14.07,,,,,,,,,,,,,,,,2026-03-17,,,4.59,66.86,,21.2,,,948.64,869.35,70.33,908.57,796.88,24.68,,
2026-03-17T15:07:10.708,GESHIP,,,1422.0,3.54,,1391.12,1468.32,6.25,8.67,transportation,shipping,,0.25,0.37,,,,,2.22,,,,,,,,,,,,,,,,2026-03-17,,,1.58,59.05,,28.6,,,1351.42,1343.7,45.99,1283.39,1183.33,14.03,,
2026-03-17T15:07:10.708,JBCHEPHARM,,,2107.4,0.82,,2109.92,2103.62,41.71,43.3,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.15,0.24,,,,,-0.12,,,,,,,,,,,,,,,,2026-03-17,,,1.13,63.34,,25.34,,,2041.44,2065.0,22.85,2000.03,1931.51,7.6,,
2026-03-17T15:07:10.708,COALINDIA,,,463.35,0.66,,446.64,488.41,9.98,9.5,metals & mining,mining / minerals / metals,,0.07,0.16,,,,,3.74,,,,,,,,,,,,,,,,2026-03-17,,,0.79,63.48,,25.15,,,448.84,445.0,19.6,436.17,417.93,5.65,,
2026-03-17T15:07:10.708,ABB,,,6321.0,1.66,,6147.73,6580.9,77.35,78.97,industrials,electric equipment,,0.08,0.04,,,,,2.82,,,,,,,,,,,,,,,,2026-03-17,,,0.6,62.57,,35.2,,,6052.97,6146.0,25.49,5900.05,5600.84,4.94,,
2026-03-17T15:07:10.708,FACT,,,815.0,1.17,,733.2,937.69,-194.05,1873.37,chemicals,fertilizers,,-0.25,-0.17,,,,,11.16,,,,,,,,,,,,,,,,2026-03-17,,,1.48,54.51,,34.63,,,769.3,785.0,-15.44,680.79,615.12,4.85,,
2026-03-17T15:07:10.708,LINDEINDIA,,,7366.5,2.7,,6800.28,8215.83,81.24,103.69,chemicals,chemicals,,0.05,0.08,,,,,8.33,,,,,,,,,,,,,,,,2026-03-17,,,1.32,68.01,,36.35,,,6980.05,6630.0,15.24,6763.46,6338.18,4.56,,
2026-03-17T15:07:10.708,IPCALAB,,,1575.9,1.21,,1511.53,1672.46,30.64,43.42,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.11,0.08,,,,,4.26,,,,,,,,,,,,,,,,2026-03-17,,,1.98,64.93,,16.09,,,1528.9,1487.5,13.95,1477.36,1451.55,4.55,,
2026-03-17T15:07:10.708,AUROPHARMA,,,1290.0,0.81,,1260.48,1334.28,20.58,21.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.09,0.08,,,,,2.34,,,,,,,,,,,,,,,,2026-03-17,,,0.27,63.34,,15.85,,,1249.6,1265.8,18.45,1218.98,1170.71,4.26,,
2026-03-17T15:07:10.708,NTPC,,,384.65,0.59,,378.99,393.14,16.99,15.33,power & utilities,power generation and supply,,0.05,0.11,,,,,1.49,,,,,,,,,,,,,,,,2026-03-17,,,0.64,59.14,,21.18,,,370.73,375.45,14.58,363.21,348.38,4.18,,
2026-03-17T15:07:10.708,ACMESOLAR,,,248.26,1.38,,229.58,276.28,33.01,30.27,realty,engineering - turnkey services,,-0.26,-0.04,,,,,8.14,,,,,,,,,,,,,,,,2026-03-17,,,0.64,60.35,,17.19,,,237.55,222.79,-12.04,221.38,204.46,3.41,,
2026-03-17T15:07:10.708,TATAPOWER,,,401.4,2.78,,379.85,433.72,41.64,32.93,power & utilities,power generation and supply,,-0.06,-0.03,,,,,5.67,,,,,,,,,,,,,,,,2026-03-17,,,2.07,63.51,,15.98,,,383.18,382.35,3.87,375.53,357.03,2.87,,
2026-03-17T15:07:10.708,ZENTEC,,,1425.9,0.66,,1387.67,1483.24,58.53,48.43,aerospace & defence,miscellaneous,,-0.15,-0.28,,,,,2.75,,,,,,,,,,,,,,,,2026-03-17,,,0.64,59.32,,13.41,,,1375.53,1330.0,-0.21,1305.51,1223.32,2.79,,
2026-03-17T15:07:10.708,SUNPHARMA,,,1800.8,0.99,,1799.58,1802.63,32.16,39.19,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.02,0.04,,,,,0.07,,,,,,,,,,,,,,,,2026-03-17,,,0.58,60.26,,26.92,,,1745.48,1768.8,10.35,1732.65,1686.84,2.71,,
2026-03-17T15:07:10.708,JSWENERGY,,,506.1,0.19,,487.23,534.41,52.5,38.71,power & utilities,power generation and supply,,-0.13,-0.04,,,,,3.87,,,,,,,,,,,,,,,,2026-03-17,,,0.53,57.64,,14.49,,,490.93,484.0,-5.06,467.46,444.88,0.01,,
2026-03-17T15:07:10.708,PREMIERENE,,,805.75,1.26,,729.73,919.79,23.1,26.88,services,trading,,-0.31,-0.26,,,,,10.42,,,,,,,,,,,,,,,,2026-03-17,,,1.03,62.07,,24.02,,,776.36,747.75,-19.23,740.54,716.79,-3.09,,
2026-03-17T15:07:10.708,JINDALSAW,,,199.42,1.4,,174.85,236.28,12.31,11.13,industrials,steel - large,,-0.13,-0.17,,,,,14.05,,,,,,,,,,,,,,,,2026-03-17,,,0.39,60.99,,22.92,,,192.09,171.0,-0.5,174.91,159.64,-4.99,,
2026-03-12T09:59:11.466,CCL,,,1044.9,0.22,,1015.07,1089.64,34.69,36.97,fmcg,tea,,0.08,0.19,,,,,2.94,,,,,,,,,,,,,,,,2026-03-12,,,0.11,58.83,,18.92,,,1006.66,985.0,21.08,977.96,930.75,16.88,,
2026-03-12T09:59:11.466,GESHIP,,,1424.5,-0.18,,1360.28,1520.83,6.26,9.01,transportation,shipping,,0.32,0.41,,,,,4.72,,,,,,,,,,,,,,,,2026-03-12,,,0.22,66.83,,30.52,,,1367.39,1332.5,46.31,1319.59,1249.21,15.9,,
2026-03-12T09:59:11.466,ASTERDM,,,687.95,0.3,,665.88,721.06,168.62,107.0,healthcare,healthcare,,0.0,0.12,,,,,3.31,,,,,,,,,,,,,,,,2026-03-12,,,0.21,70.89,,29.95,,,660.08,629.25,13.91,634.27,597.11,14.13,,
2026-03-12T09:59:11.466,TORNTPHARM,,,4407.9,-0.53,,4399.64,4420.29,58.71,65.93,healthcare,pharmaceuticals - indian - formulations,,0.14,0.25,,,,,0.19,,,,,,,,,,,,,,,,2026-03-12,,,0.09,64.94,,16.36,,,4303.18,4259.2,21.57,4239.93,4129.66,11.29,,
2026-03-12T09:59:11.466,SOLARINDS,,,14443.0,-0.5,,14258.84,14719.23,73.23,90.45,aerospace & defence,chemicals,,-0.08,-0.21,,,,,1.29,,,,,,,,,,,,,,,,2026-03-12,,,0.18,59.33,,19.09,,,14028.7,14314.0,-1.02,13406.77,12717.6,10.77,,
2026-03-12T09:59:11.466,TIMKEN,,,3431.9,0.63,,3316.84,3604.5,118.34,57.41,industrials,bearings,,0.05,-0.05,,,,,3.47,,,,,,,,,,,,,,,,2026-03-12,,,0.17,60.97,,16.82,,,3304.66,3234.0,18.71,3199.87,3036.94,6.58,,
2026-03-12T09:59:11.466,J&KBANK,,,124.6,-0.65,,118.3,134.04,5.9,6.45,bank,banks - private sector,,0.14,0.04,,,,,5.32,,,,,,,,,,,,,,,,2026-03-12,,,0.53,65.1,,21.41,,,118.31,108.7,19.09,112.3,103.7,6.47,,
2026-03-12T09:59:11.466,COALINDIA,,,450.5,0.84,,433.34,476.24,9.7,9.22,metals & mining,mining / minerals / metals,,0.05,0.11,,,,,3.96,,,,,,,,,,,,,,,,2026-03-12,,,0.22,61.65,,20.55,,,436.1,433.75,17.13,428.33,412.21,5.16,,
2026-03-12T09:59:11.466,FACT,,,853.25,-3.58,,694.54,1091.31,-203.15,2057.91,chemicals,fertilizers,,-0.2,-0.15,,,,,22.85,,,,,,,,,,,,,,,,2026-03-12,,,1.89,60.92,,34.63,,,820.6,652.1,-9.92,728.34,658.4,5.08,,
2026-03-12T09:59:11.466,AJANTPHARM,,,3068.9,0.68,,2968.5,3219.5,35.02,37.55,healthcare,pharmaceuticals - indian - formulations,,0.1,0.15,,,,,3.38,,,,,,,,,,,,,,,,2026-03-12,,,0.17,64.52,,19.93,,,2959.6,2852.4,13.79,2900.34,2781.41,4.93,,
2026-03-12T09:59:11.466,BIOCON,,,392.1,-0.82,,388.92,396.87,90.76,81.01,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.01,0.07,,,,,0.82,,,,,,,,,,,,,,,,2026-03-12,,,0.15,57.34,,25.03,,,381.22,379.4,10.71,374.41,362.7,4.81,,
2026-03-12T09:59:11.466,NTPC,,,381.2,0.34,,376.79,387.82,16.84,15.23,power & utilities,power generation and supply,,0.06,0.1,,,,,1.17,,,,,,,,,,,,,,,,2026-03-12,,,0.09,59.7,,20.43,,,368.14,371.4,12.35,363.09,349.67,4.07,,
2026-03-12T09:59:11.466,TATAPOWER,,,392.1,1.65,,373.5,420.0,40.67,32.53,power & utilities,power generation and supply,,-0.07,-0.07,,,,,4.98,,,,,,,,,,,,,,,,2026-03-12,,,0.77,62.85,,13.68,,,375.78,365.15,2.08,371.22,355.97,2.14,,
2026-03-12T09:59:11.466,WELCORP,,,849.35,2.02,,791.77,935.72,12.37,11.28,industrials,steel - large,,-0.11,-0.11,,,,,7.27,,,,,,,,,,,,,,,,2026-03-12,,,0.53,60.24,,14.53,,,803.6,767.05,-3.08,782.76,735.47,1.92,,
2026-03-12T09:59:11.466,ATGL,,,644.6,13.71,,482.77,887.35,111.91,97.07,energy,miscellaneous,,-0.02,-0.08,,,,,33.52,,,,,,,,,,,,,,,,2026-03-12,,,11.51,75.88,,31.65,,,578.1,462.8,5.39,567.26,515.65,1.57,,
2026-03-12T09:59:11.466,MAZDOCK,,,2418.7,-0.71,,2251.58,2669.38,27.72,40.83,aerospace & defence,miscellaneous,,-0.24,-0.28,,,,,7.42,,,,,,,,,,,,,,,,2026-03-12,,,0.45,53.54,,18.75,,,2334.36,2347.4,-10.11,2194.62,2039.86,0.3,,
2026-03-12T09:59:11.466,HFCL,,,72.84,1.08,,67.68,80.58,27.18,200.17,telecom,cables - telephone,,-0.08,-0.19,,,,,7.63,,,,,,,,,,,,,,,,2026-03-12,,,0.32,59.46,,15.08,,,69.29,65.68,1.39,67.17,63.12,-3.3,,
2026-03-12T09:59:11.466,JINDALSAW,,,202.9,2.45,,168.37,254.69,12.52,11.21,industrials,steel - large,,-0.1,-0.19,,,,,20.51,,,,,,,,,,,,,,,,2026-03-12,,,3.44,64.26,,19.44,,,195.12,159.06,2.01,178.51,168.32,-4.43,,
2026-03-12T09:59:11.466,HAPPSTMNDS,,,415.65,0.96,,341.91,526.26,38.77,33.42,i.t,computers - software - medium / small,,-0.33,-0.39,,,,,21.57,,,,,,,,,,,,,,,,2026-03-12,,,3.08,63.72,,24.44,,,400.92,330.2,-28.13,358.41,332.84,-9.74,,
