Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,High,Low,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Max2,R_vol,Forward pe,Pe,Rsi,W rsi,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%,Custom_indicator_69505,Vars,Smavars,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-03-10T23:30:34.105,AJANTPHARM,,,,healthcare,pharmaceuticals - indian - formulations,,2026-03-10,,,2999.9,2.16,,2960.12,3059.58,,0.99,34.23,36.17,59.03,,21.63,,0.07,0.13,,,,,1.34,,,,,,,,,,2908.44,2852.4,15.16,2815.03,2699.88,5.38
2026-03-10T23:30:34.105,ASTRAL,,,,plastic products,plastics products,,2026-03-10,,,1660.7,3.41,,1675.24,1638.88,,1.45,103.53,85.79,58.75,,23.37,,0.06,0.05,,,,,-0.87,,,,,,,,,,1592.89,1595.2,20.72,1550.73,1475.55,5.15
2026-03-10T23:30:34.105,CGPOWER,,,,industrials,electric equipment,,2026-03-10,,,728.2,4.39,,714.43,748.85,,0.89,100.58,97.29,60.85,,27.12,,-0.13,0.04,,,,,1.93,,,,,,,,,,689.23,676.4,9.3,675.09,639.01,5.13
2026-03-10T23:30:34.105,AUROPHARMA,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,1285.9,3.09,,1194.08,1423.64,,1.36,20.52,20.77,67.28,,13.38,,0.13,0.11,,,,,7.69,,,,,,,,,,1224.02,1179.8,23.41,1201.76,1144.56,4.85
2026-03-10T23:30:34.105,ABB,,,,industrials,electric equipment,,2026-03-10,,,6224.5,4.05,,5995.07,6568.64,,1.21,76.17,75.98,64.3,,32.33,,0.11,0.0,,,,,3.83,,,,,,,,,,5911.36,5793.5,23.95,5802.96,5512.31,4.83
2026-03-10T23:30:34.105,LUPIN,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,2337.4,1.49,,2300.32,2393.02,,1.27,22.7,22.64,65.36,,20.54,,0.09,0.17,,,,,1.61,,,,,,,,,,2268.31,2268.4,21.9,2237.01,2182.31,4.82
2026-03-10T23:30:34.105,KSB,,,,industrials,pumps,,2026-03-10,,,761.25,1.02,,735.77,799.47,,0.16,40.93,48.49,57.92,,14.1,,-0.14,-0.09,,,,,3.46,,,,,,,,,,735.98,719.0,-6.85,704.58,664.78,4.22
2026-03-10T23:30:34.105,DRREDDY,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,1314.6,2.14,,1296.62,1341.57,,1.45,22.62,19.25,59.67,,20.56,,-0.07,-0.04,,,,,1.39,,,,,,,,,,1262.24,1272.1,8.59,1244.76,1207.38,3.51
2026-03-10T23:30:34.105,SUNPHARMA,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,1812.8,0.3,,1766.62,1882.08,,1.27,32.37,39.72,68.53,,27.64,,0.05,0.05,,,,,2.61,,,,,,,,,,1767.23,1721.0,14.24,1742.87,1702.72,3.3
2026-03-10T23:30:34.105,SIEMENS,,,,industrials,electric equipment,,2026-03-10,,,3274.9,1.42,,3249.48,3313.04,,0.97,104.96,64.99,53.89,,14.76,,-0.04,0.0,,,,,0.78,,,,,,,,,,3181.47,3130.0,8.05,3029.77,2904.02,3.1
2026-03-10T23:30:34.105,DIVISLAB,,,,healthcare,pharmaceuticals - indian - bulk drugs,,2026-03-10,,,6372.0,0.66,,6315.32,6457.01,,0.76,72.47,67.79,54.95,,28.57,,-0.03,-0.07,,,,,0.9,,,,,,,,,,6226.92,6173.5,7.74,6082.8,5972.89,2.95
2026-03-10T23:30:34.105,TATAPOWER,,,,power & utilities,power generation and supply,,2026-03-10,,,381.3,2.25,,372.52,394.47,,1.9,39.55,31.44,56.03,,13.63,,-0.09,-0.09,,,,,2.36,,,,,,,,,,368.38,362.1,0.79,360.01,346.89,2.06
2026-03-10T23:30:34.105,BALRAMCHIN,,,,fmcg,sugar,,2026-03-10,,,506.45,2.81,,473.89,555.29,,2.5,22.53,22.2,68.03,,40.88,,-0.11,-0.17,,,,,6.87,,,,,,,,,,468.64,446.05,-6.97,459.92,427.07,2.06
2026-03-10T23:30:34.105,AKUMS,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,500.6,4.38,,478.12,534.32,,1.33,28.9,23.08,63.43,,23.3,,-0.02,-0.17,,,,,4.7,,,,,,,,,,470.01,457.1,4.37,463.21,437.57,1.96
2026-03-10T23:30:34.105,MAZDOCK,,,,aerospace & defence,miscellaneous,,2026-03-10,,,2482.1,3.98,,2207.09,2894.62,,2.42,28.45,40.01,58.37,,18.17,,-0.17,-0.23,,,,,12.46,,,,,,,,,,2313.78,2158.0,-5.84,2226.07,2050.94,1.91
2026-03-10T23:30:34.105,THERMAX,,,,industrials,electric equipment,,2026-03-10,,,3172.9,3.54,,3101.93,3279.36,,0.76,43.78,50.62,58.1,,13.55,,-0.13,-0.12,,,,,2.29,,,,,,,,,,3023.2,2966.8,-3.02,2921.53,2770.1,-0.58
2026-03-10T23:30:34.105,MANKIND,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2026-03-10,,,2237.7,3.44,,2162.78,2350.08,,2.33,56.51,50.19,59.17,,21.13,,-0.21,-0.06,,,,,3.46,,,,,,,,,,2125.82,2108.3,-9.28,2101.76,2011.41,-1.07
2026-03-10T23:30:34.105,RKFORGE,,,,industrials,castings & forgings,,2026-03-10,,,560.9,1.43,,543.52,586.97,,0.62,186.97,46.43,55.05,,14.32,,-0.12,-0.2,,,,,3.2,,,,,,,,,,541.5,540.55,-4.1,525.46,501.38,-3.03
2026-03-10T23:30:34.105,TEJASNET,,,,telecom,telecommunications - equipment,,2026-03-10,,,464.4,8.99,,419.48,531.78,,2.01,-10.47,-9.79,63.56,,30.62,,-0.28,-0.38,,,,,10.71,,,,,,,,,,429.19,418.55,-16.53,375.88,313.78,-8.72
2026-03-10T23:30:34.105,ENRIN,,,,power & utilities,power generation and supply,,2026-03-10,,,2957.6,2.58,,2930.99,2997.52,,0.45,84.12,86.9,62.35,,27.69,,-0.2,0.01,,,,,0.91,,,,,,,,,,2856.8,2819.0,-4.09,2733.64,2588.07,NaN
