Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,High,Lod price,%ch,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Lod dist%,Vars,Smavars,Market_cap,Low 2%,Low5,Rs,Is,Tps,Rs score,Max2,W rsi,Adr p - adr%,From52wh,3d range,5d
2026-06-10T14:13:23.998,KEI,5223.5,,,5218.03,5234.44,,,43.91,54.95,,industrials,cables - power,,-1.68,0.18,0.22,0.16,0.24,,,2.85,,3.23,2.28,,2026-06-10,5333.0,5185.0,-1.09,4961.79,3.94,3.94,333.31,168.9,3.16,3.16,1.97,24.21,50486.67,4.21,3.68,2.11,22.8,62139603,95600595,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,MOTHERSON,142.73,,,143.12,141.94,,,25.13,36.94,,auto,auto ancillaries,,-0.95,0.14,0.26,0.13,0.27,,,2.7,,3.56,3.41,,2026-06-10,144.52,140.72,-0.92,135.13,2.86,2.86,15.23,5.09,3.74,3.74,2.99,40.2,152047.3,4.26,2.95,3.35,39.52,5425228487,10554442601,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,DATAPATTNS,4452.3,,,3986.33,5384.25,,,45.05,94.05,,aerospace & defence,electronics - components,,7.12,0.59,0.53,0.51,0.57,,,8.55,,5.74,9.22,,2026-06-10,4722.0,4350.0,-2.33,4112.67,13.61,13.61,634.15,255.37,5.94,5.94,2.48,163.34,25520.29,4.38,4.05,2.9,40.06,32241586,55983969,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,ITDC,608.1,,,552.74,718.83,,,46.07,61.8,,services,hotels,,9.97,0.03,-0.04,-0.03,-0.07,,,6.08,,6.13,3.57,,2026-06-10,632.9,596.65,2.39,561.99,7.79,7.79,54.32,37.26,4.29,4.29,1.46,75.95,5093.84,4.78,1.34,1.6,30.73,11127719,85769400,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,GVT&D,4895.5,,,4895.74,4895.02,,,89.07,102.37,,industrials,electric equipment,,-1.47,0.64,0.57,0.63,0.58,,,4.24,,5.06,5.05,,2026-06-10,5014.0,4810.0,-0.72,4548.64,4.86,4.86,472.47,247.68,4.96,4.96,1.91,54.99,126256.55,5.07,4.75,2.11,34.52,125462802,256046535,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,NBCC,104.98,,,101.85,111.24,,,29.49,39.79,,miscellaneous,miscellaneous,,3.41,-0.1,-0.12,-0.14,-0.11,,,3.17,,3.64,2.16,,2026-06-10,107.4,104.1,-0.8,99.57,4.17,4.17,11.08,3.82,3.62,3.62,2.9,64.82,28574.1,5.12,3.68,3.24,23.01,1032631361,2700000000,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,CRAFTSMAN,9045.0,,,8905.91,9323.19,,,43.61,51.93,,auto,auto ancillaries,,0.69,0.21,0.29,0.18,0.3,,,2.46,,3.66,1.96,,2026-06-10,9154.0,8934.0,-0.89,8547.43,2.85,2.85,980.69,331.44,3.67,3.67,2.96,31.06,21771.8,5.55,4.97,3.32,33.49,12237570,23855583,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,APARINDS,14178.0,,,13186.15,16161.7,,,56.18,55.96,,industrials,electric equipment,,2.41,0.51,0.57,0.4,0.51,,,5.08,,4.33,7.34,,2026-06-10,14240.0,13552.0,4.18,13313.55,7.18,7.18,2090.29,613.65,4.57,4.57,3.41,109.46,54665.06,6.22,5.78,4.0,102.01,16964012,40168315,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,CGPOWER,915.0,,,909.2,926.6,,,98.6,118.18,,industrials,electric equipment,,0.69,0.3,0.15,0.26,0.15,,,2.82,,3.26,2.23,,2026-06-10,924.5,899.15,0.42,871.45,2.82,2.82,98.05,29.79,3.25,3.25,3.29,55.74,143506.82,7.43,6.43,3.69,53.21,687256288,1574921249,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,DIACABS,200.23,,,195.69,209.3,,,43.53,67.49,,industrials,cables - power,,1.91,0.3,0.2,0.28,0.21,,,4.14,,5.66,1.9,,2026-06-10,205.65,197.48,-1.11,184.16,4.14,4.14,32.35,11.32,6.07,6.07,2.86,47.09,10669.58,7.47,6.98,3.41,24.28,84197110,526971060,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,AZAD,2226.8,,,2037.7,2605.0,,,99.95,108.67,,aerospace & defence,engineering,,8.71,0.31,0.32,0.25,0.32,,,3.85,,4.51,5.19,,2026-06-10,2291.3,2206.3,-0.14,2076.32,6.04,6.04,251.44,100.44,5.09,5.09,2.5,72.44,14401.73,8.59,6.35,2.82,20.41,28517503,64581743,,,,,,,,,,,,,,,,
2026-06-10T14:13:23.998,WOCKPHARMA,1845.7,,,1944.04,1649.03,,,45.11,143.87,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-1.86,0.29,0.2,0.27,0.23,,,3.9,,7.25,0.31,,2026-06-10,1911.7,1840.0,-2.22,1675.6,3.9,3.9,292.37,133.82,6.21,6.21,2.18,39.7,30672.02,8.94,6.56,2.6,4.26,82733321,162492169,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,CANBK,134.13,,,126.57,149.25,,,6.65,6.76,,bank,banks - public sector,,3.44,-0.15,0.12,-0.2,0.11,,,2.5,,2.89,5.42,,2026-06-05,136.36,133.04,0.76,128.12,5.11,5.11,0.21,3.88,3.03,3.03,0.05,114.82,120748.51,-1.38,-3.34,0.05,28.12,3362102870,9070651260,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,IIFL,513.0,,,474.3,590.39,,,9.29,13.57,,financials,finance & investments,,6.89,-0.18,0.12,-0.17,0.16,,,4.49,,4.28,6.24,,2026-06-05,532.95,510.05,-3.26,482.08,7.67,7.67,53.53,21.98,4.17,4.17,2.44,40.5,22553.11,1.21,-0.3,2.72,13.42,319614908,425289575,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,GMRAIRPORT,101.95,,,95.86,114.12,,,87.89,599.94,,miscellaneous,miscellaneous,,2.62,-0.11,0.07,-0.13,0.07,,,2.11,,3.51,4.85,,2026-06-05,103.95,101.8,-0.04,97.03,6.88,6.88,6.41,3.58,3.11,3.11,1.79,83.04,107691.0,2.5,0.59,1.91,4.19,3555596046,10558975952,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,CHENNPETRO,1184.4,,,1054.98,1443.24,,,3.1,5.71,,energy,refineries,,16.16,0.16,0.55,0.17,0.56,,,6.33,,4.14,4.67,,2026-06-05,1203.2,1131.6,-0.52,1113.05,6.33,6.33,145.45,49.04,3.83,3.83,2.97,42.02,17729.39,3.05,2.79,3.38,107.66,48713300,148911400,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,AMBER,7708.0,,,7111.06,8901.87,,,50.66,147.64,,consumer discretionary,air-conditioners,,4.48,0.01,-0.1,-0.01,-0.11,,,2.64,,3.77,4.77,,2026-06-05,7789.5,7589.0,1.19,7234.69,4.41,4.41,177.51,290.88,4.36,4.36,0.61,62.89,26805.49,3.1,2.25,0.63,40.91,21758430,35191667,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,ENGINERSIN,237.3,,,219.23,273.43,,,17.1,19.32,,realty,engineering - turnkey services,,2.12,0.1,0.09,0.1,0.1,,,2.25,,4.29,7.33,,2026-06-05,240.5,235.2,-0.16,221.63,6.88,6.88,7.55,10.18,4.45,4.45,0.74,36.46,13358.06,3.41,3.33,0.77,20.62,273583789,562042373,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,RBLBANK,349.8,,,338.19,373.03,,,22.08,24.67,,bank,banks - private sector,,3.17,0.06,0.28,0.07,0.3,,,2.43,,3.04,3.78,,2026-06-05,356.8,348.35,-1.12,333.59,3.32,3.32,24.9,10.64,3.08,3.08,2.34,52.36,21865.69,3.77,2.58,2.52,13.63,618111404,618111404,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,ANANTRAJ,571.0,,,513.01,686.98,,,34.15,36.81,,realty,construction,,9.27,-0.05,-0.06,-0.03,-0.03,,,5.4,,4.48,5.64,,2026-06-05,598.8,568.1,-3.11,535.82,10.48,10.48,72.25,25.59,4.28,4.28,2.82,107.53,21209.35,4.12,0.94,3.23,11.33,153279607,359876930,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,ZENTEC,1813.1,,,1615.44,2208.42,,,129.14,84.1,,aerospace & defence,miscellaneous,,7.55,0.21,0.14,0.19,0.14,,,3.71,,4.46,8.58,,2026-06-05,1868.9,1802.1,0.18,1700.76,10.52,10.52,241.47,80.94,4.49,4.49,2.98,143.59,16340.75,4.26,4.22,3.44,13.59,46486527,90290356,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,MOTHERSON,143.37,,,141.0,148.11,,,25.24,37.0,,auto,auto ancillaries,,3.98,0.13,0.27,0.11,0.28,,,2.2,,3.65,1.14,,2026-06-05,146.15,143.0,-0.65,135.72,2.2,2.2,17.8,5.23,3.76,3.76,3.41,36.28,152311.16,4.68,2.51,3.89,7.08,5425228487,10554442601,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,TITAGARH,838.6,,,798.39,919.01,,,52.81,68.68,,industrials,engineering,,8.37,-0.03,-0.14,-0.02,-0.11,,,3.61,,4.09,0.31,,2026-06-05,866.2,836.0,-2.94,789.12,3.61,3.61,91.28,34.32,4.02,4.02,2.66,26.37,11635.81,4.69,2.91,2.98,7.58,80186907,134673768,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,KEI,5317.0,,,5218.13,5514.73,,,44.7,55.11,,industrials,cables - power,,-0.33,0.18,0.24,0.16,0.24,,,2.1,,3.06,2.53,,2026-06-05,5398.0,5287.0,0.4,5057.75,4.09,4.09,494.14,162.64,3.19,3.19,3.04,37.7,50630.08,4.75,3.8,3.35,18.45,62139603,95600595,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,ENRIN,3645.6,,,3621.57,3693.67,,,86.64,100.6,,power & utilities,power generation and supply,,4.35,0.07,0.01,0.06,0.02,,,3.71,,4.62,0.62,,2026-06-05,3775.0,3640.0,-1.49,3418.8,3.71,3.71,505.43,168.43,4.8,4.8,3.0,36.07,131796.64,5.94,5.16,3.48,3.32,89030592,356120505,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,CRAFTSMAN,9075.5,,,8809.33,9607.84,,,43.76,52.2,,auto,auto ancillaries,,1.11,0.19,0.29,0.21,0.31,,,2.47,,3.96,5.36,,2026-06-05,9289.0,9065.5,-1.07,8563.89,5.04,5.04,1147.9,359.15,4.38,4.38,3.2,22.18,21885.11,6.0,4.69,3.66,2.78,12237570,23855583,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,TRITURBINE,682.55,,,701.7,644.26,,,53.16,63.04,,industrials,electric equipment,,-4.68,0.15,0.22,0.21,0.24,,,2.56,,5.42,3.22,,2026-06-05,699.2,681.75,-1.56,632.25,5.74,5.74,116.25,37.02,6.04,6.04,3.14,12.63,22042.84,6.14,6.09,3.79,2.16,140388205,317894979,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,CUMMINSIND,5771.0,,,5616.82,6079.37,,,61.58,67.93,,industrials,engines,,2.36,0.18,0.35,0.17,0.36,,,2.07,,3.22,2.02,,2026-06-05,5869.0,5750.0,-0.29,5515.1,3.65,3.65,584.89,185.66,3.15,3.15,3.15,38.09,160429.5,6.39,5.04,3.51,11.31,135828000,277200000,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,APARINDS,13836.0,,,12871.58,15764.85,,,54.83,56.37,,industrials,electric equipment,,6.05,0.46,0.5,0.41,0.48,,,3.8,,4.38,4.27,,2026-06-05,14174.0,13655.0,0.93,12986.38,5.56,5.56,1983.65,605.88,4.37,4.37,3.27,58.96,55066.74,6.61,5.97,3.82,29.87,16964012,40168315,,,,,,,,,,,,,,,,
2026-06-05T14:08:54.984,AZAD,2209.3,,,1970.1,2687.7,,,99.16,107.24,,aerospace & defence,engineering,,6.7,0.23,0.33,0.22,0.33,,,2.14,,4.52,8.09,,2026-06-05,2242.9,2196.0,0.4,2059.37,7.76,7.76,281.39,99.89,5.4,5.4,2.82,55.36,14211.21,8.24,6.19,3.23,13.31,28517503,64581743,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,KARURVYSYA,293.05,,,283.06,313.03,,,9.77,10.83,,bank,banks - private sector,,-0.92,0.09,0.34,0.04,0.32,,,4.11,,3.18,3.92,,2026-06-03,294.0,282.4,2.36,277.96,4.26,4.26,5.67,9.32,3.41,3.41,0.61,35.28,28327.57,-0.41,-0.87,0.62,114.3,946677259,966646219,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,HINDCOPPER,546.2,,,544.87,548.87,,,29.75,57.56,,metals & mining,mining / minerals / metals,,-3.03,0.54,0.89,0.52,0.87,,,1.97,,3.59,3.45,,2026-06-03,551.65,541.0,1.16,514.38,3.11,3.11,10.54,19.58,3.39,3.39,0.54,45.8,52818.85,1.3,0.92,0.55,26.55,327410647,967024020,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,NYKAA,269.55,,,265.26,278.13,,,249.58,390.65,,i.t,trading,,-2.77,-0.07,0.09,-0.08,0.08,,,2.17,,2.92,4.05,,2026-06-03,270.4,264.65,1.07,257.83,4.14,4.14,9.38,7.88,3.05,3.05,1.19,115.66,77178.29,2.78,2.16,1.23,62.19,1371835214,2863227356,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,RBLBANK,344.15,,,333.76,364.93,,,21.73,24.0,,bank,banks - private sector,,1.72,0.02,0.22,-0.01,0.2,,,3.9,,3.04,3.35,,2026-06-03,346.0,333.0,1.58,328.04,3.9,3.9,22.46,10.46,3.18,3.18,2.15,74.19,21272.3,2.81,2.46,2.3,106.56,618111404,618111404,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,PERSISTENT,5470.5,,,4988.08,6435.35,,,40.43,45.69,,i.t,computers - software - large,,7.11,-0.21,-0.02,-0.23,-0.03,,,3.64,,3.23,6.22,,2026-06-03,5612.0,5415.0,1.27,5209.42,7.38,7.38,430.97,176.55,3.38,3.38,2.44,182.36,86297.14,3.49,1.82,2.65,31.44,109960070,157750000,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,ANANTRAJ,552.2,,,492.29,672.02,,,33.03,34.49,,realty,construction,,5.86,-0.12,0.0,-0.16,-0.02,,,3.16,,3.83,9.56,,2026-06-03,563.25,546.0,2.52,519.96,8.95,8.95,60.27,21.13,3.99,3.99,2.85,322.64,19872.4,3.67,0.41,3.2,29.34,153279607,359876930,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,JBMA,647.35,,,624.86,692.34,,,51.54,69.91,,auto,auto ancillaries,,0.45,-0.03,-0.12,-0.04,-0.12,,,3.45,,4.07,5.06,,2026-06-03,652.0,630.25,0.07,607.58,3.66,3.66,36.17,26.33,4.24,4.24,1.37,18.6,15309.46,4.03,3.16,1.45,64.94,76785978,236494264,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,NAM-INDIA,1089.9,,,1083.56,1102.58,,,45.11,45.34,,financials,finance & investments,,-0.85,0.15,0.27,0.14,0.28,,,3.33,,3.25,2.67,,2026-06-03,1097.0,1061.6,-0.28,1033.43,3.33,3.33,100.18,35.44,3.28,3.28,2.83,94.91,69548.26,4.44,4.37,3.11,79.85,179087901,638115996,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,KEI,5261.5,,,5198.57,5387.36,,,44.23,54.75,,industrials,cables - power,,-0.43,0.17,0.23,0.14,0.21,,,4.21,,3.26,3.83,,2026-06-03,5281.0,5067.5,1.69,4994.73,4.21,4.21,498.95,171.53,3.67,3.67,2.91,45.74,50300.25,4.6,4.01,3.21,113.1,62139603,95600595,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,SONACOMS,611.35,,,587.17,659.71,,,49.46,59.3,,auto,auto ancillaries,,2.34,0.1,0.38,0.08,0.36,,,3.97,,3.01,3.48,,2026-06-03,614.25,590.8,1.86,582.72,3.97,3.97,49.4,18.41,3.07,3.07,2.68,62.16,38016.61,4.65,3.94,2.92,111.62,447636235,621846890,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,MANAPPURAM,313.55,,,321.48,297.69,,,16.43,26.73,,financials,finance & investments,,-1.85,0.01,0.04,0.01,0.05,,,3.03,,3.01,2.2,,2026-06-03,316.1,306.8,-0.79,298.83,3.03,3.03,24.96,9.45,3.2,3.2,2.64,45.85,29452.88,4.71,4.36,2.87,71.42,640935088,939336102,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,NMDC,95.31,,,88.59,108.74,,,10.31,11.24,,metals & mining,mining / minerals / metals,,-0.66,0.19,0.21,0.14,0.17,,,5.35,,3.56,9.06,,2026-06-03,97.24,92.3,3.18,90.94,11.13,11.13,9.01,3.39,3.04,3.04,2.66,372.4,83794.81,4.95,4.59,2.93,88.69,3446916837,8791817550,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,TIINDIA,3110.7,,,2973.29,3385.52,,,175.94,94.49,,industrials,steel - large,,4.0,0.03,-0.07,-0.02,-0.08,,,4.34,,3.69,4.03,,2026-06-03,3120.0,2990.3,1.77,2942.53,4.34,4.34,273.7,114.8,3.79,3.79,2.38,96.15,60208.49,5.25,4.83,2.61,104.88,108303602,193552869,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,ENRIN,3623.3,,,3481.78,3906.33,,,86.11,98.49,,power & utilities,power generation and supply,,10.34,0.06,0.03,0.09,0.06,,,3.39,,5.02,0.89,,2026-06-03,3713.1,3591.3,-2.53,3394.39,3.39,3.39,536.49,181.98,4.7,4.7,2.95,82.42,129033.14,5.48,5.13,3.46,17.58,89030592,356120505,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,ATGL,738.15,,,672.38,869.7,,,120.61,123.85,,energy,miscellaneous,,14.0,0.12,0.18,0.11,0.17,,,5.24,,7.07,3.23,,2026-06-03,752.5,715.05,0.59,677.48,5.24,5.24,129.76,52.17,5.68,5.68,2.49,192.6,81182.48,5.53,5.33,3.02,44.28,277146603,1099810083,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,CUMMINSIND,5708.0,,,5483.04,6157.93,,,60.9,67.0,,industrials,engines,,5.42,0.17,0.37,0.17,0.36,,,2.81,,3.68,1.8,,2026-06-03,5764.5,5607.0,0.48,5442.99,2.81,2.81,590.51,210.26,3.07,3.07,2.81,98.73,158225.76,5.6,5.06,3.13,48.04,135828000,277200000,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,CRAFTSMAN,8979.0,,,8735.97,9465.05,,,43.29,51.09,,auto,auto ancillaries,,-1.2,0.18,0.3,0.14,0.27,,,3.75,,4.07,4.54,,2026-06-03,9000.0,8675.0,2.37,8470.57,4.79,4.79,1181.17,365.28,4.66,4.66,3.23,32.15,21419.93,5.92,4.09,3.72,83.22,12237570,23855583,,,,,,,,,,,,,,,,
2026-06-03T07:33:00.203,APARINDS,13270.0,,,12595.89,14618.21,,,52.58,54.56,,industrials,electric equipment,,0.3,0.34,0.49,0.28,0.44,,,6.51,,4.74,6.07,,2026-06-03,13325.0,12511.0,3.66,12421.25,6.51,6.51,1666.85,629.34,4.29,4.29,2.65,102.46,53303.35,6.56,6.18,3.03,120.6,16964012,40168315,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,KARURVYSYA,293.05,,,283.06,313.03,,,9.77,10.58,,bank,banks - private sector,,-0.92,0.09,0.34,0.04,0.32,,,4.11,,3.18,3.92,,2026-06-02,294.0,282.4,2.36,277.96,4.26,4.26,5.67,9.32,3.41,3.41,0.61,35.28,27675.08,-0.41,-0.87,0.62,114.3,946677259,966646219,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,HINDCOPPER,546.2,,,544.87,548.87,,,29.75,56.9,,metals & mining,mining / minerals / metals,,-3.03,0.54,0.89,0.52,0.87,,,1.97,,3.59,3.45,,2026-06-02,551.65,541.0,1.16,514.38,3.11,3.11,10.54,19.58,3.39,3.39,0.54,45.8,52214.46,1.3,0.92,0.55,26.55,327410647,967024020,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,NYKAA,269.55,,,265.26,278.13,,,249.58,386.52,,i.t,trading,,-2.77,-0.07,0.09,-0.08,0.08,,,2.17,,2.92,4.05,,2026-06-02,270.4,264.65,1.07,257.83,4.14,4.14,9.38,7.88,3.05,3.05,1.19,115.66,76362.27,2.78,2.16,1.23,62.19,1371835214,2863227356,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,RBLBANK,344.15,,,333.76,364.93,,,21.73,23.63,,bank,banks - private sector,,1.72,0.02,0.22,-0.01,0.2,,,3.9,,3.04,3.35,,2026-06-02,346.0,333.0,1.58,328.04,3.9,3.9,22.46,10.46,3.18,3.18,2.15,74.19,20941.61,2.81,2.46,2.3,106.56,618111404,618111404,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,PERSISTENT,5470.5,,,4988.08,6435.35,,,40.43,45.12,,i.t,computers - software - large,,7.11,-0.21,-0.02,-0.23,-0.03,,,3.64,,3.23,6.22,,2026-06-02,5612.0,5415.0,1.27,5209.42,7.38,7.38,430.97,176.55,3.38,3.38,2.44,182.36,85216.55,3.49,1.82,2.65,31.44,109960070,157750000,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,ANANTRAJ,552.2,,,492.29,672.02,,,33.03,33.64,,realty,construction,,5.86,-0.12,0.0,-0.16,-0.02,,,3.16,,3.83,9.56,,2026-06-02,563.25,546.0,2.52,519.96,8.95,8.95,60.27,21.13,3.99,3.99,2.85,322.64,19384.77,3.67,0.41,3.2,29.34,153279607,359876930,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,JBMA,647.35,,,624.86,692.34,,,51.54,69.86,,auto,auto ancillaries,,0.45,-0.03,-0.12,-0.04,-0.12,,,3.45,,4.07,5.06,,2026-06-02,652.0,630.25,0.07,607.58,3.66,3.66,36.17,26.33,4.24,4.24,1.37,18.6,15298.81,4.03,3.16,1.45,64.94,76785978,236494264,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,NAM-INDIA,1089.9,,,1083.56,1102.58,,,45.11,45.46,,financials,finance & investments,,-0.85,0.15,0.27,0.14,0.28,,,3.33,,3.25,2.67,,2026-06-02,1097.0,1061.6,-0.28,1033.43,3.33,3.33,100.18,35.44,3.28,3.28,2.83,94.91,69739.7,4.44,4.37,3.11,79.85,179087901,638115996,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,KEI,5261.5,,,5198.57,5387.36,,,44.23,53.84,,industrials,cables - power,,-0.43,0.17,0.23,0.14,0.21,,,4.21,,3.26,3.83,,2026-06-02,5281.0,5067.5,1.69,4994.73,4.21,4.21,498.95,171.53,3.67,3.67,2.91,45.74,49463.75,4.6,4.01,3.21,113.1,62139603,95600595,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,SONACOMS,611.35,,,587.17,659.71,,,49.46,58.22,,auto,auto ancillaries,,2.34,0.1,0.38,0.08,0.36,,,3.97,,3.01,3.48,,2026-06-02,614.25,590.8,1.86,582.72,3.97,3.97,49.4,18.41,3.07,3.07,2.68,62.16,37323.25,4.65,3.94,2.92,111.62,447636235,621846890,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,MANAPPURAM,313.55,,,321.48,297.69,,,16.43,26.94,,financials,finance & investments,,-1.85,0.01,0.04,0.01,0.05,,,3.03,,3.01,2.2,,2026-06-02,316.1,306.8,-0.79,298.83,3.03,3.03,24.96,9.45,3.2,3.2,2.64,45.85,29687.72,4.71,4.36,2.87,71.42,640935088,939336102,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,NMDC,95.31,,,88.59,108.74,,,10.31,10.89,,metals & mining,mining / minerals / metals,,-0.66,0.19,0.21,0.14,0.17,,,5.35,,3.56,9.06,,2026-06-02,97.24,92.3,3.18,90.94,11.13,11.13,9.01,3.39,3.04,3.04,2.66,372.4,81210.02,4.95,4.59,2.93,88.69,3446916837,8791817550,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,TIINDIA,3110.7,,,2973.29,3385.52,,,175.94,92.85,,industrials,steel - large,,4.0,0.03,-0.07,-0.02,-0.08,,,4.34,,3.69,4.03,,2026-06-02,3120.0,2990.3,1.77,2942.53,4.34,4.34,273.7,114.8,3.79,3.79,2.38,96.15,59161.37,5.25,4.83,2.61,104.88,108303602,193552869,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,ENRIN,3623.3,,,3481.78,3906.33,,,86.11,101.04,,power & utilities,power generation and supply,,10.34,0.06,0.03,0.09,0.06,,,3.39,,5.02,0.89,,2026-06-02,3713.1,3591.3,-2.53,3394.39,3.39,3.39,536.49,181.98,4.7,4.7,2.95,82.42,132384.24,5.48,5.13,3.46,17.58,89030592,356120505,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,ATGL,738.15,,,672.38,869.7,,,120.61,123.12,,energy,miscellaneous,,14.0,0.12,0.18,0.11,0.17,,,5.24,,7.07,3.23,,2026-06-02,752.5,715.05,0.59,677.48,5.24,5.24,129.76,52.17,5.68,5.68,2.49,192.6,80704.06,5.53,5.33,3.02,44.28,277146603,1099810083,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,CUMMINSIND,5708.0,,,5483.04,6157.93,,,60.9,66.67,,industrials,engines,,5.42,0.17,0.37,0.17,0.36,,,2.81,,3.68,1.8,,2026-06-02,5764.5,5607.0,0.48,5442.99,2.81,2.81,590.51,210.26,3.07,3.07,2.81,98.73,157463.46,5.6,5.06,3.13,48.04,135828000,277200000,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,CRAFTSMAN,8979.0,,,8735.97,9465.05,,,43.29,49.91,,auto,auto ancillaries,,-1.2,0.18,0.3,0.14,0.27,,,3.75,,4.07,4.54,,2026-06-02,9000.0,8675.0,2.37,8470.57,4.79,4.79,1181.17,365.28,4.66,4.66,3.23,32.15,20924.92,5.92,4.09,3.72,83.22,12237570,23855583,,,,,,,,,,,,,,,,
2026-06-02T20:31:01.499,APARINDS,13270.0,,,12595.89,14618.21,,,52.58,52.63,,industrials,electric equipment,,0.3,0.34,0.49,0.28,0.44,,,6.51,,4.74,6.07,,2026-06-02,13325.0,12511.0,3.66,12421.25,6.51,6.51,1666.85,629.34,4.29,4.29,2.65,102.46,51419.46,6.56,6.18,3.03,120.6,16964012,40168315,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,SAMMAANCAP,154.26,,,138.05,186.68,,,-0.39,-1.77,,financials,finance - housing,,-2.77,-0.11,0.08,-0.29,-0.01,,,7.16,,4.51,14.48,,2026-05-22,158.6,148.0,8.79,145.5,17.7,17.7,8.94,6.95,3.6,3.6,1.29,647.17,17920.14,0.58,-0.07,1.36,90.01,1161683871,1161683871,,,,,,,,,,,,,,,,
2026-05-22T07:04:08.219,ABCAPITAL,349.4,,,349.39,349.42,,,20.27,24.26,,financials,finance & investments,,-2.25,-0.03,0.21,-0.03,0.22,,,4.28,,3.38,1.93,,2026-05-22,363.0,348.1,-1.05,331.52,5.89,5.89,15.65,11.82,3.25,3.25,1.32,91.67,91529.04,1.98,1.97,1.39,11.0,824806142,2619606094,,,,,,,,,,,,,,,,
