Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,High,Low,Initial_atr1.5sl,Max2,W rsi,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%
2026-04-07T13:50:12.114,NATCOPHARM,0.21,11.28,13.38,healthcare,pharmaceuticals - indian - bulk drugs & formln,9831.08,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,DCI,1.15,25.15,35.99,services,trading,240.16,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,CCL,1.44,12.36,13.22,fmcg,tea,8224.81,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SEAMECLTD,2.1,11.61,16.5,miscellaneous,miscellaneous,1069.6,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,BLISSGVS,2.11,11.21,14.42,healthcare,pharmaceuticals - indian - formulations,1640.14,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,MBAPL,2.18,12.17,21.06,chemicals,fertilizers,1189.82,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,GPIL,2.29,6.49,6.69,metals & mining,steel - medium / small,6929.03,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SBC,2.37,9.2,11.24,textiles,textiles - products,758.22,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,MTARTECH,2.38,10.96,14.11,aerospace & defence,engineering,8169.9,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,GRANULES,2.64,7.77,7.77,healthcare,pharmaceuticals - indian - bulk drugs & formln,9380.77,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,VTL,2.68,4.88,6.3,textiles,textiles - cotton/blended,5603.84,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,GAEL,2.69,10.42,14.0,fmcg,miscellaneous,2406.23,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,STEELCAS,4.57,8.26,12.3,industrials,castings & forgings,1358.66,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,AEROFLEX,6.06,7.36,10.41,metals & mining,steel - medium / small,1058.6,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,EMCURE,6.7,8.82,14.21,healthcare,pharmaceuticals - indian - bulk drugs & formln,6542.48,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,THANGAMAYL,7.25,14.35,16.36,consumer discretionary,diamond cutting / jewellery,4597.59,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SKYGOLD,7.3,17.25,22.21,consumer discretionary,diamond cutting / jewellery,2777.81,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,ROSSTECH,7.93,12.91,16.9,aerospace & defence,engineering,734.59,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,GMDCLTD,8.0,8.29,11.67,metals & mining,mining / minerals / metals,4952.12,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SOUTHWEST,8.06,8.36,13.95,metals & mining,mining / minerals / metals,206.73,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,DBOL,8.19,10.81,20.29,fmcg,sugar,380.79,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SAKAR,8.26,9.71,10.92,healthcare,pharmaceuticals - indian - bulk drugs & formln,556.12,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,J&KBANK,8.5,7.31,7.76,bank,banks - private sector,5255.92,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,INDSWFTLAB,8.54,6.78,9.03,healthcare,pharmaceuticals - indian - bulk drugs & formln,686.34,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,HONASA,8.6,4.98,7.46,services,trading,6405.94,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SMSPHARMA,8.73,7.14,9.36,healthcare,pharmaceuticals - indian - bulk drugs,1184.32,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,CEIGALL,8.77,4.68,7.79,realty,construction,878.04,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,STYLAMIND,8.83,3.1,3.37,building materials,miscellaneous,1795.03,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,ANTELOPUS,9.18,24.44,32.83,energy,oil drilling / allied services,737.16,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,GRMOVER,9.33,10.6,11.64,fmcg,food - processing - indian,982.06,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,UNIPARTS,9.69,11.0,14.07,industrials,engineering,756.29,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SCHNEIDER,10.72,12.3,13.45,industrials,electric equipment,5614.46,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,ABSLAMC,10.75,9.85,10.52,financials,finance & investments,6790.53,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SHRIPISTON,11.96,5.39,7.2,auto,auto ancillaries,7432.27,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,IMFA,12.16,11.64,12.24,metals & mining,mining / minerals / metals,2957.71,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,DOLPHIN,12.38,12.72,14.7,energy,oil drilling / allied services,440.0,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,DYNAMATECH,12.6,6.66,10.57,industrials,engineering,3778.43,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,MANOMAY,12.73,7.94,9.94,textiles,textiles - products,174.78,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,WHEELS,12.77,8.45,16.14,auto,auto ancillaries,985.34,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,PRIVISCL,13.05,5.17,5.17,chemicals,chemicals,4603.98,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,VISHNU,13.06,7.13,8.04,chemicals,chemicals,1073.8,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,KMEW,13.16,14.3,18.68,transportation,miscellaneous,1928.42,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,MAYURUNIQ,14.77,6.69,10.08,consumer discretionary,leather / leather products,965.97,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,JAYNECOIND,15.11,11.72,13.92,metals & mining,steel - large,3486.01,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,RISHABH,16.3,18.74,20.69,industrials,electric equipment,478.56,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,JINDALPOLY,17.05,16.55,20.97,textiles,textiles - products,948.97,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,CUPID,17.39,6.0,8.56,fmcg,personal care - indian,6327.63,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,HEG,18.93,4.16,8.03,industrials,electrodes - graphites,4612.13,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,MEDPLUS,19.18,4.64,5.77,consumer discretionary,trading,6043.86,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,APEX,20.91,10.36,12.13,fmcg,aquaculture,330.17,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,GMBREW,22.1,7.34,10.21,fmcg,breweries & distilleries,604.71,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,AVALON,25.06,8.88,8.88,consumer discretionary,electronics - components,3664.29,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,KESORAMIND,25.68,29.99,33.16,miscellaneous,miscellaneous,182.35,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07T13:50:12.114,SWANDEF,28.73,19.0,19.0,transportation,miscellaneous,943.93,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,CCL,0.01,8.23,9.05,fmcg,tea,8037.0,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,GRANULES,0.85,6.11,6.11,healthcare,pharmaceuticals - indian - bulk drugs & formln,9420.86,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,VENUSREM,2.29,13.04,14.62,healthcare,pharmaceuticals - indian - formulations,718.63,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,GAEL,2.76,10.42,14.0,fmcg,miscellaneous,2404.57,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,AGIIL,3.12,13.57,17.39,realty,construction,1120.81,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,DCI,3.85,18.16,23.06,services,trading,211.39,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SEAMECLTD,4.74,9.82,14.64,miscellaneous,miscellaneous,1024.1,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,GPIL,5.14,6.18,6.37,metals & mining,steel - medium / small,6727.28,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SPORTKING,5.79,16.55,18.57,textiles,textiles - spinning - synthetic / blended,429.67,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,EMCURE,6.72,14.21,14.74,healthcare,pharmaceuticals - indian - bulk drugs & formln,6541.22,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,DBOL,7.12,20.29,27.18,fmcg,sugar,385.24,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,STLTECH,7.43,12.04,12.12,industrials,cables - telephone,5163.85,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,BAJAJCON,7.92,9.49,11.2,fmcg,personal care - indian,2803.56,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,ARVIND,8.09,10.1,11.57,textiles,textiles - cotton/blended,5884.85,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,LUMAXTECH,8.22,14.66,16.56,auto,auto ancillaries,5022.25,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,HONASA,8.54,4.98,7.89,services,trading,6410.13,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,CENTUM,8.8,7.52,8.35,consumer discretionary,electronics - components,2188.68,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,STYLAMIND,8.84,3.08,3.34,building materials,miscellaneous,1794.95,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,THANGAMAYL,8.85,14.35,16.36,consumer discretionary,diamond cutting / jewellery,4518.73,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,ABSLAMC,8.96,9.39,10.06,financials,finance & investments,6926.85,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,GMDCLTD,8.99,5.68,8.98,metals & mining,mining / minerals / metals,4898.38,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,CEIGALL,9.24,4.2,7.37,realty,construction,873.51,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SAKAR,9.38,8.61,10.92,healthcare,pharmaceuticals - indian - bulk drugs & formln,549.35,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SKYGOLD,9.79,13.82,17.24,consumer discretionary,diamond cutting / jewellery,2703.08,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,CHENNPETRO,10.15,6.19,10.42,energy,refineries,4827.49,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,RPTECH,10.2,7.05,10.65,services,trading,871.22,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,J&KBANK,10.34,5.94,8.21,bank,banks - private sector,5150.41,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SYRMA,10.64,7.02,9.96,consumer discretionary,electronics - components,8980.81,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,ROSSTECH,10.71,10.46,14.37,aerospace & defence,engineering,712.37,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SENORES,10.76,8.43,8.43,healthcare,pharmaceuticals - indian - formulations,1952.19,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,CIEINDIA,11.36,6.1,8.31,industrials,castings & forgings,6067.0,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SCHNEIDER,11.79,12.3,13.45,industrials,electric equipment,5547.21,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,COASTCORP,11.89,14.88,25.7,fmcg,aquaculture,184.09,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SHRIPISTON,12.53,7.2,7.2,auto,auto ancillaries,7384.45,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,MANGLMCEM,13.06,6.69,10.19,building materials,cement - north india,1348.77,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,PRIVISCL,14.02,4.39,4.39,chemicals,chemicals,4553.04,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,VISHNU,14.14,5.73,6.63,chemicals,chemicals,1060.43,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SILGO,14.23,8.28,11.78,consumer discretionary,diamond cutting / jewellery,87.58,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,WHEELS,14.56,10.99,17.9,auto,auto ancillaries,965.12,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,LINCOLN,14.65,7.96,9.64,healthcare,pharmaceuticals - indian - formulations,581.26,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,SUNTV,14.85,7.22,8.02,media,entertainment / electronic media software,5799.94,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,IMFA,15.23,10.64,11.23,metals & mining,mining / minerals / metals,2854.28,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,CUPID,15.3,5.84,11.98,fmcg,personal care - indian,6488.25,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,JAYNECOIND,16.31,10.28,12.45,metals & mining,steel - large,3436.8,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,AVANTIFEED,16.51,12.02,12.74,fmcg,food - processing - indian,9616.21,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,ANTELOPUS,16.52,17.26,27.82,energy,oil drilling / allied services,677.61,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,RISHABH,18.35,18.74,20.69,industrials,electric equipment,466.83,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,APEX,19.42,10.36,12.13,fmcg,aquaculture,336.42,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,GMBREW,20.42,7.34,10.9,fmcg,breweries & distilleries,617.77,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,JINDALPOLY,20.99,15.22,15.22,textiles,textiles - products,903.83,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,EIFFL,21.53,15.63,16.18,fmcg,food - processing - indian,157.74,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,GVPIL,22.47,11.56,11.81,realty,engineering - turnkey services,904.17,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,RACLGEAR,25.23,10.85,10.87,auto,auto ancillaries,854.7,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T14:18:21.945,AVALON,27.11,7.09,7.09,consumer discretionary,electronics - components,3564.3,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,SEAMECLTD,0.28,10.94,10.94,miscellaneous,miscellaneous,1037.49,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,MBAPL,0.98,18.22,18.69,chemicals,fertilizers,1176.21,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,CCL,1.43,7.39,8.25,fmcg,tea,7865.02,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,NATCOPHARM,2.97,7.36,7.96,healthcare,pharmaceuticals - indian - bulk drugs & formln,9297.25,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,BLISSGVS,3.99,10.28,14.44,healthcare,pharmaceuticals - indian - formulations,1601.43,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,GRANULES,4.13,6.11,6.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,9109.82,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,VTL,4.16,5.72,6.75,textiles,textiles - cotton/blended,5518.48,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,GPIL,4.57,6.37,7.56,metals & mining,steel - medium / small,6767.63,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,KTKBANK,4.8,7.56,7.56,bank,banks - private sector,8601.56,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,VENUSREM,5.1,10.3,10.97,healthcare,pharmaceuticals - indian - formulations,698.0,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,GAEL,5.87,8.95,9.71,fmcg,miscellaneous,2327.46,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,ORICONENT,6.39,5.38,7.53,industrials,packaging,354.95,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,CHENNPETRO,6.41,9.97,10.42,energy,refineries,5028.43,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,EMCURE,7.43,14.21,14.74,healthcare,pharmaceuticals - indian - bulk drugs & formln,6491.31,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,CENTUM,7.5,7.78,8.35,consumer discretionary,electronics - components,2219.75,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,AGIIL,7.74,12.33,16.35,realty,construction,1067.35,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,SPORTKING,8.24,15.88,15.88,textiles,textiles - spinning - synthetic / blended,418.52,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,STEELCAS,8.67,9.51,12.34,industrials,castings & forgings,1300.38,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,HONASA,9.04,7.36,8.56,services,trading,6375.53,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,VOLTAMP,9.1,11.37,12.03,industrials,electric equipment,6494.5,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,ARVIND,9.59,10.19,10.19,textiles,textiles - cotton/blended,5788.96,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,ANURAS,10.06,6.8,7.03,chemicals,chemicals,5896.17,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,SMSPHARMA,10.52,9.36,11.76,healthcare,pharmaceuticals - indian - bulk drugs,1161.14,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,SENORES,10.52,8.1,8.1,healthcare,pharmaceuticals - indian - formulations,1957.43,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,GMDCLTD,10.55,7.83,7.83,metals & mining,mining / minerals / metals,4814.87,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,LINCOLN,10.65,9.64,10.19,healthcare,pharmaceuticals - indian - formulations,608.52,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,RPTECH,10.77,9.81,13.05,services,trading,865.76,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,GLOBAL,11.46,11.11,13.13,services,miscellaneous,139.25,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,LUMAXTECH,11.51,7.61,8.34,auto,auto ancillaries,4842.23,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,MANOMAY,11.57,9.94,13.84,textiles,textiles - products,177.08,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,NITINSPIN,11.62,11.95,11.95,textiles,textiles - cotton/blended,918.03,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,AETHER,11.73,10.64,13.11,chemicals,chemicals,3658.1,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,WHEELS,12.14,13.41,16.69,auto,auto ancillaries,992.52,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,ABSLAMC,12.36,7.72,9.21,financials,finance & investments,6668.03,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,CIEINDIA,13.29,6.46,6.46,industrials,castings & forgings,5934.93,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,STLTECH,13.56,10.66,15.81,industrials,cables - telephone,4821.92,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,UNIPARTS,13.76,9.17,10.03,industrials,engineering,722.19,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,ROSSTECH,13.8,11.16,11.16,aerospace & defence,engineering,687.77,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,SCHNEIDER,13.87,9.31,9.49,industrials,electric equipment,5416.01,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T23:35:41.413,SUNTV,13.89,7.22,15.18,media,entertainment / electronic media software,5865.46,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
