Timestamp,Symbol,F_pe,Pe,Eps[a],Eps[a1],Eps,Eps[1],Eps[3],Sales[a],Sales[a1],Sales,Sales[2],Sales[3],Roce,Fii,Fii[1],Fii[2],Fii[a],Fii[a1],Scan_Date
2026-07-12T16:15:56.422,SHRIPISTON,29.53,33.38,27.0,-12.06,35.47,27.93,31.76,42.28,0.66,1455.8,1023.2,1016.5,20.66,7.64,6.62,6.0,15.4,10.48,2026-07-12
2026-07-12T16:15:56.422,LUPIN,17.92,20.87,35.31,-20.46,34.83,25.74,32.36,4.1,3.94,7391.91,7100.45,6831.43,20.88,21.71,21.49,20.49,1.0,4.88,2026-07-12
2026-07-12T16:15:56.422,VEEDOL,10.76,12.9,31.92,6.39,33.81,25.63,24.09,12.82,5.65,606.98,538.02,509.23,21.99,1.02,1.06,1.17,-3.86,-9.13,2026-07-12
2026-07-12T16:15:56.422,PPAP,2.51,10.56,64300.0,266.67,32.2,0.05,-0.03,25.71,1.4,174.58,138.88,136.96,5.6,5.66,5.7,5.65,-0.64,0.78,2026-07-12
2026-07-12T16:15:56.422,KEI,43.29,53.58,21.04,15.35,29.74,24.57,21.3,0.0,0.0,1.0,1.0,1.0,21.16,27.27,25.48,25.83,7.0,-1.32,2026-07-12
2026-07-12T16:15:56.422,ESCORTS,25.25,13.52,-10.56,12.62,29.13,32.57,28.92,-9.52,17.51,2968.16,3280.49,2791.56,13.7,5.72,5.25,5.27,8.99,-0.5,2026-07-12
2026-07-12T16:15:56.422,HINDPETRO,3.47,4.66,51.19,3.91,28.5,18.85,18.14,-0.19,14.24,114407.85,114623.45,100334.46,10.42,17.27,16.36,14.48,5.56,12.97,2026-07-12
2026-07-12T16:15:56.422,DIVISLAB,60.37,70.66,28.8,-15.36,28.31,21.98,25.97,8.72,-4.09,2831.0,2604.0,2715.0,20.42,20.29,20.08,19.39,1.05,3.54,2026-07-12
2026-07-12T16:15:56.422,ESABINDIA,50.74,42.77,1.29,-45.71,28.3,27.94,51.46,4.47,-0.71,395.75,378.83,381.55,66.82,1.62,1.55,1.51,4.46,2.95,2026-07-12
2026-07-12T16:15:56.422,MPSLTD,18.01,19.56,32.44,-35.94,27.72,20.93,32.67,12.42,-6.15,205.16,182.49,194.44,40.57,1.47,1.62,1.47,-9.33,10.49,2026-07-12
2026-07-12T16:15:56.422,JSWDULUX,26.57,6.77,69.12,-95.58,27.6,16.32,369.52,-1.24,7.13,883.3,894.4,834.9,21.7,8.44,8.66,7.97,-2.58,8.6,2026-07-12
2026-07-12T16:15:56.422,UFLEX,4.15,10.27,441.92,34.32,27.15,5.01,3.73,12.15,-5.83,3954.67,3526.31,3744.63,6.84,9.21,8.98,7.74,2.5,16.01,2026-07-12
2026-07-12T16:15:56.422,LICHSGFIN,5.06,5.39,6.73,3.63,27.13,25.42,24.53,0.08,0.37,7211.92,7205.84,7179.25,8.93,21.39,20.36,20.17,5.07,0.92,2026-07-12
2026-07-12T16:15:56.422,FIEMIND,20.84,23.17,12.08,-0.46,26.99,24.08,24.19,8.56,-3.67,744.61,685.87,712.02,29.17,6.87,6.94,7.19,-0.95,-3.59,2026-07-12
2026-07-12T16:15:56.422,IMPAL,10.69,14.82,94.7,-32.63,26.81,13.77,20.44,-8.78,16.24,210.72,230.99,198.71,5.0,3.6,3.6,3.6,0.04,-0.0,2026-07-12
2026-07-12T16:15:56.422,LLOYDSME,16.81,25.78,34.73,79.98,26.77,19.87,11.04,22.12,38.66,5995.37,4909.38,3540.65,26.65,2.26,1.89,2.3,19.68,-17.97,2026-07-12
2026-07-12T16:15:56.422,GRSE,25.14,40.77,77.53,11.02,26.47,14.91,13.43,11.79,13.01,2119.21,1895.69,1677.38,35.44,3.51,2.96,3.26,18.66,-9.24,2026-07-12
2026-07-12T16:15:56.422,CANFINHOME,8.87,11.3,30.52,5.35,25.96,19.89,18.88,0.0,0.0,1.0,1.0,1.0,9.14,13.37,13.24,12.52,0.93,5.8,2026-07-12
2026-07-12T16:15:56.422,KPIL,13.3,22.2,185.3,-36.63,25.42,8.91,14.06,16.69,2.1,7777.9,6665.42,6528.57,17.66,10.92,11.73,11.98,-6.87,-2.08,2026-07-12
2026-07-12T16:15:56.422,PNBHOUSING,11.03,12.62,26.04,-10.61,25.17,19.97,22.34,2.95,-0.42,2181.53,2119.02,2127.86,9.44,17.22,18.61,24.18,-7.46,-23.01,2026-07-12
2026-07-12T16:15:56.422,INDIANB,8.73,9.17,5.77,0.86,24.92,23.56,23.36,0.0,0.0,1.0,1.0,1.0,0.0,6.16,5.82,5.64,5.81,3.28,2026-07-12
2026-07-12T16:15:56.422,DATAPATTNS,43.94,89.6,137.14,18.54,24.71,10.42,8.79,99.19,-43.69,344.85,173.13,307.46,22.71,12.48,11.55,11.4,8.06,1.27,2026-07-12
2026-07-12T16:15:56.422,PRIVISCL,38.17,43.68,20.13,-16.93,23.99,19.97,24.04,19.33,-10.91,721.52,604.64,678.71,16.43,1.38,1.64,1.33,-16.08,23.27,2026-07-12
2026-07-12T16:15:56.422,TCPLPACK,31.62,28.09,-13.26,-12.8,23.87,27.52,31.56,-3.69,4.22,453.83,471.22,452.13,19.6,1.04,0.96,0.92,8.24,4.53,2026-07-12
2026-07-12T16:15:56.422,WHEELS,15.91,23.85,61.11,16.4,23.78,14.76,12.68,14.04,8.5,1564.02,1371.45,1263.97,18.83,1.15,1.18,1.08,-2.34,8.64,2026-07-12
2026-07-12T16:15:56.422,MANGLMCEM,10.17,20.57,474.33,-43.5,23.72,4.13,7.31,16.38,6.71,490.4,421.39,394.88,8.97,5.59,5.79,6.08,-3.58,-4.63,2026-07-12
2026-07-12T16:15:56.422,TMB,8.49,9.49,9.41,7.58,23.6,21.57,20.05,5.51,3.96,1550.38,1469.41,1413.39,0.0,6.19,4.95,4.65,24.95,6.46,2026-07-12
2026-07-12T16:15:56.422,SRM,5.31,10.35,124.57,20.0,23.58,10.5,8.75,92.79,12.12,445.75,231.21,206.22,33.2,0.44,0.05,0.16,729.79,-66.92,2026-07-12
2026-07-12T16:15:56.422,CUMMINSIND,59.98,65.98,33.66,-21.92,23.43,17.53,22.45,-1.43,-3.69,2963.2,3006.24,3121.58,37.29,20.78,19.43,18.35,6.93,5.92,2026-07-12
2026-07-12T16:15:56.422,KENNAMET,30.07,44.63,110.44,-22.31,23.38,11.11,14.3,20.69,12.84,403.1,334.0,296.0,18.9,0.23,0.35,0.38,-32.7,-7.68,2026-07-12
2026-07-12T16:15:56.422,AAVAS,16.63,18.45,6.8,3.72,22.94,21.48,20.71,6.0,1.08,714.68,674.2,667.02,10.1,16.27,16.74,24.72,-2.76,-32.3,2026-07-12
2026-07-12T16:15:56.422,WABAG,24.48,31.61,45.11,-4.17,22.68,15.63,16.31,47.13,15.19,1414.4,961.3,834.5,17.05,16.6,18.97,18.4,-12.47,3.1,2026-07-12
2026-07-12T16:15:56.422,INDOTECH,36.67,37.82,-3.92,0.51,22.53,23.45,23.33,21.75,7.35,238.99,196.3,182.86,37.36,0.27,0.19,0.17,44.59,12.54,2026-07-12
2026-07-12T16:15:56.422,STYLAMIND,36.74,37.22,-17.71,22.51,22.35,27.16,22.17,4.42,-7.33,282.95,270.96,292.4,27.03,2.8,2.04,2.77,37.1,-26.14,2026-07-12
2026-07-12T16:15:56.422,GLAND,27.85,39.76,40.26,42.33,22.26,15.87,11.15,2.8,14.02,1742.79,1695.36,1486.88,11.67,7.3,7.58,7.91,-3.69,-4.17,2026-07-12
