Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date,From52wh,3d range,5d,Sector,Industry,Free float
2026-08-12T11:54:18.41,VISAKAIND,,,,,,,,2026-08-12,5.26,6.38,29.59,building materials,cement products,398.29
2026-08-12T11:54:18.41,YASHO,,,,,,,,2026-08-12,5.26,5.69,10.14,chemicals,chemicals,1645.83
2026-08-12T11:54:18.41,UNIPARTS,,,,,,,,2026-08-12,5.26,6.14,8.26,industrials,engineering,1224.35
2026-08-12T11:54:18.41,SAKAR,,,,,,,,2026-08-12,5.29,8.77,9.42,healthcare,pharmaceuticals - indian - bulk drugs & formln,980.58
2026-08-12T11:54:18.41,YATHARTH,,,,,,,,2026-08-12,5.39,7.41,8.09,healthcare,healthcare,3705.26
2026-08-12T11:54:18.41,PRIVISCL,,,,,,,,2026-08-12,5.45,3.53,4.08,chemicals,chemicals,5508.34
2026-08-12T11:54:18.41,ARVSMART,,,,,,,,2026-08-12,5.62,7.83,17.45,realty,construction,1386.8
2026-08-12T11:54:18.41,CHOICEIN,,,,,,,,2026-08-12,5.64,5.27,5.27,financials,finance & investments,8383.78
2026-08-12T11:54:18.41,SJS,,,,,,,,2026-08-12,5.68,7.51,9.97,auto,plastics products,6243.41
2026-08-12T11:54:18.41,SILVERTUC,,,,,,,,2026-08-12,5.76,7.65,10.79,i.t,computers - software - medium / small,656.62
2026-08-12T11:54:18.41,PANAMAPET,,,,,,,,2026-08-12,5.8,19.2,26.94,energy,petrochemicals,1258.8
2026-08-12T11:54:18.41,KRN,,,,,,,,2026-08-12,5.84,12.0,12.19,industrials,engineering,2971.26
2026-08-12T11:54:18.41,DALMIASUG,,,,,,,,2026-08-12,5.91,14.15,14.15,fmcg,sugar,819.11
2026-08-12T11:54:18.41,MARINE,,,,,,,,2026-08-12,6.01,8.02,20.26,industrials,electric equipment,1522.16
2026-08-12T11:54:18.41,SIGMAADV,,,,,,,,2026-08-12,6.03,6.12,7.69,aerospace & defence,electronics - components,3439.0
2026-08-12T11:54:18.41,EPL,,,,,,,,2026-08-12,6.13,15.62,16.19,industrials,packaging,5751.16
2026-08-12T11:54:18.41,RITCO,,,,,,,,2026-08-12,6.13,5.0,6.46,transportation,miscellaneous,318.82
2026-08-12T11:54:18.41,RPEL,,,,,,,,2026-08-12,6.18,6.04,6.51,building materials,refractories / intermediates,2192.96
2026-08-12T11:54:18.41,KECL,,,,,,,,2026-08-12,6.19,8.47,8.87,industrials,electric equipment,485.37
2026-08-12T11:54:18.41,POLYPLEX,,,,,,,,2026-08-12,6.19,14.15,14.15,industrials,packaging,2727.27
2026-08-12T11:54:18.41,SETL,,,,,,,,2026-08-12,6.29,11.94,13.28,industrials,engineering,2268.76
2026-08-12T11:54:18.41,QUESS,,,,,,,,2026-08-12,6.29,9.16,10.24,miscellaneous,diversified - large,2112.23
2026-08-12T11:54:18.41,INNOVACAP,,,,,,,,2026-08-12,6.4,19.12,19.47,healthcare,pharmaceuticals - indian - bulk drugs & formln,2945.61
2026-08-12T11:54:18.41,PIXTRANS,,,,,,,,2026-08-12,6.46,13.78,24.89,fmcg,miscellaneous,1010.06
2026-08-12T11:54:18.41,VSSL,,,,,,,,2026-08-12,6.51,8.0,8.0,metals & mining,steel - medium / small,1555.92
2026-08-12T11:54:18.41,GHCLTEXTIL,,,,,,,,2026-08-12,6.59,6.06,7.26,textiles,textiles - spinning - synthetic / blended,901.07
2026-08-10T10:31:26.38,VADILALIND,,,,,,,,2026-08-10,0.0,6.27,6.27,fmcg,food - processing - indian,1910.5
2026-08-10T10:31:26.38,IRISDOREME,,,,,,,,2026-08-10,0.0,4.21,5.4,consumer discretionary,textiles - products,411.26
2026-08-10T10:31:26.38,UNIVCABLES,,,,,,,,2026-08-10,0.0,34.05,34.05,industrials,cables - power,2239.09
2026-08-10T10:31:26.38,JINDALSAW,,,,,,,,2026-08-10,0.07,7.0,7.88,industrials,steel - large,6574.28
2026-08-10T10:31:26.38,CENTUM,,,,,,,,2026-08-10,0.26,6.3,8.52,aerospace & defence,electronics - components,3092.09
2026-08-10T10:31:26.38,ARTEMISMED,,,,,,,,2026-08-10,0.37,4.84,8.5,healthcare,healthcare,2132.76
2026-08-10T10:31:26.38,FIEMIND,,,,,,,,2026-08-10,0.41,6.01,13.26,auto,auto ancillaries,3118.06
2026-08-10T10:31:26.38,MMFL,,,,,,,,2026-08-10,0.47,14.42,18.18,industrials,castings & forgings,1363.89
2026-08-10T10:31:26.38,VARROC,,,,,,,,2026-08-10,0.47,17.63,24.79,auto,auto ancillaries,3190.56
2026-08-10T10:31:26.38,MARINE,,,,,,,,2026-08-10,0.53,16.34,23.73,industrials,electric equipment,1558.44
2026-08-10T10:31:26.38,MINDACORP,,,,,,,,2026-08-10,0.6,5.96,5.96,auto,auto ancillaries,6203.31
2026-08-10T10:31:26.38,BELRISE,,,,,,,,2026-08-10,0.62,6.34,7.16,auto,auto ancillaries,7597.62
2026-08-10T10:31:26.38,DIAMONDYD,,,,,,,,2026-08-10,0.78,8.02,9.54,fmcg,food - processing - indian,1273.97
2026-08-10T10:31:26.38,DALMIASUG,,,,,,,,2026-08-10,0.8,13.68,13.68,fmcg,sugar,860.13
2026-08-10T10:31:26.38,RKFORGE,,,,,,,,2026-08-10,0.81,10.26,12.25,industrials,castings & forgings,7763.8
2026-08-10T10:31:26.38,HAPPYFORGE,,,,,,,,2026-08-10,0.87,6.25,20.07,industrials,castings & forgings,3921.88
2026-08-10T10:31:26.38,YATHARTH,,,,,,,,2026-08-10,1.02,5.8,8.21,healthcare,healthcare,3794.07
2026-08-10T10:31:26.38,USHAMART,,,,,,,,2026-08-10,1.02,2.26,5.38,metals & mining,steel - medium / small,9598.75
2026-08-10T10:31:26.38,UNIPARTS,,,,,,,,2026-08-10,1.1,8.26,17.34,industrials,engineering,1278.11
2026-08-10T10:31:26.38,DIVGIITTS,,,,,,,,2026-08-10,1.13,8.96,12.02,auto,auto ancillaries,1276.16
2026-08-10T10:31:26.38,COMSYN,,,,,,,,2026-08-10,1.16,27.63,27.63,industrials,packaging,424.79
2026-08-10T10:31:26.38,VSSL,,,,,,,,2026-08-10,1.32,7.55,17.0,metals & mining,steel - medium / small,1642.28
2026-08-10T10:31:26.38,3IINFOLTD,,,,,,,,2026-08-10,1.33,4.89,12.22,i.t,computers - software - medium / small,540.29
2026-08-10T10:31:26.38,DIFFNKG,,,,,,,,2026-08-10,1.37,7.55,11.18,industrials,electrodes - welding equipment,506.76
2026-08-10T10:31:26.38,MUFIN,,,,,,,,2026-08-10,1.42,4.65,5.65,financials,finance & investments,1424.69
2026-08-10T10:31:26.38,SANGHVIMOV,,,,,,,,2026-08-10,1.48,13.06,23.36,miscellaneous,miscellaneous,2375.74
2026-08-10T10:31:26.38,NAHARINDUS,,,,,,,,2026-08-10,1.49,12.5,16.37,textiles,textiles - cotton/blended,164.0
2026-08-10T10:31:26.38,SBCL,,,,,,,,2026-08-10,1.7,37.01,37.01,metals & mining,mining / minerals / metals,3922.07
2026-08-10T10:31:26.38,NAZARA,,,,,,,,2026-08-10,1.73,6.94,9.63,i.t,telecommunications - service provider,8694.72
2026-08-10T10:31:26.38,MAWANASUG,,,,,,,,2026-08-10,1.81,10.91,10.91,fmcg,sugar,173.54
2026-08-10T10:31:26.38,ALIVUS,,,,,,,,2026-08-10,1.82,5.7,15.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,4200.72
2026-08-10T10:31:26.38,SHILPAMED,,,,,,,,2026-08-10,1.84,8.59,27.65,healthcare,pharmaceuticals - indian - formulations,9113.91
2026-08-10T10:31:26.38,TFCILTD,,,,,,,,2026-08-10,1.87,9.77,12.06,financials,finance - term-lending institutions,5154.65
2026-08-10T10:31:26.38,AKUMS,,,,,,,,2026-08-10,1.88,14.33,14.33,healthcare,pharmaceuticals - indian - bulk drugs & formln,2867.63
2026-08-10T10:31:26.38,POLYPLEX,,,,,,,,2026-08-10,1.92,4.52,6.08,industrials,packaging,2661.72
2026-08-10T10:31:26.38,PANAMAPET,,,,,,,,2026-08-10,2.06,11.1,16.6,energy,petrochemicals,1145.47
2026-08-10T10:31:26.38,HEG,,,,,,,,2026-08-10,2.09,3.95,5.28,industrials,electrodes - graphites,5765.75
2026-08-10T10:31:26.38,KINGFA,,,,,,,,2026-08-10,2.1,12.51,12.51,plastic products,plastics products,2511.9
2026-08-10T10:31:26.38,TATVA,,,,,,,,2026-08-10,2.18,7.44,8.4,chemicals,chemicals,1176.79
2026-08-10T10:31:26.38,EMCURE,,,,,,,,2026-08-10,2.38,7.08,7.08,healthcare,pharmaceuticals - indian - bulk drugs & formln,8407.45
2026-08-10T10:31:26.38,KECL,,,,,,,,2026-08-10,2.43,8.87,19.23,industrials,electric equipment,504.79
2026-08-10T10:31:26.38,SPECIALITY,,,,,,,,2026-08-10,2.47,11.68,17.31,services,hotels,357.09
2026-08-10T10:31:26.38,BALRAMCHIN,,,,,,,,2026-08-10,2.71,3.96,6.68,fmcg,sugar,7816.38
2026-08-10T10:31:26.38,NELCO,,,,,,,,2026-08-10,2.8,7.42,7.42,telecom,telecommunications - service provider,1135.87
2026-08-10T10:31:26.38,DIACABS,,,,,,,,2026-08-10,2.8,10.5,19.38,industrials,cables - power,2997.0
2026-08-10T10:31:26.38,SUPRAJIT,,,,,,,,2026-08-10,2.82,8.95,11.23,auto,auto ancillaries,4080.61
2026-08-10T10:31:26.38,KABRAEXTRU,,,,,,,,2026-08-10,2.97,15.1,21.66,industrials,engineering,669.58
2026-08-10T10:31:26.38,KOVAI,,,,,,,,2026-08-10,3.1,7.79,8.04,healthcare,healthcare,2922.7
2026-08-10T10:31:26.38,VINDHYATEL,,,,,,,,2026-08-10,3.13,11.52,12.88,realty,construction,1610.44
2026-08-10T10:31:26.38,SKYGOLD,,,,,,,,2026-08-10,3.2,20.24,21.2,consumer discretionary,diamond cutting / jewellery,5903.54
2026-08-10T10:31:26.38,ARVSMART,,,,,,,,2026-08-10,3.29,17.45,17.45,realty,construction,1421.11
2026-08-10T10:31:26.38,RISHABH,,,,,,,,2026-08-10,3.29,6.65,6.65,industrials,electric equipment,786.48
2026-08-10T10:31:26.38,RATNAVEER,,,,,,,,2026-08-10,3.35,7.57,8.54,metals & mining,steel - medium / small,822.26
2026-08-10T10:31:26.38,STOVEKRAFT,,,,,,,,2026-08-10,3.51,11.82,13.22,consumer discretionary,domestic appliances,1200.33
2026-08-10T10:31:26.38,MIDHANI,,,,,,,,2026-08-10,3.53,6.47,9.56,aerospace & defence,steel - medium / small,2137.08
2026-08-10T10:31:26.38,CONFIPET,,,,,,,,2026-08-10,3.54,11.1,11.1,miscellaneous,miscellaneous,1180.07
2026-08-10T10:31:26.38,NRBBEARING,,,,,,,,2026-08-10,3.59,6.1,9.81,industrials,bearings,2417.15
2026-08-10T10:31:26.38,PRIVISCL,,,,,,,,2026-08-10,3.71,2.66,4.47,chemicals,chemicals,5609.92
2026-08-10T10:31:26.38,NETWEB,,,,,,,,2026-08-10,3.78,6.38,10.71,i.t,computers - hardware,9485.49
2026-08-10T10:31:26.38,GUFICBIO,,,,,,,,2026-08-10,3.79,10.05,11.2,healthcare,pharmaceuticals - indian - bulk drugs & formln,1188.45
2026-08-10T10:31:26.38,PIXTRANS,,,,,,,,2026-08-10,3.84,19.51,19.51,fmcg,miscellaneous,993.62
2026-08-10T10:31:26.38,TRAVELFOOD,,,,,,,,2026-08-10,3.9,11.35,12.24,consumer discretionary,hotels,2570.14
2026-08-10T10:31:26.38,ASKAUTOLTD,,,,,,,,2026-08-10,3.94,9.83,26.4,auto,auto ancillaries,3262.32
2026-08-10T10:31:26.38,VIJAYA,,,,,,,,2026-08-10,4.02,7.46,7.46,healthcare,healthcare,6753.43
2026-08-10T10:31:26.38,PGIL,,,,,,,,2026-08-10,4.04,22.98,22.98,consumer discretionary,textiles - products,4376.68
2026-08-10T10:31:26.38,SJS,,,,,,,,2026-08-10,4.13,9.39,9.39,auto,plastics products,6345.9
2026-08-10T10:31:26.38,ASIANENE,,,,,,,,2026-08-10,4.14,7.67,7.69,energy,oil drilling / allied services,858.74
2026-08-10T10:31:26.38,ADOR,,,,,,,,2026-08-10,4.21,6.01,6.01,industrials,electrodes - welding equipment,1231.09
2026-08-10T10:31:26.38,RAINBOW,,,,,,,,2026-08-10,4.21,4.86,5.12,healthcare,healthcare,7856.32
2026-08-10T10:31:26.38,PICCADIL,,,,,,,,2026-08-10,4.32,4.96,7.64,fmcg,breweries & distilleries,2387.82
2026-08-10T10:31:26.38,SHAILY,,,,,,,,2026-08-10,4.34,9.65,12.92,plastic products,plastics products,8901.36
2026-08-10T10:31:26.38,IOLCP,,,,,,,,2026-08-10,4.37,9.65,15.26,healthcare,pharmaceuticals - indian - bulk drugs & formln,1901.74
2026-08-10T10:31:26.38,AVADHSUGAR,,,,,,,,2026-08-10,4.51,12.44,16.67,fmcg,sugar,503.51
2026-08-10T10:31:26.38,RITCO,,,,,,,,2026-08-10,4.53,6.46,8.16,transportation,miscellaneous,324.26
2026-08-10T10:31:26.38,KAPSTON,,,,,,,,2026-08-10,4.6,17.98,17.98,miscellaneous,miscellaneous,472.64
2026-08-10T10:31:26.38,KDDL,,,,,,,,2026-08-10,4.69,10.05,19.39,consumer discretionary,miscellaneous,2428.71
2026-08-10T10:31:26.38,JGCHEM,,,,,,,,2026-08-10,4.75,9.78,18.08,chemicals,chemicals,635.36
2026-08-10T10:31:26.38,MBAPL,,,,,,,,2026-08-10,4.8,3.89,4.17,chemicals,fertilizers,353.64
2026-08-10T10:31:26.38,TBZ,,,,,,,,2026-08-10,4.95,7.09,8.07,consumer discretionary,diamond cutting / jewellery,485.4
2026-08-10T10:31:26.38,SSWL,,,,,,,,2026-08-10,4.96,6.1,6.1,auto,auto ancillaries,1906.22
2026-07-23T18:38:24.633,KAMDHENU,,,,,,,,2026-07-23,0.43,8.0,9.69,metals & mining,steel - medium / small,502.14
2026-07-23T18:38:24.633,GANDHAR,,,,,,,,2026-07-23,0.52,26.91,39.94,energy,refineries,921.8
2026-07-23T18:38:24.633,RAIN,,,,,,,,2026-07-23,0.78,7.24,11.21,miscellaneous,miscellaneous,4407.88
2026-07-23T18:38:24.633,KRISHANA,,,,,,,,2026-07-23,1.05,15.48,15.48,chemicals,fertilizers,260.62
2026-07-23T18:38:24.633,SURYODAY,,,,,,,,2026-07-23,1.54,9.76,11.3,bank,banks - private sector,1600.98
2026-07-23T18:38:24.633,MENONBE,,,,,,,,2026-07-23,1.64,10.52,12.89,auto,auto ancillaries,382.89
2026-07-23T18:38:24.633,MBAPL,,,,,,,,2026-07-23,1.67,9.22,12.89,chemicals,fertilizers,324.72
2026-07-23T18:38:24.633,PANAMAPET,,,,,,,,2026-07-23,2.21,13.13,20.55,energy,petrochemicals,1115.95
2026-07-23T18:38:24.633,HAPPYFORGE,,,,,,,,2026-07-23,2.35,4.4,4.91,industrials,castings & forgings,3248.92
2026-07-23T18:38:24.633,KABRAEXTRU,,,,,,,,2026-07-23,2.42,7.57,13.05,industrials,engineering,491.11
2026-07-23T18:38:24.633,SWANDEF,,,,,,,,2026-07-23,2.44,9.36,12.08,transportation,miscellaneous,1292.07
2026-07-23T18:38:24.633,SPECTRUM,,,,,,,,2026-07-23,2.65,23.42,27.18,industrials,electric equipment,999.2
2026-07-23T18:38:24.633,SJS,,,,,,,,2026-07-23,2.75,7.84,11.19,auto,plastics products,5740.1
2026-07-23T18:38:24.633,SCPL,,,,,,,,2026-07-23,3.09,25.7,33.75,fmcg,food - processing - indian,185.04
2026-07-23T18:38:24.633,SSWL,,,,,,,,2026-07-23,3.13,8.62,14.72,auto,auto ancillaries,1751.27
2026-07-23T18:38:24.633,POLYPLEX,,,,,,,,2026-07-23,3.2,9.75,10.22,industrials,packaging,2627.1
2026-07-23T18:38:24.633,SOTL,,,,,,,,2026-07-23,3.23,14.1,18.48,energy,petrochemicals,1374.09
2026-07-23T18:38:24.633,SPORTKING,,,,,,,,2026-07-23,3.33,8.28,10.31,textiles,textiles - spinning - synthetic / blended,673.93
2026-07-23T18:38:24.633,UYFINCORP,,,,,,,,2026-07-23,3.65,22.53,22.61,financials,finance & investments,104.83
2026-07-23T18:38:24.633,EMCURE,,,,,,,,2026-07-23,3.68,4.07,10.79,healthcare,pharmaceuticals - indian - bulk drugs & formln,7874.23
2026-07-23T18:38:24.633,GANESHBE,,,,,,,,2026-07-23,3.72,13.94,14.34,miscellaneous,miscellaneous,498.78
2026-07-23T18:38:24.633,WSTCSTPAPR,,,,,,,,2026-07-23,3.83,14.17,14.17,building materials,paper,1608.07
2026-07-23T18:38:24.633,BALAMINES,,,,,,,,2026-07-23,3.86,7.16,9.43,chemicals,chemicals,3459.06
2026-07-23T18:38:24.633,INDNIPPON,,,,,,,,2026-07-23,3.94,7.29,7.4,auto,auto ancillaries,823.02
2026-07-23T18:38:24.633,INDIAGLYCO,,,,,,,,2026-07-23,3.99,4.25,5.58,fmcg,breweries & distilleries,3174.82
2026-07-23T18:38:24.633,THANGAMAYL,,,,,,,,2026-07-23,4.1,10.86,14.6,consumer discretionary,diamond cutting / jewellery,8199.47
2026-07-23T18:38:24.633,ANTELOPUS,,,,,,,,2026-07-23,4.27,7.49,14.78,energy,oil drilling / allied services,944.64
2026-07-23T18:38:24.633,HNDFDS,,,,,,,,2026-07-23,4.3,3.48,4.33,fmcg,diversified - large,2627.77
2026-07-23T18:38:24.633,GRWRHITECH,,,,,,,,2026-07-23,4.38,5.07,6.05,industrials,packaging,6269.85
2026-07-23T18:38:24.633,BALRAMCHIN,,,,,,,,2026-07-23,4.54,7.05,8.07,fmcg,sugar,7398.06
2026-07-23T18:38:24.633,SENCO,,,,,,,,2026-07-23,4.59,9.31,12.62,consumer discretionary,diamond cutting / jewellery,2247.05
2026-07-23T18:38:24.633,CCL,,,,,,,,2026-07-23,4.6,2.98,3.05,fmcg,tea,8522.29
2026-07-23T18:38:24.633,SATIN,,,,,,,,2026-07-23,4.76,4.24,6.24,financials,finance & investments,1819.16
2026-07-23T18:38:24.633,JSFB,,,,,,,,2026-07-23,4.95,7.19,16.8,bank,banks - private sector,4738.59
2026-07-23T18:38:24.633,SKYGOLD,,,,,,,,2026-07-23,5.01,6.1,13.43,consumer discretionary,diamond cutting / jewellery,4852.29
2026-07-23T18:38:24.633,YASHO,,,,,,,,2026-07-23,5.02,6.7,10.57,chemicals,chemicals,1197.48
2026-07-23T18:38:24.633,NGLFINE,,,,,,,,2026-07-23,5.08,9.84,11.38,healthcare,pharmaceuticals - indian - bulk drugs,532.26
2026-07-23T18:38:24.633,INOXINDIA,,,,,,,,2026-07-23,5.09,7.3,10.01,industrials,packaging,4590.39
2026-07-23T18:38:24.633,TFCILTD,,,,,,,,2026-07-23,5.1,5.61,6.95,financials,finance - term-lending institutions,3654.42
2026-07-23T18:38:24.633,ATALREAL,,,,,,,,2026-07-23,5.23,8.46,13.94,realty,construction,268.21
2026-07-23T18:38:24.633,PRIVISCL,,,,,,,,2026-07-23,5.27,6.51,6.51,chemicals,chemicals,5518.96
2026-07-23T18:38:24.633,YATHARTH,,,,,,,,2026-07-23,5.28,2.96,2.96,healthcare,healthcare,3590.05
2026-07-23T18:38:24.633,METROPOLIS,,,,,,,,2026-07-23,5.42,3.35,8.02,healthcare,healthcare,6015.87
2026-07-23T18:38:24.633,EPL,,,,,,,,2026-07-23,5.45,4.66,4.66,industrials,packaging,5503.57
2026-07-23T18:38:24.633,THYROCARE,,,,,,,,2026-07-23,5.71,5.65,11.17,healthcare,healthcare,3391.22
2026-07-23T18:38:24.633,RPEL,,,,,,,,2026-07-23,5.8,6.21,7.2,building materials,refractories / intermediates,2201.82
2026-07-23T18:38:24.633,RPGLIFE,,,,,,,,2026-07-23,5.82,6.75,9.18,healthcare,pharmaceuticals - indian - bulk drugs & formln,1298.49
2026-07-23T18:38:24.633,SUPRAJIT,,,,,,,,2026-07-23,5.82,4.52,5.64,auto,auto ancillaries,3660.16
2026-07-23T18:38:24.633,USHAMART,,,,,,,,2026-07-23,5.9,3.41,5.24,metals & mining,steel - medium / small,9126.26
2026-07-23T18:38:24.633,INDOTECH,,,,,,,,2026-07-23,5.92,6.71,7.95,industrials,electric equipment,986.97
2026-07-23T18:38:24.633,NOVARTIND,,,,,,,,2026-07-23,6.01,9.32,16.14,healthcare,pharmaceuticals - multinational,1211.27
2026-07-23T18:38:24.633,MUTHOOTMF,,,,,,,,2026-07-23,6.09,7.08,8.98,financials,finance & investments,1832.48
2026-07-23T18:38:24.633,CHENNPETRO,,,,,,,,2026-07-23,6.23,14.75,14.75,energy,refineries,6184.64
2026-07-23T18:38:24.633,RPTECH,,,,,,,,2026-07-23,6.31,5.15,6.44,services,trading,1805.05
2026-07-23T18:38:24.633,PAISALO,,,,,,,,2026-07-23,6.33,6.73,15.25,financials,finance & investments,3513.12
2026-07-23T18:38:24.633,JINDALSAW,,,,,,,,2026-07-23,6.45,4.44,4.44,industrials,steel - large,6133.56
2026-07-23T18:38:24.633,EQUITASBNK,,,,,,,,2026-07-23,6.53,8.05,8.05,bank,banks - private sector,8969.07
2026-07-23T18:38:24.633,BHAGYANGR,,,,,,,,2026-07-23,6.64,9.08,10.54,power & utilities,power generation and supply,453.16
2026-07-23T18:38:24.633,AETHER,,,,,,,,2026-07-23,6.69,5.89,6.87,chemicals,chemicals,4776.67
2026-07-23T18:38:24.633,MACPOWER,,,,,,,,2026-07-23,6.82,9.64,9.64,industrials,engineering,366.99
2026-07-23T18:38:24.633,THELEELA,,,,,,,,2026-07-23,6.86,5.69,5.69,services,hotels,3829.48
2026-07-23T18:38:24.633,CARERATING,,,,,,,,2026-07-23,6.89,6.78,6.78,financials,miscellaneous,5198.05
2026-07-23T18:38:24.633,AARVI,,,,,,,,2026-07-23,6.99,7.42,13.21,miscellaneous,miscellaneous,61.41
2026-07-23T18:38:24.633,DIACABS,,,,,,,,2026-07-23,7.03,19.09,35.91,industrials,cables - power,2306.41
2026-07-23T18:38:24.633,SHILPAMED,,,,,,,,2026-07-23,7.14,6.82,6.82,healthcare,pharmaceuticals - indian - formulations,7067.26
2026-07-23T18:38:24.633,ICEMAKE,,,,,,,,2026-07-23,7.18,9.78,14.37,industrials,engineering,347.71
2026-07-23T18:38:24.633,RITCO,,,,,,,,2026-07-23,7.19,9.78,13.39,transportation,miscellaneous,314.33
2026-07-23T18:38:24.633,VISHNU,,,,,,,,2026-07-23,7.36,8.49,11.3,chemicals,chemicals,1286.69
2026-07-23T18:38:24.633,ARMANFIN,,,,,,,,2026-07-23,7.6,4.83,4.83,financials,finance & investments,1568.22
2026-07-23T18:38:24.633,VARROC,,,,,,,,2026-07-23,7.61,3.51,4.74,auto,auto ancillaries,2451.46
2026-07-23T18:38:24.633,ALIVUS,,,,,,,,2026-07-23,7.63,5.46,6.49,healthcare,pharmaceuticals - indian - bulk drugs & formln,3401.04
2026-07-23T18:38:24.633,PIXTRANS,,,,,,,,2026-07-23,7.63,4.72,5.93,fmcg,miscellaneous,925.24
2026-07-23T18:38:24.633,TIRUPATIFL,,,,,,,,2026-07-23,7.65,20.72,25.96,industrials,castings & forgings,500.24
2026-07-23T18:38:24.633,RAJRATAN,,,,,,,,2026-07-23,7.8,15.13,15.25,metals & mining,steel - medium / small,886.04
2026-07-23T18:38:24.633,KMEW,,,,,,,,2026-07-23,7.81,7.05,7.05,transportation,miscellaneous,2772.73
2026-07-23T18:38:24.633,MINDACORP,,,,,,,,2026-07-23,7.83,5.22,5.22,auto,auto ancillaries,5528.77
2026-07-23T18:38:24.633,BLSE,,,,,,,,2026-07-23,7.85,8.17,9.66,i.t,computers - software - medium / small,722.7
2026-07-23T18:38:24.633,DCBBANK,,,,,,,,2026-07-23,7.86,4.23,5.02,bank,banks - private sector,5119.0
2026-07-23T18:38:24.633,FIEMIND,,,,,,,,2026-07-23,7.87,2.93,5.12,auto,auto ancillaries,2818.17
2026-07-23T18:38:24.633,GEOJITFSL,,,,,,,,2026-07-23,7.89,8.96,8.99,financials,finance & investments,1350.61
2026-06-11T10:34:45.207,ARIHANT,1187.19,959.66,24.4,14.91,0.06,23.12,33.85,2026-06-11,,,,,,
2026-06-11T10:34:45.207,STLTECH,160.56,118.65,27.62,-2.26,0.47,2.22,4.84,2026-06-11,,,,,,
2026-06-11T10:34:45.207,CUPID,133.35,134.84,110.19,86.99,0.3,0.94,1.08,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SIGMAADV,103.77,92.29,37.01,45.91,0.43,2.01,1.44,2026-06-11,,,,,,
2026-06-11T10:34:45.207,MTARTECH,77.11,84.6,41.77,12.17,0.09,0.8,1.7,2026-06-11,,,,,,
2026-06-11T10:34:45.207,VENUSREM,68.16,46.26,28.93,36.61,0.83,1.42,1.23,2026-06-11,,,,,,
2026-06-11T10:34:45.207,BLISSGVS,54.08,31.31,15.29,1.92,0.59,1.04,1.61,2026-06-11,,,,,,
2026-06-11T10:34:45.207,GVPIL,53.81,46.85,19.64,-1.88,0.37,1.04,1.69,2026-06-11,,,,,,
2026-06-11T10:34:45.207,BAJAJCON,53.33,49.92,31.64,9.23,0.06,0.57,1.14,2026-06-11,,,,,,
2026-06-11T10:34:45.207,ATHERENERG,52.71,48.21,NaN,NaN,0.13,0.54,0.55,2026-06-11,,,,,,
2026-06-11T10:34:45.207,ACUTAAS,42.89,33.48,25.22,14.56,0.16,0.41,0.86,2026-06-11,,,,,,
2026-06-11T10:34:45.207,THANGAMAYL,41.85,21.45,22.76,16.16,0.45,0.44,0.65,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SAKAR,40.46,23.94,26.33,7.95,0.48,0.6,1.19,2026-06-11,,,,,,
2026-06-11T10:34:45.207,AEROFLEX,39.54,30.0,5.61,-3.37,0.17,0.95,1.4,2026-06-11,,,,,,
2026-06-11T10:34:45.207,ROSSTECH,37.43,36.87,36.93,NaN,0.21,0.38,0.36,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SILVERTUC,36.64,26.7,27.57,1.58,0.26,0.32,1.5,2026-06-11,,,,,,
2026-06-11T10:34:45.207,DEEDEV,35.24,29.91,6.51,-7.27,0.36,1.38,2.31,2026-06-11,,,,,,
2026-06-11T10:34:45.207,KMEW,32.79,45.5,27.06,10.75,-0.07,0.16,0.32,2026-06-11,,,,,,
2026-06-11T10:34:45.207,QPOWER,31.86,53.37,25.87,NaN,-0.04,0.4,0.61,2026-06-11,,,,,,
2026-06-11T10:34:45.207,TDPOWERSYS,31.28,44.3,38.96,18.87,0.0,0.33,0.62,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SYRMA,31.17,29.16,18.35,11.73,0.19,0.69,0.63,2026-06-11,,,,,,
2026-06-11T10:34:45.207,WHEELS,29.85,22.68,10.98,5.08,0.28,0.86,0.95,2026-06-11,,,,,,
2026-06-11T10:34:45.207,NARMADA,29.63,29.54,20.14,9.54,0.07,0.22,0.72,2026-06-11,,,,,,
2026-06-11T10:34:45.207,PRECWIRE,29.11,42.14,33.46,8.74,0.03,0.21,0.71,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SILVERIETF,28.93,40.61,41.06,22.66,-0.12,-0.1,0.32,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SILVER,28.92,40.44,40.75,22.56,-0.12,-0.1,0.32,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SILVER1,28.9,40.44,40.87,22.54,-0.12,-0.1,0.32,2026-06-11,,,,,,
2026-06-11T10:34:45.207,TATSILV,28.88,40.48,40.99,22.57,-0.12,-0.1,0.32,2026-06-11,,,,,,
2026-06-11T10:34:45.207,SILVERCASE,28.78,40.4,NaN,NaN,-0.13,-0.1,0.32,2026-06-11,,,,,,
