Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-05-12T06:54:21.953,DEEDEV,,,,,,,2026-05-12,28.56,6.85,-5.8,1.48,0.53,1.36,0.9,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,KIRLOSENG,,,,,,,2026-05-12,28.48,24.15,10.6,0.36,0.13,0.41,0.63,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,AGIIL,,,,,,,2026-05-12,27.97,22.72,14.7,36.06,0.12,0.47,0.42,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,KRISHANA,,,,,,,2026-05-12,26.94,32.07,33.31,33.9,0.14,0.41,0.35,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,SCHNEIDER,,,,,,,2026-05-12,26.88,10.12,4.29,5.14,0.35,0.79,0.53,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,APARINDS,,,,,,,2026-05-12,26.57,18.92,10.06,-0.5,0.22,0.32,0.5,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,GMDCLTD,,,,,,,2026-05-12,25.83,26.98,25.4,19.08,0.11,0.12,0.1,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,SJS,,,,,,,2026-05-12,25.6,19.78,21.69,15.28,0.17,0.15,0.23,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,IDEAFORGE,,,,,,,2026-05-12,25.27,2.92,-1.56,-3.86,0.9,0.84,0.65,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,THANGAMAYL,,,,,,,2026-05-12,24.32,25.66,20.67,5.85,-0.01,0.26,0.54,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,NGLFINE,,,,,,,2026-05-12,24.14,25.56,4.66,-3.68,-0.02,0.26,0.48,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,ADANIPOWER,,,,,,,2026-05-12,23.96,15.1,10.2,8.94,0.31,0.55,0.42,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,VEDL,,,,,,,2026-05-12,23.63,13.78,14.78,2.94,0.14,0.22,0.61,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,RPTECH,,,,,,,2026-05-12,23.44,7.61,3.26,-1.97,0.45,0.49,0.65,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,GOKULAGRO,,,,,,,2026-05-12,23.26,14.32,4.71,6.75,0.2,0.44,0.42,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,WHEELS,,,,,,,2026-05-12,23.2,15.26,5.67,6.94,0.34,0.62,0.44,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,LAURUSLABS,,,,,,,2026-05-12,23.14,17.2,20.61,23.77,0.17,0.3,0.3,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,ANANDRATHI,,,,,,,2026-05-12,22.63,18.19,16.47,15.3,0.05,0.21,0.16,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,GLOBAL,,,,,,,2026-05-12,22.29,31.18,9.62,1.37,0.13,0.36,0.58,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,MBAPL,,,,,,,2026-05-12,22.29,20.47,11.47,18.4,0.01,0.3,0.35,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,SHARDACROP,,,,,,,2026-05-12,21.86,18.11,24.84,7.29,0.1,0.04,0.42,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,HFCL,,,,,,,2026-05-12,21.81,-1.43,-6.11,-7.51,0.98,1.17,0.92,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,RISHABH,,,,,,,2026-05-12,21.8,22.46,10.94,6.08,0.15,0.25,0.24,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,FORCEMOT,,,,,,,2026-05-12,21.48,31.12,46.58,45.71,-0.07,0.03,0.12,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,BBOX,,,,,,,2026-05-12,21.45,7.42,-0.12,4.44,0.58,0.46,0.42,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,SCI,,,,,,,2026-05-12,21.39,9.04,5.1,6.86,0.43,0.54,0.33,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,ATALREAL,,,,,,,2026-05-12,21.07,16.86,22.59,26.06,0.17,0.09,0.16,,,,,,,,,,,,,,,,,,
2026-05-12T06:54:21.953,RICOAUTO,,,,,,,2026-05-12,21.0,20.7,13.66,-1.1,0.06,0.01,0.45,,,,,,,,,,,,,,,,,,
2026-05-11T23:53:39.106,SWANDEF,,,,,,,2026-05-11,15005.78,18603.93,7255.03,381.78,0.06,0.77,37.17,,,,,,,,,,,,,,,,,,
2026-05-11T23:53:39.106,CUPID,,,,,,,2026-05-11,152.57,140.67,115.08,57.64,0.43,0.58,1.68,,,,,,,,,,,,,,,,,,
2026-05-11T23:53:39.106,SIGMAADV,,,,,,,2026-05-11,88.18,51.66,32.85,56.62,1.0,0.97,0.53,,,,,,,,,,,,,,,,,,
2026-05-11T23:53:39.106,MTARTECH,,,,,,,2026-05-11,87.11,52.27,29.62,15.89,0.58,1.01,1.65,,,,,,,,,,,,,,,,,,
