Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Lod dist,Adr p - adr%
2026-04-02T09:45:36.349,MBAPL,1.54,14.69,15.15,chemicals,fertilizers,1134.74,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,CCL,4.83,6.21,8.25,fmcg,tea,7593.02,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,GRANULES,5.23,6.11,6.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,9005.16,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,KTKBANK,5.83,5.22,6.1,bank,banks - private sector,8509.29,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,GPIL,6.31,6.37,7.56,metals & mining,steel - medium / small,6644.14,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,VTL,6.4,3.67,6.3,textiles,textiles - cotton/blended,5389.42,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,NATCOPHARM,7.05,5.69,6.27,healthcare,pharmaceuticals - indian - bulk drugs & formln,8906.37,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,AEROFLEX,7.95,8.79,12.63,metals & mining,steel - medium / small,1037.21,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,EMCURE,8.47,10.56,11.08,healthcare,pharmaceuticals - indian - bulk drugs & formln,6418.32,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,BLISSGVS,9.06,9.19,13.3,healthcare,pharmaceuticals - indian - formulations,1516.77,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,TDPOWERSYS,10.71,6.51,7.72,industrials,electric equipment,9516.44,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,CHENNPETRO,10.88,9.0,10.25,energy,refineries,4788.52,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,MTARTECH,11.26,8.83,10.4,aerospace & defence,engineering,7426.11,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,HONASA,11.48,7.36,8.56,services,trading,6204.61,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,VOLTAMP,11.87,10.52,11.18,industrials,electric equipment,6296.2,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,WHEELS,11.94,13.41,16.69,auto,auto ancillaries,994.76,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,GMDCLTD,12.4,7.83,7.83,metals & mining,mining / minerals / metals,4715.24,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,SMSPHARMA,13.04,9.14,11.54,healthcare,pharmaceuticals - indian - bulk drugs,1128.39,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,AETHER,13.39,9.61,12.06,chemicals,chemicals,3589.14,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,J&KBANK,13.65,5.37,9.48,bank,banks - private sector,4959.95,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,SANSERA,13.69,8.18,8.33,auto,auto ancillaries,8984.73,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,STLTECH,13.79,8.0,13.03,industrials,cables - telephone,4808.91,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,LUMAXTECH,15.24,7.54,8.34,auto,auto ancillaries,4638.21,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,ABSLAMC,15.82,5.52,9.21,financials,finance & investments,6405.2,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,PRECWIRE,16.92,7.51,10.25,metals & mining,mining / minerals / metals,2346.42,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,DATAPATTNS,18.08,9.74,13.72,aerospace & defence,electronics - components,9533.84,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,HEG,18.36,8.03,19.76,industrials,electrodes - graphites,4644.3,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,TRIVENI,18.76,6.49,12.78,fmcg,sugar,3248.02,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,AVANTIFEED,20.25,8.26,9.47,fmcg,food - processing - indian,9185.37,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,GMBREW,23.21,8.34,11.28,fmcg,breweries & distilleries,596.12,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,APEX,24.66,8.02,12.44,fmcg,aquaculture,314.52,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,ANTELOPUS,26.01,13.62,17.76,energy,oil drilling / allied services,600.55,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02T09:45:36.349,JINDALPOLY,26.64,10.51,20.3,textiles,textiles - products,839.24,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
