Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,Scan_Date,From52wh,3d range,5d,Free float,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score
2026-04-01T16:09:58.098,IPCALAB,1620.0,1500.3,1508.2,-5.81,1420.69,1532.42,1459.77,29.32,44.65,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.77,0.04,0.0,0.11,0.06,7.98,7.98,7.98,4.42,0.53,11.85,13.54,66.69,3.79,5.37,6.63,0.2,247.54,40623.12,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,ADANIPOWER,158.15,153.44,157.11,4.44,148.29,150.11,171.11,30.45,8.33,power & utilities,power generation and supply,0.7,0.0,0.26,-0.06,0.2,6.0,6.0,3.07,4.12,5.3,56.67,12.84,6.48,4.17,6.77,4.67,1.98,196.33,290099.66,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,WHEELS,1044.0,977.35,992.0,-0.53,918.34,997.86,980.28,16.8,17.99,auto,auto ancillaries,1.72,0.01,0.19,0.01,0.19,6.82,6.82,6.82,5.95,1.5,24.84,105.63,58.98,5.58,10.09,6.64,1.79,188.91,2436.58,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,AVL,487.5,458.0,468.05,-2.1,439.34,445.17,513.81,55.19,55.34,consumer discretionary,trading,7.29,-0.23,0.22,-0.21,0.25,6.44,6.44,6.44,4.33,2.19,49.56,-13.46,20.28,4.33,4.56,3.6,-0.66,138.09,6174.09,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,COALINDIA,464.85,446.8,449.4,-0.23,429.38,451.76,444.68,9.68,9.3,metals & mining,mining / minerals / metals,-2.52,0.06,0.12,0.06,0.13,4.91,4.91,4.04,3.22,1.89,17.99,13.11,14.46,3.19,7.13,8.97,0.91,135.24,277600.1,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,APARINDS,10350.0,9682.0,9774.5,-1.08,8995.88,9267.0,10789.49,46.98,40.77,industrials,electric equipment,6.16,0.1,0.05,0.08,0.06,6.9,6.9,6.9,5.9,0.96,16.05,402.18,576.29,5.39,11.83,7.74,0.7,128.6,39690.31,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,CHENNPETRO,1026.85,975.6,1017.85,5.22,922.94,978.31,1096.92,3.78,6.7,energy,refineries,-4.08,0.24,0.31,0.16,0.25,9.0,9.0,5.25,7.17,8.49,57.9,96.28,72.97,7.97,8.75,8.68,1.32,127.19,14404.94,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,GESHIP,1491.9,1435.5,1460.1,3.21,1373.45,1406.21,1567.89,6.41,8.93,transportation,shipping,-1.32,0.35,0.43,0.33,0.38,7.4,7.4,3.93,4.36,5.11,38.68,148.55,63.61,4.57,12.89,12.32,2.34,120.71,20197.27,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,DELHIVERY,441.0,427.0,431.4,3.53,409.47,405.3,483.6,203.49,204.26,transportation,miscellaneous,2.22,-0.12,-0.01,-0.13,-0.04,7.18,7.18,3.28,3.7,4.85,27.59,9.83,15.95,3.36,6.86,5.6,0.62,116.14,31173.15,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,ATHERENERG,783.85,753.0,771.05,2.26,717.47,742.26,828.63,-86.83,-37.09,auto,automobiles - scooters and 3 - wheelers,2.12,0.26,1.19,0.19,1.15,5.62,5.62,4.1,5.21,3.89,44.9,72.99,40.2,5.04,10.02,6.32,1.82,107.7,28790.82,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,KTKBANK,233.41,226.0,230.17,3.23,215.21,224.18,242.15,7.48,7.3,bank,banks - private sector,-0.68,0.23,0.15,0.19,0.12,5.22,5.22,3.28,4.84,4.38,37.43,24.45,11.14,5.1,9.45,7.31,2.19,106.99,8431.02,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,ENTERO,1276.5,1221.5,1246.6,-0.1,1169.04,1136.36,1467.09,49.08,48.16,healthcare,trading,9.24,0.03,0.01,0.06,0.01,8.04,8.04,4.5,4.37,5.51,46.11,135.22,54.44,4.44,6.53,5.8,2.48,99.03,5429.29,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,IMFA,1286.9,1220.5,1231.8,2.44,1135.09,1163.54,1368.31,12.66,17.61,metals & mining,mining / minerals / metals,2.41,0.02,0.53,-0.02,0.5,8.69,8.69,5.44,5.3,4.04,17.32,-16.48,65.26,5.19,5.54,2.95,-0.25,98.87,6487.98,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,WAAREEENER,3220.0,3041.1,3089.2,-0.66,2895.08,3011.78,3244.04,20.9,27.32,industrials,electric equipment,3.13,-0.15,-0.09,-0.13,-0.09,6.83,6.83,5.88,4.46,2.5,34.93,209.51,137.68,4.09,8.85,4.09,1.52,97.48,89450.57,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,SYRMA,818.9,791.4,797.6,3.17,739.46,738.86,915.09,37.41,50.76,consumer discretionary,electronics - components,5.89,-0.04,0.11,-0.11,0.07,6.92,6.92,3.47,5.27,4.14,14.74,12.53,42.07,4.62,6.18,4.41,0.3,96.0,14907.72,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,TDPOWERSYS,886.8,856.5,862.6,1.32,801.49,804.56,978.68,59.74,60.51,industrials,electric equipment,4.86,0.35,0.68,0.35,0.66,6.08,6.08,3.54,4.71,3.18,15.01,52.94,40.63,4.84,9.74,8.07,1.3,95.87,13299.35,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,AVALON,974.5,927.3,936.85,0.95,864.61,880.63,1049.29,47.9,64.22,consumer discretionary,electronics - components,4.73,-0.15,0.03,-0.16,0.02,6.95,6.95,5.09,5.34,2.81,19.1,-12.81,49.99,5.14,4.53,4.93,-0.26,93.5,6195.23,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,TVSHLTD,14496.0,14092.0,14265.0,2.21,13484.57,13314.41,16166.17,14.63,18.16,financials,finance & investments,3.41,0.02,0.13,0.0,0.11,5.78,5.78,2.87,3.41,4.09,35.57,-128.66,486.36,3.41,5.02,3.91,-0.27,84.64,28237.95,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,JAYNECOIND,76.5,73.1,75.01,4.84,69.25,68.66,87.71,24.67,18.58,metals & mining,steel - large,4.03,0.03,0.42,-0.04,0.35,7.59,7.59,4.65,5.36,5.5,47.52,-0.01,4.02,4.92,3.0,2.82,-0.0,82.43,6947.49,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,STAR,980.0,952.55,954.2,1.75,904.2,907.07,1048.46,10.88,16.9,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.4,0.07,0.01,0.05,-0.01,8.22,8.22,2.88,3.64,5.37,4.75,82.02,34.75,3.62,7.18,4.38,2.36,81.47,8643.5,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,SMSPHARMA,404.9,382.05,393.05,4.86,360.69,374.49,430.18,37.94,36.97,healthcare,pharmaceuticals - indian - bulk drugs,-1.26,0.47,0.55,0.4,0.48,9.14,9.14,5.98,6.07,5.94,46.14,38.58,23.84,5.87,8.35,8.61,1.62,77.71,3510.55,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,BELRISE,195.12,188.5,189.34,1.8,177.12,181.39,205.23,32.64,29.66,auto,auto ancillaries,2.28,0.11,0.49,0.07,0.47,5.69,5.69,3.51,4.64,2.56,9.56,8.26,8.78,4.38,7.65,6.35,0.94,71.19,16550.86,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,BLACKBUCK,586.15,563.45,575.55,-0.23,534.29,565.59,595.48,82.69,18.38,transportation,miscellaneous,-1.54,-0.15,0.23,-0.17,0.23,5.77,5.77,4.03,5.0,3.86,42.04,-13.43,28.78,4.62,2.98,1.59,-0.47,65.73,10425.77,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,AETHER,1158.9,1102.5,1116.0,1.96,1022.25,1104.91,1138.17,57.41,67.27,chemicals,chemicals,-0.11,0.37,0.32,0.33,0.3,7.74,7.74,5.12,7.02,3.76,17.23,104.65,78.33,6.4,7.9,8.47,1.34,60.56,14512.0,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,CUPID,89.75,84.8,86.84,4.5,80.17,78.12,104.29,17.8,26.72,fmcg,personal care - indian,6.9,0.86,2.19,0.73,2.06,8.39,8.39,5.84,4.99,8.35,47.09,4.51,4.33,5.61,4.69,3.61,1.04,59.19,11174.13,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,GALLANTT,569.1,555.15,562.85,2.6,525.06,523.16,642.22,33.83,27.71,metals & mining,steel - medium / small,0.11,-0.21,-0.07,-0.25,-0.1,9.23,9.23,2.51,4.77,8.28,28.69,10.91,26.84,4.78,5.31,5.11,0.41,56.56,13236.67,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,UNIPARTS,466.9,450.0,459.75,3.79,431.54,437.27,504.71,15.57,15.38,industrials,engineering,-0.28,0.04,0.14,0.0,0.1,7.82,7.82,3.76,4.25,6.17,49.85,-1.13,19.56,4.06,5.63,3.49,-0.06,54.71,1999.25,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,FEDFINA,133.2,128.4,130.0,4.8,120.3,124.14,141.73,13.83,14.71,financials,finance & investments,-0.28,-0.23,0.04,-0.26,-0.01,7.98,7.98,3.74,5.19,5.38,23.71,-7.24,6.75,4.68,1.16,2.2,-1.07,50.34,4640.05,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,PRIVISCL,2991.5,2920.0,2931.0,1.15,2792.78,2862.75,3067.5,36.69,37.69,chemicals,chemicals,0.98,0.13,0.18,0.07,0.17,3.58,3.58,2.45,3.11,1.49,12.07,76.48,91.12,3.2,8.26,6.39,0.84,50.14,11319.59,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,GMDCLTD,590.95,575.6,580.3,2.5,540.95,544.56,651.77,34.71,18.2,metals & mining,mining / minerals / metals,2.22,-0.11,0.48,-0.14,0.45,7.83,7.83,2.67,4.5,5.88,18.0,15.71,26.1,4.33,5.86,4.28,0.6,49.78,18003.57,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,STLTECH,188.0,179.85,181.48,2.9,162.4,182.24,179.97,-129.63,-193.8,industrials,cables - telephone,-4.67,0.48,0.53,0.38,0.49,7.43,7.43,4.53,7.47,3.7,12.03,29.27,13.55,7.76,13.47,11.93,2.16,49.09,8607.77,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,LUMAXTECH,1623.9,1566.0,1593.5,4.68,1458.98,1463.37,1853.77,32.92,41.64,auto,auto ancillaries,4.69,0.17,0.35,0.05,0.29,7.54,7.54,3.7,5.56,5.53,31.06,53.63,88.54,5.27,5.43,4.52,0.61,47.34,10374.97,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,CENTUM,2935.3,2811.0,2865.7,3.67,2615.99,2758.05,3081.0,-17.24,-155.82,consumer discretionary,electronics - components,-1.51,-0.01,0.17,-0.05,0.13,7.78,7.78,4.42,6.2,5.23,30.77,317.61,177.75,6.27,9.05,8.02,1.79,44.25,4073.37,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,SHRIPISTON,3125.0,3010.0,3025.2,0.29,2819.07,2905.86,3263.89,27.08,24.46,auto,auto ancillaries,2.9,0.03,0.23,0.02,0.22,5.25,5.25,3.82,4.58,1.89,10.97,65.08,138.58,4.76,5.55,3.04,0.47,43.93,13287.63,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,VINCOFE,138.94,134.21,135.54,2.48,126.69,122.91,160.79,25.87,27.16,consumer discretionary,trading,7.56,-0.16,-0.1,-0.17,-0.12,6.35,6.35,3.52,4.43,4.06,22.13,-5.36,6.01,4.47,2.09,1.04,-0.89,43.2,1926.87,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,GODAVARIB,318.65,303.0,314.05,6.37,286.86,300.74,340.68,48.77,67.1,fmcg,sugar,-3.19,0.13,0.0,0.05,-0.06,9.78,9.78,5.17,6.1,8.2,57.68,33.09,19.16,6.27,7.28,5.61,1.73,41.72,1510.97,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,GOKULAGRO,192.99,184.35,190.94,5.89,176.42,177.51,217.79,9.08,8.9,fmcg,solvent extraction,1.43,-0.11,0.12,-0.16,0.06,9.78,9.78,4.69,5.84,8.61,59.11,22.95,11.15,5.77,6.81,3.64,2.06,27.76,5321.0,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,APEX,389.1,376.85,383.25,5.62,344.21,338.5,472.75,29.66,34.33,fmcg,aquaculture,9.34,0.56,0.5,0.48,0.42,8.02,8.02,3.25,6.79,6.4,24.59,22.21,26.03,6.43,9.14,8.08,0.85,24.77,1133.91,2026-04-01,,,,,,,,,,,,,
2026-04-01T16:09:58.098,ZYDUSWELL,445.0,431.1,435.75,2.2,405.5,423.11,461.04,-87.15,9.65,fmcg,food - processing - indian,2.62,-0.12,0.05,-0.2,0.03,5.2,5.2,3.22,5.44,3.01,19.63,25.09,23.69,5.08,4.59,2.8,1.06,11.22,13564.78,2026-04-01,,,,,,,,,,,,,
