Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,From52wh,3d range,5d,Low,Max2,W rsi,Adr p - adr%
2026-03-26T23:16:22.778,ORIENTBELL,283.3,,279.1,7.59,254.67,252.88,331.54,30.21,45.75,building materials,ceramics - tiles / sanitaryware,-0.75,-0.16,-0.09,-0.23,-0.15,11.14,11.14,8.46,6.03,10.32,-1.61,16.83,,,,,,,,,106.35,,,2026-03-26,,,1.36,50.58,21.71,,,,,,,,261.2,283.3,48.68,6.59
2026-03-26T23:16:22.778,STYLEBAAZA,292.45,,282.25,0.71,255.24,224.21,398.34,27.78,31.86,consumer discretionary,trading,10.23,-0.27,-0.05,-0.29,-0.06,18.4,18.4,6.35,6.69,22.74,-22.33,18.87,,,,,,,,,38.41,,,2026-03-26,,,0.26,51.16,30.88,,,,,,,,275.0,292.45,47.39,6.27
2026-03-26T23:16:22.778,SHREERAMA,55.45,,52.99,4.76,47.94,41.97,75.03,33.12,12.74,industrials,packaging,0.92,-0.16,0.19,-0.2,0.14,30.69,30.69,12.0,7.36,25.24,-2.17,3.9,,,,,,,,,89.26,,,2026-03-26,,,4.48,54.69,22.83,,,,,,,,49.51,55.45,49.06,6.18
2026-03-26T23:16:22.778,PROZONER,48.0,,46.24,8.09,42.2,40.54,57.63,96.33,-24.6,miscellaneous,miscellaneous,2.89,-0.15,0.14,-0.21,0.06,14.29,14.29,10.42,5.99,10.1,-3.74,2.77,,,,,,,,,99.98,,,2026-03-26,,,2.28,47.94,17.32,,,,,,,,43.47,48.0,45.44,6.03
2026-03-26T23:16:22.778,RAMAPHO,125.77,,118.62,0.86,107.3,102.57,150.71,7.49,7.99,chemicals,fertilizers,4.77,-0.32,-0.13,-0.3,-0.13,17.74,17.74,7.04,6.64,12.82,-20.58,7.88,,,,,,,,,14.22,,,2026-03-26,,,1.17,45.47,33.44,,,,,,,,117.5,125.77,38.47,6.02
2026-03-26T23:16:22.778,UNIVCABLES,710.0,,676.35,1.84,617.3,596.61,835.84,21.57,14.9,industrials,cables - power,7.44,-0.17,-0.17,-0.19,-0.18,11.79,11.79,6.77,6.75,9.98,-13.13,45.67,,,,,,,,,24.96,,,2026-03-26,,,1.26,52.0,27.21,,,,,,,,664.95,710.0,45.12,5.79
2026-03-26T23:16:22.778,KIOCL,345.45,,332.7,0.7,303.12,299.63,398.84,277.25,-274.96,metals & mining,mining / minerals / metals,8.97,-0.33,0.12,-0.32,0.11,7.9,7.9,5.32,6.7,3.92,-9.34,22.28,,,,,,,,,21.09,,,2026-03-26,,,0.86,51.18,16.31,,,,,,,,328.0,345.45,45.76,5.65
2026-03-26T23:16:22.778,KMEW,1614.9,,1594.6,3.28,1461.3,1460.76,1862.29,29.86,36.04,transportation,miscellaneous,-0.16,0.17,0.88,0.15,0.82,10.12,10.12,4.13,5.21,13.17,-73.53,83.09,,,,,,,,,52.71,,,2026-03-26,,,0.6,50.3,19.52,,,,,,,,1550.8,1614.9,54.92,5.31
2026-03-26T23:16:22.778,SAGILITY,40.74,,39.89,6.89,36.84,35.33,49.0,17.5,22.04,i.t,computers - software - medium / small,2.46,-0.16,-0.14,-0.21,-0.19,12.39,12.39,5.52,5.48,11.33,-5.1,2.19,,,,,,,,,58.55,,,2026-03-26,,,2.23,47.24,28.18,,,,,,,,38.61,40.74,38.42,5.27
2026-03-26T23:16:22.778,SIGMAADV,167.15,,163.45,-0.23,150.21,148.1,194.16,-291.88,8.96,aerospace & defence,electronics - components,12.43,-0.09,0.62,-0.1,0.63,4.47,4.47,4.47,5.32,2.16,-7.67,8.7,,,,,,,,,39.66,,,2026-03-26,,,0.81,49.45,17.95,,,,,,,,160.0,167.15,48.77,5.23
2026-03-26T23:16:22.778,SKMEGGPROD,169.95,,165.63,3.52,152.01,145.5,205.9,3.63,5.63,fmcg,food - processing - indian,5.6,-0.06,0.1,-0.08,0.07,11.68,11.68,6.15,5.22,12.48,-7.9,8.65,,,,,,,,,63.92,,,2026-03-26,,,0.44,51.28,24.0,,,,,,,,160.1,169.95,46.52,4.91
2026-03-26T23:16:22.778,IMFA,1296.0,,1244.6,3.8,1148.64,1151.74,1430.31,12.79,18.23,metals & mining,mining / minerals / metals,-0.26,-0.01,0.6,-0.07,0.55,12.98,12.98,7.64,5.13,8.5,-3.62,63.8,,,,,,,,,63.64,,,2026-03-26,,,0.86,50.35,16.65,,,,,,,,1204.0,1296.0,52.64,4.86
2026-03-26T23:16:22.778,JAYNECOIND,75.1,,73.71,2.3,67.99,68.23,84.66,24.25,19.15,metals & mining,steel - large,1.01,-0.05,0.87,-0.08,0.83,8.37,8.37,3.16,5.45,7.76,-2.1,4.02,,,,,,,,,22.65,,,2026-03-26,,,0.96,49.21,14.72,,,,,,,,72.8,75.1,51.89,4.86
2026-03-26T23:16:22.778,CARTRADE,1796.0,,1750.1,1.95,1603.03,1561.32,2127.65,37.4,41.56,consumer discretionary,miscellaneous,9.85,-0.34,-0.11,-0.37,-0.13,5.67,5.67,4.58,4.45,4.8,-342.5,77.84,,,,,,,,,42.14,,,2026-03-26,,,0.58,42.03,45.13,,,,,,,,1717.3,1796.0,36.65,4.7
2026-03-26T23:16:22.778,DATAMATICS,728.0,,714.45,4.14,660.81,649.5,844.35,29.0,21.66,i.t,computers - software - medium / small,1.63,-0.25,-0.06,-0.3,-0.09,9.37,9.37,6.11,4.71,8.56,-10.29,33.67,,,,,,,,,84.35,,,2026-03-26,,,0.45,49.65,12.31,,,,,,,,686.05,728.0,44.29,4.69
2026-03-26T23:16:22.778,FEDFINA,134.0,,132.17,2.85,122.59,123.14,150.23,14.06,15.68,financials,finance & investments,3.46,-0.18,0.11,-0.22,0.08,5.93,5.93,3.85,4.99,8.11,-7.35,6.6,,,,,,,,,47.57,,,2026-03-26,,,0.7,49.63,16.5,,,,,,,,129.03,134.0,45.52,4.67
2026-03-26T23:16:22.778,TATVA,1208.0,,1161.5,0.1,1076.42,1096.91,1290.68,44.74,82.91,chemicals,chemicals,2.28,0.01,0.18,-0.02,0.18,7.47,7.47,4.95,4.65,5.3,-36.06,54.0,,,,,,,,,19.44,,,2026-03-26,,,0.51,48.68,13.7,,,,,,,,1151.0,1208.0,47.08,4.6
2026-03-26T23:16:22.778,RATEGAIN,499.9,,495.7,3.09,458.35,457.38,572.34,55.32,32.63,i.t,computers - software - medium / small,0.72,-0.31,0.02,-0.33,-0.01,8.67,8.67,4.41,4.7,7.76,-62.13,23.29,,,,,,,,,72.56,,,2026-03-26,,,0.69,45.29,28.98,,,,,,,,478.8,499.9,36.15,4.55
2026-03-26T23:16:22.778,POCL,1131.9,,1100.9,3.62,1019.03,990.24,1322.22,23.79,29.2,metals & mining,mining / minerals / metals,1.64,-0.16,0.1,-0.2,0.06,12.29,12.29,5.47,5.08,12.28,-84.02,55.9,,,,,,,,,49.56,,,2026-03-26,,,1.06,48.99,29.1,,,,,,,,1073.2,1131.9,43.3,4.5
2026-03-26T23:16:22.778,MUTHOOTMF,170.37,,165.51,6.75,153.62,138.34,219.86,11.09,-9.39,financials,finance & investments,8.03,-0.08,-0.04,-0.14,-0.1,14.23,14.23,9.85,5.07,17.22,-6.68,8.39,,,,,,,,,124.13,,,2026-03-26,,,1.79,53.78,26.33,,,,,,,,155.1,170.37,48.28,4.45
2026-03-26T23:16:22.778,BLACKBUCK,608.1,,591.15,0.22,550.29,560.43,652.58,84.94,18.83,transportation,miscellaneous,3.25,-0.11,0.31,-0.1,0.31,6.43,6.43,3.55,4.86,5.9,-1.53,28.75,,,,,,,,,13.57,,,2026-03-26,,,0.54,50.2,15.79,,,,,,,,587.25,608.1,49.11,4.42
2026-03-26T23:16:22.778,CGCL,172.0,,170.01,0.33,159.47,161.99,186.05,15.98,18.26,financials,finance & investments,-2.26,-0.17,-0.07,-0.2,-0.07,9.59,9.59,3.38,4.64,8.32,-0.42,7.89,,,,,,,,,46.16,,,2026-03-26,,,1.25,51.82,15.51,,,,,,,,166.37,172.0,44.35,4.29
2026-03-26T23:16:22.778,IXIGO,182.74,,181.29,4.63,167.37,156.25,231.37,78.14,127.67,i.t,travel agencies,9.85,-0.4,0.0,-0.43,-0.04,8.77,8.77,5.74,4.94,11.46,-11.63,8.96,,,,,,,,,94.52,,,2026-03-26,,,0.45,53.17,29.57,,,,,,,,172.82,182.74,39.48,4.21
2026-03-26T23:16:22.778,BBTCL,175.15,,173.89,4.21,162.45,160.17,201.33,4.51,8.04,industrials,packaging,4.03,-0.19,0.03,-0.25,-0.02,5.38,5.38,2.99,4.25,5.39,-7.06,7.39,,,,,,,,,51.69,,,2026-03-26,,,0.5,50.61,16.63,,,,,,,,170.07,175.15,38.84,4.19
2026-03-26T23:16:22.778,SHAH,4.82,,4.79,3.01,4.48,4.55,5.27,119.75,36.85,metals & mining,steel - medium / small,-1.09,0.2,0.17,0.17,0.14,5.93,5.93,3.21,4.86,13.51,-0.05,0.23,,,,,,,,,51.54,,,2026-03-26,,,0.92,51.65,17.83,,,,,,,,4.67,4.82,54.66,4.15
2026-03-26T23:16:22.778,RADICO,2761.0,,2747.0,4.16,2584.19,2641.89,2957.21,59.36,71.11,fmcg,breweries & distilleries,-3.72,-0.15,-0.02,-0.19,-0.06,7.81,7.81,4.69,4.13,7.62,-18.07,113.49,,,,,,,,,96.66,,,2026-03-26,,,1.11,50.97,14.95,,,,,,,,2637.3,2761.0,44.52,4.1
2026-03-26T23:16:22.778,AVL,483.0,,480.35,2.52,453.31,434.87,571.31,56.65,55.6,consumer discretionary,trading,5.31,-0.21,0.3,-0.26,0.27,6.06,6.06,3.75,3.68,7.94,-1.68,17.69,,,,,,,,,83.66,,,2026-03-26,,,0.67,57.38,19.56,,,,,,,,465.55,483.0,48.59,4.09
2026-03-26T23:16:22.778,SJS,1666.0,,1653.8,4.14,1543.65,1495.06,1971.27,29.43,33.42,auto,plastics products,1.15,0.04,0.32,-0.04,0.27,9.09,9.09,4.91,4.43,10.03,-47.22,73.31,,,,,,,,,89.75,,,2026-03-26,,,1.01,49.35,18.32,,,,,,,,1588.0,1666.0,52.68,4.02
2026-03-26T23:16:22.778,CEIGALL,280.2,,275.4,3.85,258.91,260.68,304.85,16.55,19.01,realty,construction,0.19,-0.07,-0.07,-0.11,-0.1,6.58,6.58,5.5,4.31,5.92,-3.96,11.86,,,,,,,,,82.61,,,2026-03-26,,,2.69,50.03,15.86,,,,,,,,265.6,280.2,53.46,4.01
2026-03-26T23:16:22.778,SENORES,795.0,,780.8,6.61,734.22,708.0,926.4,26.78,35.11,healthcare,pharmaceuticals - indian - formulations,0.72,0.03,0.23,-0.05,0.16,11.32,11.32,5.27,4.4,10.59,-1.86,34.38,,,,,,,,,74.47,,,2026-03-26,,,2.17,54.88,26.96,,,,,,,,755.2,795.0,52.77,3.83
2026-03-26T23:16:22.778,USHAMART,419.1,,414.0,5.25,390.23,392.09,457.81,29.32,30.07,metals & mining,steel - medium / small,-1.8,-0.15,0.08,-0.19,0.03,7.46,7.46,5.95,4.03,8.95,-0.22,16.68,,,,,,,,,110.64,,,2026-03-26,,,0.76,51.71,16.49,,,,,,,,395.55,419.1,49.49,3.79
2026-03-26T23:16:22.778,PAYTM,1071.0,,1065.9,2.98,1002.55,972.72,1252.27,75.7,-394.78,i.t,miscellaneous,3.57,-0.14,0.08,-0.19,0.05,6.63,6.63,2.95,3.97,7.98,-69.65,42.27,,,,,,,,,60.56,,,2026-03-26,,,0.73,48.85,33.74,,,,,,,,1040.3,1071.0,43.34,3.71
2026-03-26T23:16:22.778,NAM-INDIA,878.9,,869.6,2.58,817.41,798.66,1011.49,34.29,38.29,financials,finance & investments,2.24,-0.07,0.04,-0.09,0.02,7.05,7.05,3.5,3.92,8.01,-18.4,34.12,,,,,,,,,59.79,,,2026-03-26,,,1.41,49.45,16.01,,,,,,,,849.2,878.9,51.04,3.59
2026-03-26T23:16:22.778,MUTHOOTFIN,3334.0,,3320.2,5.23,3118.1,3138.37,3683.86,11.88,15.29,financials,finance & investments,-3.49,0.0,0.22,-0.07,0.16,9.42,9.42,4.18,4.22,9.14,-250.43,139.98,,,,,,,,,85.73,,,2026-03-26,,,1.08,47.06,24.04,,,,,,,,3200.2,3334.0,46.59,3.58
2026-03-26T23:16:22.778,ANURAS,1285.8,,1267.0,1.1,1204.14,1214.87,1371.26,73.49,82.27,chemicals,chemicals,1.71,0.06,0.07,0.03,0.07,4.29,4.29,2.62,3.06,4.97,-2.02,38.81,,,,,,,,,36.07,,,2026-03-26,,,0.57,51.74,13.63,,,,,,,,1253.0,1285.8,56.03,3.32
2026-03-26T23:16:22.778,GLAND,1727.0,,1710.5,2.41,1626.23,1557.42,2016.67,26.95,33.27,healthcare,pharmaceuticals - indian - formulations,3.36,-0.2,-0.11,-0.23,-0.13,6.85,6.85,3.4,3.28,7.47,-43.54,56.14,,,,,,,,,71.78,,,2026-03-26,,,0.36,51.09,21.66,,,,,,,,1670.2,1727.0,46.22,3.32
2026-03-26T23:16:22.778,MASPTOP50,69.62,,69.45,1.82,66.81,66.71,74.94,NaN,0.0,indices,indices,0.98,-0.07,0.18,-0.09,0.16,3.06,3.06,1.86,2.7,4.42,-0.59,1.87,,,,,,,,,58.75,,,2026-03-26,,,1.35,51.99,33.22,,,,,,,,68.35,69.62,52.6,2.76
2026-03-26T23:16:22.778,ASIANPAINT,2289.7,,2270.2,2.39,2176.12,2125.65,2559.29,51.32,56.59,building materials,paints / varnishes,0.61,-0.13,-0.1,-0.18,-0.12,6.33,6.33,3.05,2.93,7.34,-140.41,66.41,,,,,,,,,72.58,,,2026-03-26,,,0.97,47.44,36.03,,,,,,,,2222.0,2289.7,38.17,2.4
2026-03-26T23:16:22.778,INDOBORAX,247.39,,245.1,0.22,237.63,241.69,251.92,21.2,17.1,chemicals,chemicals,1.05,-0.06,0.01,-0.05,0.01,1.72,1.72,1.72,1.52,0.88,-0.25,3.73,,,,,,,,,50.9,,,2026-03-26,,,0.53,49.61,16.07,,,,,,,,243.2,247.39,49.74,1.69
2026-03-26T23:16:22.778,MAFANG,159.61,,159.61,2.22,156.28,160.28,158.26,NaN,0.0,indices,indices,-2.8,-0.14,0.01,-0.17,-0.01,2.22,2.22,0.71,1.5,2.22,-0.47,2.4,,,,,,,,,46.65,,,2026-03-26,,,1.01,51.24,16.08,,,,,,,,158.49,159.61,48.03,0.77
2026-03-25T23:30:21.677,CALSOFT,14.2,,13.21,1.46,11.61,11.7,16.22,20.64,46.5,i.t,computers - software - medium / small,1.58,-0.15,-0.32,-0.18,-0.33,20.14,20.14,11.72,9.16,11.76,-0.43,1.21,,,,,,,,,41.31,,,2026-03-25,,,0.57,51.19,22.92,,,,,,,,12.71,14.2,42.39,9.44
2026-03-25T23:30:21.677,SIGMA,44.39,,40.41,4.72,35.28,37.3,46.63,1.55,1.56,i.t,computers - software - medium / small,0.61,-0.22,0.04,-0.27,-0.01,18.37,18.37,13.53,8.77,10.38,-4.96,3.54,,,,,,,,,36.98,,,2026-03-25,,,1.84,46.7,19.35,,,,,,,,39.1,44.39,40.49,8.15
2026-03-25T23:30:21.677,KESORAMIND,9.44,,9.1,5.94,8.21,7.4,12.49,11.97,0.05,miscellaneous,miscellaneous,2.13,0.4,0.49,0.31,0.41,25.53,25.53,7.76,7.24,22.81,-0.04,0.66,,,,,,,,,51.6,,,2026-03-25,,,2.22,56.59,24.96,,,,,,,,8.76,9.44,54.65,6.8
2026-03-25T23:30:21.677,ORIENTBELL,283.3,,279.1,7.59,254.67,252.88,331.54,30.21,42.52,building materials,ceramics - tiles / sanitaryware,-0.75,-0.16,-0.09,-0.23,-0.15,11.14,11.14,8.46,6.03,10.32,-1.61,16.83,,,,,,,,,106.35,,,2026-03-25,,,1.36,50.58,21.71,,,,,,,,261.2,283.3,48.68,6.59
2026-03-25T23:30:21.677,STYLEBAAZA,292.45,,282.25,0.71,255.24,224.21,398.34,27.78,31.63,consumer discretionary,trading,10.23,-0.27,-0.05,-0.29,-0.06,18.4,18.4,6.35,6.69,22.74,-22.33,18.87,,,,,,,,,38.41,,,2026-03-25,,,0.26,51.16,30.88,,,,,,,,275.0,292.45,47.39,6.27
2026-03-25T23:30:21.677,SHREERAMA,55.45,,52.99,4.76,47.94,41.97,75.03,33.12,12.16,industrials,packaging,0.92,-0.16,0.19,-0.2,0.14,30.69,30.69,12.0,7.36,25.24,-2.17,3.9,,,,,,,,,89.26,,,2026-03-25,,,4.48,54.69,22.83,,,,,,,,49.51,55.45,49.06,6.18
2026-03-25T23:30:21.677,PROZONER,48.0,,46.24,8.09,42.2,40.54,57.63,96.33,-22.76,miscellaneous,miscellaneous,2.89,-0.15,0.14,-0.21,0.06,14.29,14.29,10.42,5.99,10.1,-3.74,2.77,,,,,,,,,99.98,,,2026-03-25,,,2.28,47.94,17.32,,,,,,,,43.47,48.0,45.44,6.03
2026-03-25T23:30:21.677,RAMAPHO,125.77,,118.62,0.86,107.3,102.57,150.71,7.49,7.92,chemicals,fertilizers,4.77,-0.32,-0.13,-0.3,-0.13,17.74,17.74,7.04,6.64,12.82,-20.58,7.88,,,,,,,,,14.22,,,2026-03-25,,,1.17,45.47,33.44,,,,,,,,117.5,125.77,38.47,6.02
2026-03-25T23:30:21.677,UNIVCABLES,710.0,,676.35,1.84,617.3,596.61,835.84,21.57,14.63,industrials,cables - power,7.44,-0.17,-0.17,-0.19,-0.18,11.79,11.79,6.77,6.75,9.98,-13.13,45.67,,,,,,,,,24.96,,,2026-03-25,,,1.26,52.0,27.21,,,,,,,,664.95,710.0,45.12,5.79
2026-03-25T23:30:21.677,KIOCL,345.45,,332.7,0.7,303.12,299.63,398.84,277.25,-273.06,metals & mining,mining / minerals / metals,8.97,-0.33,0.12,-0.32,0.11,7.9,7.9,5.32,6.7,3.92,-9.34,22.28,,,,,,,,,21.09,,,2026-03-25,,,0.86,51.18,16.31,,,,,,,,328.0,345.45,45.76,5.65
2026-03-25T23:30:21.677,KMEW,1614.9,,1594.6,3.28,1461.3,1460.76,1862.29,29.86,34.9,transportation,miscellaneous,-0.16,0.17,0.88,0.15,0.82,10.12,10.12,4.13,5.21,13.17,-73.53,83.09,,,,,,,,,52.71,,,2026-03-25,,,0.6,50.3,19.52,,,,,,,,1550.8,1614.9,54.92,5.31
2026-03-25T23:30:21.677,SAGILITY,40.74,,39.89,6.89,36.84,35.33,49.0,17.5,20.62,i.t,computers - software - medium / small,2.46,-0.16,-0.14,-0.21,-0.19,12.39,12.39,5.52,5.48,11.33,-5.1,2.19,,,,,,,,,58.55,,,2026-03-25,,,2.23,47.24,28.18,,,,,,,,38.61,40.74,38.42,5.27
2026-03-25T23:30:21.677,SIGMAADV,167.15,,163.45,-0.23,150.21,148.1,194.16,-291.88,8.98,aerospace & defence,electronics - components,12.43,-0.09,0.62,-0.1,0.63,4.47,4.47,4.47,5.32,2.16,-7.67,8.7,,,,,,,,,39.66,,,2026-03-25,,,0.81,49.45,17.95,,,,,,,,160.0,167.15,48.77,5.23
2026-03-25T23:30:21.677,SKMEGGPROD,169.95,,165.63,3.52,152.01,145.5,205.9,3.63,5.44,fmcg,food - processing - indian,5.6,-0.06,0.1,-0.08,0.07,11.68,11.68,6.15,5.22,12.48,-7.9,8.65,,,,,,,,,63.92,,,2026-03-25,,,0.44,51.28,24.0,,,,,,,,160.1,169.95,46.52,4.91
2026-03-25T23:30:21.677,IMFA,1296.0,,1244.6,3.8,1148.64,1151.74,1430.31,12.79,17.56,metals & mining,mining / minerals / metals,-0.26,-0.01,0.6,-0.07,0.55,12.98,12.98,7.64,5.13,8.5,-3.62,63.8,,,,,,,,,63.64,,,2026-03-25,,,0.86,50.35,16.65,,,,,,,,1204.0,1296.0,52.64,4.86
2026-03-25T23:30:21.677,JAYNECOIND,75.1,,73.71,2.3,67.99,68.23,84.66,24.25,18.71,metals & mining,steel - large,1.01,-0.05,0.87,-0.08,0.83,8.37,8.37,3.16,5.45,7.76,-2.1,4.02,,,,,,,,,22.65,,,2026-03-25,,,0.96,49.21,14.72,,,,,,,,72.8,75.1,51.89,4.86
2026-03-25T23:30:21.677,CARTRADE,1796.0,,1750.1,1.95,1603.03,1561.32,2127.65,37.4,40.76,consumer discretionary,miscellaneous,9.85,-0.34,-0.11,-0.37,-0.13,5.67,5.67,4.58,4.45,4.8,-342.5,77.84,,,,,,,,,42.14,,,2026-03-25,,,0.58,42.03,45.13,,,,,,,,1717.3,1796.0,36.65,4.7
2026-03-25T23:30:21.677,DATAMATICS,728.0,,714.45,4.14,660.81,649.5,844.35,29.0,20.8,i.t,computers - software - medium / small,1.63,-0.25,-0.06,-0.3,-0.09,9.37,9.37,6.11,4.71,8.56,-10.29,33.67,,,,,,,,,84.35,,,2026-03-25,,,0.45,49.65,12.31,,,,,,,,686.05,728.0,44.29,4.69
2026-03-25T23:30:21.677,FEDFINA,134.0,,132.17,2.85,122.59,123.14,150.23,14.06,15.24,financials,finance & investments,3.46,-0.18,0.11,-0.22,0.08,5.93,5.93,3.85,4.99,8.11,-7.35,6.6,,,,,,,,,47.57,,,2026-03-25,,,0.7,49.63,16.5,,,,,,,,129.03,134.0,45.52,4.67
2026-03-25T23:30:21.677,TATVA,1208.0,,1161.5,0.1,1076.42,1096.91,1290.68,44.74,82.83,chemicals,chemicals,2.28,0.01,0.18,-0.02,0.18,7.47,7.47,4.95,4.65,5.3,-36.06,54.0,,,,,,,,,19.44,,,2026-03-25,,,0.51,48.68,13.7,,,,,,,,1151.0,1208.0,47.08,4.6
2026-03-25T23:30:21.677,RATEGAIN,499.9,,495.7,3.09,458.35,457.38,572.34,55.32,31.66,i.t,computers - software - medium / small,0.72,-0.31,0.02,-0.33,-0.01,8.67,8.67,4.41,4.7,7.76,-62.13,23.29,,,,,,,,,72.56,,,2026-03-25,,,0.69,45.29,28.98,,,,,,,,478.8,499.9,36.15,4.55
2026-03-25T23:30:21.677,POCL,1131.9,,1100.9,3.62,1019.03,990.24,1322.22,23.79,28.18,metals & mining,mining / minerals / metals,1.64,-0.16,0.1,-0.2,0.06,12.29,12.29,5.47,5.08,12.28,-84.02,55.9,,,,,,,,,49.56,,,2026-03-25,,,1.06,48.99,29.1,,,,,,,,1073.2,1131.9,43.3,4.5
2026-03-25T23:30:21.677,MUTHOOTMF,170.37,,165.51,6.75,153.62,138.34,219.86,11.09,-8.8,financials,finance & investments,8.03,-0.08,-0.04,-0.14,-0.1,14.23,14.23,9.85,5.07,17.22,-6.68,8.39,,,,,,,,,124.13,,,2026-03-25,,,1.79,53.78,26.33,,,,,,,,155.1,170.37,48.28,4.45
2026-03-25T23:30:21.677,BLACKBUCK,608.1,,591.15,0.22,550.29,560.43,652.58,84.94,18.79,transportation,miscellaneous,3.25,-0.11,0.31,-0.1,0.31,6.43,6.43,3.55,4.86,5.9,-1.53,28.75,,,,,,,,,13.57,,,2026-03-25,,,0.54,50.2,15.79,,,,,,,,587.25,608.1,49.11,4.42
2026-03-25T23:30:21.677,CGCL,172.0,,170.01,0.33,159.47,161.99,186.05,15.98,18.2,financials,finance & investments,-2.26,-0.17,-0.07,-0.2,-0.07,9.59,9.59,3.38,4.64,8.32,-0.42,7.89,,,,,,,,,46.16,,,2026-03-25,,,1.25,51.82,15.51,,,,,,,,166.37,172.0,44.35,4.29
2026-03-25T23:30:21.677,IXIGO,182.74,,181.29,4.63,167.37,156.25,231.37,78.14,122.01,i.t,travel agencies,9.85,-0.4,0.0,-0.43,-0.04,8.77,8.77,5.74,4.94,11.46,-11.63,8.96,,,,,,,,,94.52,,,2026-03-25,,,0.45,53.17,29.57,,,,,,,,172.82,182.74,39.48,4.21
2026-03-25T23:30:21.677,BBTCL,175.15,,173.89,4.21,162.45,160.17,201.33,4.51,7.71,industrials,packaging,4.03,-0.19,0.03,-0.25,-0.02,5.38,5.38,2.99,4.25,5.39,-7.06,7.39,,,,,,,,,51.69,,,2026-03-25,,,0.5,50.61,16.63,,,,,,,,170.07,175.15,38.84,4.19
2026-03-25T23:30:21.677,SHAH,4.82,,4.79,3.01,4.48,4.55,5.27,119.75,35.77,metals & mining,steel - medium / small,-1.09,0.2,0.17,0.17,0.14,5.93,5.93,3.21,4.86,13.51,-0.05,0.23,,,,,,,,,51.54,,,2026-03-25,,,0.92,51.65,17.83,,,,,,,,4.67,4.82,54.66,4.15
2026-03-25T23:30:21.677,RADICO,2761.0,,2747.0,4.16,2584.19,2641.89,2957.21,59.36,68.27,fmcg,breweries & distilleries,-3.72,-0.15,-0.02,-0.19,-0.06,7.81,7.81,4.69,4.13,7.62,-18.07,113.49,,,,,,,,,96.66,,,2026-03-25,,,1.11,50.97,14.95,,,,,,,,2637.3,2761.0,44.52,4.1
2026-03-25T23:30:21.677,AVL,483.0,,480.35,2.52,453.31,434.87,571.31,56.65,54.23,consumer discretionary,trading,5.31,-0.21,0.3,-0.26,0.27,6.06,6.06,3.75,3.68,7.94,-1.68,17.69,,,,,,,,,83.66,,,2026-03-25,,,0.67,57.38,19.56,,,,,,,,465.55,483.0,48.59,4.09
2026-03-25T23:30:21.677,SJS,1666.0,,1653.8,4.14,1543.65,1495.06,1971.27,29.43,32.09,auto,plastics products,1.15,0.04,0.32,-0.04,0.27,9.09,9.09,4.91,4.43,10.03,-47.22,73.31,,,,,,,,,89.75,,,2026-03-25,,,1.01,49.35,18.32,,,,,,,,1588.0,1666.0,52.68,4.02
2026-03-25T23:30:21.677,CEIGALL,280.2,,275.4,3.85,258.91,260.68,304.85,16.55,18.3,realty,construction,0.19,-0.07,-0.07,-0.11,-0.1,6.58,6.58,5.5,4.31,5.92,-3.96,11.86,,,,,,,,,82.61,,,2026-03-25,,,2.69,50.03,15.86,,,,,,,,265.6,280.2,53.46,4.01
2026-03-25T23:30:21.677,SENORES,795.0,,780.8,6.61,734.22,708.0,926.4,26.78,32.93,healthcare,pharmaceuticals - indian - formulations,0.72,0.03,0.23,-0.05,0.16,11.32,11.32,5.27,4.4,10.59,-1.86,34.38,,,,,,,,,74.47,,,2026-03-25,,,2.17,54.88,26.96,,,,,,,,755.2,795.0,52.77,3.83
2026-03-25T23:30:21.677,USHAMART,419.1,,414.0,5.25,390.23,392.09,457.81,29.32,28.57,metals & mining,steel - medium / small,-1.8,-0.15,0.08,-0.19,0.03,7.46,7.46,5.95,4.03,8.95,-0.22,16.68,,,,,,,,,110.64,,,2026-03-25,,,0.76,51.71,16.49,,,,,,,,395.55,419.1,49.49,3.79
2026-03-25T23:30:21.677,PAYTM,1071.0,,1065.9,2.98,1002.55,972.72,1252.27,75.7,-383.37,i.t,miscellaneous,3.57,-0.14,0.08,-0.19,0.05,6.63,6.63,2.95,3.97,7.98,-69.65,42.27,,,,,,,,,60.56,,,2026-03-25,,,0.73,48.85,33.74,,,,,,,,1040.3,1071.0,43.34,3.71
2026-03-25T23:30:21.677,NAM-INDIA,878.9,,869.6,2.58,817.41,798.66,1011.49,34.29,37.33,financials,finance & investments,2.24,-0.07,0.04,-0.09,0.02,7.05,7.05,3.5,3.92,8.01,-18.4,34.12,,,,,,,,,59.79,,,2026-03-25,,,1.41,49.45,16.01,,,,,,,,849.2,878.9,51.04,3.59
