Timestamp,Symbol,High,Low,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Max2,R_vol,Forward pe,Pe,Rsi,W rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Scan_Date,Adr p - adr%,Custom_indicator_69505,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-03-31T00:48:13.797,STLTECH,189.0,175.0,176.36,-5.25,157.18,182.95,163.19,189.0,2.52,-125.97,-204.54,51.55,69.33,industrials,cables - telephone,41.32,-0.3,0.39,0.49,0.45,0.58,8.0,8.0,8.0,7.85,0.78,9.82,25.9,13.85,7.9,13.4,11.61,1.87,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,GESHIP,1449.0,1389.1,1414.7,-0.02,1329.81,1406.01,1432.08,1449.0,3.36,6.21,8.93,55.64,72.87,transportation,shipping,20.91,-0.59,0.34,0.38,0.3,0.39,4.31,4.31,4.31,4.35,1.84,41.62,109.92,61.51,4.46,12.47,12.05,1.79,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,AEROFLEX,245.9,234.39,238.76,-0.75,218.64,236.84,242.6,245.9,4.46,46.63,63.31,55.05,64.18,metals & mining,steel - medium / small,32.08,1.88,0.25,0.07,0.22,0.08,4.91,4.91,4.91,6.27,1.86,29.2,30.63,14.96,5.68,10.43,7.69,2.05,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,BLISSGVS,226.85,214.13,215.59,-1.1,196.77,200.01,246.74,226.85,4.98,24.5,21.1,53.24,62.27,healthcare,pharmaceuticals - indian - formulations,15.85,7.46,0.35,0.35,0.38,0.37,6.2,6.2,5.94,6.31,4.48,10.73,14.89,13.6,5.75,9.95,8.68,1.09,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,WHEELS,1077.75,990.0,997.25,-7.84,925.19,987.94,1015.86,1077.75,8.41,16.89,19.52,56.13,61.24,auto,auto ancillaries,28.43,11.48,0.02,0.21,0.15,0.31,8.86,8.86,8.86,5.8,0.73,12.54,115.11,57.8,5.34,9.89,6.23,1.99,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,KTKBANK,231.3,221.84,222.96,-2.92,208.04,223.68,221.51,231.3,3.86,7.25,7.52,54.39,63.41,bank,banks - private sector,19.78,-1.02,0.2,0.12,0.23,0.15,4.89,4.89,4.26,5.04,1.35,9.96,18.01,11.25,5.04,9.47,6.94,1.6,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,TDPOWERSYS,868.85,836.0,851.35,0.3,789.76,800.31,953.43,868.85,3.04,58.96,60.33,52.6,60.73,industrials,electric equipment,17.65,6.19,0.36,0.66,0.35,0.65,3.93,3.93,3.93,4.87,1.84,37.05,45.58,41.43,4.93,9.41,7.85,1.1,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,APEX,388.25,360.2,362.85,-3.89,323.83,333.68,421.18,388.25,1.5,28.08,35.72,48.91,56.8,fmcg,aquaculture,22.25,15.58,0.49,0.45,0.53,0.51,7.79,7.79,7.79,7.16,0.74,10.2,3.87,25.99,6.79,9.12,7.85,0.15,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,ATHERENERG,805.0,742.15,754.0,-5.32,699.97,734.65,792.7,805.0,7.17,-84.91,-39.17,55.96,62.01,auto,automobiles - scooters and 3 - wheelers,17.27,5.71,0.2,1.12,0.35,1.25,8.47,8.47,8.47,5.52,1.6,28.46,58.99,41.64,5.02,9.08,5.99,1.42,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,QPOWER,853.8,792.1,805.5,-6.49,735.87,782.0,852.51,853.8,4.65,40.03,61.71,48.07,51.11,industrials,electric equipment,12.86,7.24,-0.3,0.01,-0.22,0.08,7.79,7.79,7.79,5.94,1.69,28.02,20.29,47.82,5.36,8.76,6.65,0.42,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,PRIVISCL,2937.2,2888.0,2897.8,-1.93,2759.72,2860.98,2971.44,2937.2,4.62,36.28,38.43,49.35,53.29,chemicals,chemicals,14.88,2.37,0.08,0.14,0.14,0.17,1.7,1.7,1.7,3.13,0.34,10.8,48.5,90.73,3.21,7.97,6.21,0.54,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,CCL,1058.3,1024.3,1041.2,-1.65,984.83,1044.06,1035.48,1058.3,2.86,34.57,37.54,50.64,59.46,fmcg,tea,16.17,1.2,0.12,0.13,0.09,0.15,3.32,3.32,3.32,3.62,1.65,44.82,31.04,37.71,3.58,7.76,7.5,0.82,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,AETHER,1179.0,1075.6,1094.5,-6.48,1000.92,1092.94,1097.62,1179.0,12.38,56.3,71.93,54.12,64.95,chemicals,chemicals,29.99,6.68,0.34,0.28,0.46,0.37,9.61,9.61,9.61,7.35,1.76,23.49,85.77,80.47,6.35,7.62,8.31,1.07,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,COALINDIA,459.9,443.1,450.45,1.21,430.86,453.27,444.81,459.9,5.17,9.7,9.19,53.2,59.93,metals & mining,mining / minerals / metals,22.18,-3.23,0.07,0.13,0.05,0.12,4.27,4.27,3.79,3.09,2.65,52.86,14.53,13.9,3.09,7.4,9.01,1.05,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,BELRISE,191.74,184.62,185.99,-2.03,173.86,180.99,195.99,191.74,4.2,32.07,30.28,50.54,59.42,auto,auto ancillaries,24.55,4.59,0.08,0.51,0.1,0.54,3.86,3.86,3.86,4.69,0.74,15.69,5.29,8.73,4.35,7.22,6.24,0.61,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,GOKULAGRO,188.74,175.8,180.32,-2.18,166.07,175.37,190.21,188.74,2.06,8.57,9.09,55.87,54.1,fmcg,solvent extraction,28.82,6.41,-0.15,0.1,-0.14,0.13,7.36,7.36,7.36,6.05,2.57,41.41,12.8,10.91,5.62,6.81,3.19,1.17,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,VENUSREM,856.95,819.65,820.05,-4.95,748.56,877.97,704.21,856.95,4.96,10.71,15.11,50.49,59.21,healthcare,pharmaceuticals - indian - formulations,18.85,-2.82,0.75,0.58,0.8,0.67,4.55,4.55,4.55,5.95,0.05,0.82,43.11,48.76,6.4,6.59,5.99,0.88,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,DELHIVERY,423.7,411.45,416.7,-2.81,395.65,403.78,442.54,423.7,4.12,196.56,210.17,48.19,49.28,transportation,miscellaneous,13.19,4.88,-0.13,-0.04,-0.12,-0.01,2.98,2.98,2.98,3.52,1.28,35.81,-4.27,14.66,3.37,6.06,5.47,-0.29,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,ADANIPOWER,156.45,149.2,150.43,-2.27,141.78,149.09,153.11,156.45,4.44,29.15,8.52,54.63,56.27,power & utilities,power generation and supply,15.61,3.05,-0.06,0.2,-0.04,0.23,4.86,4.86,4.86,4.18,0.82,19.57,6.45,6.29,4.08,6.02,4.34,1.03,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,SYRMA,811.6,765.9,773.1,-5.51,715.6,731.08,857.15,811.6,4.55,36.26,53.72,48.41,50.74,consumer discretionary,electronics - components,17.13,12.72,-0.1,0.07,-0.07,0.14,5.97,5.97,5.97,5.37,0.94,17.35,-10.18,41.49,4.61,6.02,4.25,-0.25,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,NLCINDIA,276.0,265.0,268.6,-0.67,252.13,254.09,297.63,276.0,3.93,12.86,13.6,56.53,57.01,power & utilities,power generation and supply,14.03,6.02,-0.13,0.13,-0.12,0.14,4.15,4.15,4.15,4.23,3.51,31.69,11.22,11.36,4.54,5.82,4.87,0.99,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,GPIL,275.0,267.5,268.8,-1.21,251.91,252.16,302.09,275.0,6.49,28.84,22.51,54.76,57.83,metals & mining,steel - medium / small,15.35,9.61,-0.01,0.38,-0.03,0.4,2.8,2.8,2.8,4.37,1.61,11.06,11.29,11.76,4.66,5.61,4.9,0.96,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,UNIPARTS,460.05,433.05,442.95,-3.72,415.2,435.78,457.29,460.05,3.79,15.01,15.97,43.31,48.0,industrials,engineering,15.62,5.52,0.01,0.1,0.04,0.14,6.23,6.23,6.23,4.26,2.29,52.43,-17.5,18.88,4.05,5.41,3.2,-0.93,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,LUMAXTECH,1590.0,1510.0,1522.2,-5.38,1388.77,1451.6,1663.4,1590.0,2.69,31.45,44.0,47.48,53.65,auto,auto ancillaries,15.04,10.76,0.06,0.28,0.13,0.35,5.3,5.3,5.3,5.68,0.81,14.1,-16.62,86.51,5.34,5.08,4.51,-0.19,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,SHRIPISTON,3050.0,2969.2,3016.5,-0.56,2808.33,2894.75,3260.0,3050.0,3.89,27.0,24.6,50.5,54.62,auto,auto ancillaries,14.01,4.58,0.03,0.24,0.05,0.25,2.72,2.72,2.72,4.71,1.59,33.26,59.17,142.21,4.73,4.99,2.86,0.42,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,AVALON,965.2,911.2,928.0,-3.64,855.67,875.18,1033.65,965.2,3.4,47.44,66.65,47.31,48.74,consumer discretionary,electronics - components,11.32,8.69,-0.15,0.03,-0.11,0.07,5.93,5.93,5.93,5.43,1.84,33.32,-21.04,50.42,5.04,4.7,4.95,-0.42,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,GMBREW,1037.3,975.0,982.45,-3.73,912.53,974.26,998.84,1037.3,4.94,13.36,14.28,46.3,50.1,fmcg,breweries & distilleries,15.18,5.53,0.28,0.3,0.32,0.35,6.39,6.39,6.39,5.19,0.76,14.6,-18.21,51.02,4.3,4.58,3.45,-0.36,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,PAISALO,34.38,33.48,33.71,-1.81,31.02,32.7,35.74,34.38,5.93,11.54,14.73,47.3,47.03,financials,finance & investments,15.71,2.33,-0.16,0.06,-0.17,0.08,3.4,3.4,2.69,5.83,1.38,11.7,-0.37,1.97,6.01,4.27,3.18,-0.19,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,ZYDUSWELL,442.15,423.0,426.35,-4.43,395.97,418.01,443.03,442.15,1.58,-85.27,10.09,54.05,50.72,fmcg,food - processing - indian,29.77,7.06,-0.19,0.02,-0.15,0.07,4.53,4.53,4.53,5.74,0.79,13.69,15.61,24.46,5.07,4.26,2.54,0.64,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,IMFA,1239.0,1184.0,1202.5,-2.36,1107.61,1159.65,1288.2,1239.0,3.15,12.36,18.04,45.64,50.25,metals & mining,mining / minerals / metals,14.98,6.09,-0.01,0.55,0.0,0.59,4.65,4.65,4.65,5.18,1.56,29.69,-44.62,62.31,5.02,4.19,2.69,-0.72,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,CUPID,85.75,82.8,83.1,-1.83,76.64,77.71,93.87,85.75,1.85,17.03,27.22,52.1,61.57,fmcg,personal care - indian,11.43,3.78,0.74,2.01,0.8,2.07,6.99,6.99,3.56,4.78,3.68,7.55,0.67,3.98,5.42,3.97,3.53,0.17,2026-03-31,,,,,,,,
2026-03-31T00:48:13.797,SENORES,782.0,755.2,759.6,-3.6,713.25,717.02,844.75,782.0,4.77,26.05,35.43,49.45,49.84,healthcare,pharmaceuticals - indian - formulations,24.15,9.44,0.01,0.17,0.07,0.22,3.55,3.55,3.55,4.38,0.58,13.24,-21.69,33.24,3.85,3.55,2.15,-0.65,2026-03-31,,,,,,,,
2026-03-30T23:38:18.159,STLTECH,189.0,175.0,176.36,-5.25,157.18,182.95,163.19,189.0,2.52,-125.97,-204.54,51.55,69.33,industrials,cables - telephone,41.32,-0.3,0.39,0.49,0.45,0.58,8.0,8.0,8.0,7.85,0.78,9.82,25.9,13.85,,13.4,11.61,,2026-03-30,7.9,24.29,,,,,,
2026-03-30T23:38:18.159,GESHIP,1449.0,1389.1,1414.7,-0.02,1329.81,1406.01,1432.08,1449.0,3.36,6.21,8.93,55.64,72.87,transportation,shipping,20.91,-0.59,0.34,0.38,0.3,0.39,4.31,4.31,4.31,4.35,1.84,41.62,109.92,61.51,,12.47,12.05,,2026-03-30,4.46,12.16,,,,,,
2026-03-30T23:38:18.159,AEROFLEX,245.9,234.39,238.76,-0.75,218.64,236.84,242.6,245.9,4.46,46.63,63.31,55.05,64.18,metals & mining,steel - medium / small,32.08,1.88,0.25,0.07,0.22,0.08,4.91,4.91,4.91,6.27,1.86,29.2,30.63,14.96,,10.43,7.69,,2026-03-30,5.68,8.04,,,,,,
2026-03-30T23:38:18.159,BLISSGVS,226.85,214.13,215.59,-1.1,196.77,200.01,246.74,226.85,4.98,24.5,21.1,53.24,62.27,healthcare,pharmaceuticals - indian - formulations,15.85,7.46,0.35,0.35,0.38,0.37,6.2,6.2,5.94,6.31,4.48,10.73,14.89,13.6,,9.95,8.68,,2026-03-30,5.75,17.32,,,,,,
2026-03-30T23:38:18.159,WHEELS,1077.75,990.0,997.25,-7.84,925.19,987.94,1015.86,1077.75,8.41,16.89,19.52,56.13,61.24,auto,auto ancillaries,28.43,11.48,0.02,0.21,0.15,0.31,8.86,8.86,8.86,5.8,0.73,12.54,115.11,57.8,,9.89,6.23,,2026-03-30,5.34,13.97,,,,,,
2026-03-30T23:38:18.159,KTKBANK,231.3,221.84,222.96,-2.92,208.04,223.68,221.51,231.3,3.86,7.25,7.52,54.39,63.41,bank,banks - private sector,19.78,-1.02,0.2,0.12,0.23,0.15,4.89,4.89,4.26,5.04,1.35,9.96,18.01,11.25,,9.47,6.94,,2026-03-30,5.04,5.13,,,,,,
2026-03-30T23:38:18.159,TDPOWERSYS,868.85,836.0,851.35,0.3,789.76,800.31,953.43,868.85,3.04,58.96,60.33,52.6,60.73,industrials,electric equipment,17.65,6.19,0.36,0.66,0.35,0.65,3.93,3.93,3.93,4.87,1.84,37.05,45.58,41.43,,9.41,7.85,,2026-03-30,4.93,26.37,,,,,,
2026-03-30T23:38:18.159,APEX,388.25,360.2,362.85,-3.89,323.83,333.68,421.18,388.25,1.5,28.08,35.72,48.91,56.8,fmcg,aquaculture,22.25,15.58,0.49,0.45,0.53,0.51,7.79,7.79,7.79,7.16,0.74,10.2,3.87,25.99,,9.12,7.85,,2026-03-30,6.79,14.01,,,,,,
2026-03-30T23:38:18.159,ATHERENERG,805.0,742.15,754.0,-5.32,699.97,734.65,792.7,805.0,7.17,-84.91,-39.17,55.96,62.01,auto,automobiles - scooters and 3 - wheelers,17.27,5.71,0.2,1.12,0.35,1.25,8.47,8.47,8.47,5.52,1.6,28.46,58.99,41.64,,9.08,5.99,,2026-03-30,5.02,NaN,,,,,,
2026-03-30T23:38:18.159,QPOWER,853.8,792.1,805.5,-6.49,735.87,782.0,852.51,853.8,4.65,40.03,61.71,48.07,51.11,industrials,electric equipment,12.86,7.24,-0.3,0.01,-0.22,0.08,7.79,7.79,7.79,5.94,1.69,28.02,20.29,47.82,,8.76,6.65,,2026-03-30,5.36,26.4,,,,,,
2026-03-30T23:38:18.159,PRIVISCL,2937.2,2888.0,2897.8,-1.93,2759.72,2860.98,2971.44,2937.2,4.62,36.28,38.43,49.35,53.29,chemicals,chemicals,14.88,2.37,0.08,0.14,0.14,0.17,1.7,1.7,1.7,3.13,0.34,10.8,48.5,90.73,,7.97,6.21,,2026-03-30,3.21,18.54,,,,,,
2026-03-30T23:38:18.159,CCL,1058.3,1024.3,1041.2,-1.65,984.83,1044.06,1035.48,1058.3,2.86,34.57,37.54,50.64,59.46,fmcg,tea,16.17,1.2,0.12,0.13,0.09,0.15,3.32,3.32,3.32,3.62,1.65,44.82,31.04,37.71,,7.76,7.5,,2026-03-30,3.58,16.16,,,,,,
2026-03-30T23:38:18.159,AETHER,1179.0,1075.6,1094.5,-6.48,1000.92,1092.94,1097.62,1179.0,12.38,56.3,71.93,54.12,64.95,chemicals,chemicals,29.99,6.68,0.34,0.28,0.46,0.37,9.61,9.61,9.61,7.35,1.76,23.49,85.77,80.47,,7.62,8.31,,2026-03-30,6.35,7.15,,,,,,
2026-03-30T23:38:18.159,COALINDIA,459.9,443.1,450.45,1.21,430.86,453.27,444.81,459.9,5.17,9.7,9.19,53.2,59.93,metals & mining,mining / minerals / metals,22.18,-3.23,0.07,0.13,0.05,0.12,4.27,4.27,3.79,3.09,2.65,52.86,14.53,13.9,,7.4,9.01,,2026-03-30,3.09,2.98,,,,,,
2026-03-30T23:38:18.159,BELRISE,191.74,184.62,185.99,-2.03,173.86,180.99,195.99,191.74,4.2,32.07,30.28,50.54,59.42,auto,auto ancillaries,24.55,4.59,0.08,0.51,0.1,0.54,3.86,3.86,3.86,4.69,0.74,15.69,5.29,8.73,,7.22,6.24,,2026-03-30,4.35,NaN,,,,,,
2026-03-30T23:38:18.159,GOKULAGRO,188.74,175.8,180.32,-2.18,166.07,175.37,190.21,188.74,2.06,8.57,9.09,55.87,54.1,fmcg,solvent extraction,28.82,6.41,-0.15,0.1,-0.14,0.13,7.36,7.36,7.36,6.05,2.57,41.41,12.8,10.91,,6.81,3.19,,2026-03-30,5.62,9.32,,,,,,
2026-03-30T23:38:18.159,VENUSREM,856.95,819.65,820.05,-4.95,748.56,877.97,704.21,856.95,4.96,10.71,15.11,50.49,59.21,healthcare,pharmaceuticals - indian - formulations,18.85,-2.82,0.75,0.58,0.8,0.67,4.55,4.55,4.55,5.95,0.05,0.82,43.11,48.76,,6.59,5.99,,2026-03-30,6.4,38.98,,,,,,
2026-03-30T23:38:18.159,DELHIVERY,423.7,411.45,416.7,-2.81,395.65,403.78,442.54,423.7,4.12,196.56,210.17,48.19,49.28,transportation,miscellaneous,13.19,4.88,-0.13,-0.04,-0.12,-0.01,2.98,2.98,2.98,3.52,1.28,35.81,-4.27,14.66,,6.06,5.47,,2026-03-30,3.37,11.85,,,,,,
2026-03-30T23:38:18.159,ADANIPOWER,156.45,149.2,150.43,-2.27,141.78,149.09,153.11,156.45,4.44,29.15,8.52,54.63,56.27,power & utilities,power generation and supply,15.61,3.05,-0.06,0.2,-0.04,0.23,4.86,4.86,4.86,4.18,0.82,19.57,6.45,6.29,,6.02,4.34,,2026-03-30,4.08,10.27,,,,,,
2026-03-30T23:38:18.159,SYRMA,811.6,765.9,773.1,-5.51,715.6,731.08,857.15,811.6,4.55,36.26,53.72,48.41,50.74,consumer discretionary,electronics - components,17.13,12.72,-0.1,0.07,-0.07,0.14,5.97,5.97,5.97,5.37,0.94,17.35,-10.18,41.49,,6.02,4.25,,2026-03-30,4.61,14.65,,,,,,
2026-03-30T23:38:18.159,NLCINDIA,276.0,265.0,268.6,-0.67,252.13,254.09,297.63,276.0,3.93,12.86,13.6,56.53,57.01,power & utilities,power generation and supply,14.03,6.02,-0.13,0.13,-0.12,0.14,4.15,4.15,4.15,4.23,3.51,31.69,11.22,11.36,,5.82,4.87,,2026-03-30,4.54,1.56,,,,,,
2026-03-30T23:38:18.159,GPIL,275.0,267.5,268.8,-1.21,251.91,252.16,302.09,275.0,6.49,28.84,22.51,54.76,57.83,metals & mining,steel - medium / small,15.35,9.61,-0.01,0.38,-0.03,0.4,2.8,2.8,2.8,4.37,1.61,11.06,11.29,11.76,,5.61,4.9,,2026-03-30,4.66,10.89,,,,,,
2026-03-30T23:38:18.159,UNIPARTS,460.05,433.05,442.95,-3.72,415.2,435.78,457.29,460.05,3.79,15.01,15.97,43.31,48.0,industrials,engineering,15.62,5.52,0.01,0.1,0.04,0.14,6.23,6.23,6.23,4.26,2.29,52.43,-17.5,18.88,,5.41,3.2,,2026-03-30,4.05,7.96,,,,,,
2026-03-30T23:38:18.159,LUMAXTECH,1590.0,1510.0,1522.2,-5.38,1388.77,1451.6,1663.4,1590.0,2.69,31.45,44.0,47.48,53.65,auto,auto ancillaries,15.04,10.76,0.06,0.28,0.13,0.35,5.3,5.3,5.3,5.68,0.81,14.1,-16.62,86.51,,5.08,4.51,,2026-03-30,5.34,36.69,,,,,,
2026-03-30T23:38:18.159,SHRIPISTON,3050.0,2969.2,3016.5,-0.56,2808.33,2894.75,3260.0,3050.0,3.89,27.0,24.6,50.5,54.62,auto,auto ancillaries,14.01,4.58,0.03,0.24,0.05,0.25,2.72,2.72,2.72,4.71,1.59,33.26,59.17,142.21,,4.99,2.86,,2026-03-30,4.73,13.93,,,,,,
2026-03-30T23:38:18.159,AVALON,965.2,911.2,928.0,-3.64,855.67,875.18,1033.65,965.2,3.4,47.44,66.65,47.31,48.74,consumer discretionary,electronics - components,11.32,8.69,-0.15,0.03,-0.11,0.07,5.93,5.93,5.93,5.43,1.84,33.32,-21.04,50.42,,4.7,4.95,,2026-03-30,5.04,4.48,,,,,,
2026-03-30T23:38:18.159,GMBREW,1037.3,975.0,982.45,-3.73,912.53,974.26,998.84,1037.3,4.94,13.36,14.28,46.3,50.1,fmcg,breweries & distilleries,15.18,5.53,0.28,0.3,0.32,0.35,6.39,6.39,6.39,5.19,0.76,14.6,-18.21,51.02,,4.58,3.45,,2026-03-30,4.3,12.42,,,,,,
2026-03-30T23:38:18.159,PAISALO,34.38,33.48,33.71,-1.81,31.02,32.7,35.74,34.38,5.93,11.54,14.73,47.3,47.03,financials,finance & investments,15.71,2.33,-0.16,0.06,-0.17,0.08,3.4,3.4,2.69,5.83,1.38,11.7,-0.37,1.97,,4.27,3.18,,2026-03-30,6.01,-0.48,,,,,,
2026-03-30T23:38:18.159,ZYDUSWELL,442.15,423.0,426.35,-4.43,395.97,418.01,443.03,442.15,1.58,-85.27,10.09,54.05,50.72,fmcg,food - processing - indian,29.77,7.06,-0.19,0.02,-0.15,0.07,4.53,4.53,4.53,5.74,0.79,13.69,15.61,24.46,,4.26,2.54,,2026-03-30,5.07,5.66,,,,,,
2026-03-30T23:38:18.159,IMFA,1239.0,1184.0,1202.5,-2.36,1107.61,1159.65,1288.2,1239.0,3.15,12.36,18.04,45.64,50.25,metals & mining,mining / minerals / metals,14.98,6.09,-0.01,0.55,0.0,0.59,4.65,4.65,4.65,5.18,1.56,29.69,-44.62,62.31,,4.19,2.69,,2026-03-30,5.02,18.92,,,,,,
2026-03-30T23:38:18.159,CUPID,85.75,82.8,83.1,-1.83,76.64,77.71,93.87,85.75,1.85,17.03,27.22,52.1,61.57,fmcg,personal care - indian,11.43,3.78,0.74,2.01,0.8,2.07,6.99,6.99,3.56,4.78,3.68,7.55,0.67,3.98,,3.97,3.53,,2026-03-30,5.42,118.41,,,,,,
2026-03-30T23:38:18.159,SENORES,782.0,755.2,759.6,-3.6,713.25,717.02,844.75,782.0,4.77,26.05,35.43,49.45,49.84,healthcare,pharmaceuticals - indian - formulations,24.15,9.44,0.01,0.17,0.07,0.22,3.55,3.55,3.55,4.38,0.58,13.24,-21.69,33.24,,3.55,2.15,,2026-03-30,3.85,5.58,,,,,,
2026-03-27T08:55:52.673,POWERINDIA,,,25670.0,2.58,,24555.63,27341.55,,0.68,109.42,134.65,62.29,,industrials,electric equipment,28.18,,0.23,0.34,,,,,4.54,,,,,,,,,,2026-03-27,,,24740.1,23970.0,29.78,23794.55,22567.97,25.35
2026-03-27T08:55:52.673,CCL,,,1077.6,-0.3,,1037.35,1137.97,,0.79,35.78,38.21,59.67,,fmcg,tea,17.31,,0.11,0.17,,,,,3.88,,,,,,,,,,2026-03-27,,,1049.58,1029.6,24.19,997.94,969.39,20.36
2026-03-27T08:55:52.673,EMCURE,,,1593.4,3.49,,1473.01,1773.98,,2.22,32.76,34.71,61.55,,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.32,,0.11,0.19,,,,,8.17,,,,,,,,,,2026-03-27,,,1513.22,1443.8,8.51,1463.37,1394.15,15.12
2026-03-27T08:55:52.673,AIIL,,,526.7,6.75,,452.73,637.66,,0.92,13.85,2.46,59.99,,financials,finance & investments,23.76,,-0.19,-0.03,,,,,16.34,,,,,,,,,,2026-03-27,,,486.18,466.0,-15.68,467.87,424.29,14.11
2026-03-27T08:55:52.673,GPIL,,,277.3,5.28,,247.19,322.46,,2.88,29.75,22.94,59.89,,metals & mining,steel - medium / small,14.25,,-0.02,0.44,,,,,12.18,,,,,,,,,,2026-03-27,,,259.26,248.0,16.36,250.62,234.81,12.98
2026-03-27T08:55:52.673,GESHIP,,,1416.5,1.27,,1408.97,1427.79,,1.19,6.22,8.94,55.89,,transportation,shipping,22.56,,0.28,0.38,,,,,0.53,,,,,,,,,,2026-03-27,,,1376.12,1346.0,49.61,1284.71,1231.87,12.52
2026-03-27T08:55:52.673,ADANIPOWER,,,153.65,2.36,,147.01,163.61,,1.46,29.78,8.51,60.37,,power & utilities,power generation and supply,17.23,,-0.05,0.23,,,,,4.52,,,,,,,,,,2026-03-27,,,149.16,144.65,30.4,140.11,134.5,11.15
2026-03-27T08:55:52.673,SAILIFE,,,1012.35,1.32,,993.54,1040.56,,1.78,53.06,63.59,57.26,,healthcare,pharmaceuticals - indian - bulk drugs & formln,12.4,,0.06,0.25,,,,,1.89,,,,,,,,,,2026-03-27,,,970.35,963.0,17.65,938.37,900.34,10.18
2026-03-27T08:55:52.673,WAAREEENER,,,3177.9,2.95,,2867.12,3644.08,,0.75,21.5,27.92,65.15,,industrials,electric equipment,23.42,,-0.15,-0.01,,,,,10.84,,,,,,,,,,2026-03-27,,,3065.54,3015.9,-2.66,2902.28,2714.77,8.47
2026-03-27T08:55:52.673,GRANULES,,,629.05,3.74,,569.82,717.89,,3.61,25.41,27.98,64.68,,healthcare,pharmaceuticals - indian - bulk drugs & formln,11.34,,0.09,0.3,,,,,10.39,,,,,,,,,,2026-03-27,,,596.28,566.75,34.08,579.69,553.62,6.58
2026-03-27T08:55:52.673,ACMESOLAR,,,254.12,2.02,,240.86,274.01,,0.65,33.79,31.41,58.47,,realty,engineering - turnkey services,25.52,,-0.17,-0.17,,,,,5.5,,,,,,,,,,2026-03-27,,,245.98,234.8,-10.85,226.04,208.6,4.85
2026-03-27T08:55:52.673,INOXINDIA,,,1238.8,3.01,,1157.71,1360.44,,3.15,46.29,45.31,64.38,,industrials,packaging,18.65,,-0.06,-0.03,,,,,7.0,,,,,,,,,,2026-03-27,,,1181.19,1151.1,9.84,1144.26,1096.55,4.83
2026-03-27T08:55:52.673,NATCOPHARM,,,973.7,2.52,,958.51,996.48,,0.44,28.77,11.2,55.22,,healthcare,pharmaceuticals - indian - bulk drugs & formln,23.41,,0.07,-0.02,,,,,1.58,,,,,,,,,,2026-03-27,,,940.07,924.4,13.91,897.33,854.2,4.19
2026-03-27T08:55:52.673,LUPIN,,,2347.6,0.68,,2299.15,2420.28,,1.31,22.8,23.08,59.2,,healthcare,pharmaceuticals - indian - bulk drugs & formln,14.08,,0.1,0.2,,,,,2.11,,,,,,,,,,2026-03-27,,,2284.58,2241.6,22.03,2246.19,2183.23,3.83
2026-03-27T08:55:52.673,LINDEINDIA,,,7356.5,-0.5,,6966.87,7940.95,,1.43,81.13,106.35,61.53,,chemicals,chemicals,31.44,,0.06,0.05,,,,,5.59,,,,,,,,,,2026-03-27,,,7136.36,6558.0,14.63,6645.15,6269.13,3.55
2026-03-27T08:55:52.673,AUROPHARMA,,,1307.8,2.04,,1283.18,1344.73,,1.09,20.86,21.78,62.57,,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.23,,0.1,0.12,,,,,1.92,,,,,,,,,,2026-03-27,,,1256.46,1240.0,25.15,1227.08,1188.74,3.39
