Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low,Max2,R_vol,Rsi,W rsi,Adx,Adr p - adr%,%ch7,Lch7,Lc
2026-02-19T23:02:22.407,GOLDIAM,,,378.55,-1.47,,379.21,391.68,15.62,27.48,consumer discretionary,diamond cutting / jewellery,0.14,0.04,0.06,0.02,0.05,,,,,,,,,,,,,,,,,,,2026-02-19,375.0,,0.81,68.77,53.5,22.68,,2.14,-9.17,0.95
2026-02-19T23:02:22.407,BALKRISIND,,,2534.1,-0.21,,2611.94,2430.34,32.04,37.41,auto,tyres,-3.45,0.04,0.06,0.01,0.05,,,,,,,,,,,,,,,,,,,2026-02-19,2513.7,,0.94,73.68,54.68,32.43,,1.4,-7.46,0.81
2026-02-19T23:02:22.407,GRINDWELL,,,1652.6,0.22,,1629.87,1677.44,48.04,46.92,industrials,abrasives and grinding wheels,-0.08,0.05,-0.09,0.01,-0.11,,,,,,,,,,,,,,,,,,,2026-02-19,1630.1,,0.34,65.68,54.05,22.83,,0.57,-6.37,1.38
2026-02-19T23:02:22.407,CRAFTSMAN,,,8050.5,0.7,,7703.16,8431.51,43.45,51.64,auto,auto ancillaries,0.69,0.05,0.35,0.05,0.35,,,,,,,,,,,,,,,,,,,2026-02-19,7912.5,,1.35,57.88,65.75,17.49,,4.03,-2.52,1.74
2026-02-19T23:02:22.407,COMMOIETF,,,99.63,-1.17,,100.33,101.53,NaN,0.0,n/a,indices,-0.22,0.06,0.13,0.05,0.13,,,,,,,,,,,,,,,,,,,2026-02-19,99.17,,0.49,62.75,61.8,25.88,,1.24,-2.66,0.46
2026-02-19T23:02:22.407,ONGC,,,274.65,3.8,,271.67,253.99,8.63,8.78,energy,oil drilling / allied services,-3.33,0.06,0.1,0.04,0.08,,,,,,,,,,,,,,,,,,,2026-02-19,267.85,,2.58,65.02,68.05,30.2,,2.99,-3.53,2.54
2026-02-19T23:02:22.407,ABB,,,5719.5,-2.75,,5928.78,5810.58,74.05,70.65,industrials,electric equipment,-2.02,0.07,-0.05,0.05,-0.06,,,,,,,,,,,,,,,,,,,2026-02-19,5695.0,,0.54,73.2,59.28,32.66,,1.19,-2.98,0.43
2026-02-19T23:02:22.407,WELENT,,,497.65,-0.7,,489.79,518.19,71.09,22.85,realty,construction,1.71,0.07,-0.01,0.06,-0.02,,,,,,,,,,,,,,,,,,,2026-02-19,496.0,,0.75,61.3,48.67,18.73,,0.16,-5.49,0.33
2026-02-19T23:02:22.407,AUTOIETF,,,28.57,-1.89,,28.46,30.1,NaN,0.0,indices,indices,-0.1,0.09,0.17,0.08,0.16,,,,,,,,,,,,,,,,,,,2026-02-19,28.5,,0.52,59.04,57.79,21.21,,2.28,-2.25,0.25
2026-02-19T23:02:22.407,SHARDACROP,,,1173.3,-3.28,,1251.25,1155.87,18.23,19.34,chemicals,pesticides / agrochemicals - indian,-2.21,0.1,0.53,0.12,0.58,,,,,,,,,,,,,,,,,,,2026-02-19,1167.0,,0.33,71.95,66.15,41.67,,10.93,-4.44,0.54
2026-02-19T23:02:22.407,CCL,,,991.0,-1.01,,994.95,1010.45,32.9,35.5,fmcg,tea,-0.08,0.1,0.13,0.08,0.12,,,,,,,,,,,,,,,,,,,2026-02-19,982.0,,0.61,65.68,57.42,24.17,,1.55,-5.86,0.92
2026-02-19T23:02:22.407,CEIGALL,,,286.1,-1.72,,287.38,296.68,17.19,20.09,realty,construction,-0.03,0.11,0.14,0.07,0.11,,,,,,,,,,,,,,,,,,,2026-02-19,282.6,,0.34,68.71,60.02,30.77,,2.5,-5.11,1.24
2026-02-19T23:02:22.407,SONACOMS,,,528.05,-0.71,,534.99,527.01,54.33,53.94,auto,auto ancillaries,-1.7,0.11,-0.06,0.09,-0.06,,,,,,,,,,,,,,,,,,,2026-02-19,525.35,,1.31,65.88,61.88,26.59,,2.73,-2.07,0.51
2026-02-19T23:02:22.407,FUSION,,,187.81,-1.01,,188.72,191.25,44.72,-8.23,financials,finance & investments,-0.63,0.16,0.09,0.1,0.06,,,,,,,,,,,,,,,,,,,2026-02-19,186.1,,0.66,65.13,58.39,24.2,,4.36,-4.33,0.92
2026-02-19T23:02:22.407,AARTIIND,,,454.45,-1.24,,465.23,452.52,30.96,44.2,chemicals,chemicals,-1.3,0.16,-0.04,0.15,-0.03,,,,,,,,,,,,,,,,,,,2026-02-19,451.35,,0.5,77.67,67.18,34.17,,0.47,-5.28,0.69
2026-02-19T23:02:22.407,NAVINFLUOR,,,6388.0,0.02,,6314.59,6494.37,44.14,59.12,chemicals,chemicals,-1.12,0.19,0.44,0.25,0.5,,,,,,,,,,,,,,,,,,,2026-02-19,6350.0,,0.56,57.7,65.04,20.5,,5.11,-2.02,0.6
2026-02-19T23:02:22.407,SYRMA,,,841.15,-3.12,,884.59,843.62,39.45,57.01,consumer discretionary,electronics - components,-2.95,0.2,0.57,0.11,0.57,,,,,,,,,,,,,,,,,,,2026-02-19,831.0,,0.5,76.04,58.99,33.93,,2.34,-4.97,1.22
2026-02-19T23:02:22.407,UNIPARTS,,,481.4,-2.91,,502.74,485.52,16.31,17.22,industrials,engineering,-1.12,0.24,0.44,0.2,0.38,,,,,,,,,,,,,,,,,,,2026-02-19,480.0,,0.58,70.3,54.51,27.67,,0.14,-8.44,0.29
2026-02-19T23:02:22.407,NYKAA,,,267.46,-1.82,,269.5,276.79,303.93,555.96,i.t,trading,1.12,0.26,0.34,0.25,0.32,,,,,,,,,,,,,,,,,,,2026-02-19,266.24,,0.52,75.11,58.51,28.68,,1.75,-5.15,0.46
2026-02-19T23:02:22.407,GESHIP,,,1292.9,0.16,,1324.25,1240.63,5.68,8.15,transportation,shipping,-2.66,0.27,0.39,0.27,0.37,,,,,,,,,,,,,,,,,,,2026-02-19,1284.0,,0.74,83.45,71.82,24.77,,1.44,-4.51,0.69
2026-02-19T23:02:22.407,CARRARO,,,537.35,-2.05,,553.49,541.27,NaN,0.0,n/a,indices,-1.5,0.3,0.23,0.28,0.22,,,,,,,,,,,,,,,,,,,2026-02-19,532.8,,0.52,65.51,53.23,20.28,,5.7,-8.35,0.85
2026-02-19T23:02:22.407,FEDERALBNK,,,288.3,-0.88,,288.22,294.8,16.2,17.45,bank,banks - private sector,-0.14,0.33,0.35,0.33,0.37,,,,,,,,,,,,,,,,,,,2026-02-19,287.5,,0.37,56.67,76.13,36.4,,3.99,-0.92,0.28
2026-02-19T23:02:22.407,RISHABH,,,435.9,-4.92,,437.79,489.44,21.0,25.8,industrials,electric equipment,3.57,0.44,0.45,0.4,0.45,,,,,,,,,,,,,,,,,,,2026-02-19,431.0,,1.05,70.02,58.1,26.16,,7.03,-7.35,1.14
2026-02-19T23:02:22.407,NGLFINE,,,2257.1,-2.85,,2284.19,2382.21,22.22,40.89,healthcare,pharmaceuticals - indian - bulk drugs,-2.69,0.53,0.88,0.66,0.89,,,,,,,,,,,,,,,,,,,2026-02-19,2240.0,,0.42,77.27,80.45,41.15,,10.51,-2.03,0.76
2026-02-19T23:02:22.407,SEAMECLTD,,,1314.0,-2.98,,1353.15,1356.03,8.38,18.04,miscellaneous,miscellaneous,-2.23,0.53,0.42,0.49,0.36,,,,,,,,,,,,,,,,,,,2026-02-19,1303.8,,0.63,75.04,71.61,49.69,,6.55,-3.98,0.78
2026-02-19T23:02:22.407,RICOAUTO,,,123.83,-0.41,,122.87,126.54,38.7,31.96,auto,auto ancillaries,0.03,0.54,0.63,0.8,0.73,,,,,,,,,,,,,,,,,,,2026-02-19,123.05,,0.51,53.54,59.01,21.1,,10.31,-5.4,0.63
2026-02-19T23:02:22.407,BAJAJCON,,,366.6,-1.98,,385.92,356.12,26.64,32.44,fmcg,personal care - indian,-3.61,0.57,1.12,0.5,1.1,,,,,,,,,,,,,,,,,,,2026-02-19,349.1,,0.81,74.47,74.5,32.42,,3.33,-8.85,5.01
2026-02-19T23:02:22.407,IDEA,,,11.26,-2.6,,11.3,11.94,-5.74,-4.38,telecom-service,telecommunications - service provider,1.59,0.63,0.6,0.6,0.62,,,,,,,,,,,,,,,,,,,2026-02-19,11.14,,0.38,57.77,58.94,22.81,,3.66,-2.96,1.08
2026-02-19T23:02:22.407,IMFA,,,1317.1,-3.33,,1384.82,1329.02,13.53,19.96,metals & mining,mining / minerals / metals,-1.5,0.75,1.22,0.81,1.25,,,,,,,,,,,,,,,,,,,2026-02-19,1308.8,,0.46,64.99,56.18,27.61,,3.25,-8.55,0.63
2026-02-18T23:37:40.489,HARSHA,,,387.6,1.4,,378.81,387.41,26.26,32.95,auto,auto ancillaries,0.103,-0.142,-0.017,-0.153,-0.019,,,,,,,,,,,,,,,,,,,2026-02-18,380.0,,0.44,52.54,49.15,21.53,,4.86,-2.04,2.0
2026-02-18T23:37:40.489,SHYAMMETL,,,892.65,-0.457,,881.65,919.4,31.43,25.75,metals & mining,steel - large,0.044,-0.139,-0.011,-0.174,-0.043,,,,,,,,,,,,,,,,,,,2026-02-18,889.4,,0.862,64.84,55.95,20.0,,2.48,-2.28,0.365
2026-02-18T23:37:40.489,TMPV,,,382.85,0.0,,375.12,394.44,-10.11,54.0,auto,automobiles - passenger cars,0.37,-0.119,-0.166,-0.117,-0.182,,,,,,,,,,,,,,,,,,,2026-02-18,379.0,,0.411,63.73,51.07,18.79,,2.68,-1.02,1.02
2026-02-18T23:37:40.489,ICICIBANK,,,1408.2,0.05,,1389.35,1434.73,20.07,18.92,bank,banks - private sector,0.694,-0.105,-0.073,-0.105,-0.066,,,,,,,,,,,,,,,,,,,2026-02-18,1398.9,,0.391,54.19,54.08,17.58,,2.73,-0.193,0.665
2026-02-18T23:37:40.489,PRUDENT,,,2657.4,1.2,,2580.09,2694.86,47.73,50.66,financials,finance & investments,-0.08,-0.102,-0.097,-0.108,-0.099,,,,,,,,,,,,,,,,,,,2026-02-18,2592.1,,0.204,60.4,53.39,30.2,,7.27,-1.72,2.52
2026-02-18T23:37:40.489,METROPOLIS,,,1928.0,-0.062,,1932.18,1924.73,60.33,59.27,healthcare,healthcare,-0.123,-0.099,0.152,-0.095,0.147,,,,,,,,,,,,,,,,,,,2026-02-18,1911.0,,0.18,62.44,50.03,12.94,,0.78,-4.42,0.89
2026-02-18T23:37:40.489,DALBHARAT,,,2128.9,0.757,,2106.26,2122.86,81.88,33.42,building materials,cement - south india,-0.046,-0.091,0.034,-0.137,-0.001,,,,,,,,,,,,,,,,,,,2026-02-18,2088.1,,0.645,59.11,51.17,18.08,,1.1,-4.9,1.95
2026-02-18T23:37:40.489,LICI,,,878.7,0.526,,863.03,890.7,10.75,10.43,financials,finance & investments,0.693,-0.09,-0.084,-0.097,-0.076,,,,,,,,,,,,,,,,,,,2026-02-18,870.75,,0.426,67.82,51.82,33.39,,0.821,-4.68,0.913
2026-02-18T23:37:40.489,SUNTV,,,589.0,-0.127,,564.65,627.39,17.89,14.71,media,entertainment / electronic media software,2.44,-0.076,-0.142,-0.107,-0.19,,,,,,,,,,,,,,,,,,,2026-02-18,584.1,,0.283,57.51,54.89,33.46,,8.9,-1.19,0.839
2026-02-18T23:37:40.489,NRBBEARING,,,285.4,-0.401,,278.42,298.75,18.58,25.75,industrials,bearings,2.45,-0.066,-0.006,-0.104,-0.024,,,,,,,,,,,,,,,,,,,2026-02-18,284.0,,0.305,64.53,55.19,18.21,,5.96,-0.838,0.493
2026-02-18T23:37:40.489,SOBHA,,,1487.3,0.303,,1481.71,1484.43,258.21,111.32,realty,construction,-0.099,-0.057,0.078,-0.084,0.056,,,,,,,,,,,,,,,,,,,2026-02-18,1471.0,,0.432,59.71,49.06,21.48,,0.529,-5.04,1.11
2026-02-18T23:37:40.489,MODEFENCE,,,89.68,0.877,,86.05,93.17,NaN,0.0,indices,indices,0.336,-0.051,-0.126,-0.069,-0.145,,,,,,,,,,,,,,,,,,,2026-02-18,88.81,,0.583,52.99,55.11,15.35,,3.2,-1.22,0.98
2026-02-18T23:37:40.489,SCHAEFFLER,,,3886.0,2.71,,3767.12,3808.32,52.51,55.48,industrials,bearings,-0.148,-0.051,-0.065,-0.107,-0.104,,,,,,,,,,,,,,,,,,,2026-02-18,3733.8,,0.835,66.07,51.26,24.86,,0.684,-7.23,4.08
2026-02-18T23:37:40.489,ALPHAETF,,,25.76,0.664,,24.93,26.59,NaN,0.0,indices,indices,-0.143,-0.048,0.013,-0.059,-0.003,,,,,,,,,,,,,,,,,,,2026-02-18,25.58,,0.869,60.92,57.31,19.13,,1.41,-2.87,0.704
2026-02-18T23:37:40.489,ALPL30IETF,,,28.4,0.567,,27.47,29.39,NaN,0.0,indices,indices,0.583,-0.045,-0.011,-0.053,-0.018,,,,,,,,,,,,,,,,,,,2026-02-18,28.2,,0.366,58.42,60.55,15.02,,1.86,-1.54,0.709
2026-02-18T23:37:40.489,VRLLOG,,,286.55,1.02,,294.4,267.52,19.36,15.85,transportation,miscellaneous,-5.08,-0.032,0.016,-0.064,-0.033,,,,,,,,,,,,,,,,,,,2026-02-18,282.6,,0.939,77.33,57.1,27.74,,2.46,-7.35,1.4
2026-02-18T23:37:40.489,ULTRACEMCO,,,13052.0,0.524,,12917.81,13083.29,55.63,49.83,building materials,cement - north india,-0.401,-0.031,0.119,-0.043,0.093,,,,,,,,,,,,,,,,,,,2026-02-18,12986.0,,0.67,67.72,69.09,16.89,,0.475,-1.61,0.508
2026-02-18T23:37:40.489,MIDCAPIETF,,,22.9,0.615,,22.38,23.33,NaN,0.0,indices,indices,-0.764,-0.024,0.018,-0.037,0.008,,,,,,,,,,,,,,,,,,,2026-02-18,22.62,,0.329,59.29,55.59,33.88,,3.32,-3.4,1.24
2026-02-18T23:37:40.489,ABINFRA,,,21.19,1.78,,19.64,22.6,52.98,7.92,realty,construction,3.29,-0.023,0.394,0.0,0.411,,,,,,,,,,,,,,,,,,,2026-02-18,20.5,,13.22,58.98,62.03,19.44,,8.47,-4.36,3.37
2026-02-18T23:37:40.489,GRASIM,,,2933.8,1.15,,2873.42,2940.87,48.0,43.57,textiles,textiles - manmade,0.58,-0.023,0.099,-0.036,0.067,,,,,,,,,,,,,,,,,,,2026-02-18,2900.0,,0.575,62.24,60.84,16.41,,1.8,-2.22,1.17
2026-02-18T23:37:40.489,MID150CASE,,,11.07,0.454,,10.76,11.41,NaN,0.0,indices,indices,1.66,-0.019,0.022,-0.035,0.009,,,,,,,,,,,,,,,,,,,2026-02-18,10.81,,0.513,60.37,55.34,18.49,,3.59,-2.88,2.41
2026-02-18T23:37:40.489,MID150BEES,,,228.36,0.255,,224.72,232.37,NaN,0.0,indices,indices,0.834,-0.018,0.02,-0.036,0.007,,,,,,,,,,,,,,,,,,,2026-02-18,227.37,,0.749,60.64,54.96,20.59,,1.31,-2.37,0.435
2026-02-18T23:37:40.489,CAMPUS,,,271.1,-0.349,,273.0,270.62,32.58,58.89,consumer discretionary,leather / leather products,-1.37,-0.018,-0.063,-0.049,-0.073,,,,,,,,,,,,,,,,,,,2026-02-18,267.45,,0.424,65.02,52.49,32.87,,2.93,-3.33,1.36
2026-02-18T23:37:40.489,REPCOHOME,,,405.25,-0.491,,400.98,416.66,5.49,5.53,financials,finance - housing,0.38,-0.01,0.041,-0.047,0.011,,,,,,,,,,,,,,,,,,,2026-02-18,404.0,,0.573,55.89,50.54,15.85,,4.07,-3.85,0.309
2026-02-18T23:37:40.489,PVTBANIETF,,,29.44,0.615,,28.89,29.82,NaN,0.0,indices,indices,0.737,0.001,0.022,-0.002,0.02,,,,,,,,,,,,,,,,,,,2026-02-18,29.19,,5.56,58.38,61.71,35.23,,1.47,-1.47,0.857
2026-02-18T23:37:40.489,SBIETFPB,,,296.53,0.549,,292.05,299.2,NaN,0.0,indices,indices,0.07,0.005,0.024,-0.002,0.022,,,,,,,,,,,,,,,,,,,2026-02-18,293.44,,0.02,60.6,60.69,15.72,,1.24,-2.45,1.05
2026-02-18T23:37:40.489,EQUAL50ADD,,,349.91,0.488,,344.01,354.51,NaN,0.0,indices,indices,0.685,0.005,0.052,-0.003,0.044,,,,,,,,,,,,,,,,,,,2026-02-18,346.81,,0.038,59.18,61.69,31.64,,2.37,-2.24,0.894
2026-02-18T23:37:40.489,BANKBETA,,,63.31,0.206,,61.37,65.9,NaN,0.0,indices,indices,-0.054,0.01,0.061,-0.002,0.052,,,,,,,,,,,,,,,,,,,2026-02-18,62.93,,9.55,59.16,67.75,16.86,,17.96,-2.13,0.604
2026-02-18T23:37:40.489,FINIETF,,,32.7,0.957,,31.86,33.19,NaN,0.0,indices,indices,0.668,0.011,0.068,0.003,0.058,,,,,,,,,,,,,,,,,,,2026-02-18,32.44,,0.264,57.66,59.04,20.3,,3.28,-2.08,0.801
2026-02-18T23:37:40.489,PETRONET,,,304.0,2.48,,296.11,297.46,13.1,12.23,energy,miscellaneous,-1.13,0.012,-0.077,-0.01,-0.088,,,,,,,,,,,,,,,,,,,2026-02-18,296.6,,1.4,61.44,60.99,15.62,,2.95,-4.65,2.49
2026-02-18T23:37:40.489,TALBROAUTO,,,282.45,-0.633,,274.44,298.97,16.01,17.7,auto,auto ancillaries,2.11,0.019,-0.047,-0.048,-0.09,,,,,,,,,,,,,,,,,,,2026-02-18,281.55,,0.381,61.39,52.3,18.46,,2.2,-3.5,0.32
2026-02-18T23:37:40.489,OILIETF,,,12.31,0.654,,12.19,12.29,NaN,0.0,indices,indices,-0.344,0.02,0.035,0.015,0.034,,,,,,,,,,,,,,,,,,,2026-02-18,12.2,,0.517,61.68,56.6,21.94,,3.15,-4.52,0.902
2026-02-18T23:37:40.489,BALKRISIND,,,2539.3,-0.318,,2608.01,2456.49,32.11,37.53,auto,tyres,-3.08,0.021,0.041,0.018,0.052,,,,,,,,,,,,,,,,,,,2026-02-18,2519.8,,0.394,71.7,54.92,30.71,,3.6,-5.93,0.774
2026-02-18T23:37:40.489,GRINDWELL,,,1648.9,1.5,,1625.45,1623.07,47.93,46.23,industrials,abrasives and grinding wheels,-1.92,0.021,-0.102,0.021,-0.109,,,,,,,,,,,,,,,,,,,2026-02-18,1624.5,,0.362,60.72,53.72,22.39,,4.4,-3.83,1.5
2026-02-18T23:37:40.489,RAMCOCEM,,,1142.9,-1.84,,1150.93,1184.36,17.52,47.83,building materials,cement - south india,-1.37,0.037,0.223,-0.01,0.18,,,,,,,,,,,,,,,,,,,2026-02-18,1136.8,,0.885,74.61,61.61,19.5,,-1.33,-6.84,0.537
2026-02-18T23:37:40.489,NLCINDIA,,,264.75,1.15,,252.32,275.89,12.68,13.17,power & utilities,power generation and supply,0.873,0.038,0.049,0.009,0.026,,,,,,,,,,,,,,,,,,,2026-02-18,257.5,,1.24,55.32,56.03,14.14,,1.92,-5.03,2.82
2026-02-18T23:37:40.489,ONGC,,,264.6,-2.67,,271.67,272.11,8.31,9.02,energy,oil drilling / allied services,-1.02,0.05,0.06,0.053,0.071,,,,,,,,,,,,,,,,,,,2026-02-18,262.55,,0.828,61.55,62.05,30.15,,5.14,-1.52,0.781
2026-02-18T23:37:40.489,NAM-INDIA,,,978.55,3.66,,914.18,988.73,38.59,41.57,financials,finance & investments,1.32,0.051,0.213,0.051,0.215,,,,,,,,,,,,,,,,,,,2026-02-18,943.0,,0.698,59.6,64.35,23.89,,6.74,-2.16,3.77
2026-02-18T23:37:40.489,CRAFTSMAN,,,7994.5,3.26,,7677.81,7838.28,43.15,50.01,auto,auto ancillaries,0.592,0.053,0.352,0.099,0.354,,,,,,,,,,,,,,,,,,,2026-02-18,7730.5,,0.954,57.57,65.16,17.44,,4.2,-2.36,3.42
2026-02-18T23:37:40.489,BBOX,,,529.55,-0.451,,538.27,522.47,45.34,42.32,i.t,computers - software - medium / small,-1.78,0.053,0.093,-0.029,0.016,,,,,,,,,,,,,,,,,,,2026-02-18,520.9,,2.04,63.68,52.04,17.28,,3.12,-8.8,1.66
2026-02-18T23:37:40.489,STEELCAS,,,237.85,0.291,,227.46,251.71,29.29,12.16,industrials,castings & forgings,1.47,0.056,0.113,0.005,0.065,,,,,,,,,,,,,,,,,,,2026-02-18,234.51,,0.824,62.13,61.56,25.65,,3.42,-7.14,1.42
2026-02-18T23:37:40.489,STYLEBAAZA,,,336.85,-2.42,,341.17,351.24,33.15,38.96,consumer discretionary,trading,0.005,0.057,0.311,-0.038,0.188,,,,,,,,,,,,,,,,,,,2026-02-18,335.05,,0.12,65.75,56.05,19.2,,2.16,-5.59,0.537
2026-02-18T23:37:40.489,COMMOIETF,,,100.81,0.549,,100.14,100.45,NaN,0.0,n/a,indices,-0.526,0.057,0.116,0.048,0.108,,,,,,,,,,,,,,,,,,,2026-02-18,99.95,,0.969,62.06,63.69,25.29,,1.53,-2.38,0.86
2026-02-18T23:37:40.489,ICICIB22,,,126.73,0.827,,122.65,130.25,NaN,0.0,indices,indices,0.188,0.058,0.094,0.049,0.084,,,,,,,,,,,,,,,,,,,2026-02-18,124.93,,1.26,63.58,73.26,27.58,,3.92,-2.31,1.44
2026-02-18T23:37:40.489,TIMKEN,,,3162.5,0.092,,3128.11,3206.84,109.05,53.19,industrials,bearings,-3.26,0.062,0.013,0.032,0.0,,,,,,,,,,,,,,,,,,,2026-02-18,3100.0,,0.689,67.43,54.41,19.15,,1.12,-8.73,2.02
2026-02-18T23:37:40.489,BAJAJ-AUTO,,,9980.0,1.56,,9626.5,10126.5,25.33,30.87,auto,automobiles - scooters and 3 - wheelers,0.391,0.068,0.044,0.058,0.038,,,,,,,,,,,,,,,,,,,2026-02-18,9804.5,,1.06,56.26,70.04,24.0,,4.37,-0.078,1.79
2026-02-18T23:37:40.489,3MINDIA,,,36915.0,2.46,,35693.75,36534.37,-167.52,107.28,miscellaneous,diversified - large,0.224,0.074,0.224,0.018,0.182,,,,,,,,,,,,,,,,,,,2026-02-18,35875.0,,1.03,63.17,63.28,17.74,,4.23,-6.85,2.9
2026-02-18T23:37:40.489,NESTLEIND,,,1300.9,1.21,,1282.39,1289.66,62.91,51.83,fmcg,food - processing - mnc,-0.483,0.08,0.029,0.087,0.036,,,,,,,,,,,,,,,,,,,2026-02-18,1278.0,,0.444,49.79,57.52,16.12,,2.26,-1.65,1.79
2026-02-18T23:37:40.489,VIYASH,,,223.97,1.45,,208.89,238.57,62.91,70.98,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.48,0.081,0.031,0.097,0.004,,,,,,,,,,,,,,,,,,,2026-02-18,221.03,,0.756,51.75,59.29,11.79,,10.02,-2.08,1.33
2026-02-18T23:37:40.489,CCL,,,1001.15,-0.67,,991.44,1032.59,33.24,35.74,fmcg,tea,1.01,0.085,0.211,0.048,0.177,,,,,,,,,,,,,,,,,,,2026-02-18,991.1,,0.658,63.88,58.49,21.97,,2.59,-4.93,1.01
2026-02-18T23:37:40.489,JSWSTEEL,,,1251.2,0.53,,1237.8,1254.79,35.71,40.78,metals & mining,steel - large,-0.204,0.089,0.196,0.077,0.189,,,,,,,,,,,,,,,,,,,2026-02-18,1244.2,,0.88,63.62,65.49,18.83,,1.53,-1.59,0.563
2026-02-18T23:37:40.489,NAVNETEDUL,,,153.65,-1.49,,156.74,154.82,4.95,9.53,miscellaneous,printing & stationery,-0.262,0.093,0.102,0.035,0.083,,,,,,,,,,,,,,,,,,,2026-02-18,152.95,,0.379,63.79,54.12,22.84,,0.717,-5.91,0.458
2026-02-18T23:37:40.489,SONACOMS,,,531.8,0.387,,532.97,524.91,54.71,53.73,auto,auto ancillaries,-1.88,0.096,-0.055,0.055,-0.084,,,,,,,,,,,,,,,,,,,2026-02-18,524.1,,0.273,65.74,62.62,26.19,,2.22,-1.98,1.47
2026-02-18T23:37:40.489,CHOLAFIN,,,1717.0,-0.872,,1687.87,1798.45,28.07,30.08,financials,finance & investments,0.907,0.1,0.064,0.098,0.049,,,,,,,,,,,,,,,,,,,2026-02-18,1709.6,,0.746,61.56,55.2,15.78,,0.367,-4.88,0.433
2026-02-18T23:37:40.489,FUSION,,,189.73,0.985,,188.56,186.86,45.17,-8.15,financials,finance & investments,-1.17,0.109,0.036,0.178,0.063,,,,,,,,,,,,,,,,,,,2026-02-18,187.51,,0.286,59.95,59.66,24.22,,7.89,-1.09,1.18
2026-02-18T23:37:40.489,KEI,,,4606.9,0.856,,4441.37,4757.44,46.88,50.71,industrials,cables - power,1.5,0.112,0.213,0.062,0.179,,,,,,,,,,,,,,,,,,,2026-02-18,4567.8,,0.809,68.08,60.7,26.92,,1.04,-3.24,0.856
2026-02-18T23:37:40.489,BPCL,,,380.9,1.59,,378.36,369.83,5.66,6.51,energy,refineries,-2.97,0.114,0.176,0.106,0.172,,,,,,,,,,,,,,,,,,,2026-02-18,375.75,,0.397,67.17,60.15,17.54,,0.67,-5.6,1.37
2026-02-18T23:37:40.489,SYRMA,,,868.2,0.579,,876.1,843.84,40.72,56.68,consumer discretionary,electronics - components,-1.06,0.119,0.568,0.13,0.564,,,,,,,,,,,,,,,,,,,2026-02-18,850.6,,0.575,75.77,62.39,33.26,,2.62,-2.47,2.07
2026-02-18T23:37:40.489,VSTTILLERS,,,6261.0,0.951,,5732.12,6906.81,44.45,43.21,auto,automobiles - tractors,-0.719,0.127,0.496,0.191,0.478,,,,,,,,,,,,,,,,,,,2026-02-18,6057.0,,1.82,55.94,65.12,25.03,,6.84,-4.08,3.37
2026-02-18T23:37:40.489,TITAN,,,4248.6,0.288,,4118.54,4413.19,55.96,78.85,consumer discretionary,diamond cutting / jewellery,1.43,0.131,0.147,0.094,0.117,,,,,,,,,,,,,,,,,,,2026-02-18,4214.3,,0.409,66.22,67.49,22.86,,2.83,-3.03,0.814
2026-02-18T23:37:40.489,IOC,,,178.74,1.67,,176.0,175.53,4.73,6.77,energy,refineries,-1.54,0.147,0.185,0.145,0.18,,,,,,,,,,,,,,,,,,,2026-02-18,175.86,,0.597,69.82,66.13,18.51,,3.46,-2.27,1.64
2026-02-18T23:37:40.489,AARTIIND,,,460.15,1.14,,459.61,447.96,31.35,43.7,chemicals,chemicals,-0.92,0.156,-0.053,0.075,-0.111,,,,,,,,,,,,,,,,,,,2026-02-18,453.6,,0.558,79.13,68.18,31.76,,0.914,-5.8,1.44
2026-02-18T23:37:40.489,WELSPUNLIV,,,138.46,-0.567,,139.36,139.08,230.77,53.56,textiles,textiles - products,-0.601,0.177,-0.045,0.092,-0.075,,,,,,,,,,,,,,,,,,,2026-02-18,137.51,,0.231,63.88,55.4,21.97,,1.58,-6.9,0.691
2026-02-18T23:37:40.489,CEATLTD,,,3875.7,-0.142,,3897.11,3857.34,25.11,28.34,auto,tyres,-1.0,0.186,0.041,0.135,0.019,,,,,,,,,,,,,,,,,,,2026-02-18,3865.6,,0.51,61.86,55.26,15.53,,2.81,-4.36,0.261
2026-02-18T23:37:40.489,FIEMIND,,,2289.7,2.04,,2290.95,2173.33,23.77,24.26,auto,auto ancillaries,-2.8,0.187,0.411,0.162,0.388,,,,,,,,,,,,,,,,,,,2026-02-18,2243.9,,1.03,58.36,60.37,17.05,,9.32,-5.62,2.04
2026-02-18T23:37:40.489,PTCIL,,,18197.0,-0.438,,17849.34,18918.49,371.37,413.6,industrials,castings & forgings,0.476,0.189,0.165,0.056,0.105,,,,,,,,,,,,,,,,,,,2026-02-18,18077.0,,0.549,58.13,57.72,16.48,,2.39,-4.25,0.664
