Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Change,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%,Custom_indicator_69505,Vars,Smavars,Csum,Brackets11,From52wh,3d range,5d
2026-03-10T09:38:29.955,DYNAMATECH,,,,,,,,,,industrials,engineering,,,,,,,,,,,,,,,,,,,,,4142.05,,2026-03-10,,,,,,,,,,,,,,,,,,,,4.19,8.12,10.77
2026-03-10T09:38:29.955,PFOCUS,,,,,,,,,,realty,miscellaneous,,,,,,,,,,,,,,,,,,,,,8565.92,,2026-03-10,,,,,,,,,,,,,,,,,,,,4.3,7.8,9.15
2026-03-10T09:38:29.955,MTARTECH,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,,,,,,,,,,,,,7958.12,,2026-03-10,,,,,,,,,,,,,,,,,,,,4.91,10.68,11.35
2026-03-10T09:38:29.955,RRKABEL,,,,,,,,,,industrials,cables - power,,,,,,,,,,,,,,,,,,,,,6481.03,,2026-03-10,,,,,,,,,,,,,,,,,,,,5.3,5.71,8.59
2026-03-10T09:38:29.955,ABSLAMC,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,,6413.93,,2026-03-10,,,,,,,,,,,,,,,,,,,,5.61,7.08,9.64
2026-03-10T09:38:29.955,DIVGIITTS,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,911.16,,2026-03-10,,,,,,,,,,,,,,,,,,,,5.92,11.06,20.09
2026-03-10T09:38:29.955,INDSWFTLAB,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,,705.85,,2026-03-10,,,,,,,,,,,,,,,,,,,,5.94,12.67,14.55
2026-03-10T09:38:29.955,KTKBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,7942.84,,2026-03-10,,,,,,,,,,,,,,,,,,,,6.24,10.19,14.42
2026-03-10T09:38:29.955,AETHER,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,,3327.73,,2026-03-10,,,,,,,,,,,,,,,,,,,,7.37,8.77,16.56
2026-03-10T09:38:29.955,J&KBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,,5093.18,,2026-03-10,,,,,,,,,,,,,,,,,,,,7.83,12.96,12.96
2026-03-10T09:38:29.955,AEROFLEX,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,,943.35,,2026-03-10,,,,,,,,,,,,,,,,,,,,7.87,10.35,10.63
2026-03-10T09:38:29.955,DOLPHIN,,,,,,,,,,energy,oil drilling / allied services,,,,,,,,,,,,,,,,,,,,,458.96,,2026-03-10,,,,,,,,,,,,,,,,,,,,8.61,19.4,29.61
2026-03-10T09:38:29.955,LGBBROSLTD,,,,,,,,,,auto,bearings,,,,,,,,,,,,,,,,,,,,,3822.06,,2026-03-10,,,,,,,,,,,,,,,,,,,,10.22,9.68,9.94
2026-03-10T09:38:29.955,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,,9234.11,,2026-03-10,,,,,,,,,,,,,,,,,,,,11.29,10.06,10.29
2026-03-10T09:38:29.955,THANGAMAYL,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,,,,,,,,,,,,,4396.5,,2026-03-10,,,,,,,,,,,,,,,,,,,,11.31,8.33,10.03
2026-03-10T09:38:29.955,ROSSTECH,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,,,,,,,,,,,,,685.3,,2026-03-10,,,,,,,,,,,,,,,,,,,,14.11,9.62,9.62
2026-03-10T09:38:29.955,CHENNPETRO,,,,,,,,,,energy,refineries,,,,,,,,,,,,,,,,,,,,,4494.05,,2026-03-10,,,,,,,,,,,,,,,,,,,,16.36,13.23,16.33
2026-03-10T09:38:29.955,ARVIND,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,,,,,,,,,,,,,5300.8,,2026-03-10,,,,,,,,,,,,,,,,,,,,17.22,6.66,6.66
2026-03-10T09:38:29.955,SHARDACROP,,,,,,,,,,chemicals,pesticides / agrochemicals - indian,,,,,,,,,,,,,,,,,,,,,2307.56,,2026-03-10,,,,,,,,,,,,,,,,,,,,21.68,11.27,13.67
2026-03-10T09:38:29.955,ICEMAKE,,,,,,,,,,industrials,engineering,,,,,,,,,,,,,,,,,,,,,339.49,,2026-03-10,,,,,,,,,,,,,,,,,,,,23.24,12.21,12.21
