Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Grand_total_number2,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%
2026-04-30T09:29:48.664,CUPID,0.08,7.43,7.43,fmcg,personal care - indian,8646.37,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,VOLTAMP,0.56,6.19,13.71,industrials,electric equipment,8449.47,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,JAYNECOIND,0.56,10.01,20.04,metals & mining,steel - large,4912.2,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,RAMRAT,1.68,7.4,18.73,metals & mining,mining / minerals / metals,1268.06,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,CHENNPETRO,2.03,15.19,16.4,energy,refineries,5488.53,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,IMFA,2.74,10.45,13.2,metals & mining,mining / minerals / metals,3642.03,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,J&KBANK,2.91,8.22,9.16,bank,banks - private sector,5889.44,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,DEEDEV,3.12,11.86,13.57,metals & mining,steel - medium / small,890.93,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,BLISSGVS,3.53,6.04,9.66,healthcare,pharmaceuticals - indian - formulations,1853.77,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,GAEL,3.69,3.88,6.19,fmcg,miscellaneous,2555.48,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,STLTECH,3.9,9.97,13.38,industrials,cables - telephone,7802.49,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,GOKULAGRO,4.27,6.03,7.13,fmcg,solvent extraction,1790.01,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,QPOWER,4.38,6.98,10.68,industrials,electric equipment,2784.1,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,BBOX,4.6,12.69,22.59,i.t,computers - software - medium / small,3332.07,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,GRAPHITE,5.29,5.92,5.92,industrials,electrodes - graphites,4874.19,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,SCI,5.78,9.64,11.2,transportation,shipping,5135.42,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,USHAMART,7.02,3.69,7.06,metals & mining,steel - medium / small,8465.1,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,KRN,7.76,11.66,13.22,industrials,engineering,2353.01,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,ABSLAMC,8.11,8.47,9.95,financials,finance & investments,7346.35,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,DCBBANK,9.38,5.26,10.81,bank,banks - private sector,5031.27,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,APEX,9.48,9.58,11.26,fmcg,aquaculture,398.49,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,SJS,9.49,10.04,10.04,auto,plastics products,4407.25,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,HEG,12.64,14.81,14.81,industrials,electrodes - graphites,5085.32,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,DWARKESH,14.83,7.83,13.67,fmcg,sugar,480.29,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,JINDALSAW,16.36,9.03,10.81,industrials,steel - large,5308.31,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30T09:29:48.664,ZENTEC,26.81,4.76,6.3,aerospace & defence,miscellaneous,7716.76,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16T13:39:30.568,LTF,,,,financials,finance & investments,8.50097501e8,2026-04-16,286.99,277.47,278.93,-0.74,262.86,254.94,326.92,23.64,24.98,12.61,-0.02,0.31,-0.04,0.32,3.43,3.43,3.43,3.94,4.78,3.57,10.98,3.49,3.49,0.33,56.87,70326.34,0.66,0.64,0.33,13.3,2502627626,,,,,,,,,,,,,
2026-04-16T13:39:30.568,BOSCHLTD,,,,auto,auto ancillaries,8.688416e6,2026-04-16,37460.0,36950.0,37015.0,-0.18,35269.5,33993.2,43058.6,51.24,39.67,13.22,-0.1,-0.1,-0.12,-0.1,2.87,2.87,1.38,3.27,1.65,3013.5,1209.23,3.4,3.4,2.49,45.59,109362.42,0.8,-0.23,2.71,5.38,29493640,,,,,,,,,,,,,
2026-04-16T13:39:30.568,HINDZINC,,,,metals & mining,mining / minerals / metals,1.612470581e9,2026-04-16,602.95,585.1,592.6,2.08,560.25,521.64,734.52,15.98,20.78,14.17,0.08,0.31,0.05,0.29,5.01,5.01,3.05,3.57,7.75,19.22,21.15,3.07,3.07,0.91,75.05,245279.77,0.84,0.64,0.94,35.47,4225319000,,,,,,,,,,,,,
2026-04-16T13:39:30.568,HBLENGINE,,,,auto,auto ancillaries,1.13342637e8,2026-04-16,793.35,771.75,776.15,-1.24,726.9,691.17,946.11,24.41,27.35,15.09,-0.22,0.29,-0.22,0.31,4.24,4.24,2.8,4.31,9.94,67.71,33.46,4.27,4.27,2.02,80.27,21784.75,0.97,0.29,2.22,13.15,277194946,,,,,,,,,,,,,
2026-04-16T13:39:30.568,ABCAPITAL,,,,financials,finance & investments,8.24806142e8,2026-04-16,347.5,336.75,338.4,-1.54,318.5,313.11,388.99,23.37,25.63,12.9,0.05,0.3,0.05,0.32,3.19,3.19,3.19,4.09,4.12,7.68,13.86,3.64,3.64,0.55,40.48,90035.86,1.09,0.97,0.57,11.91,2619606094,,,,,,,,,,,,,
2026-04-16T13:39:30.568,GMRAIRPORT,,,,miscellaneous,miscellaneous,3.564696146e9,2026-04-16,99.73,96.4,96.58,-2.66,91.16,90.01,109.72,201.21,-283.49,10.82,0.0,0.04,0.01,0.07,3.45,3.45,3.45,3.82,5.44,1.84,3.69,3.61,3.61,0.5,53.06,104766.16,1.72,1.29,0.51,4.87,10558975952,,,,,,,,,,,,,
2026-04-16T13:39:30.568,OLECTRA,,,,auto,automobiles - lcvs / hcvs,4.1027737e7,2026-04-16,1255.85,1203.85,1207.8,-1.52,1123.4,1111.64,1400.12,53.44,70.41,14.36,-0.23,-0.18,-0.24,-0.17,4.32,4.32,4.32,4.95,2.92,183.83,59.82,5.98,5.98,3.07,57.9,10067.2,2.22,1.39,3.62,6.6,82080737,,,,,,,,,,,,,
2026-04-16T13:39:30.568,RADICO,,,,fmcg,breweries & distilleries,8.0063671e7,2026-04-16,2998.9,2918.0,2991.3,2.91,2834.73,2666.6,3640.71,64.63,75.24,8.47,-0.05,0.08,-0.11,0.05,5.94,5.94,2.77,3.43,10.38,254.84,102.64,3.75,3.75,2.48,129.14,38918.82,2.92,1.97,2.71,71.41,133893489,,,,,,,,,,,,,
2026-04-16T13:39:30.568,ADANIPORTS,,,,transportation,miscellaneous,7.3676286e8,2026-04-16,1546.0,1510.0,1545.7,2.24,1470.85,1389.48,1858.15,27.52,26.19,9.99,-0.0,0.07,-0.04,0.05,4.4,4.4,2.38,3.3,8.78,86.65,51.03,3.02,3.02,1.7,137.51,348312.54,3.05,2.34,1.8,69.96,2303959098,,,,,,,,,,,,,
2026-04-16T13:39:30.568,RPSGVENT,,,,i.t,computers - software - medium / small,1.2073284e7,2026-04-16,1012.35,951.0,971.45,1.38,871.25,1002.26,909.83,-7.2,-33.88,-0.92,0.11,-0.05,0.07,-0.06,6.77,6.77,6.45,8.44,3.67,227.84,82.0,9.21,9.21,2.78,21.84,3170.34,3.38,3.33,3.63,24.94,33086409,,,,,,,,,,,,,
2026-04-16T13:39:30.568,MOTHERSON,,,,auto,auto ancillaries,5.425228487e9,2026-04-16,125.87,122.43,123.41,-0.11,116.04,109.45,151.32,31.81,31.12,14.97,0.08,0.16,0.09,0.17,3.77,3.77,2.81,4.1,5.3,2.47,5.06,3.57,3.57,0.49,60.05,130400.14,3.64,3.63,0.5,19.38,10554442601,,,,,,,,,,,,,
2026-04-16T13:39:30.568,TATAINVEST,,,,financials,finance & investments,1.3466349e8,2026-04-16,719.0,702.95,705.15,-1.29,661.34,607.19,901.08,118.31,17.51,23.09,-0.37,0.02,-0.34,0.03,2.28,2.28,2.28,4.67,9.43,72.25,32.94,4.21,4.21,2.19,36.1,36145.28,4.06,1.8,2.44,6.68,505952960,,,,,,,,,,,,,
2026-04-16T13:39:30.568,BHEL,,,,industrials,electric equipment,1.456622768e9,2026-04-16,297.88,293.05,294.0,0.51,278.06,263.32,355.37,65.63,125.0,14.84,0.17,0.18,0.14,0.18,2.36,2.36,1.65,3.74,6.33,31.91,11.01,3.63,3.63,2.9,48.58,101850.35,4.37,3.92,3.25,8.63,3482063355,,,,,,,,,,,,,
2026-04-16T13:39:30.568,NYKAA,,,,i.t,trading,1.371131614e9,2026-04-16,265.85,260.55,261.41,-0.2,249.35,246.2,291.83,297.06,534.53,7.7,-0.06,0.2,-0.08,0.21,2.7,2.7,2.03,2.96,3.99,5.86,7.73,3.04,3.04,0.76,22.0,74975.22,4.46,3.4,0.78,11.12,2862523756,,,,,,,,,,,,,
2026-04-16T13:39:30.568,CUPID,,,,fmcg,personal care - indian,7.25671153e8,2026-04-16,96.38,93.5,94.7,1.39,88.65,88.81,106.47,19.41,30.03,8.33,0.75,2.03,0.72,2.0,3.58,3.58,3.08,3.85,4.97,10.34,3.64,4.0,4.0,2.84,34.17,12559.13,4.65,4.53,3.19,32.94,1344660700,,,,,,,,,,,,,
2026-04-16T13:39:30.568,HEG,,,,industrials,electrodes - graphites,8.436866e7,2026-04-16,628.75,590.0,626.9,6.12,587.62,549.8,781.11,14.62,29.9,7.52,0.11,0.15,0.04,0.09,9.92,9.92,6.57,4.35,15.03,87.09,27.28,4.61,4.61,3.19,163.23,11400.15,4.95,2.92,3.71,135.28,192977530,,,,,,,,,,,,,
2026-04-16T13:39:30.568,JSWENERGY,,,,power & utilities,power generation and supply,5.37172638e8,2026-04-16,539.0,519.55,520.0,-1.55,491.44,484.32,591.37,53.94,40.48,8.2,-0.12,-0.04,-0.11,-0.03,3.97,3.97,3.74,4.07,10.06,31.79,21.15,3.55,3.55,1.5,104.75,92317.13,5.07,4.95,1.6,2.13,1747768451,,,,,,,,,,,,,
2026-04-16T13:39:30.568,SCI,,,,transportation,shipping,1.68856033e8,2026-04-16,289.31,251.51,284.77,12.41,265.41,229.03,396.26,8.19,10.42,12.34,0.13,0.28,0.01,0.14,15.93,15.93,15.03,5.16,21.08,40.16,14.7,4.69,4.69,2.73,323.57,11800.55,5.89,5.58,3.18,226.29,465799010,,,,,,,,,,,,,
2026-04-16T13:39:30.568,NETWEB,,,,i.t,computers - hardware,1.6432391e7,2026-04-16,3780.0,3600.0,3711.0,4.13,3468.34,3180.82,4771.36,71.7,113.35,8.67,-0.12,0.82,-0.16,0.75,12.39,12.39,5.0,4.41,14.77,404.21,163.84,3.84,3.84,2.47,124.69,20189.74,6.12,5.58,2.77,67.75,56653868,,,,,,,,,,,,,
2026-04-16T13:39:30.568,POLYCAB,,,,industrials,cables - power,5.7955631e7,2026-04-16,7875.0,7772.5,7792.0,0.01,7407.04,7074.94,9226.12,47.17,44.65,12.07,-0.06,0.08,-0.07,0.08,2.61,2.61,1.32,3.23,4.79,185.59,251.45,3.07,3.07,0.74,35.59,117284.52,6.21,5.44,0.76,7.75,150538473,,,,,,,,,,,,,
2026-04-16T13:39:30.568,KEI,,,,industrials,cables - power,6.2139603e7,2026-04-16,4694.0,4587.0,4600.8,0.05,4330.88,4136.09,5530.22,46.81,51.05,13.31,-0.03,0.13,-0.03,0.14,3.51,3.51,2.33,3.87,6.97,127.43,178.21,3.67,3.67,0.72,45.43,43961.93,6.25,5.53,0.74,7.74,95600595,,,,,,,,,,,,,
2026-04-16T13:39:30.568,LAURUSLABS,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,3.91424864e8,2026-04-16,1135.75,1112.8,1128.7,0.99,1076.51,1054.76,1276.58,60.42,71.46,6.68,0.18,0.2,0.17,0.19,3.84,3.84,2.06,2.88,5.24,107.08,32.49,3.09,3.09,3.3,51.76,60334.37,6.56,4.0,3.64,48.93,539856582,,,,,,,,,,,,,
2026-04-16T13:39:30.568,NTPCGREEN,,,,power & utilities,power generation and supply,9.26329669e8,2026-04-16,112.13,106.62,108.02,0.69,101.92,98.05,127.95,1350.25,162.55,9.74,0.01,-0.02,-0.01,-0.02,5.91,5.91,5.17,4.14,12.23,15.25,4.47,4.2,4.2,3.41,93.55,90397.66,6.92,5.11,3.97,31.29,8426329669,,,,,,,,,,,,,
2026-04-16T13:39:30.568,CGPOWER,,,,industrials,electric equipment,6.87202648e8,2026-04-16,761.7,747.25,750.6,0.35,713.27,688.25,875.3,103.67,104.32,8.04,-0.07,0.1,-0.08,0.1,4.85,4.85,1.93,3.27,6.44,54.86,24.52,3.18,3.18,2.24,85.38,117800.1,7.86,7.58,2.41,13.66,1574867609,,,,,,,,,,,,,
2026-04-16T13:39:30.568,AMBER,,,,consumer discretionary,air-conditioners,2.1738805e7,2026-04-16,7697.0,7535.0,7602.0,1.27,7141.33,6530.81,9744.38,-245.23,156.81,16.18,-0.15,-0.06,-0.18,-0.07,5.98,5.98,2.15,4.15,8.49,485.61,315.78,4.07,4.07,1.54,71.44,26401.89,8.45,6.5,1.64,21.22,35172042,,,,,,,,,,,,,
2026-04-16T13:39:30.568,ATHERENERG,,,,auto,automobiles - scooters and 3 - wheelers,2.25832435e8,2026-04-16,887.0,865.35,872.7,0.19,808.72,812.49,993.12,-98.28,-42.85,9.92,0.31,1.45,0.3,1.45,2.98,2.98,2.5,5.72,2.02,137.32,49.92,5.98,5.98,2.75,92.14,33260.27,8.86,8.58,3.26,14.72,381841151,,,,,,,,,,,,,
2026-04-15T13:45:49.872,PAYTM,,,,i.t,miscellaneous,6.39539256e8,2026-04-15,1146.4,1126.5,1141.55,3.15,1072.39,1031.02,1362.61,81.08,-409.89,8.14,-0.16,0.01,-0.18,-0.02,5.9,5.9,1.77,4.12,5.46,47.59,47.05,4.08,4.08,1.01,41.75,70777.81,0.78,-0.53,1.06,31.99,639539256,,,,,,,,,,,,,
2026-04-15T13:45:49.872,ABCAPITAL,,,,financials,finance & investments,8.24806142e8,2026-04-15,350.75,342.95,344.25,2.02,324.12,308.27,416.21,23.77,25.16,8.94,0.06,0.31,0.05,0.29,7.92,7.92,2.27,4.16,5.92,13.49,14.33,3.65,3.65,0.94,38.27,88398.61,1.29,1.01,0.98,9.07,2619606094,,,,,,,,,,,,,
2026-04-15T13:45:49.872,BOSCHLTD,,,,auto,auto ancillaries,8.688416e6,2026-04-15,37235.0,36415.0,36955.0,0.93,35150.13,33091.23,44682.55,51.16,39.17,16.74,-0.12,-0.07,-0.13,-0.07,2.25,2.25,2.25,3.56,1.48,2965.7,1316.69,3.54,3.54,2.25,210.91,107990.96,1.49,-0.23,2.45,41.01,29493640,,,,,,,,,,,,,
2026-04-15T13:45:49.872,HBLENGINE,,,,auto,auto ancillaries,1.13342637e8,2026-04-15,791.95,761.1,786.3,4.57,736.02,675.67,1007.56,24.73,26.17,8.62,-0.21,0.36,-0.22,0.3,12.17,12.17,4.05,4.49,11.37,77.7,35.28,4.35,4.35,2.2,148.0,20843.67,1.83,0.19,2.44,71.43,277194946,,,,,,,,,,,,,
2026-04-15T13:45:49.872,GMRAIRPORT,,,,miscellaneous,miscellaneous,3.564696146e9,2026-04-15,99.56,97.06,99.3,4.61,93.89,88.83,120.23,206.88,-271.2,5.74,0.02,0.07,-0.04,0.03,8.69,8.69,2.58,3.71,8.41,4.61,3.69,3.64,3.64,1.25,101.79,100225.8,2.56,1.23,1.31,60.73,10558975952,,,,,,,,,,,,,
2026-04-15T13:45:49.872,RADICO,,,,fmcg,breweries & distilleries,8.0063671e7,2026-04-15,2907.0,2830.7,2899.0,3.25,2742.03,2632.58,3431.84,62.64,72.68,4.36,-0.11,0.05,-0.14,0.01,7.27,7.27,2.7,3.56,6.97,165.96,103.17,3.77,3.77,1.61,108.07,37593.27,3.13,1.89,1.71,66.2,133893489,,,,,,,,,,,,,
2026-04-15T13:45:49.872,MFSL,,,,miscellaneous,miscellaneous,3.40798515e8,2026-04-15,1716.2,1674.0,1696.9,3.07,1612.42,1483.03,2124.64,396.47,398.64,10.68,-0.03,0.07,-0.05,0.04,6.82,6.82,2.52,3.63,5.61,4.16,61.6,3.48,3.48,0.07,61.01,56819.7,3.53,3.01,0.07,37.17,345114771,,,,,,,,,,,,,
2026-04-15T13:45:49.872,FORTIS,,,,healthcare,healthcare,5.19662253e8,2026-04-15,877.5,855.5,874.0,2.79,831.85,794.12,1033.76,85.02,66.84,6.16,-0.27,-0.0,-0.27,-0.03,6.18,6.18,2.57,3.3,5.75,5.92,28.84,3.47,3.47,0.21,72.52,64190.32,3.57,2.64,0.21,64.16,754958148,,,,,,,,,,,,,
2026-04-15T13:45:49.872,RPSGVENT,,,,i.t,computers - software - medium / small,1.2073284e7,2026-04-15,994.95,948.15,956.65,-2.0,855.95,981.81,906.32,-7.09,-34.52,1.39,0.08,-0.03,0.08,-0.01,6.17,6.17,4.94,8.9,2.31,218.02,85.17,9.14,9.14,2.56,14.32,3229.73,3.61,3.11,3.32,9.98,33086409,,,,,,,,,,,,,
2026-04-15T13:45:49.872,NYKAA,,,,i.t,trading,1.371131614e9,2026-04-15,262.45,258.85,261.3,1.69,249.12,243.26,297.38,296.93,524.41,5.8,-0.08,0.21,-0.11,0.19,4.41,4.41,1.39,3.02,3.95,6.24,7.9,3.12,3.12,0.79,19.1,73555.41,4.6,3.27,0.81,31.02,2862523756,,,,,,,,,,,,,
2026-04-15T13:45:49.872,BHEL,,,,industrials,electric equipment,1.456622768e9,2026-04-15,297.39,291.02,292.21,1.54,275.79,258.07,360.48,65.23,122.98,10.83,0.15,0.19,0.1,0.18,7.56,7.56,2.19,4.06,5.69,30.75,11.87,3.81,3.81,2.59,63.54,100203.34,4.63,3.93,2.89,10.02,3482063355,,,,,,,,,,,,,
2026-04-15T13:45:49.872,CUPID,,,,fmcg,personal care - indian,7.25671153e8,2026-04-15,95.57,93.52,93.74,1.4,87.59,87.38,106.46,19.21,29.73,6.95,0.74,2.03,0.72,1.99,5.93,5.93,2.19,4.0,3.9,9.66,3.75,4.2,4.2,2.58,41.39,12431.39,4.88,4.34,2.88,5.87,1344660700,,,,,,,,,,,,,
2026-04-15T13:45:49.872,TATAINVEST,,,,financials,finance & investments,1.3466349e8,2026-04-15,732.0,715.05,717.45,0.6,673.05,590.16,972.02,120.38,17.48,14.81,-0.33,0.04,-0.3,0.04,13.59,13.59,2.37,4.83,12.1,86.13,34.63,4.27,4.27,2.49,78.37,36084.57,4.99,1.67,2.83,6.93,505952960,,,,,,,,,,,,,
2026-04-15T13:45:49.872,JPPOWER,,,,power & utilities,power generation and supply,5.208628709e9,2026-04-15,18.47,17.38,18.34,6.75,16.92,15.77,23.48,NaN,23.53,8.89,-0.08,-0.13,-0.15,-0.19,11.87,11.87,6.27,5.78,11.08,3.33,1.06,6.71,6.71,3.14,157.5,11774.24,5.17,1.93,3.84,90.6,6853458827,,,,,,,,,,,,,
2026-04-15T13:45:49.872,JSWENERGY,,,,power & utilities,power generation and supply,5.37172638e8,2026-04-15,534.8,518.4,527.95,3.6,499.43,481.25,621.35,54.77,39.05,-1.4,-0.11,-0.02,-0.15,-0.05,13.2,13.2,3.16,4.06,11.75,40.95,21.41,3.57,3.57,1.91,166.33,89066.28,5.69,5.1,2.07,44.6,1747768451,,,,,,,,,,,,,
2026-04-15T13:45:49.872,AGIIL,,,,realty,construction,3.5883288e7,2026-04-15,377.5,337.5,370.1,2.93,336.74,316.02,478.26,43.24,13.94,17.03,0.24,0.68,0.14,0.63,11.85,11.85,11.85,7.34,9.66,79.46,27.16,7.37,7.37,2.93,228.77,4494.28,6.41,5.89,3.73,120.05,124997388,,,,,,,,,,,,,
2026-04-15T13:45:49.872,POLYCAB,,,,industrials,cables - power,5.7955631e7,2026-04-15,7855.0,7675.0,7813.5,3.52,7414.49,6959.24,9522.02,47.3,43.25,10.16,-0.06,0.1,-0.11,0.07,5.64,5.64,2.35,3.51,5.08,222.21,274.34,3.22,3.22,0.81,64.27,113626.44,6.46,5.42,0.83,50.49,150538473,,,,,,,,,,,,,
2026-04-15T13:45:49.872,KEI,,,,industrials,cables - power,6.2139603e7,2026-04-15,4640.0,4535.0,4617.0,3.55,4340.47,4067.77,5715.47,46.98,49.5,9.01,-0.01,0.14,-0.05,0.1,7.88,7.88,2.32,4.1,7.35,154.85,189.12,3.78,3.78,0.82,49.27,42625.44,6.65,5.46,0.85,43.36,95600595,,,,,,,,,,,,,
2026-04-15T13:45:49.872,ADANIENSOL,,,,power & utilities,power generation and supply,3.27599255e8,2026-04-15,1205.7,1170.2,1170.4,-0.42,1101.15,1014.21,1482.78,63.61,62.48,15.25,0.15,0.39,0.16,0.39,8.21,8.21,3.03,4.46,8.44,167.45,52.24,4.48,4.48,3.21,77.88,141186.75,6.75,5.02,3.74,0.38,1201282642,,,,,,,,,,,,,
2026-04-15T13:45:49.872,DMART,,,,consumer discretionary,trading,1.64943912e8,2026-04-15,4509.6,4368.0,4434.2,-0.31,4232.7,4308.88,4684.84,84.3,101.02,2.21,-0.03,0.09,-0.06,0.09,5.26,5.26,3.24,3.39,3.5,479.35,150.29,3.53,3.53,3.19,86.31,289446.07,7.53,7.16,3.58,44.05,650733068,,,,,,,,,,,,,
2026-04-15T13:45:49.872,CGPOWER,,,,industrials,electric equipment,6.87202648e8,2026-04-15,748.0,726.5,743.55,3.83,705.44,679.47,871.72,102.7,99.87,5.7,-0.08,0.09,-0.13,0.05,6.07,6.07,2.96,3.47,5.44,51.23,25.81,3.37,3.37,1.99,79.0,112776.27,7.54,7.51,2.13,66.07,1574867609,,,,,,,,,,,,,
2026-04-15T13:45:49.872,BELRISE,,,,auto,auto ancillaries,2.98495928e8,2026-04-15,210.5,206.45,207.85,1.68,196.35,192.69,238.17,35.84,32.6,6.2,0.26,0.59,0.2,0.57,5.65,5.65,1.96,3.64,4.32,20.96,7.56,4.0,4.0,2.77,49.26,18190.91,8.24,6.86,3.08,18.52,889879192,,,,,,,,,,,,,
2026-04-15T13:45:49.872,AMBER,,,,consumer discretionary,air-conditioners,2.1738805e7,2026-04-15,7484.5,7262.5,7480.0,4.2,7012.17,6380.33,9679.33,-241.29,149.96,13.96,-0.17,-0.03,-0.21,-0.07,6.81,6.81,3.06,4.41,7.28,401.86,329.66,4.34,4.34,1.22,65.88,25248.25,9.1,6.36,1.29,65.98,35172042,,,,,,,,,,,,,
2026-04-15T13:45:49.872,NATCOPHARM,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,9.0479744e7,2026-04-15,1092.0,1075.35,1080.1,0.27,1022.25,1042.56,1155.18,31.92,12.39,5.85,0.19,0.11,0.17,0.11,2.06,2.06,1.55,3.52,0.94,132.27,38.03,3.94,3.94,3.48,20.19,19294.61,9.16,8.27,3.96,12.49,179109870,,,,,,,,,,,,,
2026-04-15T13:45:49.872,ATHERENERG,,,,auto,automobiles - scooters and 3 - wheelers,2.25832435e8,2026-04-15,938.25,881.55,884.45,-2.58,820.29,799.23,1054.89,-99.6,-44.66,10.88,0.33,1.52,0.4,1.59,9.69,9.69,6.43,5.83,6.52,153.84,51.57,5.94,5.94,2.98,240.97,34665.45,9.98,8.37,3.61,5.62,381841151,,,,,,,,,,,,,
2026-04-15T13:45:49.872,APARINDS,,,,industrials,electric equipment,1.6964012e7,2026-04-15,11431.0,11079.0,11201.0,0.77,10435.17,10185.99,13231.03,53.84,45.86,11.65,0.21,0.25,0.21,0.24,4.59,4.59,3.18,4.62,3.46,1288.44,517.51,4.98,4.98,2.49,59.41,44647.08,10.38,10.35,2.81,23.57,40168315,,,,,,,,,,,,,
2026-04-07T06:34:23.912,HEG,,,,industrials,electrodes - graphites,8.4657365e7,2026-04-07,563.0,541.05,551.25,0.23,510.79,496.64,660.47,12.86,27.9,12.2,-0.02,-0.01,-0.02,-0.01,4.16,4.16,4.06,5.44,1.99,14.67,29.97,4.66,,0.49,52.78,10637.89,3.07,3.01,0.5,34.03,192977530,,,,,,,,,,,,,
