Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-04-01T23:06:34.274,LAURUSLABS,15.57,23.37,21.69,21.14,-0.05,-0.04,0.16,2026-04-01
2026-04-01T23:06:34.274,KARURVYSYA,15.46,21.29,10.24,4.77,-0.13,0.15,0.39,2026-04-01
2026-04-01T23:06:34.274,APEX,15.14,22.83,3.31,-2.05,-0.1,0.4,0.67,2026-04-01
2026-04-01T23:06:34.274,SYRMA,15.0,20.08,5.64,19.98,-0.04,0.12,-0.05,2026-04-01
2026-04-01T23:06:34.274,GMBREW,14.74,12.08,13.17,-4.88,0.04,-0.11,0.47,2026-04-01
2026-04-01T23:06:34.274,GRMOVER,14.68,27.16,36.41,11.81,-0.04,-0.09,0.25,2026-04-01
2026-04-01T23:06:34.274,RICOAUTO,14.59,19.36,16.08,-2.33,-0.17,-0.19,0.12,2026-04-01
2026-04-01T23:06:34.274,CHENNPETRO,14.35,18.36,8.29,-1.83,0.11,0.25,0.35,2026-04-01
2026-03-27T14:04:51.879,SWANDEF,16470.23,16789.47,2676.71,-7.81,-0.04,4.9,780.82,2026-03-27
2026-03-27T14:04:51.879,CUPID,127.15,112.48,128.6,41.39,0.01,-0.11,0.91,2026-03-27
2026-03-27T14:04:51.879,PFOCUS,51.86,40.08,23.95,11.39,0.21,0.34,0.66,2026-03-27
2026-03-27T14:04:51.879,VENUSREM,44.04,30.06,37.7,8.51,0.22,0.08,0.89,2026-03-27
2026-03-27T14:04:51.879,LUMAXTECH,42.15,48.17,37.02,25.47,-0.04,0.04,0.37,2026-03-27
2026-03-27T14:04:51.879,SMLMAH,41.44,76.74,37.15,21.92,-0.2,0.08,0.18,2026-03-27
2026-03-27T14:04:51.879,MTARTECH,40.05,46.24,14.05,2.32,-0.05,0.46,0.92,2026-03-27
2026-03-27T14:04:51.879,SBC,34.23,40.67,17.14,-0.22,-0.03,0.09,0.42,2026-03-27
2026-03-27T14:04:51.879,FORCEMOT,33.75,62.24,41.05,40.29,-0.18,0.12,0.14,2026-03-27
2026-03-27T14:04:51.879,ROSSTECH,33.33,28.17,11.15,NaN,0.02,0.09,-0.11,2026-03-27
2026-03-27T14:04:51.879,GVT&D,30.73,35.18,14.41,17.93,0.0,0.18,0.25,2026-03-27
2026-03-27T14:04:51.879,JAYNECOIND,30.25,30.36,26.85,12.56,-0.04,-0.08,0.04,2026-03-27
2026-03-27T14:04:51.879,SILVERAG,29.18,42.03,35.24,13.01,-0.16,0.01,0.64,2026-03-27
2026-03-27T14:04:51.879,SBISILVER,29.18,41.81,35.39,13.14,-0.15,0.01,0.64,2026-03-27
2026-03-27T14:04:51.879,SILVERBEES,29.14,41.84,35.17,13.04,-0.15,0.02,0.64,2026-03-27
2026-03-27T14:04:51.879,TATSILV,29.12,41.81,35.29,13.1,-0.15,0.01,0.63,2026-03-27
