Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,High,Lod price,Initial_atr1.5sl,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,%ch7,Lch7,7d_high,Lc,Low,%ch sl atr,Bollinger bandwidth,%ch5,Lch5,5d_high,Column26,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Max2,W rsi,Adr p - adr%
2026-06-01T07:07:08.045,KESORAMIND,12.51,,,,12.21,12.65,0.51,3.13,-4.4,59.61,miscellaneous,miscellaneous,31.0,1.84,,1.44,1.27,,,,2026-06-01,,,,-6.96,1.44,1.16,,,5.68,10.98,,,,,,,,,,,,,,,,,4.98,11.84,-11.21,,10.06,0.56,13.68,21.65,,,,,,,,,,
2026-06-01T07:07:08.045,J&KBANK,140.36,,,,131.98,148.14,1.11,4.84,6.55,53.87,bank,banks - private sector,13.72,6.12,,0.19,0.32,,,,2026-06-01,,,,-4.0,0.19,0.26,,,4.19,10.2,,,,,,,,,,,,,,,,,3.29,135.6,-7.65,,3.31,-0.59,144.7,10.81,,,,,,,,,,
2026-06-01T07:07:08.045,HAPPYFORGE,1387.4,,,,1380.33,1519.67,2.01,39.15,43.37,54.76,industrials,castings & forgings,32.93,5.05,,0.29,0.55,,,,2026-06-01,,,,-4.08,0.29,0.48,,,4.68,9.46,,,,,,,,,,,,,,,,,5.84,1370.0,-9.18,,2.76,-6.37,1490.0,10.15,,,,,,,,,,
2026-06-01T07:07:08.045,ENTERO,1195.8,,,,1176.88,1422.92,4.19,46.42,45.23,55.65,healthcare,trading,18.61,10.45,,0.11,0.07,,,,2026-06-01,,,,1.97,0.11,0.03,,,4.14,9.05,,,,,,,,,,,,,,,,,3.51,1255.8,-7.46,,6.93,-11.22,1390.0,5.71,,,,,,,,,,
2026-06-01T07:07:08.045,PIXTRANS,1555.0,,,,1515.47,1767.93,9.77,26.2,19.82,55.92,fmcg,miscellaneous,19.21,8.33,,0.05,0.11,,,,2026-06-01,,,,-0.13,0.05,0.04,,,3.0,8.72,,,,,,,,,,,,,,,,,6.51,1541.4,-6.99,,3.92,-10.82,1706.0,5.41,,,,,,,,,,
2026-06-01T07:07:08.045,MARINE,268.94,,,,223.67,241.07,1.61,50.55,63.73,53.06,industrials,electric equipment,27.91,3.89,,-0.15,0.3,,,,2026-06-01,,,,-3.56,-0.15,0.26,,,5.84,6.54,,,,,,,,,,,,,,,,,1.74,228.4,-8.08,,21.56,-1.77,282.48,19.06,,,,,,,,,,
2026-06-01T07:07:08.045,STARHEALTH,527.95,,,,507.69,545.61,1.62,69.83,55.75,59.11,financials,finance & investments,32.91,3.73,,-0.05,0.13,,,,2026-06-01,,,,-2.39,-0.05,0.11,,,2.91,5.78,,,,,,,,,,,,,,,,,1.28,520.0,-4.83,,1.77,-1.5,535.95,8.68,,,,,,,,,,
2026-06-01T07:07:08.045,NORTHARC,281.6,,,,287.58,290.52,2.05,8.57,11.2,54.58,financials,finance & investments,26.28,0.51,,0.04,0.17,,,,2026-06-01,,,,-5.45,0.04,0.12,,,4.76,5.72,,,,,,,,,,,,,,,,,4.41,276.85,-8.69,,0.99,-4.83,292.9,18.59,,,,,,,,,,
2026-06-01T07:07:08.045,THERMAX,4982.7,,,,4467.63,4682.37,1.33,57.46,77.92,60.99,industrials,electric equipment,52.65,2.4,,0.44,0.36,,,,2026-06-01,,,,-2.44,0.44,0.31,,,4.12,5.66,,,,,,,,,,,,,,,,,2.82,4449.7,-7.11,,10.93,-4.19,5075.0,20.2,,,,,,,,,,
2026-06-01T07:07:08.045,NUVAMA,1554.6,,,,1491.7,1506.3,0.68,26.28,9.0,56.61,financials,finance & investments,25.41,0.49,,-0.06,0.11,,,,2026-06-01,,,,-4.2,-0.06,0.09,,,3.7,5.09,,,,,,,,,,,,,,,,,1.7,1474.0,-6.09,,5.22,-2.1,1577.3,16.84,,,,,,,,,,
2026-06-01T07:07:08.045,PREMIERENE,1061.0,,,,975.47,1054.73,1.09,26.16,31.6,50.91,services,trading,24.67,4.06,,-0.06,-0.04,,,,2026-06-01,,,,-1.26,-0.06,-0.06,,,2.96,4.54,,,,,,,,,,,,,,,,,2.26,992.7,-5.46,,6.51,-5.23,1081.2,6.58,,,,,,,,,,
2026-06-01T07:07:08.045,ZFCVINDIA,14674.0,,,,14124.87,15541.13,1.0,47.56,53.82,46.07,auto,auto ancillaries,15.73,5.01,,0.05,0.04,,,,2026-06-01,,,,-0.12,0.05,0.01,,,3.4,4.53,,,,,,,,,,,,,,,,,3.55,14325.0,-6.92,,3.48,-2.57,15349.0,5.37,,,,,,,,,,
2026-06-01T07:07:08.045,NAVNETEDUL,141.74,,,,141.15,152.61,4.72,20.48,8.89,49.47,miscellaneous,printing & stationery,20.03,4.06,,-0.12,-0.09,,,,2026-06-01,,,,-1.39,-0.12,-0.12,,,3.14,4.53,,,,,,,,,,,,,,,,,3.4,142.05,-5.61,,0.0,-4.41,150.9,9.93,,,,,,,,,,
2026-06-01T07:07:08.045,HINDOILEXP,160.91,,,,165.16,176.58,0.43,63.85,20.04,58.49,energy,oil drilling / allied services,29.84,3.46,,0.15,-0.06,,,,2026-06-01,,,,1.62,0.15,-0.08,,,4.51,4.51,,,,,,,,,,,,,,,,,4.51,163.49,-4.23,,0.07,-6.36,174.4,16.36,,,,,,,,,,
2026-06-01T07:07:08.045,FEDFINA,161.69,,,,148.67,161.77,0.94,15.03,17.57,56.27,financials,finance & investments,19.24,4.41,,0.02,0.07,,,,2026-06-01,,,,-0.08,0.02,0.04,,,3.82,4.45,,,,,,,,,,,,,,,,,3.47,150.02,-7.61,,7.23,-1.43,166.44,8.56,,,,,,,,,,
2026-06-01T07:07:08.045,NATCOPHARM,1015.9,,,,1166.35,1182.25,0.67,16.98,12.83,51.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.64,0.68,,0.3,0.3,,,,2026-06-01,,,,-3.32,0.3,0.28,,,3.78,4.38,,,,,,,,,,,,,,,,,2.12,1149.9,-6.11,,2.36,-14.84,1202.0,9.1,,,,,,,,,,
2026-06-01T07:07:08.045,UNIPARTS,601.05,,,,540.47,563.63,0.67,13.26,17.14,56.84,industrials,engineering,19.35,2.14,,0.04,0.29,,,,2026-06-01,,,,-2.29,0.04,0.26,,,3.63,4.34,,,,,,,,,,,,,,,,,2.8,537.0,-6.72,,18.47,-0.34,654.0,9.89,,,,,,,,,,
2026-06-01T07:07:08.045,KEI,5267.5,,,,5075.98,5398.02,1.13,44.28,54.81,59.29,industrials,cables - power,15.7,3.17,,0.17,0.26,,,,2026-06-01,,,,-0.76,0.17,0.23,,,3.52,4.15,,,,,,,,,,,,,,,,,1.76,5146.2,-5.97,,4.57,-0.13,5476.3,13.59,,,,,,,,,,
2026-06-01T07:07:08.045,ADOR,1139.6,,,,1055.37,1127.03,1.01,14.5,24.2,55.22,industrials,electrodes - welding equipment,14.89,3.39,,-0.08,0.1,,,,2026-06-01,,,,-0.9,-0.08,0.06,,,3.59,3.92,,,,,,,,,,,,,,,,,2.11,1068.6,-6.62,,10.8,-2.29,1209.0,15.91,,,,,,,,,,
2026-06-01T07:07:08.045,ONEPOINT,62.57,,,,60.65,61.65,1.01,40.11,43.15,65.92,i.t,computers - software - medium / small,36.03,0.83,,0.02,0.31,,,,2026-06-01,,,,-1.92,0.02,0.28,,,4.16,3.82,,,,,,,,,,,,,,,,,2.79,59.49,-6.82,,7.69,-2.53,65.85,17.67,,,,,,,,,,
2026-06-01T07:07:08.045,KPIL,1305.0,,,,1238.75,1314.85,1.18,12.83,21.43,54.45,realty,transmisson line towers / equipment,25.29,3.07,,-0.05,-0.03,,,,2026-06-01,,,,-0.65,-0.05,-0.05,,,3.22,3.63,,,,,,,,,,,,,,,,,3.22,1237.0,-6.5,,3.93,-1.35,1327.0,9.73,,,,,,,,,,
2026-06-01T07:07:08.045,HONASA,406.4,,,,347.82,373.18,1.04,47.7,66.08,61.73,services,trading,32.28,3.65,,0.13,0.16,,,,2026-06-01,,,,0.39,0.13,0.14,,,3.06,3.52,,,,,,,,,,,,,,,,,2.17,352.85,-5.61,,17.86,5.15,424.9,9.22,,,,,,,,,,
2026-06-01T07:07:08.045,HNDFDS,518.75,,,,521.51,533.39,0.56,37.81,42.91,55.75,fmcg,diversified - large,23.69,1.14,,-0.11,-0.04,,,,2026-06-01,,,,-1.51,-0.11,-0.05,,,2.68,3.15,,,,,,,,,,,,,,,,,1.12,521.6,-4.66,,4.13,-3.48,549.25,6.78,,,,,,,,,,
2026-05-31T23:05:29.32,KESORAMIND,12.51,,,,12.21,12.65,0.51,3.13,-4.4,59.61,miscellaneous,miscellaneous,31.0,1.84,,1.44,1.27,,,,2026-05-31,,,,-6.96,1.44,1.16,,,5.68,10.98,,,,,,,,,,,,,,,,,4.98,11.84,-11.21,,10.06,0.56,13.68,21.65,,,,,,,,,,
2026-05-31T23:05:29.32,J&KBANK,140.36,,,,131.98,148.14,1.11,4.84,6.55,53.87,bank,banks - private sector,13.72,6.12,,0.19,0.32,,,,2026-05-31,,,,-4.0,0.19,0.26,,,4.19,10.2,,,,,,,,,,,,,,,,,3.29,135.6,-7.65,,3.31,-0.59,144.7,10.81,,,,,,,,,,
2026-05-31T23:05:29.32,HAPPYFORGE,1387.4,,,,1380.33,1519.67,2.01,39.15,43.37,54.76,industrials,castings & forgings,32.93,5.05,,0.29,0.55,,,,2026-05-31,,,,-4.08,0.29,0.48,,,4.68,9.46,,,,,,,,,,,,,,,,,5.84,1370.0,-9.18,,2.76,-6.37,1490.0,10.15,,,,,,,,,,
2026-05-31T23:05:29.32,ENTERO,1195.8,,,,1176.88,1422.92,4.19,46.42,45.23,55.65,healthcare,trading,18.61,10.45,,0.11,0.07,,,,2026-05-31,,,,1.97,0.11,0.03,,,4.14,9.05,,,,,,,,,,,,,,,,,3.51,1255.8,-7.46,,6.93,-11.22,1390.0,5.71,,,,,,,,,,
2026-05-31T23:05:29.32,PIXTRANS,1555.0,,,,1515.47,1767.93,9.77,26.2,19.82,55.92,fmcg,miscellaneous,19.21,8.33,,0.05,0.11,,,,2026-05-31,,,,-0.13,0.05,0.04,,,3.0,8.72,,,,,,,,,,,,,,,,,6.51,1541.4,-6.99,,3.92,-10.82,1706.0,5.41,,,,,,,,,,
2026-05-31T23:05:29.32,MARINE,268.94,,,,223.67,241.07,1.61,50.55,63.73,53.06,industrials,electric equipment,27.91,3.89,,-0.15,0.3,,,,2026-05-31,,,,-3.56,-0.15,0.26,,,5.84,6.54,,,,,,,,,,,,,,,,,1.74,228.4,-8.08,,21.56,-1.77,282.48,19.06,,,,,,,,,,
2026-05-31T23:05:29.32,STARHEALTH,527.95,,,,507.69,545.61,1.62,69.83,55.75,59.11,financials,finance & investments,32.91,3.73,,-0.05,0.13,,,,2026-05-31,,,,-2.39,-0.05,0.11,,,2.91,5.78,,,,,,,,,,,,,,,,,1.28,520.0,-4.83,,1.77,-1.5,535.95,8.68,,,,,,,,,,
2026-05-31T23:05:29.32,NORTHARC,281.6,,,,287.58,290.52,2.05,8.57,11.2,54.58,financials,finance & investments,26.28,0.51,,0.04,0.17,,,,2026-05-31,,,,-5.45,0.04,0.12,,,4.76,5.72,,,,,,,,,,,,,,,,,4.41,276.85,-8.69,,0.99,-4.83,292.9,18.59,,,,,,,,,,
2026-05-31T23:05:29.32,THERMAX,4982.7,,,,4467.63,4682.37,1.33,57.46,77.92,60.99,industrials,electric equipment,52.65,2.4,,0.44,0.36,,,,2026-05-31,,,,-2.44,0.44,0.31,,,4.12,5.66,,,,,,,,,,,,,,,,,2.82,4449.7,-7.11,,10.93,-4.19,5075.0,20.2,,,,,,,,,,
2026-05-31T23:05:29.32,NUVAMA,1554.6,,,,1491.7,1506.3,0.68,26.28,9.0,56.61,financials,finance & investments,25.41,0.49,,-0.06,0.11,,,,2026-05-31,,,,-4.2,-0.06,0.09,,,3.7,5.09,,,,,,,,,,,,,,,,,1.7,1474.0,-6.09,,5.22,-2.1,1577.3,16.84,,,,,,,,,,
2026-05-31T23:05:29.32,PREMIERENE,1061.0,,,,975.47,1054.73,1.09,26.16,31.6,50.91,services,trading,24.67,4.06,,-0.06,-0.04,,,,2026-05-31,,,,-1.26,-0.06,-0.06,,,2.96,4.54,,,,,,,,,,,,,,,,,2.26,992.7,-5.46,,6.51,-5.23,1081.2,6.58,,,,,,,,,,
2026-05-31T23:05:29.32,ZFCVINDIA,14674.0,,,,14124.87,15541.13,1.0,47.56,53.82,46.07,auto,auto ancillaries,15.73,5.01,,0.05,0.04,,,,2026-05-31,,,,-0.12,0.05,0.01,,,3.4,4.53,,,,,,,,,,,,,,,,,3.55,14325.0,-6.92,,3.48,-2.57,15349.0,5.37,,,,,,,,,,
2026-05-31T23:05:29.32,NAVNETEDUL,141.74,,,,141.15,152.61,4.72,20.48,8.89,49.47,miscellaneous,printing & stationery,20.03,4.06,,-0.12,-0.09,,,,2026-05-31,,,,-1.39,-0.12,-0.12,,,3.14,4.53,,,,,,,,,,,,,,,,,3.4,142.05,-5.61,,0.0,-4.41,150.9,9.93,,,,,,,,,,
2026-05-31T23:05:29.32,HINDOILEXP,160.91,,,,165.16,176.58,0.43,63.85,20.04,58.49,energy,oil drilling / allied services,29.84,3.46,,0.15,-0.06,,,,2026-05-31,,,,1.62,0.15,-0.08,,,4.51,4.51,,,,,,,,,,,,,,,,,4.51,163.49,-4.23,,0.07,-6.36,174.4,16.36,,,,,,,,,,
2026-05-31T23:05:29.32,FEDFINA,161.69,,,,148.67,161.77,0.94,15.03,17.57,56.27,financials,finance & investments,19.24,4.41,,0.02,0.07,,,,2026-05-31,,,,-0.08,0.02,0.04,,,3.82,4.45,,,,,,,,,,,,,,,,,3.47,150.02,-7.61,,7.23,-1.43,166.44,8.56,,,,,,,,,,
2026-05-31T23:05:29.32,NATCOPHARM,1015.9,,,,1166.35,1182.25,0.67,16.98,12.83,51.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.64,0.68,,0.3,0.3,,,,2026-05-31,,,,-3.32,0.3,0.28,,,3.78,4.38,,,,,,,,,,,,,,,,,2.12,1149.9,-6.11,,2.36,-14.84,1202.0,9.1,,,,,,,,,,
2026-05-31T23:05:29.32,UNIPARTS,601.05,,,,540.47,563.63,0.67,13.26,17.14,56.84,industrials,engineering,19.35,2.14,,0.04,0.29,,,,2026-05-31,,,,-2.29,0.04,0.26,,,3.63,4.34,,,,,,,,,,,,,,,,,2.8,537.0,-6.72,,18.47,-0.34,654.0,9.89,,,,,,,,,,
2026-05-31T23:05:29.32,KEI,5267.5,,,,5075.98,5398.02,1.13,44.28,54.81,59.29,industrials,cables - power,15.7,3.17,,0.17,0.26,,,,2026-05-31,,,,-0.76,0.17,0.23,,,3.52,4.15,,,,,,,,,,,,,,,,,1.76,5146.2,-5.97,,4.57,-0.13,5476.3,13.59,,,,,,,,,,
2026-05-31T23:05:29.32,ADOR,1139.6,,,,1055.37,1127.03,1.01,14.5,24.2,55.22,industrials,electrodes - welding equipment,14.89,3.39,,-0.08,0.1,,,,2026-05-31,,,,-0.9,-0.08,0.06,,,3.59,3.92,,,,,,,,,,,,,,,,,2.11,1068.6,-6.62,,10.8,-2.29,1209.0,15.91,,,,,,,,,,
2026-05-31T23:05:29.32,ONEPOINT,62.57,,,,60.65,61.65,1.01,40.11,43.15,65.92,i.t,computers - software - medium / small,36.03,0.83,,0.02,0.31,,,,2026-05-31,,,,-1.92,0.02,0.28,,,4.16,3.82,,,,,,,,,,,,,,,,,2.79,59.49,-6.82,,7.69,-2.53,65.85,17.67,,,,,,,,,,
2026-05-31T23:05:29.32,KPIL,1305.0,,,,1238.75,1314.85,1.18,12.83,21.43,54.45,realty,transmisson line towers / equipment,25.29,3.07,,-0.05,-0.03,,,,2026-05-31,,,,-0.65,-0.05,-0.05,,,3.22,3.63,,,,,,,,,,,,,,,,,3.22,1237.0,-6.5,,3.93,-1.35,1327.0,9.73,,,,,,,,,,
2026-05-31T23:05:29.32,HONASA,406.4,,,,347.82,373.18,1.04,47.7,66.08,61.73,services,trading,32.28,3.65,,0.13,0.16,,,,2026-05-31,,,,0.39,0.13,0.14,,,3.06,3.52,,,,,,,,,,,,,,,,,2.17,352.85,-5.61,,17.86,5.15,424.9,9.22,,,,,,,,,,
2026-05-31T23:05:29.32,HNDFDS,518.75,,,,521.51,533.39,0.56,37.81,42.91,55.75,fmcg,diversified - large,23.69,1.14,,-0.11,-0.04,,,,2026-05-31,,,,-1.51,-0.11,-0.05,,,2.68,3.15,,,,,,,,,,,,,,,,,1.12,521.6,-4.66,,4.13,-3.48,549.25,6.78,,,,,,,,,,
2026-05-30T23:04:08.295,KESORAMIND,12.51,,,,12.21,12.65,0.51,3.13,-4.4,59.61,miscellaneous,miscellaneous,31.0,1.84,,1.44,1.27,,,,2026-05-30,,,,-6.96,1.44,1.16,,,5.68,10.98,,,,,,,,,,,,,,,,,4.98,11.84,-11.21,,10.06,0.56,13.68,21.65,,,,,,,,,,
2026-05-30T23:04:08.295,J&KBANK,140.36,,,,131.98,148.14,1.11,4.84,6.55,53.87,bank,banks - private sector,13.72,6.12,,0.19,0.32,,,,2026-05-30,,,,-4.0,0.19,0.26,,,4.19,10.2,,,,,,,,,,,,,,,,,3.29,135.6,-7.65,,3.31,-0.59,144.7,10.81,,,,,,,,,,
2026-05-30T23:04:08.295,HAPPYFORGE,1387.4,,,,1380.33,1519.67,2.01,39.15,43.37,54.76,industrials,castings & forgings,32.93,5.05,,0.29,0.55,,,,2026-05-30,,,,-4.08,0.29,0.48,,,4.68,9.46,,,,,,,,,,,,,,,,,5.84,1370.0,-9.18,,2.76,-6.37,1490.0,10.15,,,,,,,,,,
2026-05-30T23:04:08.295,ENTERO,1195.8,,,,1176.88,1422.92,4.19,46.42,45.23,55.65,healthcare,trading,18.61,10.45,,0.11,0.07,,,,2026-05-30,,,,1.97,0.11,0.03,,,4.14,9.05,,,,,,,,,,,,,,,,,3.51,1255.8,-7.46,,6.93,-11.22,1390.0,5.71,,,,,,,,,,
2026-05-30T23:04:08.295,PIXTRANS,1555.0,,,,1515.47,1767.93,9.77,26.2,19.82,55.92,fmcg,miscellaneous,19.21,8.33,,0.05,0.11,,,,2026-05-30,,,,-0.13,0.05,0.04,,,3.0,8.72,,,,,,,,,,,,,,,,,6.51,1541.4,-6.99,,3.92,-10.82,1706.0,5.41,,,,,,,,,,
2026-05-30T23:04:08.295,MARINE,268.94,,,,223.67,241.07,1.61,50.55,63.73,53.06,industrials,electric equipment,27.91,3.89,,-0.15,0.3,,,,2026-05-30,,,,-3.56,-0.15,0.26,,,5.84,6.54,,,,,,,,,,,,,,,,,1.74,228.4,-8.08,,21.56,-1.77,282.48,19.06,,,,,,,,,,
2026-05-30T23:04:08.295,STARHEALTH,527.95,,,,507.69,545.61,1.62,69.83,55.75,59.11,financials,finance & investments,32.91,3.73,,-0.05,0.13,,,,2026-05-30,,,,-2.39,-0.05,0.11,,,2.91,5.78,,,,,,,,,,,,,,,,,1.28,520.0,-4.83,,1.77,-1.5,535.95,8.68,,,,,,,,,,
2026-05-30T23:04:08.295,NORTHARC,281.6,,,,287.58,290.52,2.05,8.57,11.2,54.58,financials,finance & investments,26.28,0.51,,0.04,0.17,,,,2026-05-30,,,,-5.45,0.04,0.12,,,4.76,5.72,,,,,,,,,,,,,,,,,4.41,276.85,-8.69,,0.99,-4.83,292.9,18.59,,,,,,,,,,
2026-05-30T23:04:08.295,THERMAX,4982.7,,,,4467.63,4682.37,1.33,57.46,77.92,60.99,industrials,electric equipment,52.65,2.4,,0.44,0.36,,,,2026-05-30,,,,-2.44,0.44,0.31,,,4.12,5.66,,,,,,,,,,,,,,,,,2.82,4449.7,-7.11,,10.93,-4.19,5075.0,20.2,,,,,,,,,,
2026-05-30T23:04:08.295,NUVAMA,1554.6,,,,1491.7,1506.3,0.68,26.28,9.0,56.61,financials,finance & investments,25.41,0.49,,-0.06,0.11,,,,2026-05-30,,,,-4.2,-0.06,0.09,,,3.7,5.09,,,,,,,,,,,,,,,,,1.7,1474.0,-6.09,,5.22,-2.1,1577.3,16.84,,,,,,,,,,
2026-05-30T23:04:08.295,PREMIERENE,1061.0,,,,975.47,1054.73,1.09,26.16,31.6,50.91,services,trading,24.67,4.06,,-0.06,-0.04,,,,2026-05-30,,,,-1.26,-0.06,-0.06,,,2.96,4.54,,,,,,,,,,,,,,,,,2.26,992.7,-5.46,,6.51,-5.23,1081.2,6.58,,,,,,,,,,
2026-05-30T23:04:08.295,ZFCVINDIA,14674.0,,,,14124.87,15541.13,1.0,47.56,53.82,46.07,auto,auto ancillaries,15.73,5.01,,0.05,0.04,,,,2026-05-30,,,,-0.12,0.05,0.01,,,3.4,4.53,,,,,,,,,,,,,,,,,3.55,14325.0,-6.92,,3.48,-2.57,15349.0,5.37,,,,,,,,,,
2026-05-30T23:04:08.295,NAVNETEDUL,141.74,,,,141.15,152.61,4.72,20.48,8.89,49.47,miscellaneous,printing & stationery,20.03,4.06,,-0.12,-0.09,,,,2026-05-30,,,,-1.39,-0.12,-0.12,,,3.14,4.53,,,,,,,,,,,,,,,,,3.4,142.05,-5.61,,0.0,-4.41,150.9,9.93,,,,,,,,,,
2026-05-30T23:04:08.295,HINDOILEXP,160.91,,,,165.16,176.58,0.43,63.85,20.04,58.49,energy,oil drilling / allied services,29.84,3.46,,0.15,-0.06,,,,2026-05-30,,,,1.62,0.15,-0.08,,,4.51,4.51,,,,,,,,,,,,,,,,,4.51,163.49,-4.23,,0.07,-6.36,174.4,16.36,,,,,,,,,,
2026-05-30T23:04:08.295,FEDFINA,161.69,,,,148.67,161.77,0.94,15.03,17.57,56.27,financials,finance & investments,19.24,4.41,,0.02,0.07,,,,2026-05-30,,,,-0.08,0.02,0.04,,,3.82,4.45,,,,,,,,,,,,,,,,,3.47,150.02,-7.61,,7.23,-1.43,166.44,8.56,,,,,,,,,,
2026-05-30T23:04:08.295,NATCOPHARM,1015.9,,,,1166.35,1182.25,0.67,30.02,11.69,51.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.64,0.68,,0.3,0.3,,,,2026-05-30,,,,-3.32,0.3,0.28,,,3.78,4.38,,,,,,,,,,,,,,,,,2.12,1149.9,-6.11,,2.36,-14.84,1202.0,9.1,,,,,,,,,,
2026-05-30T23:04:08.295,UNIPARTS,601.05,,,,540.47,563.63,0.67,13.26,17.14,56.84,industrials,engineering,19.35,2.14,,0.04,0.29,,,,2026-05-30,,,,-2.29,0.04,0.26,,,3.63,4.34,,,,,,,,,,,,,,,,,2.8,537.0,-6.72,,18.47,-0.34,654.0,9.89,,,,,,,,,,
2026-05-30T23:04:08.295,KEI,5267.5,,,,5075.98,5398.02,1.13,44.28,54.81,59.29,industrials,cables - power,15.7,3.17,,0.17,0.26,,,,2026-05-30,,,,-0.76,0.17,0.23,,,3.52,4.15,,,,,,,,,,,,,,,,,1.76,5146.2,-5.97,,4.57,-0.13,5476.3,13.59,,,,,,,,,,
2026-05-30T23:04:08.295,ADOR,1139.6,,,,1055.37,1127.03,1.01,14.5,24.2,55.22,industrials,electrodes - welding equipment,14.89,3.39,,-0.08,0.1,,,,2026-05-30,,,,-0.9,-0.08,0.06,,,3.59,3.92,,,,,,,,,,,,,,,,,2.11,1068.6,-6.62,,10.8,-2.29,1209.0,15.91,,,,,,,,,,
2026-05-30T23:04:08.295,ONEPOINT,62.57,,,,60.65,61.65,1.01,40.11,43.15,65.92,i.t,computers - software - medium / small,36.03,0.83,,0.02,0.31,,,,2026-05-30,,,,-1.92,0.02,0.28,,,4.16,3.82,,,,,,,,,,,,,,,,,2.79,59.49,-6.82,,7.69,-2.53,65.85,17.67,,,,,,,,,,
2026-05-30T23:04:08.295,KPIL,1305.0,,,,1238.75,1314.85,1.18,12.83,21.43,54.45,realty,transmisson line towers / equipment,25.29,3.07,,-0.05,-0.03,,,,2026-05-30,,,,-0.65,-0.05,-0.05,,,3.22,3.63,,,,,,,,,,,,,,,,,3.22,1237.0,-6.5,,3.93,-1.35,1327.0,9.73,,,,,,,,,,
2026-05-30T23:04:08.295,HONASA,406.4,,,,347.82,373.18,1.04,47.7,66.08,61.73,services,trading,32.28,3.65,,0.13,0.16,,,,2026-05-30,,,,0.39,0.13,0.14,,,3.06,3.52,,,,,,,,,,,,,,,,,2.17,352.85,-5.61,,17.86,5.15,424.9,9.22,,,,,,,,,,
2026-05-30T23:04:08.295,HNDFDS,518.75,,,,521.51,533.39,0.56,37.81,42.91,55.75,fmcg,diversified - large,23.69,1.14,,-0.11,-0.04,,,,2026-05-30,,,,-1.51,-0.11,-0.05,,,2.68,3.15,,,,,,,,,,,,,,,,,1.12,521.6,-4.66,,4.13,-3.48,549.25,6.78,,,,,,,,,,
2026-05-29T21:58:36.371,KESORAMIND,12.51,,,,12.21,12.65,0.51,16.46,0.07,59.61,miscellaneous,miscellaneous,31.0,1.84,,1.44,1.27,,,,2026-05-29,,,,-6.96,1.44,1.16,,,5.68,10.98,,,,,,,,,,,,,,,,,4.98,11.84,-11.21,,10.06,0.56,13.68,21.65,,,,,,,,,,
2026-05-29T21:58:36.371,J&KBANK,140.36,,,,131.98,148.14,1.11,4.84,6.72,53.87,bank,banks - private sector,13.72,6.12,,0.19,0.32,,,,2026-05-29,,,,-4.0,0.19,0.26,,,4.19,10.2,,,,,,,,,,,,,,,,,3.29,135.6,-7.65,,3.31,-0.59,144.7,10.81,,,,,,,,,,
2026-05-29T21:58:36.371,HAPPYFORGE,1387.4,,,,1380.33,1519.67,2.01,39.15,44.29,54.76,industrials,castings & forgings,32.93,5.05,,0.29,0.55,,,,2026-05-29,,,,-4.08,0.29,0.48,,,4.68,9.46,,,,,,,,,,,,,,,,,5.84,1370.0,-9.18,,2.76,-6.37,1490.0,10.15,,,,,,,,,,
2026-05-29T21:58:36.371,ENTERO,1195.8,,,,1176.88,1422.92,4.19,46.42,44.83,55.65,healthcare,trading,18.61,10.45,,0.11,0.07,,,,2026-05-29,,,,1.97,0.11,0.03,,,4.14,9.05,,,,,,,,,,,,,,,,,3.51,1255.8,-7.46,,6.93,-11.22,1390.0,5.71,,,,,,,,,,
2026-05-29T21:58:36.371,PIXTRANS,1555.0,,,,1515.47,1767.93,9.77,26.2,19.47,55.92,fmcg,miscellaneous,19.21,8.33,,0.05,0.11,,,,2026-05-29,,,,-0.13,0.05,0.04,,,3.0,8.72,,,,,,,,,,,,,,,,,6.51,1541.4,-6.99,,3.92,-10.82,1706.0,5.41,,,,,,,,,,
2026-05-29T21:58:36.371,MARINE,268.94,,,,223.67,241.07,1.61,79.1,64.23,53.06,industrials,electric equipment,27.91,3.89,,-0.15,0.3,,,,2026-05-29,,,,-3.56,-0.15,0.26,,,5.84,6.54,,,,,,,,,,,,,,,,,1.74,228.4,-8.08,,21.56,-1.77,282.48,19.06,,,,,,,,,,
2026-05-29T21:58:36.371,STARHEALTH,527.95,,,,507.69,545.61,1.62,69.83,55.4,59.11,financials,finance & investments,32.91,3.73,,-0.05,0.13,,,,2026-05-29,,,,-2.39,-0.05,0.11,,,2.91,5.78,,,,,,,,,,,,,,,,,1.28,520.0,-4.83,,1.77,-1.5,535.95,8.68,,,,,,,,,,
