Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Lod dist%,Vars,Smavars,Market_cap,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%
2026-04-29T22:24:54.124,IDEA,10.55,10.01,10.29,3.42,9.75,9.49,11.89,-5.25,-3.77,telecom-service,telecommunications - service provider,4.14,0.0,0.51,-0.09,0.46,9.1,9.1,5.39,3.31,7.64,0.48,0.34,3.33,3.33,1.4,130.39,107801.32,-0.43,-1.43,1.47,82.28,80561956458,108343035001,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,PAYTM,1144.8,1099.0,1104.2,-2.21,1042.27,1151.49,1009.62,78.42,-418.2,i.t,miscellaneous,-2.23,-0.22,-0.05,-0.21,-0.03,4.17,4.17,4.17,3.61,5.05,16.26,39.82,3.58,3.58,0.41,83.94,72270.76,0.75,-0.06,0.41,13.06,640045681,640045681,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,LTF,290.45,284.38,285.42,-0.13,270.86,289.25,277.76,22.16,23.97,financials,finance & investments,-0.14,-0.02,0.39,-0.02,0.4,2.13,2.13,2.13,3.15,0.37,9.47,8.99,3.17,3.17,1.05,46.19,71570.34,1.85,1.01,1.09,11.56,851855891,2504386016,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,MANAPPURAM,298.9,293.1,295.35,0.89,281.09,282.44,321.17,26.18,64.2,financials,finance & investments,4.92,-0.02,0.11,-0.03,0.11,3.34,3.34,1.98,3.06,3.0,19.87,9.04,3.01,3.01,2.2,54.09,27499.06,2.22,0.1,2.36,24.9,640935088,939336102,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,HINDZINC,621.9,606.1,613.05,-0.5,581.4,600.18,638.79,12.87,18.82,metals & mining,mining / minerals / metals,4.64,0.2,0.42,0.17,0.43,2.61,2.61,2.61,3.44,3.15,42.26,21.1,3.13,3.13,2.0,121.62,260321.9,2.35,0.14,2.15,32.93,1660047647,4225319000,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,AUBANK,1037.2,1013.5,1017.65,-0.5,969.32,1036.17,980.61,22.86,28.9,bank,banks - private sector,0.12,0.07,0.34,0.08,0.35,2.34,2.34,2.34,3.12,0.41,59.58,31.8,3.19,3.19,1.87,40.98,76532.76,3.21,2.04,1.99,13.05,577968709,748267121,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,NAM-INDIA,1059.85,1020.1,1028.9,0.55,964.73,1016.2,1054.3,42.59,42.56,financials,finance & investments,1.99,0.05,0.23,0.02,0.23,4.22,4.22,3.9,4.46,4.77,114.38,45.85,4.28,4.28,2.49,99.91,65295.22,3.69,3.56,2.81,19.19,179087901,638115996,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,TATAINVEST,732.9,713.35,717.55,-1.05,676.61,725.01,702.62,142.37,20.96,financials,finance & investments,0.06,-0.2,0.01,-0.21,0.02,3.15,3.15,2.74,3.7,1.72,69.51,26.57,4.34,4.34,2.62,25.16,36689.18,3.94,3.24,2.9,15.8,134663490,505952960,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,NAVINFLUOR,6816.0,6660.0,6758.5,1.98,6434.83,6301.84,7671.82,46.7,61.35,chemicals,chemicals,6.4,0.25,0.35,0.2,0.33,3.78,3.78,2.34,2.9,4.99,471.58,196.31,3.33,3.33,2.4,166.55,33962.43,4.32,3.26,2.58,50.18,37356850,51248574,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,SHAILY,2587.0,2375.0,2527.6,1.53,2307.23,2013.03,3556.74,77.72,72.26,plastic products,plastics products,27.0,-0.08,0.46,-0.1,0.44,8.93,8.93,8.93,6.76,7.83,460.88,170.91,6.96,6.96,2.7,116.2,11440.06,4.42,3.3,3.3,89.29,26012493,45955093,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,DELHIVERY,472.45,463.35,466.3,0.19,444.37,463.65,471.6,219.95,228.14,transportation,miscellaneous,-0.48,-0.1,-0.04,-0.1,-0.04,2.46,2.46,1.96,3.0,3.12,30.48,14.01,3.18,3.18,2.18,103.23,34840.22,4.81,4.78,2.33,21.06,748608108,748608108,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,GRAPHITE,751.45,738.05,740.6,0.54,696.12,717.95,785.9,52.9,43.72,industrials,electrodes - graphites,4.81,0.16,0.37,0.2,0.36,2.55,2.55,1.82,3.71,1.73,75.98,27.5,4.1,4.1,2.76,49.66,14392.34,4.88,4.21,3.08,9.27,67715949,195375594,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,ZYDUSWELL,502.0,486.3,500.45,2.24,466.46,504.21,492.94,-100.09,11.07,fmcg,food - processing - indian,-4.65,-0.07,0.25,-0.09,0.22,3.82,3.82,3.23,4.25,4.89,62.47,21.26,5.35,5.35,2.94,12.01,15573.8,5.22,4.54,3.36,66.54,96606235,318157280,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,RBLBANK,345.65,321.8,341.2,6.38,324.45,317.34,388.91,21.54,22.37,bank,banks - private sector,-2.03,-0.03,0.28,-0.09,0.2,11.5,11.5,7.41,3.81,11.47,29.26,13.01,3.17,3.17,2.25,367.29,19825.92,5.32,4.23,2.46,149.12,618111404,618111404,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,VEDL,780.0,732.2,773.6,4.64,734.24,758.37,804.07,13.23,20.37,metals & mining,mining / minerals / metals,-3.98,0.42,0.74,0.34,0.66,7.04,7.04,6.53,3.63,7.36,64.0,28.04,3.44,3.44,2.28,337.93,289094.99,5.54,5.36,2.49,147.63,1705520308,3910388057,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,BANDHANBNK,204.44,186.01,198.3,11.0,186.79,176.27,242.36,14.93,23.51,bank,banks - private sector,3.53,0.04,0.15,-0.05,0.04,15.05,15.05,9.91,4.51,13.92,28.94,8.94,4.04,4.04,3.24,991.67,28780.02,6.92,6.84,3.79,137.45,982948469,1610972314,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,MAHABANK,81.05,77.17,79.61,2.41,75.08,77.53,83.77,7.48,8.51,bank,banks - public sector,1.2,0.22,0.39,0.21,0.36,6.02,6.02,5.03,3.96,4.13,10.18,3.15,3.77,3.77,3.23,120.59,59794.15,8.18,6.27,3.7,77.37,2030495320,7691554950,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,TORNTPOWER,1767.6,1697.0,1701.7,-3.03,1611.41,1663.19,1778.72,33.34,28.0,power & utilities,power generation and supply,9.29,0.23,0.22,0.21,0.26,4.16,4.16,4.16,4.02,0.28,202.63,68.45,3.68,3.68,2.96,74.56,88430.03,8.38,6.79,3.36,6.87,246460225,503903543,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,NETWEB,4174.8,3980.0,4031.0,0.72,3765.55,3853.02,4386.96,77.88,127.3,i.t,computers - hardware,5.45,-0.12,0.81,-0.06,0.8,6.17,6.17,4.89,4.71,3.89,593.61,189.91,4.38,4.38,3.13,79.6,22788.8,8.62,5.83,3.67,26.86,18799145,56940687,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-29T22:24:54.124,GLENMARK,2474.0,2403.7,2413.9,0.42,2307.61,2268.31,2705.07,42.23,63.69,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.87,0.23,0.14,0.21,0.14,6.3,6.3,2.92,3.01,5.37,256.61,72.66,3.34,3.34,3.53,99.65,67832.61,8.82,6.89,3.95,14.04,150548127,282200809,2026-04-29,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,PAYTM,1144.75,1051.1,1133.5,-1.21,1070.76,1145.6,1109.3,80.5,-424.94,i.t,miscellaneous,1.22,-0.19,0.03,-0.18,0.04,8.91,8.91,8.91,3.59,7.84,43.77,40.66,3.67,3.67,1.08,708.05,73435.64,0.89,-0.17,1.12,202.66,640045681,640045681,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,MANAPPURAM,292.95,286.75,288.8,-0.21,274.4,275.79,314.82,25.6,63.46,financials,finance & investments,6.42,-0.05,0.07,-0.06,0.07,2.74,2.74,2.16,3.17,1.28,12.84,9.17,3.16,3.16,1.4,35.7,27184.39,0.98,-0.04,1.47,22.36,640935088,939336102,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,LTF,300.83,286.81,287.7,-0.81,272.62,285.03,293.04,22.34,24.33,financials,finance & investments,3.28,-0.01,0.39,-0.01,0.4,4.89,4.89,4.89,3.37,0.31,11.53,9.68,3.32,3.32,1.19,209.81,72639.72,1.12,1.0,1.24,9.19,851855891,2504386016,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,INDUSINDBK,903.5,865.2,900.75,6.23,858.48,836.81,1028.62,29.51,74.32,bank,banks - private sector,2.29,0.1,0.08,0.02,0.02,7.69,7.69,4.43,3.14,7.36,33.95,28.26,3.02,3.02,1.2,292.41,66064.3,1.18,-0.34,1.25,125.79,661590082,779106092,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,ABCAPITAL,348.95,337.95,342.9,0.68,325.18,341.5,345.69,23.68,25.4,financials,finance & investments,0.95,0.03,0.19,0.01,0.19,3.25,3.25,3.25,3.19,1.46,11.97,10.93,3.3,3.3,1.1,34.57,89223.78,1.21,0.78,1.14,45.31,824806142,2619606094,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,BOSCHLTD,37460.0,36730.0,37205.0,1.4,35621.06,38311.02,34992.96,51.51,39.25,auto,auto ancillaries,-3.58,-0.11,-0.07,-0.14,-0.08,3.21,3.21,1.99,2.65,2.51,3052.5,985.1,3.3,3.3,3.1,82.33,108212.17,2.06,0.59,3.38,48.22,8688416,29493640,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,VOLTAS,1529.9,1475.0,1515.0,3.48,1433.99,1391.15,1762.7,147.37,96.76,consumer discretionary,air-conditioners,6.58,-0.03,0.12,-0.07,0.08,6.84,6.84,3.72,3.46,5.97,90.85,52.48,3.84,3.84,1.73,149.15,48441.53,2.51,2.31,1.84,76.22,230631260,330884740,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,HINDZINC,633.3,594.35,628.0,6.71,595.58,585.99,712.02,13.18,17.98,metals & mining,mining / minerals / metals,0.13,0.19,0.43,0.12,0.34,10.56,10.56,6.55,3.58,9.64,56.86,22.49,3.11,3.11,2.53,312.29,248660.02,2.85,-0.01,2.78,149.64,1660047647,4225319000,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,HBLENGINE,820.6,802.0,810.05,1.47,763.88,789.69,850.77,25.47,27.79,auto,auto ancillaries,2.84,-0.2,0.32,-0.21,0.3,4.2,4.2,2.32,3.65,2.86,99.1,29.6,4.04,4.04,3.35,58.93,22129.86,2.9,1.2,3.81,27.2,113342637,277194946,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,AUBANK,1059.9,1028.0,1048.0,-1.66,1000.08,1016.62,1110.76,29.31,34.34,bank,banks - private sector,6.45,0.12,0.36,0.12,0.39,3.1,3.1,3.1,2.97,1.95,90.81,31.08,3.24,3.24,2.92,54.19,79739.09,3.39,1.96,3.2,64.35,577968709,748267121,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,TATAINVEST,719.0,705.45,714.0,1.4,672.07,710.06,721.88,141.67,20.35,financials,finance & investments,1.12,-0.22,0.0,-0.22,-0.01,3.3,3.3,1.92,3.92,2.58,68.3,28.0,4.4,4.4,2.44,23.59,35626.68,3.71,2.84,2.7,30.54,134663490,505952960,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,SHAILY,2477.4,2344.0,2421.9,-3.24,2206.94,1878.47,3508.76,74.47,72.66,plastic products,plastics products,18.92,-0.09,0.48,-0.06,0.53,15.38,15.38,5.69,6.97,26.01,366.4,168.75,6.95,6.95,2.17,154.52,11503.02,3.74,3.25,2.56,46.16,26012493,45955093,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,ZYDUSWELL,496.45,477.1,489.75,-0.22,454.07,506.53,456.18,-97.95,11.11,fmcg,food - processing - indian,-4.99,-0.07,0.23,-0.09,0.23,4.06,4.06,4.06,4.85,2.65,55.02,23.76,5.87,5.87,2.32,18.03,15616.75,4.91,4.52,2.61,53.24,96606235,318157280,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,FORTIS,955.95,935.0,954.6,2.72,914.55,892.2,1079.4,92.86,73.06,healthcare,healthcare,6.36,-0.15,0.04,-0.19,0.02,3.88,3.88,2.24,2.67,4.52,77.33,25.5,3.1,3.1,3.03,99.82,70158.26,4.92,3.1,3.3,76.88,519662253,754958148,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,GRAPHITE,750.0,728.0,736.1,1.76,689.71,698.93,810.45,52.58,42.93,industrials,electrodes - graphites,6.2,0.22,0.34,0.19,0.32,4.6,4.6,3.02,4.11,2.66,74.31,30.26,4.67,4.67,2.46,57.99,14133.47,5.45,4.27,2.73,26.76,67715949,195375594,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,MCX,2834.5,2773.8,2830.5,2.52,2690.04,2805.06,2881.39,9.0,15.02,financials,miscellaneous,-0.28,0.45,0.74,0.36,0.7,2.85,2.85,2.19,2.92,2.7,287.63,82.62,3.15,3.15,3.48,46.13,70400.7,6.4,5.79,3.88,68.63,254991845,254991845,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,NETWEB,4029.8,3880.0,3929.9,2.75,3667.14,3729.82,4330.06,75.93,121.65,i.t,computers - hardware,4.86,-0.03,0.77,-0.07,0.73,7.18,7.18,3.86,4.82,4.52,526.34,189.23,4.24,4.24,2.78,56.67,21778.67,7.76,5.48,3.21,26.37,18799145,56940687,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,GLENMARK,2339.9,2290.9,2326.6,1.18,2223.12,2220.42,2538.96,40.7,60.93,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.53,0.18,0.09,0.14,0.08,2.48,2.48,2.14,2.95,5.18,186.17,68.53,3.26,3.26,2.72,73.81,64892.08,8.09,6.73,2.95,52.09,150548127,282200809,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,TIINDIA,3013.9,2950.0,2997.6,0.97,2832.5,2871.33,3250.14,87.44,96.04,industrials,steel - large,4.14,-0.13,-0.02,-0.15,-0.02,4.03,4.03,2.17,3.94,3.47,352.55,118.03,3.85,3.85,2.99,46.79,57460.04,8.89,7.52,3.39,40.33,108303602,193552869,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-27T15:28:23.427,DATAPATTNS,4168.0,3950.0,3954.5,-3.02,3658.41,3579.8,4703.89,94.88,92.38,aerospace & defence,electronics - components,14.39,0.3,0.49,0.33,0.54,7.76,7.76,5.52,5.77,4.49,704.66,228.22,5.51,5.51,3.09,123.49,22828.58,9.17,8.4,3.76,1.97,32241586,55983969,2026-04-27,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,SAGILITY,43.49,41.35,42.17,1.39,39.65,42.39,41.73,18.5,22.98,i.t,computers - software - medium / small,-2.01,-0.15,-0.1,-0.17,-0.11,5.18,5.18,5.18,3.42,1.98,0.11,1.44,3.86,3.86,0.08,114.63,19469.64,-1.7,-1.93,0.08,56.87,2296199262,4681328413,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,PAYTM,1165.0,1144.0,1159.55,-0.22,1100.75,1128.31,1222.03,82.35,-430.43,i.t,miscellaneous,5.2,-0.18,0.06,-0.19,0.07,1.84,1.84,1.84,2.83,1.36,68.09,32.81,3.54,3.54,2.08,42.93,74382.91,0.55,-0.28,2.2,47.4,640045681,640045681,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,BOSCHLTD,37905.0,37210.0,37225.0,-1.74,35644.37,37646.67,36381.66,51.54,40.53,auto,auto ancillaries,3.64,-0.13,-0.11,-0.12,-0.1,1.87,1.87,1.87,2.58,0.04,3114.1,960.21,3.38,3.38,3.24,57.15,111736.66,0.95,0.22,3.54,1.56,8688416,29493640,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,MANAPPURAM,296.25,291.35,292.85,-0.75,278.07,267.91,342.73,25.96,64.7,financials,finance & investments,8.04,-0.06,0.09,-0.06,0.1,5.31,5.31,1.68,3.31,8.42,16.3,9.71,3.26,3.26,1.68,61.64,27715.11,1.78,-0.05,1.78,15.45,640935088,939336102,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,ABCAPITAL,354.35,346.95,349.75,-0.27,332.05,335.51,378.23,24.15,26.15,financials,finance & investments,5.8,0.06,0.2,0.05,0.2,2.44,2.44,2.13,3.03,2.72,18.47,10.61,3.36,3.36,1.74,59.94,91869.59,1.94,0.75,1.84,26.39,824806142,2619606094,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,MUTHOOTFIN,3609.0,3544.0,3561.4,-0.71,3382.67,3511.33,3661.54,12.75,16.52,financials,finance & investments,3.53,0.0,0.3,-0.01,0.31,1.83,1.83,1.83,2.94,0.95,118.73,104.72,3.19,3.19,1.13,30.93,144002.73,2.24,1.18,1.17,16.62,107004604,401468476,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,LTF,295.19,287.14,292.12,-0.65,277.21,278.04,320.29,24.76,26.14,financials,finance & investments,8.35,0.01,0.38,0.01,0.39,2.8,2.8,2.8,3.15,1.73,15.86,9.2,3.38,3.38,1.72,49.16,73638.97,2.27,0.92,1.82,54.11,851855891,2504386016,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,AUBANK,1059.2,1035.3,1056.25,1.25,1008.92,983.82,1201.1,29.54,33.62,bank,banks - private sector,8.59,0.13,0.38,0.1,0.36,2.63,2.63,2.31,2.81,5.87,101.41,29.72,3.33,3.33,3.41,181.07,78059.23,3.81,1.78,3.77,70.48,577968709,748267121,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,VBL,490.85,476.4,484.25,-2.16,461.22,452.3,548.15,163.6,55.18,fmcg,food - processing - indian,12.31,-0.03,-0.08,-0.01,-0.06,3.03,3.03,3.03,3.44,3.79,48.74,16.64,3.39,3.39,2.93,180.43,167396.76,4.22,-0.57,3.26,47.18,1371876665,3382094394,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,TATAINVEST,737.25,714.0,716.85,-1.99,673.59,688.28,773.98,142.23,21.14,financials,finance & investments,10.15,-0.25,-0.03,-0.17,-0.01,3.26,3.26,3.26,4.25,1.11,73.93,30.45,4.56,4.56,2.43,36.11,37005.4,4.56,2.48,2.71,9.36,134663490,505952960,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,FORTIS,932.3,913.35,926.75,0.4,885.57,864.72,1050.81,90.15,72.57,healthcare,healthcare,8.27,-0.22,0.03,-0.23,0.03,2.78,2.78,2.07,2.92,4.02,52.22,27.03,3.28,3.28,1.93,76.41,69690.19,4.67,2.81,2.05,49.58,519662253,754958148,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,RADICO,3257.6,3190.0,3199.2,-1.35,3017.82,3000.42,3596.76,69.13,83.95,fmcg,breweries & distilleries,12.36,-0.11,0.07,-0.09,0.09,2.12,2.12,2.12,4.13,0.92,413.2,132.25,4.1,4.1,3.12,42.29,43423.1,5.14,2.72,3.59,6.96,80068115,133897933,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,GRAPHITE,756.0,732.05,736.4,-0.63,689.01,674.93,859.34,52.6,43.98,industrials,electrodes - graphites,13.38,0.22,0.34,0.24,0.35,3.27,3.27,3.27,4.32,3.54,78.69,31.79,4.91,4.91,2.48,111.75,14478.31,5.4,4.09,2.77,13.68,67715949,195375594,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,ZYDUSWELL,514.9,496.55,498.85,-0.87,462.67,506.44,483.67,-99.77,11.39,fmcg,food - processing - indian,-0.01,-0.06,0.22,-0.02,0.23,3.7,3.7,3.7,4.94,0.46,67.82,24.65,5.93,5.93,2.75,16.74,16011.27,5.57,4.4,3.18,9.33,96606235,318157280,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,MANKIND,2322.2,2222.6,2292.9,2.59,2198.28,2087.28,2704.14,57.9,51.86,healthcare,pharmaceuticals - indian - bulk drugs & formln,7.33,-0.14,-0.15,-0.17,-0.17,6.47,6.47,4.48,2.83,7.3,189.83,64.87,3.0,3.0,2.93,190.42,92267.13,5.71,2.54,3.19,108.36,112867716,412828328,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,JSWENERGY,567.95,559.1,561.4,0.15,534.22,520.35,643.51,58.24,42.95,power & utilities,power generation and supply,7.09,-0.02,0.01,-0.02,0.01,5.18,5.18,1.58,3.25,3.96,63.77,18.23,3.5,3.5,3.5,122.44,98505.02,6.35,5.09,3.95,12.62,537472638,1757292260,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,AGIIL,382.5,352.0,367.0,2.03,334.07,357.36,386.29,42.87,13.95,realty,construction,3.11,0.26,0.65,0.22,0.62,8.66,8.66,8.66,6.49,4.26,62.63,23.83,7.44,7.44,2.63,113.83,4496.16,7.02,5.69,3.17,62.96,35883288,124997388,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,MAHABANK,79.84,77.01,77.31,-3.07,72.79,72.77,86.38,7.27,8.74,bank,banks - public sector,13.31,0.19,0.36,0.22,0.4,3.67,3.67,3.67,4.14,0.43,8.88,3.2,3.85,3.85,2.77,89.31,61347.84,7.28,6.22,3.13,9.38,2030495320,7691554950,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,ENRIN,3294.4,3175.4,3221.6,1.05,3057.52,2908.07,3848.67,91.63,96.09,power & utilities,power generation and supply,13.88,-0.06,-0.05,-0.06,-0.05,4.32,4.32,3.75,3.54,2.01,393.5,114.19,3.6,3.6,3.45,144.15,113538.34,8.09,7.39,3.93,40.46,89030592,356120505,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-23T17:35:10.245,APOLLOPIPE,469.9,451.0,453.05,-2.04,414.34,450.19,458.76,-104.87,139.31,plastic products,plastics products,0.14,0.25,0.09,0.28,0.11,5.13,5.13,4.19,5.73,1.74,63.93,25.98,6.13,6.13,2.46,14.83,2037.23,9.97,9.88,2.87,7.89,21268206,44048206,2026-04-23,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,PAYTM,1181.0,1152.4,1171.5,0.85,1106.82,1081.84,1350.82,83.2,-430.24,i.t,miscellaneous,9.28,-0.15,0.04,-0.17,0.03,3.13,3.13,2.48,3.43,4.21,77.28,40.21,3.89,3.89,1.92,21.35,74350.91,0.38,-0.32,2.06,47.5,640045681,640045681,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,HBLENGINE,792.9,773.0,786.3,-0.03,739.44,724.26,910.39,24.73,27.38,auto,auto ancillaries,12.41,-0.21,0.29,-0.2,0.3,2.57,2.57,2.57,3.78,1.89,76.91,29.73,4.21,4.21,2.59,35.67,21801.38,0.48,0.44,2.87,44.74,113342637,277194946,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,UPL,670.65,657.55,665.95,0.19,633.84,625.65,746.56,35.5,31.79,chemicals,pesticides / agrochemicals - indian,7.7,-0.1,-0.09,-0.1,-0.09,1.99,1.99,1.99,2.92,2.64,6.77,19.46,3.27,3.27,0.35,17.61,56111.93,0.71,0.3,0.35,43.17,561524452,844433596,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,VBL,476.95,466.3,471.65,-0.48,449.5,421.51,571.93,159.34,52.83,fmcg,food - processing - indian,12.56,-0.06,-0.13,-0.03,-0.12,5.22,5.22,2.28,3.35,5.75,38.67,15.79,3.18,3.18,2.45,43.16,160272.45,0.88,-1.17,2.67,33.88,1371768288,3381988769,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,ABCAPITAL,345.3,335.75,345.1,1.38,326.04,322.49,390.31,23.83,25.38,financials,finance & investments,6.83,0.06,0.3,0.03,0.28,3.17,3.17,2.84,3.61,3.11,13.92,12.46,3.56,3.56,1.12,23.61,89171.39,1.2,0.87,1.16,75.04,824806142,2619606094,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,LTF,293.97,283.71,292.47,1.86,276.48,263.93,349.56,24.79,25.52,financials,finance & investments,8.9,0.0,0.4,-0.03,0.37,5.85,5.85,3.62,3.69,5.41,16.62,10.78,3.57,3.57,1.54,30.68,71860.45,1.68,0.74,1.63,81.23,850097501,2502627626,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,FORTIS,898.8,882.6,888.15,-0.23,846.95,825.48,1013.48,86.4,69.98,healthcare,healthcare,7.88,-0.25,0.0,-0.25,0.01,3.67,3.67,1.84,3.05,3.15,17.4,27.08,3.26,3.26,0.64,29.61,67206.37,2.95,2.54,0.66,20.49,519662253,754958148,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,VOLTAS,1476.5,1431.6,1459.5,1.35,1375.42,1265.93,1846.64,141.97,95.18,consumer discretionary,air-conditioners,14.3,-0.05,0.06,-0.07,0.05,5.96,5.96,3.14,3.85,5.21,39.17,56.14,4.28,4.28,0.7,83.31,47650.71,3.11,2.23,0.72,49.7,230631260,330884740,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,ADANIPORTS,1596.0,1566.1,1590.7,1.1,1518.48,1444.31,1883.49,28.32,27.26,transportation,miscellaneous,11.44,-0.01,0.12,-0.01,0.11,3.02,3.02,1.91,2.93,5.34,123.24,46.68,3.0,3.0,2.64,45.67,362504.92,3.26,2.57,2.86,52.7,736762860,2303959098,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,GRAPHITE,760.0,674.25,744.65,9.64,695.73,633.82,966.31,53.19,40.31,industrials,electrodes - graphites,9.93,0.23,0.26,0.11,0.15,12.72,12.72,12.72,4.69,12.66,92.87,34.94,4.84,4.84,2.66,279.87,13269.91,5.17,4.07,3.04,201.48,67715949,195375594,2026-04-20,,,,,,,,,,,,,,,,,
2026-04-20T11:30:18.381,NETWEB,3861.7,3724.9,3796.6,-0.33,3556.17,3327.42,4734.96,73.35,121.15,i.t,computers - hardware,17.43,-0.07,0.81,-0.11,0.82,3.67,3.67,3.67,4.21,5.46,467.74,159.82,3.83,3.83,2.93,27.72,21579.46,5.29,5.22,3.34,44.86,16432391,56653868,2026-04-20,,,,,,,,,,,,,,,,,
