Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,High,Lod price,Initial_atr1.5sl,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,From52wh,3d range,5d,Free float,Low,Max2,W rsi,Lod dist,Adr p - adr%
2026-03-25T13:12:08.275,HBLENGINE,672.8,1.9,,,625.7,767.0,0.41,21.16,22.98,46.71,auto,auto ancillaries,17.86,2.26,,-0.24,0.06,,,,2026-03-25,679.85,,626.99,2.15,-0.27,0.05,6.39,6.39,4.39,8.8,,-49.46,29.55,,,,,,,,,,,664.8,679.85,40.39,27.07,4.08
2026-03-25T13:12:08.275,IXIGO,177.0,2.16,,,156.18,218.64,0.21,76.29,122.01,50.24,i.t,travel agencies,29.08,3.0,,-0.42,-0.02,,,,2026-03-25,178.0,,163.49,9.85,-0.43,-0.04,5.95,5.95,4.71,8.82,,-15.83,8.33,,,,,,,,,,,172.82,178.0,37.91,50.18,4.08
2026-03-25T13:12:08.275,AVL,477.8,1.97,,,434.86,563.68,0.38,56.34,54.23,55.92,consumer discretionary,trading,19.23,2.92,,-0.21,0.3,,,,2026-03-25,479.15,,451.08,5.31,-0.26,0.27,5.22,5.22,3.6,7.37,,-4.18,17.18,,,,,,,,,,,465.55,479.15,47.96,71.31,4.05
2026-03-25T13:12:08.275,FIEMIND,2090.1,3.91,,,1918.04,2434.22,0.38,21.7,21.75,48.41,auto,auto ancillaries,17.0,4.73,,-0.04,0.06,,,,2026-03-25,2105.0,,1955.17,0.6,-0.11,0.02,8.14,8.14,4.11,8.08,,-91.14,85.86,,,,,,,,,,,2010.0,2105.0,47.73,93.29,4.04
2026-03-25T13:12:08.275,RADICO,2723.9,3.28,,,2641.86,2887.98,0.48,58.86,68.27,49.55,fmcg,breweries & distilleries,14.54,3.36,,-0.15,-0.03,,,,2026-03-25,2726.0,,2564.08,-3.72,-0.19,-0.06,6.44,6.44,3.99,6.72,,-40.71,108.79,,,,,,,,,,,2637.3,2726.0,43.43,79.6,4.03
2026-03-25T13:12:08.275,CEIGALL,276.9,4.41,,,260.76,309.18,1.94,16.64,18.3,51.19,realty,construction,15.86,5.5,,-0.06,-0.07,,,,2026-03-25,280.2,,260.41,0.19,-0.11,-0.1,6.58,6.58,4.28,6.5,,-2.49,11.86,,,,,,,,,,,265.6,280.2,54.16,95.26,4.01
2026-03-25T13:12:08.275,SAMMAANCAP,144.15,4.07,,,132.61,167.23,8.15,9.34,8.73,51.61,financials,finance - housing,16.24,8.72,,-0.03,0.1,,,,2026-03-25,155.52,,135.35,-3.76,-0.06,0.05,19.95,19.95,5.07,11.74,,-0.46,7.31,,,,,,,,,,,143.05,155.52,48.71,15.05,3.87
2026-03-25T13:12:08.275,COMSYN,154.51,0.59,,,143.39,176.75,0.15,25.75,21.88,40.84,industrials,packaging,21.24,2.87,,-0.09,0.13,,,,2026-03-25,157.49,,147.26,7.69,-0.08,0.13,2.87,2.87,2.28,1.25,,-8.19,3.53,,,,,,,,,,,153.1,157.49,51.63,39.97,3.87
2026-03-25T13:12:08.275,USHAMART,413.0,5.0,,,392.19,454.61,0.39,29.25,28.57,51.32,metals & mining,steel - medium / small,16.78,4.84,,-0.15,0.08,,,,2026-03-25,414.7,,389.6,-1.8,-0.19,0.03,6.33,6.33,3.9,8.68,,-1.2,16.09,,,,,,,,,,,395.55,414.7,49.14,108.45,3.74
2026-03-25T13:12:08.275,PAYTM,1064.5,2.84,,,972.82,1247.87,0.34,75.6,-383.37,48.66,i.t,miscellaneous,33.88,2.47,,-0.14,0.08,,,,2026-03-25,1066.0,,1001.58,3.57,-0.19,0.05,6.13,6.13,3.91,7.84,,-71.02,41.6,,,,,,,,,,,1040.3,1066.0,43.23,58.18,3.68
2026-03-25T13:12:08.275,KRISHANA,489.95,2.23,,,464.97,539.92,2.48,22.73,22.81,50.71,chemicals,fertilizers,10.29,3.97,,-0.17,0.08,,,,2026-03-25,496.0,,462.12,0.5,-0.19,0.06,6.1,6.1,3.92,5.09,,-0.13,19.21,,,,,,,,,,,477.05,496.0,49.13,67.16,3.57
2026-03-25T13:12:08.275,GLAND,1706.6,2.18,,,1557.2,2005.4,0.2,26.88,32.48,50.63,healthcare,pharmaceuticals - indian - formulations,21.66,3.4,,-0.2,-0.11,,,,2026-03-25,1727.0,,1622.32,3.36,-0.23,-0.13,6.85,6.85,3.29,7.23,,-47.36,56.14,,,,,,,,,,,1670.2,1727.0,45.9,64.84,3.32
2026-03-25T13:12:08.275,MASPTOP50,69.49,1.88,,,66.71,75.05,0.83,NaN,0.0,52.15,indices,indices,33.22,1.86,,-0.07,0.18,,,,2026-03-25,69.62,,66.85,0.98,-0.09,0.16,3.06,3.06,2.69,4.48,,-0.55,1.87,,,,,,,,,,,68.35,69.62,52.71,60.88,2.76
2026-03-25T13:12:08.275,RBLBANK,305.7,3.07,,,285.24,346.62,0.46,20.6,25.11,51.22,bank,banks - private sector,15.8,3.33,,0.02,0.12,,,,2026-03-25,308.95,,291.47,0.91,0.0,0.09,6.44,6.44,3.14,6.37,,-0.78,9.6,,,,,,,,,,,299.0,308.95,53.22,69.82,2.74
2026-03-25T13:12:08.275,ASIANPAINT,2282.2,2.93,,,2126.32,2593.96,0.68,51.59,55.27,48.58,building materials,paints / varnishes,36.03,3.05,,-0.13,-0.1,,,,2026-03-25,2289.7,,2188.13,0.61,-0.18,-0.12,6.33,6.33,2.91,7.91,,-128.65,66.41,,,,,,,,,,,2222.0,2289.7,38.92,90.65,2.4
2026-03-25T13:12:08.275,MAFANG,159.61,2.22,,,160.28,158.26,0.7,NaN,0.0,51.24,indices,indices,16.08,0.71,,-0.14,0.01,,,,2026-03-25,159.61,,156.28,-2.8,-0.17,-0.01,2.22,2.22,1.5,2.22,,-0.47,2.4,,,,,,,,,,,158.49,159.61,48.03,46.65,0.77
2026-03-20T14:27:39.649,WHEELS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,1.46,8.31,16.64,1033.93,,,,,
2026-03-20T14:27:39.649,CENTUM,,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,1.55,13.04,17.18,2362.57,,,,,
2026-03-20T14:27:39.649,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,2.62,7.32,7.87,7742.69,,,,,
2026-03-20T14:27:39.649,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,3.11,9.54,25.29,5205.75,,,,,
2026-03-20T14:27:39.649,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,3.75,16.28,19.62,3729.21,,,,,
2026-03-20T14:27:39.649,AGIIL,,,,,,,,,,,realty,construction,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,3.88,8.66,10.77,1024.32,,,,,
2026-03-20T14:27:39.649,SEAMECLTD,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,4.09,7.29,8.01,962.43,,,,,
2026-03-20T14:27:39.649,VTL,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,4.13,6.84,7.26,5520.03,,,,,
2026-03-20T14:27:39.649,GRANULES,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,5.85,4.52,6.7,8763.9,,,,,
2026-03-20T14:27:39.649,JINDALPOLY,,,,,,,,,,,textiles,textiles - products,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,6.74,7.63,14.76,1066.89,,,,,
2026-03-20T14:27:39.649,MBAPL,,,,,,,,,,,chemicals,fertilizers,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,6.77,6.12,7.08,1009.32,,,,,
2026-03-20T14:27:39.649,GODAVARIB,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,7.23,12.4,22.25,607.4,,,,,
2026-03-20T14:27:39.649,HAPPYFORGE,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,7.38,7.53,10.61,2573.38,,,,,
2026-03-20T14:27:39.649,SAKAR,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,7.53,7.44,14.65,560.58,,,,,
2026-03-20T14:27:39.649,PFOCUS,,,,,,,,,,,realty,miscellaneous,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,7.57,7.79,7.79,8273.64,,,,,
2026-03-20T14:27:39.649,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,7.64,10.22,10.46,679.32,,,,,
2026-03-20T14:27:39.649,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,7.73,11.91,13.79,5147.04,,,,,
2026-03-20T14:27:39.649,TDPOWERSYS,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,8.46,9.0,14.46,9756.91,,,,,
2026-03-20T14:27:39.649,SANSERA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,8.49,7.57,14.41,9525.64,,,,,
2026-03-20T14:27:39.649,GPIL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,9.21,8.02,9.21,6438.73,,,,,
2026-03-20T14:27:39.649,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,9.28,9.78,21.9,3853.76,,,,,
2026-03-20T14:27:39.649,NATCOPHARM,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,9.39,4.86,6.86,8682.44,,,,,
2026-03-20T14:27:39.649,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,9.54,6.43,6.87,6882.87,,,,,
2026-03-20T14:27:39.649,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,9.62,8.73,10.68,1172.8,,,,,
2026-03-20T14:27:39.649,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,10.29,14.58,14.58,1004.82,,,,,
2026-03-20T14:27:39.649,MANGLMCEM,,,,,,,,,,,building materials,cement - north india,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,10.38,6.75,8.91,1390.26,,,,,
2026-03-20T14:27:39.649,BAJAJCON,,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,11.21,7.88,14.64,2703.36,,,,,
2026-03-20T14:27:39.649,DYNAMATECH,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,11.98,7.31,13.36,3805.27,,,,,
2026-03-20T14:27:39.649,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,12.14,6.84,10.05,850.91,,,,,
2026-03-20T14:27:39.649,GMDCLTD,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,12.38,12.67,14.5,4716.07,,,,,
2026-03-20T14:27:39.649,BLISSGVS,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,12.82,6.72,12.78,1454.06,,,,,
2026-03-20T14:27:39.649,SYRMA,,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,13.4,6.14,12.39,8703.02,,,,,
2026-03-20T14:27:39.649,AARTIIND,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,13.56,6.65,6.65,8977.19,,,,,
2026-03-20T14:27:39.649,DBOL,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,13.61,6.59,6.59,326.17,,,,,
2026-03-20T14:27:39.649,NITINSPIN,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,13.62,5.79,9.07,897.22,,,,,
2026-03-20T14:27:39.649,PREMIERPOL,,,,,,,,,,,plastic products,plastics products,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,13.9,11.98,11.98,206.24,,,,,
2026-03-20T14:27:39.649,ROSSTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,14.04,7.5,12.3,685.87,,,,,
2026-03-20T14:27:39.649,VISHNU,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,14.17,4.95,9.5,1060.01,,,,,
2026-03-20T14:27:39.649,MAHLOG,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,14.73,10.75,10.75,1478.3,,,,,
2026-03-20T14:27:39.649,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,14.74,4.56,9.03,4514.72,,,,,
2026-03-20T14:27:39.649,PRECWIRE,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,14.76,9.57,13.41,2407.49,,,,,
2026-03-20T14:27:39.649,SOUTHWEST,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,15.55,10.15,15.67,189.88,,,,,
2026-03-20T14:27:39.649,AVANTIFEED,,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,19.29,7.55,8.28,9295.21,,,,,
2026-03-20T14:27:39.649,BLACKBUCK,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,19.99,9.84,13.73,7875.36,,,,,
2026-03-20T14:27:39.649,APEX,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,22.11,11.05,24.05,325.17,,,,,
2026-03-20T14:27:39.649,GMBREW,,,,,,,,,,,fmcg,breweries & distilleries,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,23.38,8.8,11.41,594.78,,,,,
2026-03-20T14:27:39.649,RACLGEAR,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,26.68,8.9,9.57,838.15,,,,,
2026-03-20T14:27:39.649,AVALON,,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,2026-03-20,,,,,,,,,,,,,,,,,,,,27.44,8.4,13.46,3547.98,,,,,
2026-03-19T15:57:46.005,WHEELS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,1.15,9.05,13.47,1008.97,,,,,
2026-03-19T15:57:46.005,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,3.67,3.34,4.87,7447.66,,,,,
2026-03-19T15:57:46.005,AGIIL,,,,,,,,,,,realty,construction,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,4.58,5.21,8.57,1012.42,,,,,
2026-03-19T15:57:46.005,VTL,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,5.3,6.6,7.26,5453.18,,,,,
2026-03-19T15:57:46.005,SEAMECLTD,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,5.75,8.01,8.58,945.79,,,,,
2026-03-19T15:57:46.005,INDSWFTLAB,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,6.57,8.69,10.21,701.16,,,,,
2026-03-19T15:57:46.005,GRANULES,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,6.7,4.43,6.14,8685.21,,,,,
2026-03-19T15:57:46.005,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,7.71,5.95,9.66,5301.52,,,,,
2026-03-19T15:57:46.005,SAKAR,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,8.54,12.56,14.65,554.44,,,,,
2026-03-19T15:57:46.005,HAPPYFORGE,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,8.65,7.53,10.61,2538.09,,,,,
2026-03-19T15:57:46.005,STYLAMIND,,,,,,,,,,,building materials,miscellaneous,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,8.83,1.54,1.54,1795.03,,,,,
2026-03-19T15:57:46.005,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,9.46,10.22,11.13,665.93,,,,,
2026-03-19T15:57:46.005,MBAPL,,,,,,,,,,,chemicals,fertilizers,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,9.49,7.08,9.15,979.9,,,,,
2026-03-19T15:57:46.005,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,10.14,13.79,18.82,5012.54,,,,,
2026-03-19T15:57:46.005,CENTUM,,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,10.45,10.38,13.3,2133.12,,,,,
2026-03-19T15:57:46.005,GODAVARIB,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,10.5,18.51,22.71,585.99,,,,,
2026-03-19T15:57:46.005,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,10.81,6.87,7.99,6786.53,,,,,
2026-03-19T15:57:46.005,SANSERA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,10.9,9.53,13.49,9275.38,,,,,
2026-03-19T15:57:46.005,MTARTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,10.91,8.2,12.87,7456.0,,,,,
2026-03-19T15:57:46.005,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,11.2,8.72,13.32,6078.06,,,,,
2026-03-19T15:57:46.005,NATCOPHARM,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,11.42,5.5,10.09,8487.45,,,,,
2026-03-19T15:57:46.005,NLCINDIA,,,,,,,,,,,power & utilities,power generation and supply,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,11.48,5.57,7.78,9970.44,,,,,
2026-03-19T15:57:46.005,NARMADA,,,,,,,,,,,fmcg,miscellaneous,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,11.64,12.38,13.0,59.96,,,,,
2026-03-19T15:57:46.005,ARVIND,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,11.67,7.42,11.58,5655.83,,,,,
2026-03-19T15:57:46.005,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,12.1,14.58,15.42,984.54,,,,,
2026-03-19T15:57:46.005,PFOCUS,,,,,,,,,,,realty,miscellaneous,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,12.87,6.1,8.78,7798.68,,,,,
2026-03-19T15:57:46.005,FLAIR,,,,,,,,,,,miscellaneous,printing & stationery,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,12.89,10.73,11.81,701.8,,,,,
2026-03-19T15:57:46.005,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,12.97,15.22,21.9,3697.28,,,,,
2026-03-19T15:57:46.005,DYNAMATECH,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,13.27,9.97,13.36,3749.6,,,,,
2026-03-19T15:57:46.005,LUMAXTECH,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,13.63,14.61,25.24,4726.42,,,,,
2026-03-19T15:57:46.005,MANGLMCEM,,,,,,,,,,,building materials,cement - north india,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,14.09,6.44,6.6,1332.85,,,,,
2026-03-19T15:57:46.005,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.01,7.14,9.03,4500.25,,,,,
2026-03-19T15:57:46.005,BLISSGVS,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.05,8.7,12.78,1416.86,,,,,
2026-03-19T15:57:46.005,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.14,7.28,10.4,821.89,,,,,
2026-03-19T15:57:46.005,SKYGOLD,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.26,8.63,9.46,2539.04,,,,,
2026-03-19T15:57:46.005,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.63,6.78,13.14,1094.9,,,,,
2026-03-19T15:57:46.005,DBOL,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.73,4.65,9.92,318.18,,,,,
2026-03-19T15:57:46.005,BAJAJCON,,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.83,8.14,12.03,2562.57,,,,,
2026-03-19T15:57:46.005,PRECWIRE,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,15.88,12.18,16.67,2375.77,,,,,
2026-03-19T15:57:46.005,AARTIIND,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,16.8,6.65,9.16,8640.47,,,,,
2026-03-19T15:57:46.005,PREMIERPOL,,,,,,,,,,,plastic products,plastics products,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,18.12,9.87,11.52,196.13,,,,,
2026-03-19T15:57:46.005,ROSSTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,18.57,7.48,10.98,649.68,,,,,
2026-03-19T15:57:46.005,GVPIL,,,,,,,,,,,realty,engineering - turnkey services,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,20.57,6.03,10.19,926.35,,,,,
2026-03-19T15:57:46.005,JPOLYINVST,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,20.9,7.81,13.05,313.85,,,,,
2026-03-19T15:57:46.005,AVANTIFEED,,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,21.13,8.28,8.28,9084.04,,,,,
2026-03-19T15:57:46.005,SUMEETINDS,,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,26.35,7.78,10.98,159.66,,,,,
2026-03-19T15:57:46.005,APEX,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,26.66,18.67,21.31,306.17,,,,,
2026-03-19T15:57:46.005,ICEMAKE,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-19,,,,,,,,,,,,,,,,,,,,28.87,9.86,9.86,314.57,,,,,
2026-03-13T18:08:30.415,SWANDEF,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,0.0,19.72,24.73,642.27,,,,,
2026-03-13T18:08:30.415,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,2.83,8.61,16.44,999.61,,,,,
2026-03-13T18:08:30.415,VTL,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,3.17,3.74,6.34,5496.89,,,,,
2026-03-13T18:08:30.415,KTKBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,4.03,5.81,14.6,8455.6,,,,,
2026-03-13T18:08:30.415,AGIIL,,,,,,,,,,,realty,construction,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,4.7,6.15,11.25,1011.09,,,,,
2026-03-13T18:08:30.415,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,4.82,4.91,8.27,7358.44,,,,,
2026-03-13T18:08:30.415,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,5.32,21.27,39.96,696.33,,,,,
2026-03-13T18:08:30.415,ORICONENT,,,,,,,,,,,industrials,packaging,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,5.43,5.16,10.74,356.57,,,,,
2026-03-13T18:08:30.415,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,5.97,7.41,18.2,5401.22,,,,,
2026-03-13T18:08:30.415,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,7.62,10.66,10.66,3318.61,,,,,
2026-03-13T18:08:30.415,WHEELS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,8.16,6.34,12.31,915.46,,,,,
2026-03-13T18:08:30.415,SAKAR,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-13,,,,,,,,,,,,,,,,,,,,8.24,9.71,11.8,548.57,,,,,
