Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,High,Lod price,%ch,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Low3,0d_high,W rsi,%ch_2low,Adr p - adr%,Low 2%,Low5,Rs,Is,Tps,Rs score,Max2
2026-07-12T14:45:27.628,ANGELONE,346.05,-0.07,-7.01,336.7,367.8,356.75,1.14,24.58,5.0,53.24,financials,finance & investments,15.66,-2.88,0.38,0.39,0.38,0.37,2.85,342.5,4.62,-6.04,3.25,7.54,6.91,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,HSCL,660.45,1.95,-6.58,663.02,698.28,693.9,0.5,41.49,43.8,48.95,chemicals,chemicals,22.73,-4.37,0.29,0.39,0.29,0.36,2.2,666.0,2.66,-7.62,4.52,6.35,13.26,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,METROPOLIS,567.95,4.09,-1.88,530.31,581.69,578.75,0.6,57.72,19.37,53.29,healthcare,healthcare,18.46,0.76,0.06,0.11,0.06,0.09,2.15,544.3,4.84,-6.75,3.7,4.51,4.52,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,STEELXIND,12.01,1.88,-8.79,12.5,12.98,12.98,0.55,30.02,52.22,55.14,metals & mining,steel - medium / small,12.98,-2.49,0.22,0.21,0.22,0.18,3.16,12.35,1.95,-4.16,4.71,4.43,16.87,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,ZYDUSLIFE,1150.8,3.59,-0.79,1092.11,1189.09,1181.5,1.08,22.74,22.97,61.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.42,1.5,0.15,0.13,0.15,0.09,3.31,1104.1,4.44,-5.14,2.27,4.15,5.87,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,SUPRAJIT,509.0,6.98,-0.14,461.46,500.44,514.5,0.66,24.57,38.24,54.5,auto,auto ancillaries,29.73,0.33,-0.04,0.05,-0.04,0.03,1.68,473.0,4.22,-5.01,2.73,4.05,8.21,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,BHARTIARTL,1920.4,2.91,-1.85,1859.45,1961.35,1966.0,0.56,38.32,41.79,53.71,telecom-service,telecommunications - service provider,15.17,-0.3,-0.16,-0.06,-0.16,-0.08,1.35,1885.0,2.74,-3.61,1.79,3.51,4.48,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,ARMANFIN,1813.0,7.68,-3.21,1641.26,1846.54,1877.9,0.55,11.6,33.63,56.18,financials,finance & investments,15.0,4.67,0.03,0.06,0.03,0.05,1.84,1712.4,6.25,-6.4,3.4,3.19,7.32,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,GRASIM,3213.6,2.05,-1.87,3108.69,3253.11,3246.0,0.48,27.83,43.89,57.71,textiles,textiles - manmade,14.71,-0.67,0.04,0.09,0.04,0.09,0.5,3165.0,2.32,-2.57,1.71,3.16,4.33,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,BIOCON,418.5,1.16,-7.49,410.81,442.79,431.75,1.51,132.44,150.0,54.32,healthcare,pharmaceuticals - indian - bulk drugs & formln,16.03,1.75,-0.0,0.16,-0.0,0.14,1.96,418.6,3.89,-4.53,2.3,2.92,3.4,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,RAINBOW,1470.4,4.98,-2.4,1426.45,1453.55,1511.7,0.5,48.43,53.64,59.18,healthcare,healthcare,27.57,-1.4,0.01,0.05,0.01,0.04,1.57,1417.8,0.95,-4.71,2.62,2.86,6.22,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,REDTAPE,135.6,3.32,-5.88,131.98,146.38,143.8,0.45,26.9,31.17,54.47,consumer discretionary,trading,34.97,3.42,0.04,0.02,0.04,0.01,2.75,135.45,5.46,-6.1,3.04,2.77,6.12,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,KPIL,1352.0,0.51,-4.55,1376.58,1391.42,1392.5,0.47,13.3,22.2,53.89,realty,transmisson line towers / equipment,33.13,-1.55,0.06,0.07,0.06,0.06,1.39,1365.0,0.54,-2.5,3.21,2.4,8.54,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,SUNPHARMA,1935.5,2.58,-1.56,1849.66,1959.94,1953.9,0.59,42.82,40.49,61.22,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.45,1.47,0.02,0.11,0.02,0.09,1.77,1871.6,2.98,-3.11,1.63,2.4,4.31,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-12T14:45:27.628,MANKIND,2525.1,1.72,-2.46,2454.52,2602.68,2572.0,0.61,46.97,54.48,57.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,28.8,2.03,0.06,-0.0,0.06,-0.02,1.95,2480.2,3.02,-4.69,2.76,2.16,6.05,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,ANGELONE,346.05,-0.07,-7.01,336.7,367.8,356.75,1.14,24.58,5.0,53.24,financials,finance & investments,15.66,-2.88,0.38,0.39,0.38,0.37,2.85,342.5,4.62,-6.04,3.25,7.54,6.91,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,HSCL,660.45,1.95,-6.58,663.02,698.28,693.9,0.5,41.49,43.8,48.95,chemicals,chemicals,22.73,-4.37,0.29,0.39,0.29,0.36,2.2,666.0,2.66,-7.62,4.52,6.35,13.26,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,METROPOLIS,567.95,4.09,-1.88,530.31,581.69,578.75,0.6,57.72,19.37,53.29,healthcare,healthcare,18.46,0.76,0.06,0.11,0.06,0.09,2.15,544.3,4.84,-6.75,3.7,4.51,4.52,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,STEELXIND,12.01,1.88,-8.79,12.5,12.98,12.98,0.55,30.02,52.22,55.14,metals & mining,steel - medium / small,12.98,-2.49,0.22,0.21,0.22,0.18,3.16,12.35,1.95,-4.16,4.71,4.43,16.87,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,ZYDUSLIFE,1150.8,3.59,-0.79,1092.11,1189.09,1181.5,1.08,22.74,22.97,61.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.42,1.5,0.15,0.13,0.15,0.09,3.31,1104.1,4.44,-5.14,2.27,4.15,5.87,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,SUPRAJIT,509.0,6.98,-0.14,461.46,500.44,514.5,0.66,24.57,38.24,54.5,auto,auto ancillaries,29.73,0.33,-0.04,0.05,-0.04,0.03,1.68,473.0,4.22,-5.01,2.73,4.05,8.21,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,BHARTIARTL,1920.4,2.91,-1.85,1859.45,1961.35,1966.0,0.56,38.32,41.79,53.71,telecom-service,telecommunications - service provider,15.17,-0.3,-0.16,-0.06,-0.16,-0.08,1.35,1885.0,2.74,-3.61,1.79,3.51,4.48,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,ARMANFIN,1813.0,7.68,-3.21,1641.26,1846.54,1877.9,0.55,11.6,33.63,56.18,financials,finance & investments,15.0,4.67,0.03,0.06,0.03,0.05,1.84,1712.4,6.25,-6.4,3.4,3.19,7.32,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,GRASIM,3213.6,2.05,-1.87,3108.69,3253.11,3246.0,0.48,27.83,43.89,57.71,textiles,textiles - manmade,14.71,-0.67,0.04,0.09,0.04,0.09,0.5,3165.0,2.32,-2.57,1.71,3.16,4.33,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,BIOCON,418.5,1.16,-7.49,410.81,442.79,431.75,1.51,132.44,150.0,54.32,healthcare,pharmaceuticals - indian - bulk drugs & formln,16.03,1.75,-0.0,0.16,-0.0,0.14,1.96,418.6,3.89,-4.53,2.3,2.92,3.4,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,RAINBOW,1470.4,4.98,-2.4,1426.45,1453.55,1511.7,0.5,48.43,53.64,59.18,healthcare,healthcare,27.57,-1.4,0.01,0.05,0.01,0.04,1.57,1417.8,0.95,-4.71,2.62,2.86,6.22,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,REDTAPE,135.6,3.32,-5.88,131.98,146.38,143.8,0.45,26.9,31.17,54.47,consumer discretionary,trading,34.97,3.42,0.04,0.02,0.04,0.01,2.75,135.45,5.46,-6.1,3.04,2.77,6.12,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,KPIL,1352.0,0.51,-4.55,1376.58,1391.42,1392.5,0.47,13.3,22.2,53.89,realty,transmisson line towers / equipment,33.13,-1.55,0.06,0.07,0.06,0.06,1.39,1365.0,0.54,-2.5,3.21,2.4,8.54,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,SUNPHARMA,1935.5,2.58,-1.56,1849.66,1959.94,1953.9,0.59,42.82,40.49,61.22,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.45,1.47,0.02,0.11,0.02,0.09,1.77,1871.6,2.98,-3.11,1.63,2.4,4.31,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T23:04:56.657,MANKIND,2525.1,1.72,-2.46,2454.52,2602.68,2572.0,0.61,46.97,54.48,57.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,28.8,2.03,0.06,-0.0,0.06,-0.02,1.95,2480.2,3.02,-4.69,2.76,2.16,6.05,2026-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,ANGELONE,346.05,-0.07,-7.01,336.7,367.8,356.75,1.14,24.58,4.93,53.24,financials,finance & investments,15.66,-2.88,0.38,0.39,0.38,0.37,2.85,342.5,4.62,-6.04,3.25,7.54,6.91,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,HSCL,660.45,1.95,-6.58,663.02,698.28,693.9,0.5,41.49,43.11,48.95,chemicals,chemicals,22.73,-4.37,0.29,0.39,0.29,0.36,2.2,666.0,2.66,-7.62,4.52,6.35,13.26,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,METROPOLIS,567.95,4.09,-1.88,530.31,581.69,578.75,0.6,57.72,19.1,53.29,healthcare,healthcare,18.46,0.76,0.06,0.11,0.06,0.09,2.15,544.3,4.84,-6.75,3.7,4.51,4.52,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,STEELXIND,12.01,1.88,-8.79,12.5,12.98,12.98,0.55,30.02,52.83,55.14,metals & mining,steel - medium / small,12.98,-2.49,0.22,0.21,0.22,0.18,3.16,12.35,1.95,-4.16,4.71,4.43,16.87,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,ZYDUSLIFE,1150.8,3.59,-0.79,1092.11,1189.09,1181.5,1.08,22.74,23.13,61.31,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.42,1.5,0.15,0.13,0.15,0.09,3.31,1104.1,4.44,-5.14,2.27,4.15,5.87,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,SUPRAJIT,509.0,6.98,-0.14,461.46,500.44,514.5,0.66,24.57,37.24,54.5,auto,auto ancillaries,29.73,0.33,-0.04,0.05,-0.04,0.03,1.68,473.0,4.22,-5.01,2.73,4.05,8.21,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,BHARTIARTL,1920.4,2.91,-1.85,1859.45,1961.35,1966.0,0.56,38.32,42.03,53.71,telecom-service,telecommunications - service provider,15.17,-0.3,-0.16,-0.06,-0.16,-0.08,1.35,1885.0,2.74,-3.61,1.79,3.51,4.48,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,ARMANFIN,1813.0,7.68,-3.21,1641.26,1846.54,1877.9,0.55,11.6,32.0,56.18,financials,finance & investments,15.0,4.67,0.03,0.06,0.03,0.05,1.84,1712.4,6.25,-6.4,3.4,3.19,7.32,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,GRASIM,3213.6,2.05,-1.87,3108.69,3253.11,3246.0,0.48,27.83,43.59,57.71,textiles,textiles - manmade,14.71,-0.67,0.04,0.09,0.04,0.09,0.5,3165.0,2.32,-2.57,1.71,3.16,4.33,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,BIOCON,418.5,1.16,-7.49,410.81,442.79,431.75,1.51,132.44,144.64,54.32,healthcare,pharmaceuticals - indian - bulk drugs & formln,16.03,1.75,-0.0,0.16,-0.0,0.14,1.96,418.6,3.89,-4.53,2.3,2.92,3.4,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,RAINBOW,1470.4,4.98,-2.4,1426.45,1453.55,1511.7,0.5,48.43,54.05,59.18,healthcare,healthcare,27.57,-1.4,0.01,0.05,0.01,0.04,1.57,1417.8,0.95,-4.71,2.62,2.86,6.22,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,REDTAPE,135.6,3.32,-5.88,131.98,146.38,143.8,0.45,26.9,30.88,54.47,consumer discretionary,trading,34.97,3.42,0.04,0.02,0.04,0.01,2.75,135.45,5.46,-6.1,3.04,2.77,6.12,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,KPIL,1352.0,0.51,-4.55,1376.58,1391.42,1392.5,0.47,13.3,22.17,53.89,realty,transmisson line towers / equipment,33.13,-1.55,0.06,0.07,0.06,0.06,1.39,1365.0,0.54,-2.5,3.21,2.4,8.54,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,SUNPHARMA,1935.5,2.58,-1.56,1849.66,1959.94,1953.9,0.59,42.82,40.56,61.22,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.45,1.47,0.02,0.11,0.02,0.09,1.77,1871.6,2.98,-3.11,1.63,2.4,4.31,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10T22:58:06.512,MANKIND,2525.1,1.72,-2.46,2454.52,2602.68,2572.0,0.61,46.97,54.63,57.28,healthcare,pharmaceuticals - indian - bulk drugs & formln,28.8,2.03,0.06,-0.0,0.06,-0.02,1.95,2480.2,3.02,-4.69,2.76,2.16,6.05,2026-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T11:23:49.815,PGEL,562.8,,,551.77,584.86,,,61.98,79.71,,consumer discretionary,electronics - components,,-1.97,-0.08,-0.04,-0.12,-0.06,,,1.97,,3.0,6.07,,2026-07-02,564.95,554.05,2.18,534.68,5.88,5.88,49.32,16.91,3.47,3.47,2.92,31.81,15715.35,-0.74,-1.82,3.2,51.75,161449118,285318658,,,,,,,,,,,,
2026-07-02T11:23:49.815,M&MFIN,316.8,,,301.03,348.34,,,11.73,15.15,,financials,finance & investments,,6.55,-0.28,0.07,-0.25,0.06,,,1.96,,3.59,1.86,,2026-07-02,320.3,314.15,0.52,300.21,2.66,2.66,10.82,11.36,3.41,3.41,0.95,27.38,43804.94,-0.23,-2.62,0.99,23.32,660388561,1389971160,,,,,,,,,,,,
2026-07-02T11:23:49.815,SAMMAANCAP,175.38,,,170.64,184.87,,,-0.44,-2.02,,financials,finance - housing,,1.32,0.15,0.03,0.14,0.04,,,1.77,,3.76,3.53,,2026-07-02,177.7,174.61,-0.52,165.49,1.78,1.78,13.85,6.59,3.76,3.76,2.1,16.58,20479.33,1.53,1.23,2.28,11.69,1161683871,1161683871,,,,,,,,,,,,
2026-07-02T11:23:49.815,LALPATHLAB,1644.8,,,1631.82,1670.75,,,52.32,34.38,,healthcare,healthcare,,-0.83,0.04,0.0,0.04,-0.01,,,2.38,,3.22,2.16,,2026-07-02,1661.7,1623.1,1.34,1561.42,3.2,3.2,61.14,52.99,3.57,3.57,1.15,14.62,27195.86,1.79,1.73,1.2,40.95,78392750,167555020,,,,,,,,,,,,
2026-07-02T11:23:49.815,NAZARA,307.3,,,297.88,326.15,,,60.49,35.83,,i.t,telecommunications - service provider,,2.47,0.07,0.13,0.09,0.12,,,2.64,,3.03,2.09,,2026-07-02,311.0,303.0,1.49,292.7,3.32,3.32,24.87,9.3,3.21,3.21,2.67,68.65,11217.68,2.08,1.85,2.91,46.22,239108224,370465024,,,,,,,,,,,,
2026-07-02T11:23:49.815,DELHIVERY,510.55,,,467.67,596.31,,,131.59,248.87,,transportation,miscellaneous,,3.04,0.17,0.05,0.15,0.05,,,2.64,,3.4,10.14,,2026-07-02,513.4,500.2,0.56,487.76,9.12,9.12,49.98,17.34,3.05,3.05,2.88,214.2,38006.83,2.61,-0.14,3.19,59.67,748608108,748608108,,,,,,,,,,,,
2026-07-02T11:23:49.815,JBMA,706.25,,,699.46,719.83,,,56.23,75.89,,auto,auto ancillaries,,0.2,0.03,0.07,0.06,0.07,,,1.78,,3.21,3.71,,2026-07-02,715.0,702.5,0.51,668.56,2.16,2.16,47.13,22.65,3.47,3.47,2.08,9.97,16618.45,2.63,2.07,2.23,16.56,76785978,236494264,,,,,,,,,,,,
2026-07-02T11:23:49.815,CHENNPETRO,1140.5,,,1118.27,1184.95,,,2.99,5.44,,energy,refineries,,0.21,0.32,0.43,0.28,0.43,,,2.17,,3.62,0.84,,2026-07-02,1155.7,1131.1,0.57,1072.46,2.18,2.18,45.38,41.28,4.1,4.1,1.1,13.69,16886.55,2.64,2.27,1.14,22.77,48713300,148911400,,,,,,,,,,,,
2026-07-02T11:23:49.815,BHARATFORG,2123.4,,,2107.78,2154.65,,,109.23,93.39,,industrials,castings & forgings,,0.62,0.35,0.68,0.33,0.67,,,1.91,,3.26,3.27,,2026-07-02,2138.3,2098.2,0.69,2028.11,2.39,2.39,162.33,69.18,3.1,3.1,2.35,16.44,100819.33,3.6,2.76,2.54,36.43,267385008,478088632,,,,,,,,,,,,
2026-07-02T11:23:49.815,MANAPPURAM,321.6,,,312.93,338.93,,,16.86,26.99,,financials,finance & investments,,1.51,-0.04,0.1,-0.07,0.08,,,2.15,,3.05,2.75,,2026-07-02,323.5,316.7,1.56,306.58,2.7,2.7,11.28,9.81,3.03,3.03,1.15,26.56,29744.08,3.95,3.06,1.19,49.96,640935088,939336102,,,,,,,,,,,,
2026-07-02T11:23:49.815,ATHERENERG,1123.4,,,1022.26,1325.67,,,-107.19,-81.03,,auto,automobiles - scooters and 3 - wheelers,,12.59,0.41,0.77,0.44,0.78,,,2.11,,4.36,5.09,,2026-07-02,1144.7,1121.0,-0.62,1052.35,2.2,2.2,155.33,49.0,4.79,4.79,3.17,19.18,43257.37,4.03,3.19,3.68,4.9,226664448,382673164,,,,,,,,,,,,
2026-07-02T11:23:49.815,NAM-INDIA,1213.2,,,1158.77,1322.05,,,50.22,49.77,,financials,finance & investments,,1.09,0.3,0.33,0.26,0.32,,,2.32,,2.82,5.0,,2026-07-02,1219.2,1191.5,1.4,1158.12,5.43,5.43,118.36,34.18,3.35,3.35,3.46,20.72,76344.2,4.11,3.82,3.84,63.48,179087901,638115996,,,,,,,,,,,,
2026-07-02T11:23:49.815,DATAPATTNS,4629.0,,,4654.66,4577.67,,,46.83,93.53,,aerospace & defence,electronics - components,,-3.9,0.65,0.62,0.56,0.59,,,3.41,,4.09,4.44,,2026-07-02,4664.0,4510.1,2.11,4315.58,3.76,3.76,414.2,189.31,5.2,5.2,2.19,25.81,25380.33,4.5,4.36,2.4,62.81,32241586,55983969,,,,,,,,,,,,
2026-07-02T11:23:49.815,GRANULES,818.85,,,769.65,917.25,,,24.87,33.2,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,6.19,0.26,0.39,0.23,0.38,,,2.23,,3.09,3.29,,2026-07-02,822.4,804.5,0.92,781.67,2.23,2.23,66.89,25.33,3.25,3.25,2.64,19.82,20106.24,5.38,4.65,2.88,56.64,153593396,247796921,,,,,,,,,,,,
2026-07-02T11:23:49.815,SHAILY,2892.1,,,2754.71,3166.87,,,82.73,77.61,,plastic products,plastics products,,2.27,0.18,0.2,0.17,0.19,,,1.62,,3.76,2.01,,2026-07-02,2910.0,2863.6,0.8,2694.81,2.65,2.65,142.03,108.69,4.36,4.36,1.31,17.56,13185.44,6.23,3.52,1.37,26.22,26012493,45955093,,,,,,,,,,,,
2026-07-01T15:45:11.27,PARACABLES,74.3,,,67.68,87.53,,1.39,27.72,35.21,63.64,industrials,cables - power,25.95,0.98,0.71,0.64,0.62,0.52,,,9.78,,5.85,10.71,,2026-07-01,,,7.65,67.7,,,,,,,,,,,,,,,,67.11,74.74,73.38,9.55,6.49,,,,,,,
2026-07-01T15:45:11.27,MUNJALAU,99.88,,,94.91,109.81,,12.75,-832.33,23.07,60.69,auto,auto ancillaries,33.45,-3.94,0.17,0.01,0.06,-0.06,,,5.23,,5.21,10.1,,2026-07-01,,,7.7,92.92,,,,,,,,,,,,,,,,90.72,109.0,65.9,8.28,5.22,,,,,,,
2026-07-01T15:45:11.27,V2RETAIL,239.0,,,220.97,275.06,,1.35,119.5,5.43,56.06,consumer discretionary,textiles - products,13.88,0.28,-0.08,-0.02,-0.13,-0.07,,,8.16,,4.49,9.07,,2026-07-01,,,5.38,222.5,,,,,,,,,,,,,,,,219.13,240.0,58.06,7.02,4.89,,,,,,,
2026-07-01T15:45:11.27,VINCOFE,156.1,,,153.93,160.43,,1.06,27.1,30.54,57.01,consumer discretionary,trading,21.37,-7.44,-0.06,0.1,-0.08,0.09,,,1.41,,4.85,8.74,,2026-07-01,,,0.81,145.31,,,,,,,,,,,,,,,,143.55,161.66,57.9,8.74,4.78,,,,,,,
2026-07-01T15:45:11.27,TIPSMUSIC,659.95,,,621.01,737.82,,0.76,35.71,36.96,55.56,media,entertainment / electronic media software,21.24,-0.69,0.14,0.18,0.09,0.12,,,6.27,,3.32,6.36,,2026-07-01,,,5.29,624.88,,,,,,,,,,,,,,,,620.5,662.8,58.95,6.15,3.41,,,,,,,
2026-07-01T15:45:11.27,MSPL,42.69,,,41.4,45.28,,0.5,7.12,68.92,55.94,metals & mining,steel - medium / small,19.08,-3.1,0.09,0.13,0.05,0.08,,,3.13,,4.23,6.17,,2026-07-01,,,4.99,39.99,,,,,,,,,,,,,,,,40.21,42.69,62.17,6.17,4.02,,,,,,,
2026-07-01T15:45:11.27,SAMMAANCAP,176.33,,,171.24,186.52,,1.1,-0.45,-1.99,56.4,financials,finance - housing,23.75,-2.61,0.15,0.05,0.14,0.04,,,2.97,,4.04,5.9,,2026-07-01,,,1.56,166.12,,,,,,,,,,,,,,,,166.5,182.9,60.74,4.09,3.9,,,,,,,
2026-07-01T15:45:11.27,TENNIND,604.9,,,565.78,683.15,,1.16,36.62,39.6,56.87,auto,auto ancillaries,14.11,2.78,0.11,NaN,0.05,NaN,,,6.92,,4.12,5.75,,2026-07-01,,,2.11,568.46,,,,,,,,,,,,,,,,572.0,622.95,59.68,5.02,3.9,,,,,,,
2026-07-01T15:45:11.27,IDEA,14.62,,,14.4,15.05,,0.59,0.76,4.56,58.8,telecom-service,telecommunications - service provider,28.95,-1.7,0.13,0.62,0.11,0.6,,,1.51,,3.34,5.71,,2026-07-01,,,1.11,13.87,,,,,,,,,,,,,,,,13.83,14.85,68.97,2.31,3.77,,,,,,,
2026-07-01T15:45:11.27,WANBURY,287.0,,,265.12,330.76,,3.29,9.88,13.71,59.61,healthcare,pharmaceuticals - indian - bulk drugs & formln,17.74,6.64,0.13,0.11,0.09,0.09,,,8.25,,5.31,5.36,,2026-07-01,,,2.19,264.7,,,,,,,,,,,,,,,,272.4,299.0,57.57,3.33,5.48,,,,,,,
2026-07-01T15:45:11.27,EDELWEISS,125.15,,,121.73,131.98,,0.76,22.35,16.73,59.91,financials,finance & investments,22.89,-0.62,0.07,0.1,0.02,0.07,,,2.81,,4.25,4.87,,2026-07-01,,,3.59,117.55,,,,,,,,,,,,,,,,119.34,127.35,58.29,4.87,4.26,,,,,,,
2026-07-01T15:45:11.27,GEOJITFSL,78.8,,,77.43,81.54,,0.67,31.27,26.95,60.2,financials,finance & investments,22.0,0.05,-0.03,-0.03,-0.07,-0.04,,,1.77,,3.22,4.79,,2026-07-01,,,1.51,74.76,,,,,,,,,,,,,,,,75.2,79.44,61.28,2.34,3.55,,,,,,,
2026-07-01T15:45:11.27,EQUITASBNK,77.0,,,76.68,77.63,,0.41,10.35,83.79,59.57,bank,banks - private sector,25.13,-4.06,0.16,0.34,0.11,0.31,,,0.41,,3.34,4.27,,2026-07-01,,,2.11,73.09,,,,,,,,,,,,,,,,73.85,77.54,63.7,4.27,3.5,,,,,,,
2026-07-01T15:45:11.27,MAZDOCK,2532.0,,,2456.69,2682.62,,0.65,37.59,36.48,56.12,aerospace & defence,miscellaneous,11.42,0.25,-0.08,-0.14,-0.1,-0.15,,,3.07,,2.78,3.92,,2026-07-01,,,1.42,2425.77,,,,,,,,,,,,,,,,2436.5,2543.1,51.5,3.26,2.6,,,,,,,
2026-07-01T15:45:11.27,REDTAPE,137.0,,,131.0,149.01,,0.34,27.18,31.3,55.96,consumer discretionary,trading,33.51,2.39,0.03,-0.0,0.01,-0.01,,,4.58,,3.17,2.54,,2026-07-01,,,0.61,129.28,,,,,,,,,,,,,,,,133.6,139.9,57.13,2.54,3.17,,,,,,,
2026-06-04T14:33:02.604,RICOAUTO,129.39,,,113.75,160.67,,11.98,73.52,30.69,62.78,auto,auto ancillaries,12.75,-0.51,-0.03,0.17,-0.14,0.05,,,13.75,,5.9,18.15,,2026-06-04,,,11.25,119.95,,,,,,,,,,,,,,,,109.51,132.8,58.37,13.95,5.44,,,,,,,
2026-06-04T14:33:02.604,JYOTISTRUC,13.79,,,11.97,17.42,,3.01,22.98,27.74,61.85,industrials,transmisson line towers / equipment,11.67,3.19,0.13,-0.17,0.03,-0.23,,,15.17,,5.42,13.59,,2026-06-04,,,8.07,12.74,,,,,,,,,,,,,,,,12.14,14.47,57.17,11.84,5.09,,,,,,,
