Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%,Custom_indicator_69505,Vars,Smavars
2026-03-27T22:59:16.049,STLTECH,191.5,,186.13,-3.37,167.06,183.61,191.16,-132.95,-211.68,industrials,cables - telephone,-0.56,0.46,0.73,0.43,0.8,4.93,4.93,4.59,7.43,6.05,37.32,13.82,,,,,,,,,21.92,,,2026-03-27,,,4.07,56.4,43.27,,,,,183.1,191.5,76.28,7.66,27.17,30.03,25.5
2026-03-27T22:59:16.049,BLISSGVS,225.74,,217.98,-2.72,199.18,199.23,255.48,24.77,21.69,healthcare,pharmaceuticals - indian - formulations,3.72,0.39,0.38,0.39,0.42,9.4,9.4,5.68,6.3,10.87,18.3,13.73,,,,,,,,,31.84,,,2026-03-27,,,2.21,54.54,15.97,,,,,213.61,225.74,63.39,5.66,18.37,25.37,22.6
2026-03-27T22:59:16.049,AEROFLEX,253.97,,240.57,-4.3,220.28,235.93,249.84,46.99,66.15,metals & mining,steel - medium / small,5.82,0.23,0.12,0.24,0.17,6.11,6.11,6.11,6.44,4.9,33.68,15.5,,,,,,,,,7.94,,,2026-03-27,,,5.15,56.0,33.11,,,,,239.34,253.97,65.05,5.56,8.7,25.0,21.64
2026-03-27T22:59:16.049,APEX,393.7,,377.55,-4.72,338.72,329.5,473.65,29.22,37.49,fmcg,aquaculture,20.8,0.54,0.51,0.58,0.58,4.9,4.9,4.9,6.8,7.12,20.37,25.68,,,,,,,,,8.76,,,2026-03-27,,,2.15,52.39,23.06,,,,,375.3,393.7,59.19,6.52,15.18,24.11,21.44
2026-03-27T22:59:16.049,GOKULAGRO,189.0,,184.33,-1.07,170.4,173.45,206.09,8.76,9.19,fmcg,solvent extraction,9.22,-0.13,0.14,-0.16,0.16,3.85,3.85,3.85,5.75,3.27,17.14,10.6,,,,,,,,,21.98,,,2026-03-27,,,41.76,59.96,28.41,,,,,182.0,189.0,56.32,5.57,12.19,23.89,19.27
2026-03-27T22:59:16.049,BELRISE,195.88,,189.85,-2.53,177.64,180.47,208.61,32.73,31.06,auto,auto ancillaries,8.38,0.11,0.57,0.11,0.61,4.21,4.21,4.21,4.73,2.84,9.4,8.98,,,,,,,,,20.94,,,2026-03-27,,,7.09,53.69,25.04,,,,,187.97,195.88,61.74,4.29,NaN,23.65,21.15
2026-03-27T22:59:16.049,ADANIPOWER,155.28,,153.92,0.18,145.41,148.22,165.33,29.83,8.51,power & utilities,power generation and supply,4.3,-0.03,0.22,-0.06,0.22,2.45,2.45,2.45,3.99,4.46,10.09,6.14,,,,,,,,,38.45,,,2026-03-27,,,9.47,60.69,16.67,,,,,151.56,155.28,59.31,3.89,11.23,23.29,19.9
2026-03-27T22:59:16.049,GESHIP,1443.1,,1415.0,-0.11,1330.4,1407.84,1429.32,6.22,8.94,transportation,shipping,-0.44,0.31,0.38,0.27,0.38,2.99,2.99,2.99,4.36,3.06,116.06,61.75,,,,,,,,,22.35,,,2026-03-27,,,6.44,55.68,21.85,,,,,1401.2,1443.1,72.92,4.29,11.89,23.16,20.8
2026-03-27T22:59:16.049,SEAMECLTD,1463.9,,1381.4,-2.83,1279.61,1325.46,1493.29,8.81,18.93,miscellaneous,miscellaneous,4.61,0.41,0.6,0.43,0.65,7.4,7.4,7.4,5.21,4.37,90.62,71.93,,,,,,,,,25.58,,,2026-03-27,,,6.28,55.8,22.54,,,,,1363.0,1463.9,73.19,5.22,12.57,23.1,20.67
2026-03-27T22:59:16.049,DELHIVERY,430.1,,428.75,-0.37,407.99,402.62,481.01,202.24,210.96,transportation,miscellaneous,4.76,-0.11,0.02,-0.14,0.03,2.6,2.6,2.23,3.33,5.84,8.04,14.26,,,,,,,,,56.46,,,2026-03-27,,,4.72,54.23,14.03,,,,,420.7,430.1,53.08,3.31,13.87,23.04,20.41
2026-03-27T22:59:16.049,COALINDIA,448.5,,445.05,0.3,425.8,454.68,425.79,9.58,9.16,metals & mining,mining / minerals / metals,-3.77,0.05,0.12,0.03,0.12,2.21,2.21,1.69,3.02,1.42,9.5,13.46,,,,,,,,,29.72,,,2026-03-27,,,6.0,50.33,22.14,,,,,441.05,448.5,58.54,3.02,3.13,22.99,21.3
2026-03-27T22:59:16.049,GODAVARIB,316.1,,302.65,-3.11,276.02,299.84,308.27,47.0,70.99,fmcg,sugar,3.91,0.05,0.01,0.07,0.04,5.37,5.37,5.37,6.1,0.88,22.82,18.47,,,,,,,,,14.34,,,2026-03-27,,,8.95,53.18,38.11,,,,,300.0,316.1,57.42,6.48,18.8,22.98,20.47
2026-03-27T22:59:16.049,NLCINDIA,273.3,,270.4,1.1,253.94,252.29,306.63,12.95,13.45,power & utilities,power generation and supply,4.01,-0.11,0.15,-0.13,0.14,5.32,5.32,2.82,4.22,7.45,13.19,11.42,,,,,,,,,40.29,,,2026-03-27,,,6.34,57.97,13.56,,,,,265.8,273.3,58.14,4.42,2.57,22.95,20.33
2026-03-27T22:59:16.049,VENUSREM,884.95,,862.75,-1.79,790.84,874.95,838.34,11.27,15.39,healthcare,pharmaceuticals - indian - formulations,1.65,0.81,0.75,0.8,0.78,4.97,4.97,4.97,5.75,5.32,86.82,49.63,,,,,,,,,39.69,,,2026-03-27,,,6.25,56.94,20.25,,,,,843.05,884.95,63.2,6.32,43.97,22.91,20.36
2026-03-27T22:59:16.049,CCL,1081.3,,1058.7,-1.75,1002.05,1041.91,1092.27,35.15,38.21,fmcg,tea,3.78,0.1,0.17,0.1,0.19,2.98,2.98,2.98,3.61,0.83,50.18,38.22,,,,,,,,,22.76,,,2026-03-27,,,5.43,54.78,17.27,,,,,1050.0,1081.3,62.16,3.53,18.53,22.79,20.48
2026-03-27T22:59:16.049,CENTUM,2950.7,,2804.3,-0.91,2557.28,2766.07,2880.77,-16.87,-159.53,consumer discretionary,electronics - components,1.4,-0.01,0.16,-0.06,0.17,5.81,5.81,5.81,6.31,2.76,276.12,176.83,,,,,,,,,8.82,,,2026-03-27,,,5.51,54.59,30.01,,,,,2788.7,2950.7,58.05,6.14,18.64,22.69,20.34
2026-03-27T22:59:16.049,UNIPARTS,475.95,,460.05,-2.62,433.08,434.56,511.03,15.58,16.4,industrials,engineering,5.13,0.05,0.14,0.06,0.17,5.29,5.29,4.38,3.83,2.7,-0.18,17.63,,,,,,,,,22.97,,,2026-03-27,,,3.61,50.04,16.14,,,,,456.0,475.95,51.2,3.9,9.61,22.68,19.9
2026-03-27T22:59:16.049,WAAREEENER,3183.4,,3092.6,-2.68,2903.31,2922.51,3432.79,20.92,27.92,industrials,electric equipment,11.48,-0.11,-0.07,-0.16,-0.04,3.36,3.36,3.36,4.26,2.53,234.64,131.65,,,,,,,,,9.57,,,2026-03-27,,,8.91,59.28,23.11,,,,,3080.0,3183.4,53.3,3.83,7.53,22.67,20.17
2026-03-27T22:59:16.049,PRIVISCL,2989.9,,2954.7,-0.29,2814.33,2859.17,3145.76,36.99,38.54,chemicals,chemicals,3.04,0.15,0.19,0.12,0.2,2.21,2.21,2.21,3.19,3.65,109.49,94.4,,,,,,,,,31.15,,,2026-03-27,,,2.61,54.21,15.25,,,,,2925.3,2989.9,55.61,3.24,19.59,22.65,20.26
2026-03-27T22:59:16.049,LUMAXTECH,1624.0,,1608.8,-0.89,1476.28,1442.77,1940.86,33.24,44.4,auto,auto ancillaries,10.09,0.14,0.35,0.16,0.37,3.47,3.47,2.33,5.26,5.84,69.8,84.63,,,,,,,,,25.76,,,2026-03-27,,,5.08,53.37,15.43,,,,,1587.0,1624.0,57.57,5.21,41.99,22.64,20.22
2026-03-27T22:59:16.049,IMFA,1282.5,,1231.6,-1.04,1135.95,1155.84,1383.12,12.66,18.23,metals & mining,mining / minerals / metals,4.77,0.01,0.58,-0.02,0.6,6.52,6.52,4.95,5.15,7.37,-16.84,63.37,,,,,,,,,15.15,,,2026-03-27,,,2.39,48.87,15.48,,,,,1222.0,1282.5,51.95,4.9,20.33,22.56,20.08
2026-03-27T22:59:16.049,GMDCLTD,582.0,,566.6,-2.08,527.58,536.32,627.17,33.89,18.61,metals & mining,mining / minerals / metals,9.33,-0.11,0.46,-0.12,0.49,3.74,3.74,3.74,4.51,1.0,2.36,25.53,,,,,,,,,21.93,,,2026-03-27,,,10.17,51.87,12.92,,,,,561.0,582.0,53.65,4.22,24.03,22.54,20.18
2026-03-27T22:59:16.049,SHRIPISTON,3096.2,,3033.5,-2.21,2820.06,2883.43,3333.63,27.15,25.16,auto,auto ancillaries,4.97,0.05,0.23,0.09,0.26,3.0,3.0,3.0,5.0,4.96,76.7,151.66,,,,,,,,,18.13,,,2026-03-27,,,12.16,51.26,13.89,,,,,3006.0,3096.2,55.18,4.68,14.34,22.53,20.16
2026-03-27T22:59:16.049,GMBREW,1081.25,,1020.5,-3.64,952.0,969.81,1121.89,13.87,14.82,fmcg,breweries & distilleries,9.96,0.33,0.3,0.36,0.35,6.5,6.5,6.5,4.83,1.8,18.81,49.25,,,,,,,,,10.66,,,2026-03-27,,,6.65,52.15,16.15,,,,,1015.25,1081.25,53.46,4.1,14.61,22.5,20.11
2026-03-27T22:59:16.049,DCMSHRIRAM,1123.0,,1112.3,-0.66,1048.75,1012.68,1311.54,17.49,25.0,miscellaneous,diversified - mega,7.23,-0.11,-0.21,-0.12,-0.21,5.94,5.94,2.58,4.09,9.12,18.59,45.53,,,,,,,,,38.43,,,2026-03-27,,,7.51,58.52,25.15,,,,,1094.8,1123.0,46.87,4.27,0.62,22.26,19.65
2026-03-27T22:59:16.049,BLACKBUCK,596.4,,587.5,-0.62,546.95,563.32,635.86,84.41,18.83,transportation,miscellaneous,5.4,-0.12,0.3,-0.12,0.31,4.12,4.12,4.12,4.78,2.83,-3.77,28.05,,,,,,,,,52.4,,,2026-03-27,,,8.54,49.01,15.0,,,,,572.8,596.4,48.71,4.52,10.03,22.1,19.7
2026-03-27T22:59:16.049,WAAREEINDO,396.75,,385.55,-4.99,352.95,343.58,469.5,9.67,6.9,industrials,electric equipment,25.47,77.92,145.13,85.29,153.04,2.9,2.9,2.9,6.01,0.0,-10.09,23.16,,,,,,,,,0.0,,,2026-03-27,,,4.52,53.26,30.17,,,,,385.55,396.75,47.12,5.27,2755.6,22.06,19.14
2026-03-27T22:59:16.049,SKMEGGPROD,164.31,,156.43,-5.55,142.68,146.35,176.6,3.43,5.63,fmcg,food - processing - indian,10.77,-0.1,-0.01,-0.07,0.05,6.01,6.01,6.01,5.7,2.8,-16.8,8.92,,,,,,,,,16.03,,,2026-03-27,,,2.43,44.29,22.6,,,,,155.0,164.31,42.66,4.99,17.26,21.53,17.94
2026-03-27T22:59:16.049,FEDFINA,132.16,,130.29,-1.42,120.9,123.74,143.4,13.86,15.68,financials,finance & investments,5.19,-0.19,0.06,-0.19,0.08,3.33,3.33,3.33,4.83,3.0,-8.59,6.29,,,,,,,,,37.99,,,2026-03-27,,,3.14,47.76,15.59,,,,,127.9,132.16,44.34,4.67,9.45,20.08,18.76
2026-03-27T22:59:16.049,PAISALO,35.9,,34.33,0.35,31.56,32.59,37.81,11.76,14.68,financials,finance & investments,3.13,-0.17,0.09,-0.2,0.08,7.97,7.97,7.97,6.2,3.25,0.23,2.13,,,,,,,,,50.72,,,2026-03-27,,,7.69,51.18,16.87,,,,,33.25,35.9,48.5,6.09,-0.19,19.87,15.55
2026-03-19T11:45:07.069,GVT&D,,,3817.8,0.27,,3670.68,4038.48,84.02,91.29,industrials,electric equipment,,0.15,0.57,,,,,4.01,,,,,,,,,,,,,,,,2026-03-19,3673.04,3390.0,0.24,57.66,24.81,36.84,3482.31,3250.89,36.54,,,,,,,
2026-03-19T11:45:07.069,DATAPATTNS,,,3320.5,0.56,,3334.17,3300.0,79.67,74.81,aerospace & defence,electronics - components,,0.07,0.08,,,,,-0.41,,,,,,,,,,,,,,,,2026-03-19,3146.78,3055.1,0.58,59.58,34.41,29.72,2974.73,2744.89,22.57,,,,,,,
2026-03-19T11:45:07.069,POWERINDIA,,,24780.0,-0.78,,25021.87,24417.2,105.63,131.01,industrials,electric equipment,,0.2,0.23,,,,,-0.97,,,,,,,,,,,,,,,,2026-03-19,23848.3,23400.0,0.21,58.75,32.06,23.9,23055.94,21862.89,22.32,,,,,,,
2026-03-19T11:45:07.069,CHENNPETRO,,,1030.0,1.46,,955.45,1141.83,3.83,7.03,energy,refineries,,0.28,0.35,,,,,7.8,,,,,,,,,,,,,,,,2026-03-19,976.03,870.8,1.26,60.56,23.07,56.26,882.45,798.33,20.07,,,,,,,
2026-03-19T11:45:07.069,CCL,,,1046.0,0.0,,1023.33,1080.0,34.73,37.09,fmcg,tea,,0.09,0.13,,,,,2.22,,,,,,,,,,,,,,,,2026-03-19,1017.14,1016.6,0.21,56.33,15.15,16.09,985.22,953.64,18.26,,,,,,,
2026-03-19T11:45:07.069,GESHIP,,,1426.0,-1.04,,1405.48,1456.78,6.26,9.1,transportation,shipping,,0.25,0.35,,,,,1.46,,,,,,,,,,,,,,,,2026-03-19,1386.7,1343.7,0.33,58.64,26.94,45.2,1297.51,1228.14,14.03,,,,,,,
2026-03-19T11:45:07.069,ADANIPOWER,,,152.26,-1.17,,142.49,166.91,29.51,8.53,power & utilities,power generation and supply,,-0.01,0.23,,,,,6.85,,,,,,,,,,,,,,,,2026-03-19,147.98,145.3,0.37,60.67,20.79,27.5,140.7,135.25,11.35,,,,,,,
2026-03-19T11:45:07.069,SAILIFE,,,1012.75,-0.11,,1001.99,1028.89,53.08,63.68,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.02,0.23,,,,,1.07,,,,,,,,,,,,,,,,2026-03-19,975.1,938.0,0.14,57.99,15.04,11.19,936.31,881.72,10.55,,,,,,,
2026-03-19T11:45:07.069,WAAREEENER,,,3169.0,-0.5,,2615.32,3999.52,21.44,27.98,industrials,electric equipment,,-0.17,0.05,,,,,21.17,,,,,,,,,,,,,,,,2026-03-19,3033.1,2681.2,1.01,68.18,23.31,0.57,2862.98,2674.97,10.41,,,,,,,
2026-03-19T11:45:07.069,JBCHEPHARM,,,2101.1,-0.8,,2110.86,2086.45,41.59,43.88,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.13,0.24,,,,,-0.46,,,,,,,,,,,,,,,,2026-03-19,2027.23,2065.0,0.39,60.8,25.83,21.64,1994.95,1918.54,9.05,,,,,,,
2026-03-19T11:45:07.069,J&KBANK,,,121.57,-1.57,,122.95,119.5,5.76,6.35,bank,banks - private sector,,0.06,0.06,,,,,-1.12,,,,,,,,,,,,,,,,2026-03-19,117.12,116.49,0.42,57.03,20.78,17.26,109.73,102.49,7.3,,,,,,,
2026-03-19T11:45:07.069,ACMESOLAR,,,261.55,5.17,,234.19,302.6,34.78,30.74,realty,engineering - turnkey services,,-0.18,-0.01,,,,,11.68,,,,,,,,,,,,,,,,2026-03-19,239.61,239.01,5.24,66.75,20.71,-9.64,231.23,219.09,6.61,,,,,,,
2026-03-19T11:45:07.069,GRANULES,,,584.15,-0.51,,563.5,615.12,23.59,26.12,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.01,0.15,,,,,3.66,,,,,,,,,,,,,,,,2026-03-19,566.15,554.95,0.31,52.56,11.29,26.66,547.48,524.83,5.3,,,,,,,
2026-03-19T11:45:07.069,COALINDIA,,,458.8,0.79,,452.48,468.28,9.88,9.4,metals & mining,mining / minerals / metals,,0.07,0.15,,,,,1.4,,,,,,,,,,,,,,,,2026-03-19,441.64,449.2,0.5,59.92,24.74,19.5,433.14,415.09,4.98,,,,,,,
2026-03-19T11:45:07.069,INOXINDIA,,,1198.3,0.77,,1147.29,1274.82,44.78,43.5,industrials,packaging,,-0.11,-0.07,,,,,4.45,,,,,,,,,,,,,,,,2026-03-19,1146.21,1117.0,1.69,58.92,16.49,5.73,1107.69,1055.44,4.12,,,,,,,
2026-03-19T11:45:07.069,LINDEINDIA,,,7184.5,-0.51,,6906.01,7602.23,79.23,104.4,chemicals,chemicals,,0.05,0.04,,,,,4.03,,,,,,,,,,,,,,,,2026-03-19,6948.2,6840.0,0.21,62.21,36.96,12.87,6673.59,6321.9,3.7,,,,,,,
2026-03-19T11:45:07.069,KSB,,,824.0,1.57,,757.97,923.05,44.3,52.21,industrials,pumps,,-0.12,-0.03,,,,,8.71,,,,,,,,,,,,,,,,2026-03-19,779.15,738.3,0.62,70.15,19.56,2.87,755.96,717.97,3.26,,,,,,,
2026-03-19T11:45:07.069,ZENTEC,,,1448.9,0.11,,1402.47,1518.55,59.48,49.48,aerospace & defence,miscellaneous,,-0.17,-0.28,,,,,3.31,,,,,,,,,,,,,,,,2026-03-19,1395.62,1330.0,0.46,62.68,11.98,2.04,1344.7,1281.65,3.01,,,,,,,
2026-03-19T11:45:07.069,TATAPOWER,,,403.05,0.67,,385.22,429.8,41.81,33.76,power & utilities,power generation and supply,,-0.06,-0.03,,,,,4.63,,,,,,,,,,,,,,,,2026-03-19,385.19,385.0,0.78,64.2,16.29,3.33,379.45,363.1,2.73,,,,,,,
2026-03-19T11:45:07.069,THERMAX,,,3341.6,1.9,,3172.59,3595.11,46.1,54.17,industrials,electric equipment,,-0.07,-0.06,,,,,5.33,,,,,,,,,,,,,,,,2026-03-19,3154.13,3105.0,0.85,66.3,15.93,3.37,3098.5,2921.78,0.39,,,,,,,
2026-03-19T11:45:07.069,NTPCGREEN,,,100.29,2.49,,91.5,113.48,1253.63,148.26,power & utilities,power generation and supply,,-0.11,-0.09,,,,,9.61,,,,,,,,,,,,,,,,2026-03-19,94.57,94.05,2.7,70.31,28.93,-3.8,89.67,82.59,0.31,,,,,,,
2026-03-19T11:45:07.069,JSWENERGY,,,509.9,0.16,,492.36,536.21,52.89,39.01,power & utilities,power generation and supply,,-0.14,-0.03,,,,,3.56,,,,,,,,,,,,,,,,2026-03-19,489.02,496.05,0.42,59.12,15.19,-3.95,476.58,452.89,-0.18,,,,,,,
2026-03-19T11:45:07.069,NHPC,,,77.66,0.39,,73.09,84.52,88.25,24.56,power & utilities,power generation and supply,,-0.19,-0.11,,,,,6.26,,,,,,,,,,,,,,,,2026-03-19,74.48,74.27,0.44,59.56,18.61,-6.04,73.87,71.06,-0.62,,,,,,,
2026-03-19T11:45:07.069,VGUARD,,,329.55,-0.72,,306.85,363.59,63.38,50.6,industrials,electric equipment,,-0.19,-0.2,,,,,7.4,,,,,,,,,,,,,,,,2026-03-19,318.45,312.15,0.28,57.17,16.89,-10.8,307.8,294.83,-0.64,,,,,,,
2026-03-19T11:45:07.069,PREMIERENE,,,863.2,-0.74,,755.94,1024.09,24.75,29.38,services,trading,,-0.24,-0.2,,,,,14.19,,,,,,,,,,,,,,,,2026-03-19,830.26,768.05,0.42,70.02,24.81,-16.77,790.44,746.91,-1.46,,,,,,,
2026-03-19T11:45:07.069,HFCL,,,71.83,-1.1,,69.06,75.98,26.8,201.75,telecom,cables - telephone,,-0.13,-0.17,,,,,4.01,,,,,,,,,,,,,,,,2026-03-19,69.62,69.3,0.24,54.27,17.29,-3.99,65.61,61.29,-2.35,,,,,,,
2026-03-19T11:45:07.069,MAHSEAMLES,,,565.65,0.28,,551.43,586.98,7.8,8.99,industrials,steel - large,,-0.17,-0.26,,,,,2.58,,,,,,,,,,,,,,,,2026-03-19,544.88,539.3,0.46,59.98,17.72,-16.87,532.3,510.64,-3.43,,,,,,,
2026-03-19T11:45:07.069,JINDALSAW,,,193.84,-2.13,,180.6,213.71,11.97,11.21,industrials,steel - large,,-0.16,-0.19,,,,,7.33,,,,,,,,,,,,,,,,2026-03-19,188.01,187.0,0.09,56.25,24.47,-5.35,173.82,162.61,-5.56,,,,,,,
2026-03-19T11:45:07.069,TEJASNET,,,444.3,-1.27,,463.12,416.07,-10.02,-10.34,telecom,telecommunications - equipment,,-0.33,-0.39,,,,,-4.06,,,,,,,,,,,,,,,,2026-03-19,428.5,422.2,0.17,56.72,27.64,-23.42,382.35,351.59,-8.54,,,,,,,
2026-03-19T11:45:07.069,ATHERENERG,,,769.85,2.62,,688.32,892.15,-86.69,-36.9,auto,automobiles - scooters and 3 - wheelers,,0.21,1.26,,,,,11.85,,,,,,,,,,,,,,,,2026-03-19,720.94,684.45,2.47,69.4,15.49,84.96,699.11,661.01,NaN,,,,,,,
2026-03-12T13:01:44.258,KIRLOSENG,,,1455.0,0.32,,1451.9,1459.65,47.49,38.53,industrials,engines,,0.51,0.65,,,,,0.21,,,,,,,,,,,,,,,,2026-03-12,1376.8,1404.9,0.38,63.77,22.79,62.37,1327.98,1242.42,31.48,,,,,,,
2026-03-12T13:01:44.258,CCL,,,1049.9,0.7,,1015.02,1102.21,34.86,36.97,fmcg,tea,,0.09,0.19,,,,,3.44,,,,,,,,,,,,,,,,2026-03-12,1006.66,985.0,0.32,59.91,18.92,21.66,979.65,934.06,17.08,,,,,,,
2026-03-12T13:01:44.258,GESHIP,,,1455.3,1.98,,1360.54,1597.44,6.39,9.01,transportation,shipping,,0.35,0.44,,,,,6.96,,,,,,,,,,,,,,,,2026-03-12,1367.39,1332.5,1.29,69.97,31.0,49.49,1335.59,1264.01,16.78,,,,,,,
2026-03-12T13:01:44.258,ASTERDM,,,682.7,-0.47,,665.2,708.95,167.33,107.0,healthcare,healthcare,,-0.01,0.11,,,,,2.63,,,,,,,,,,,,,,,,2026-03-12,660.08,629.25,0.91,68.76,30.22,13.08,624.98,601.14,13.83,,,,,,,
2026-03-12T13:01:44.258,TORNTPHARM,,,4415.6,-0.35,,4400.04,4438.93,58.81,65.93,healthcare,pharmaceuticals - indian - formulations,,0.14,0.25,,,,,0.35,,,,,,,,,,,,,,,,2026-03-12,4303.18,4259.2,0.49,65.88,16.36,21.79,4247.45,4137.44,11.35,,,,,,,
2026-03-12T13:01:44.258,SOLARINDS,,,14528.0,0.09,,14255.96,14936.05,73.66,90.45,aerospace & defence,chemicals,,-0.07,-0.2,,,,,1.91,,,,,,,,,,,,,,,,2026-03-12,14028.7,14314.0,0.58,60.86,19.09,-0.44,13413.95,12795.42,10.98,,,,,,,
2026-03-12T13:01:44.258,SCHNEIDER,,,896.75,-1.29,,905.2,884.08,55.22,88.63,industrials,electric equipment,,-0.05,0.04,,,,,-0.93,,,,,,,,,,,,,,,,2026-03-12,859.46,860.6,0.05,58.78,38.2,6.28,812.58,762.6,8.94,,,,,,,
2026-03-12T13:01:44.258,VTL,,,544.6,-0.26,,546.26,542.11,23.27,19.47,textiles,textiles - cotton/blended,,0.17,0.05,,,,,-0.3,,,,,,,,,,,,,,,,2026-03-12,525.28,515.8,0.13,65.01,26.11,36.28,508.15,482.16,8.18,,,,,,,
2026-03-12T13:01:44.258,J&KBANK,,,127.15,1.39,,118.35,140.36,6.02,6.45,bank,banks - private sector,,0.16,0.06,,,,,7.44,,,,,,,,,,,,,,,,2026-03-12,118.31,108.7,1.49,67.76,21.71,21.95,113.84,104.9,7.11,,,,,,,
2026-03-12T13:01:44.258,TIMKEN,,,3485.0,2.19,,3317.27,3736.59,120.17,57.41,industrials,bearings,,0.06,-0.04,,,,,5.06,,,,,,,,,,,,,,,,2026-03-12,3304.66,3234.0,0.9,63.27,17.44,20.54,3227.37,3062.54,7.07,,,,,,,
2026-03-12T13:01:44.258,COALINDIA,,,464.45,3.96,,433.51,510.86,10.0,9.22,metals & mining,mining / minerals / metals,,0.09,0.15,,,,,7.14,,,,,,,,,,,,,,,,2026-03-12,436.1,433.75,1.37,67.25,21.36,20.76,436.14,418.35,6.1,,,,,,,
2026-03-12T13:01:44.258,NATCOPHARM,,,1018.3,0.21,,1003.25,1040.88,30.09,11.69,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.09,0.06,,,,,1.5,,,,,,,,,,,,,,,,2026-03-12,976.13,993.85,0.26,65.97,36.85,14.63,941.44,889.49,5.69,,,,,,,
2026-03-12T13:01:44.258,AJANTPHARM,,,3141.9,3.07,,2969.92,3399.87,35.85,37.55,healthcare,pharmaceuticals - indian - formulations,,0.12,0.18,,,,,5.79,,,,,,,,,,,,,,,,2026-03-12,2959.6,2852.4,1.08,69.12,20.71,16.5,2946.57,2808.18,5.65,,,,,,,
2026-03-12T13:01:44.258,BIOCON,,,393.55,-0.46,,388.98,400.4,91.1,81.01,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.01,0.07,,,,,1.17,,,,,,,,,,,,,,,,2026-03-12,381.22,379.4,0.34,59.04,25.03,10.99,375.63,364.64,4.92,,,,,,,
2026-03-12T13:01:44.258,FACT,,,847.0,-4.28,,694.2,1076.2,-201.67,2057.91,chemicals,fertilizers,,-0.21,-0.16,,,,,22.01,,,,,,,,,,,,,,,,2026-03-12,820.6,652.1,3.12,59.95,34.63,-10.55,722.09,658.4,4.86,,,,,,,
2026-03-12T13:01:44.258,AADHARHFC,,,479.0,-0.7,,453.37,517.44,18.45,20.24,financials,finance - housing,,-0.13,0.02,,,,,5.65,,,,,,,,,,,,,,,,2026-03-12,460.7,441.6,0.38,55.38,20.05,-5.33,438.09,410.4,4.84,,,,,,,
2026-03-12T13:01:44.258,AUROPHARMA,,,1311.1,0.48,,1222.46,1444.05,20.92,21.73,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.1,0.12,,,,,7.25,,,,,,,,,,,,,,,,2026-03-12,1263.61,1182.1,0.81,70.34,15.13,23.91,1234.68,1184.26,4.71,,,,,,,
2026-03-12T13:01:44.258,NTPC,,,386.8,1.82,,376.83,401.75,17.08,15.23,power & utilities,power generation and supply,,0.07,0.12,,,,,2.64,,,,,,,,,,,,,,,,2026-03-12,368.14,371.4,0.9,63.24,21.06,13.82,366.02,352.34,4.5,,,,,,,
2026-03-12T13:01:44.258,ABB,,,6329.0,0.78,,6039.11,6763.83,77.45,79.76,industrials,electric equipment,,0.11,0.01,,,,,4.8,,,,,,,,,,,,,,,,2026-03-12,6023.08,5853.0,0.88,66.9,34.11,24.81,5907.99,5673.22,4.19,,,,,,,
2026-03-12T13:01:44.258,INOXINDIA,,,1183.0,-0.87,,1144.3,1241.05,44.21,43.65,industrials,packaging,,-0.07,-0.07,,,,,3.38,,,,,,,,,,,,,,,,2026-03-12,1141.8,1126.3,0.44,57.48,19.55,8.03,1099.43,1043.56,3.97,,,,,,,
2026-03-12T13:01:44.258,DRREDDY,,,1326.2,0.05,,1300.43,1364.85,22.82,19.82,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.07,-0.0,,,,,1.98,,,,,,,,,,,,,,,,2026-03-12,1277.53,1273.6,0.53,62.09,18.1,8.69,1262.84,1218.01,3.52,,,,,,,
2026-03-12T13:01:44.258,IPCALAB,,,1553.5,1.28,,1490.54,1647.94,30.2,42.77,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.09,0.08,,,,,4.22,,,,,,,,,,,,,,,,2026-03-12,1489.21,1448.1,0.81,62.08,13.2,12.86,1460.48,1395.71,3.46,,,,,,,
2026-03-12T13:01:44.258,SUPREMEIND,,,4016.6,-0.53,,3944.75,4124.38,83.19,62.99,plastic products,plastics products,,-0.18,-0.12,,,,,1.82,,,,,,,,,,,,,,,,2026-03-12,3846.6,3780.2,0.48,60.65,20.71,-4.81,3751.36,3595.63,3.23,,,,,,,
