Timestamp,Symbol,Change,Scan_Date,High,Low,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Max2,R_vol,Forward pe,Pe,Rsi,W rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist,E_s50,Avg_true_range,Adr p - adr%,Custom_indicator_69505,Vars,Smavars,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-04-09T01:32:08.524,ASHOKLEY,12.78,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,MCLOUD,12.14,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,STALLION,11.33,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,GKENERGY,10.0,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,CHOLAFIN,9.84,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,PGEL,9.46,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,LUMAXIND,9.4,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,AEGISVOPAK,9.18,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,MOTHERSON,8.92,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,ADANIENT,8.59,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,LODHA,8.53,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,CAPITALSFB,8.51,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,PRESTIGE,8.08,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,JKTYRE,7.5,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,BPCL,7.44,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,TBOTEK,7.38,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,IOC,6.63,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,DEVYANI,6.62,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,KEI,6.39,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,UNITEDPOLY,6.06,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,PETRONET,6.01,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,SHARDAMOTR,5.57,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,REDINGTON,5.47,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,GAIL,5.45,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,IFBAGRO,5.16,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,ICICIBANK,5.11,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,PIDILITIND,4.63,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,CEATLTD,4.39,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09T01:32:08.524,MON50EQUAL,3.43,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,ASHOKLEY,12.78,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,MCLOUD,12.14,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,STALLION,11.33,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,GKENERGY,10.0,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,CHOLAFIN,9.84,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,PGEL,9.46,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,LUMAXIND,9.4,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,AEGISVOPAK,9.18,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,MOTHERSON,8.92,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,ADANIENT,8.59,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,LODHA,8.53,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,CAPITALSFB,8.51,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,PRESTIGE,8.08,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,JKTYRE,7.5,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,BPCL,7.44,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,TBOTEK,7.38,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,IOC,6.63,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,DEVYANI,6.62,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,KEI,6.39,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,UNITEDPOLY,6.06,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,PETRONET,6.01,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,SHARDAMOTR,5.57,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,REDINGTON,5.47,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,GAIL,5.45,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,IFBAGRO,5.16,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,ICICIBANK,5.11,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,PIDILITIND,4.63,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,CEATLTD,4.39,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08T23:25:08.748,MON50EQUAL,3.43,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27T14:04:51.289,STLTECH,,2026-03-27,191.5,183.1,187.0,-2.92,167.93,183.66,193.68,191.5,4.08,-133.57,-211.68,56.84,76.91,industrials,cables - telephone,43.27,-0.56,0.47,0.74,0.43,0.8,4.93,4.93,4.59,7.39,6.55,28.21,38.17,13.82,7.66,27.41,29.48,25.48,,,,,,
2026-03-27T14:04:51.289,AEROFLEX,,2026-03-27,253.97,240.14,242.38,-3.58,222.16,236.06,255.02,253.97,5.16,47.34,66.15,56.93,65.48,metals & mining,steel - medium / small,33.17,5.82,0.24,0.13,0.24,0.17,5.76,5.76,5.76,6.35,5.69,14.56,35.46,15.39,5.55,8.96,24.47,21.62,,,,,,
2026-03-27T14:04:51.289,APEX,,2026-03-27,393.7,376.1,378.0,-4.61,339.24,329.55,474.89,393.7,2.16,29.26,37.49,52.49,59.23,fmcg,aquaculture,23.1,20.8,0.55,0.51,0.58,0.58,4.68,4.68,4.68,6.76,7.25,7.43,20.81,25.57,6.51,15.23,23.53,21.41,,,,,,
2026-03-27T14:04:51.289,GOKULAGRO,,2026-03-27,189.0,182.0,187.13,0.43,173.19,173.6,214.19,189.0,41.95,8.89,9.19,62.58,57.45,fmcg,solvent extraction,28.41,9.22,-0.12,0.16,-0.16,0.16,3.85,3.85,3.85,5.67,4.83,48.38,19.88,10.6,5.57,12.76,23.45,19.25,,,,,,
2026-03-27T14:04:51.289,BELRISE,,2026-03-27,195.88,189.39,189.57,-2.67,177.48,180.51,207.7,195.88,7.18,32.68,31.06,53.46,61.64,auto,auto ancillaries,25.27,8.37,0.11,0.56,0.11,0.61,3.43,3.43,3.43,4.64,2.69,2.05,9.13,8.79,4.26,NaN,23.04,21.12,,,,,,
2026-03-27T14:04:51.289,ADANIPOWER,,2026-03-27,155.28,151.56,154.4,0.49,145.88,148.24,166.72,155.28,9.53,29.92,8.51,61.23,59.59,power & utilities,power generation and supply,16.67,4.3,-0.03,0.22,-0.06,0.22,2.45,2.45,2.45,3.97,4.78,46.28,10.56,6.14,3.89,11.35,22.75,19.88,,,,,,
2026-03-27T14:04:51.289,GESHIP,,2026-03-27,1443.1,1401.2,1412.0,-0.32,1327.41,1407.68,1420.65,1443.1,6.46,6.2,8.94,55.27,72.48,transportation,shipping,21.85,-0.44,0.31,0.37,0.27,0.38,2.99,2.99,2.99,4.37,2.84,17.49,113.12,61.75,4.29,11.81,22.57,20.77,,,,,,
2026-03-27T14:04:51.289,SEAMECLTD,,2026-03-27,1463.9,1365.2,1398.3,-1.64,1296.7,1326.46,1541.97,1463.9,6.32,8.92,18.93,58.23,74.02,miscellaneous,miscellaneous,22.54,4.61,0.43,0.62,0.43,0.65,7.23,7.23,7.23,5.12,5.65,46.2,107.18,71.64,5.22,13.03,22.54,20.64,,,,,,
2026-03-27T14:04:51.289,TDPOWERSYS,,2026-03-27,879.9,851.3,863.85,-2.46,802.19,798.06,995.43,879.9,2.97,59.82,62.95,54.83,62.13,industrials,electric equipment,19.03,9.06,0.39,0.69,0.41,0.73,3.36,3.36,3.36,4.83,3.53,30.1,61.24,41.69,4.76,29.07,22.49,20.6,,,,,,
2026-03-27T14:04:51.289,GODAVARIB,,2026-03-27,316.1,302.5,306.7,-1.81,280.28,300.15,319.8,316.1,9.0,47.62,70.99,54.91,58.74,fmcg,sugar,38.32,3.91,0.06,0.02,0.07,0.04,4.5,4.5,4.5,5.92,1.39,23.15,26.79,18.14,6.44,19.39,22.46,20.44,,,,,,
2026-03-27T14:04:51.289,DELHIVERY,,2026-03-27,430.0,420.7,427.75,-0.6,406.99,402.56,478.12,430.0,4.85,201.77,210.96,53.71,52.8,transportation,miscellaneous,14.03,4.76,-0.12,0.02,-0.14,0.03,2.58,2.58,2.21,3.33,5.59,49.45,7.06,14.26,3.31,13.78,22.44,20.38,,,,,,
2026-03-27T14:04:51.289,COALINDIA,,2026-03-27,447.5,441.05,445.5,0.41,426.33,454.74,427.02,447.5,6.06,9.59,9.16,50.56,58.7,metals & mining,mining / minerals / metals,22.07,-3.77,0.05,0.12,0.03,0.12,1.98,1.98,1.46,2.99,1.53,33.38,9.94,13.33,3.01,3.15,22.42,21.27,,,,,,
2026-03-27T14:04:51.289,NLCINDIA,,2026-03-27,272.8,265.8,270.15,1.01,253.73,252.29,305.87,272.8,6.4,12.94,13.45,57.83,58.03,power & utilities,power generation and supply,13.51,4.0,-0.11,0.15,-0.13,0.14,5.13,5.13,2.63,4.2,7.35,38.31,12.94,11.35,4.41,2.54,22.36,20.3,,,,,,
2026-03-27T14:04:51.289,ABSLAMC,,2026-03-27,928.0,888.45,916.0,-2.53,850.1,924.19,899.62,928.0,5.95,24.54,26.7,50.37,60.75,financials,finance & investments,20.55,-3.75,0.09,0.04,0.07,0.07,4.45,4.45,4.45,5.27,3.1,57.02,45.5,48.31,5.29,9.62,22.36,20.67,,,,,,
2026-03-27T14:04:51.289,VENUSREM,,2026-03-27,884.95,843.05,863.7,-1.68,791.79,875.01,841.09,884.95,6.27,11.28,15.39,57.09,63.29,healthcare,pharmaceuticals - indian - formulations,20.25,1.65,0.81,0.75,0.8,0.78,4.97,4.97,4.97,5.75,5.43,41.61,87.75,49.63,6.32,44.04,22.33,20.33,,,,,,
2026-03-27T14:04:51.289,CCL,,2026-03-27,1081.3,1055.9,1057.3,-1.88,1001.15,1042.05,1087.81,1081.3,5.45,35.1,38.21,54.45,61.96,fmcg,tea,17.54,3.78,0.1,0.17,0.1,0.19,2.41,2.41,2.41,3.54,0.28,3.74,48.81,37.42,3.5,18.47,22.21,20.45,,,,,,
2026-03-27T14:04:51.289,CENTUM,,2026-03-27,2950.7,2790.0,2849.6,0.69,2602.72,2768.62,3011.57,2950.7,5.53,-17.14,-159.53,56.54,59.31,consumer discretionary,electronics - components,30.01,1.41,0.0,0.18,-0.06,0.17,5.76,5.76,5.76,6.2,4.42,33.74,320.51,176.66,6.14,19.35,22.11,20.31,,,,,,
2026-03-27T14:04:51.289,UNIPARTS,,2026-03-27,475.95,456.5,461.0,-2.42,434.07,434.63,513.74,475.95,3.64,15.62,16.4,50.45,51.37,industrials,engineering,16.14,5.13,0.05,0.14,0.06,0.17,5.29,5.29,4.26,3.81,2.91,25.61,0.76,17.57,3.89,9.68,22.11,19.87,,,,,,
2026-03-27T14:04:51.289,WAAREEENER,,2026-03-27,3183.4,3080.1,3097.5,-2.53,2908.24,2922.79,3446.93,3183.4,8.95,20.96,27.92,59.59,53.42,industrials,electric equipment,23.11,11.48,-0.11,-0.06,-0.16,-0.04,3.35,3.35,3.35,4.25,2.69,13.22,239.45,131.63,3.83,7.58,22.09,20.14,,,,,,
