Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,High,Lod price,Initial_atr1.5sl,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,From52wh,3d range,5d,Free float
2026-03-25T09:52:17.186,VGUARD,326.4,0.49,317.67,311.8,314.4,344.4,0.06,62.77,49.51,54.23,industrials,electric equipment,15.8,3.82,-9.42,-0.19,-0.2,304.75,291.32,-1.99,2026-03-25,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25T09:52:17.186,BALRAMCHIN,489.7,2.67,473.05,443.0,479.69,504.71,0.17,21.78,21.49,55.68,fmcg,sugar,27.72,2.09,-12.35,-0.05,-0.23,444.32,413.58,-2.53,2026-03-25,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25T09:52:17.186,MAHSEAMLES,563.65,2.37,542.43,535.05,548.57,586.27,0.22,7.78,8.78,55.74,industrials,steel - large,14.99,2.75,-14.16,-0.15,-0.22,524.14,500.86,-4.67,2026-03-25,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25T09:52:17.186,PRAJIND,325.35,4.08,308.01,300.4,299.53,364.09,0.24,-121.4,110.07,58.77,industrials,engineering,22.09,8.62,-18.53,-0.17,-0.37,298.1,281.07,-9.93,2026-03-25,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25T09:52:17.186,ATHERENERG,775.15,2.4,746.96,717.05,718.65,859.9,0.34,-87.29,-37.24,65.13,auto,automobiles - scooters and 3 - wheelers,16.62,7.86,79.72,0.28,1.25,699.98,654.95,NaN,2026-03-25,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16T15:46:13.885,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,1.39,10.96,15.66,1056.46
2026-03-16T15:46:13.885,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,2.62,8.88,24.16,716.22
2026-03-16T15:46:13.885,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,2.77,4.91,4.91,7516.74
2026-03-16T15:46:13.885,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,2.92,20.73,20.73,4124.08
2026-03-16T15:46:13.885,SEAMECLTD,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,3.99,8.67,9.23,963.48
2026-03-16T15:46:13.885,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,4.69,10.29,13.81,5474.99
2026-03-16T15:46:13.885,SWANDEF,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,4.98,18.52,29.65,634.33
2026-03-16T15:46:13.885,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,5.43,10.66,10.66,3397.35
2026-03-16T15:46:13.885,ORICONENT,,,,,,,,,,,industrials,packaging,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,5.71,4.32,5.23,355.49
2026-03-16T15:46:13.885,WHEELS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,5.77,7.47,7.47,939.19
2026-03-16T15:46:13.885,KTKBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,6.86,9.17,12.28,8206.02
2026-03-16T15:46:13.885,HAPPYFORGE,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,7.3,7.95,12.03,2575.61
2026-03-16T15:46:13.885,MBAPL,,,,,,,,,,,chemicals,fertilizers,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,8.06,7.45,7.45,995.38
2026-03-16T15:46:13.885,STYLAMIND,,,,,,,,,,,building materials,miscellaneous,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,8.89,0.96,0.96,1793.89
2026-03-16T15:46:13.885,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,9.24,9.12,18.97,6905.4
2026-03-16T15:46:13.885,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,10.66,16.15,16.15,4983.8
2026-03-16T15:46:13.885,NATCOPHARM,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,10.86,9.69,12.8,8540.84
2026-03-16T15:46:13.885,MTARTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,11.63,7.89,15.14,7395.16
2026-03-16T15:46:13.885,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,11.77,15.57,15.57,4740.78
2026-03-16T15:46:13.885,PREMIERPOL,,,,,,,,,,,plastic products,plastics products,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,12.47,16.41,18.67,209.67
2026-03-16T15:46:13.885,MAHASTEEL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,13.12,16.93,20.14,407.72
2026-03-16T15:46:13.885,ARVIND,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,13.21,10.22,10.22,5557.56
2026-03-16T15:46:13.885,GLOBAL,,,,,,,,,,,services,miscellaneous,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,13.48,12.63,16.84,136.06
2026-03-16T15:46:13.885,STAR,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,13.76,6.64,8.13,5877.84
2026-03-16T15:46:13.885,NGLFINE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,13.83,21.73,21.73,373.76
2026-03-16T15:46:13.885,LINCOLN,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,13.88,9.44,14.09,586.49
2026-03-16T15:46:13.885,AARTIIND,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,14.14,10.69,10.75,8916.35
2026-03-16T15:46:13.885,DATAPATTNS,,,,,,,,,,,aerospace & defence,electronics - components,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,14.39,10.41,17.84,9962.65
2026-03-16T15:46:13.885,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,14.41,10.26,11.47,5858.15
2026-03-16T15:46:13.885,DYNAMATECH,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,14.84,10.85,18.78,3681.69
2026-03-16T15:46:13.885,TDPOWERSYS,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,14.97,7.5,12.91,9062.93
2026-03-16T15:46:13.885,SANSERA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,15.28,10.51,13.5,8819.63
2026-03-16T15:46:13.885,DBOL,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,15.57,9.32,11.3,318.77
2026-03-16T15:46:13.885,GODAVARIB,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,15.97,6.39,12.57,550.13
2026-03-16T15:46:13.885,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,17.8,14.21,19.84,796.14
2026-03-16T15:46:13.885,AVANTIFEED,,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,18.33,7.39,10.83,9405.82
2026-03-16T15:46:13.885,PRECWIRE,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,19.69,24.07,28.21,2268.3
2026-03-16T15:46:13.885,RAMANEWS,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,21.28,16.37,22.81,131.24
2026-03-16T15:46:13.885,SUMEETINDS,,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,25.43,11.31,11.56,161.64
2026-03-16T15:46:13.885,RACLGEAR,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,25.53,10.27,18.78,851.33
2026-03-16T15:46:13.885,ICEMAKE,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-16,,,,,,,,,,,,,,,,,,,,26.82,7.84,10.77,323.63
2026-03-12T12:03:02.911,SWANDEF,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,0.0,18.8,18.8,611.74
2026-03-12T12:03:02.911,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,0.54,13.56,17.94,5700.77
2026-03-12T12:03:02.911,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,1.66,11.05,16.44,1011.6
2026-03-12T12:03:02.911,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.22,3.1,7.51,7559.92
2026-03-12T12:03:02.911,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.4,16.15,24.68,5444.76
2026-03-12T12:03:02.911,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,2.81,23.54,39.26,711.2
2026-03-12T12:03:02.911,EMCURE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,3.98,4.97,13.67,6386.03
2026-03-12T12:03:02.911,PFOCUS,,,,,,,,,,,realty,miscellaneous,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,4.4,5.49,7.8,8556.78
2026-03-12T12:03:02.911,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,4.56,9.2,9.26,3428.68
2026-03-12T12:03:02.911,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,5.88,18.97,20.95,7161.32
2026-03-12T12:03:02.911,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,5.9,12.51,19.94,1221.1
2026-03-12T12:03:02.911,GRANULES,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,5.94,5.79,7.66,8755.73
2026-03-12T12:03:02.911,LGBBROSLTD,,,,,,,,,,,auto,bearings,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,7.74,10.41,15.34,3927.66
2026-03-12T12:03:02.911,PRECWIRE,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,7.93,10.88,12.23,2600.22
2026-03-12T12:03:02.911,AARTIIND,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,8.54,10.28,13.87,9498.54
2026-03-12T12:03:02.911,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,9.85,11.88,19.7,3829.74
2026-03-12T12:03:02.911,MAHLOG,,,,,,,,,,,transportation,miscellaneous,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,10.56,6.63,12.52,1550.63
2026-03-12T12:03:02.911,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.03,9.63,12.43,861.7
2026-03-12T12:03:02.911,SCI,,,,,,,,,,,transportation,shipping,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.21,9.84,12.63,4205.36
2026-03-12T12:03:02.911,GNA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,11.51,8.98,12.13,560.94
2026-03-12T12:03:02.911,DYNAMATECH,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.0,11.89,15.21,3804.48
2026-03-12T12:03:02.911,GRAPHITE,,,,,,,,,,,industrials,electrodes - graphites,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.01,8.03,11.22,4450.97
2026-03-12T12:03:02.911,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.4,5.66,7.96,5996.08
2026-03-12T12:03:02.911,MANGLMCEM,,,,,,,,,,,building materials,cement - north india,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.44,5.17,7.37,1358.34
2026-03-12T12:03:02.911,SANSERA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,12.56,6.6,10.06,9102.03
2026-03-12T12:03:02.911,BBOX,,,,,,,,,,,i.t,computers - software - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.29,7.31,9.22,2709.77
2026-03-12T12:03:02.911,BLISSGVS,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.49,11.69,13.32,1442.92
2026-03-12T12:03:02.911,SKYGOLD,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,13.87,5.72,9.06,2580.89
2026-03-12T12:03:02.911,PREMIERPOL,,,,,,,,,,,plastic products,plastics products,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.13,18.67,20.06,206.89
2026-03-12T12:03:02.911,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.32,11.67,19.97,4603.41
2026-03-12T12:03:02.911,USHAMART,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.67,4.98,8.07,7769.14
2026-03-12T12:03:02.911,GVPIL,,,,,,,,,,,realty,engineering - turnkey services,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.9,7.88,11.02,992.47
2026-03-12T12:03:02.911,GRWRHITECH,,,,,,,,,,,industrials,packaging,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,14.99,7.96,9.46,3710.8
2026-03-12T12:03:02.911,ARVIND,,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,15.12,5.76,7.61,5434.73
2026-03-12T12:03:02.911,AVANTIFEED,,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,16.12,10.83,14.05,9660.3
2026-03-12T12:03:02.911,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,16.14,5.77,6.03,4440.53
2026-03-12T12:03:02.911,SOUTHWEST,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,16.33,13.0,21.86,188.12
2026-03-12T12:03:02.911,SHARDACROP,,,,,,,,,,,chemicals,pesticides / agrochemicals - indian,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,20.77,5.93,11.27,2334.36
2026-03-12T12:03:02.911,RACLGEAR,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,22.94,12.21,13.82,880.85
2026-03-12T12:03:02.911,ICEMAKE,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,24.23,6.46,12.21,335.12
2026-03-12T12:03:02.911,APEX,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-03-12,,,,,,,,,,,,,,,,,,,,28.88,10.33,11.86,296.93
