Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%
2026-04-08T12:27:19.55,HBLENGINE,720.0,696.6,708.2,4.06,659.2,631.94,860.72,22.27,23.69,auto,auto ancillaries,7.27,-0.25,0.15,-0.28,0.11,7.65,7.65,3.36,4.78,9.75,1.35,33.84,4.38,0.04,81.1,18865.89,1.13,-0.51,0.04,34.28,113342637,277194946,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,GMRAIRPORT,95.73,93.85,94.92,4.39,89.36,84.71,115.34,197.75,-259.8,miscellaneous,miscellaneous,5.97,-0.01,-0.0,-0.06,-0.04,7.5,7.5,2.0,4.21,8.6,0.49,4.0,3.79,0.12,42.46,96012.77,1.58,0.94,0.12,26.78,3564696146,10558975952,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,ADANIPORTS,1505.7,1449.0,1451.0,5.07,1373.47,1299.24,1754.52,25.84,23.93,transportation,miscellaneous,6.3,-0.05,-0.01,-0.1,-0.06,10.03,10.03,3.91,3.98,7.63,3.07,57.77,3.07,0.05,196.98,318176.75,2.01,1.81,0.05,3.46,736762860,2303959098,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,HEG,573.0,555.5,564.8,3.7,525.38,510.74,672.92,13.17,27.56,industrials,electrodes - graphites,9.28,0.02,0.01,-0.04,-0.03,5.47,5.47,3.15,4.91,4.39,27.94,27.75,4.61,1.01,37.96,10510.52,3.01,2.73,1.06,33.52,84657365,192977530,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,ADANIGREEN,1046.6,967.95,1024.35,10.7,960.44,826.37,1420.31,-673.91,107.85,power & utilities,power generation and supply,13.33,-0.11,-0.02,-0.2,-0.12,15.0,15.0,8.13,5.0,19.66,121.39,51.2,4.41,2.37,285.81,152421.45,3.75,0.24,2.69,110.15,618779519,1647176155,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,TVSMOTOR,3736.0,3573.9,3709.1,6.87,3527.74,3293.44,4540.42,52.36,56.96,auto,automobiles - motorcycles / mopeds,4.1,-0.03,0.28,-0.1,0.2,9.56,9.56,4.54,3.57,8.77,46.96,132.28,3.17,0.36,103.47,164883.73,3.89,3.09,0.36,102.21,236274328,475087114,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,NYKAA,256.29,250.7,253.82,2.37,240.98,232.41,296.64,288.43,506.0,i.t,trading,6.62,-0.11,0.12,-0.11,0.09,4.89,4.89,2.23,3.55,4.32,0.49,9.02,3.29,0.05,26.13,70973.41,3.98,2.92,0.05,34.58,1371131614,2862523756,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,CUPID,92.29,88.09,91.84,6.37,85.27,81.43,112.66,18.82,27.76,fmcg,personal care - indian,7.65,0.97,2.0,0.81,1.82,7.61,7.61,4.77,4.67,7.09,8.89,4.29,5.34,2.07,45.86,11609.8,4.36,4.08,2.29,87.46,726812475,1344660700,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,GMDCLTD,609.0,600.7,601.25,1.37,563.64,565.92,671.9,35.96,19.07,metals & mining,mining / minerals / metals,6.4,-0.05,0.27,-0.11,0.26,3.22,3.22,1.38,3.94,4.71,32.29,23.68,4.22,1.36,31.63,18860.58,4.59,4.48,1.44,2.32,82680000,318000000,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,NMDC,84.3,82.6,83.51,2.17,79.43,76.46,97.6,10.44,10.41,metals & mining,mining / minerals / metals,6.71,0.01,0.12,-0.02,0.1,4.56,4.56,2.06,3.23,7.04,3.13,2.69,3.15,1.16,54.14,71864.32,4.64,4.1,1.21,33.78,3446916837,8791817550,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,LAURUSLABS,1092.25,1072.1,1078.65,2.0,1022.18,985.58,1264.8,57.74,67.61,healthcare,pharmaceuticals - indian - bulk drugs & formln,8.05,0.15,0.27,0.12,0.24,4.52,4.52,1.88,3.57,6.34,68.35,38.54,3.63,1.77,63.9,57087.13,4.73,3.46,1.89,16.99,391424864,539856582,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,ADANIENSOL,1084.85,1014.05,1062.4,7.72,996.93,942.16,1302.87,57.74,52.43,power & utilities,power generation and supply,3.5,0.07,0.18,-0.03,0.1,11.27,11.27,6.98,4.69,13.49,82.16,49.79,4.28,1.65,164.29,118476.5,4.83,4.04,1.79,97.1,346049255,1201282642,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,GUJALKALI,600.0,580.0,586.95,1.28,533.15,579.11,602.64,-53.95,-495.34,chemicals,chemicals,1.13,-0.03,-0.06,-0.06,-0.07,6.73,6.73,3.45,7.35,4.41,97.78,43.16,8.42,2.27,21.01,4256.04,5.07,3.43,2.72,16.1,39450618,73436928,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,LT,4032.0,3931.0,4011.1,7.73,3800.78,3368.48,5296.34,42.91,31.5,realty,engineering - turnkey services,11.06,-0.01,0.12,-0.09,0.04,10.22,10.22,2.57,3.95,12.14,102.96,158.37,3.27,0.65,147.65,512170.03,5.54,3.41,0.67,50.58,1375580872,1375580872,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,WAAREEENER,3150.0,3088.2,3134.0,1.63,2956.63,3117.28,3167.43,21.2,27.1,industrials,electric equipment,-1.01,-0.15,-0.02,-0.18,-0.04,3.39,3.39,2.0,3.52,3.4,209.39,110.32,4.01,1.9,65.91,88702.7,6.12,5.97,2.03,41.51,102908792,287640905,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,POLYCAB,7648.5,7442.0,7584.5,4.95,7175.3,6579.1,9595.3,45.91,41.41,industrials,cables - power,5.76,-0.08,0.05,-0.13,0.01,10.17,10.17,2.77,3.9,11.26,58.79,296.02,3.79,0.2,72.17,108794.15,6.3,5.34,0.2,48.14,57955631,150538473,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,ADANIPOWER,174.35,166.21,168.8,3.33,159.47,156.24,193.92,32.71,9.05,power & utilities,power generation and supply,5.7,0.03,0.38,-0.02,0.34,7.89,7.89,4.9,4.12,4.81,22.55,6.95,4.27,3.25,179.33,315034.77,6.3,5.72,3.75,37.28,4829067870,19284694705,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,SYRMA,846.0,825.0,843.1,4.29,788.13,770.99,987.33,39.55,53.08,consumer discretionary,electronics - components,5.96,-0.09,0.15,-0.1,0.1,5.75,5.75,2.55,4.3,6.82,45.7,36.28,4.38,1.26,38.12,15589.38,6.42,5.25,1.33,49.88,110451462,192830485,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,TATAPOWER,397.45,392.05,396.1,2.17,378.53,383.43,421.44,41.09,32.69,power & utilities,power generation and supply,-1.72,-0.07,-0.04,-0.1,-0.06,5.02,5.02,1.38,3.06,4.66,18.27,12.13,3.24,1.51,71.78,123883.31,7.12,6.53,1.58,33.39,1698081982,3195339547,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,AMBER,7075.0,6659.0,6980.0,8.49,6511.44,6026.82,8886.35,-225.16,134.4,consumer discretionary,air-conditioners,3.49,-0.24,-0.09,-0.28,-0.16,12.92,12.92,6.25,4.92,14.05,32.25,343.74,4.72,0.09,86.51,22627.93,7.13,5.88,0.09,93.38,21738805,35172042,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,DMART,4538.5,4390.6,4395.3,-1.58,4196.86,4053.02,5079.86,83.56,101.43,consumer discretionary,trading,14.45,-0.06,0.05,-0.05,0.07,3.37,3.37,3.37,3.56,0.97,499.11,156.33,3.46,3.19,110.42,290617.39,7.15,6.84,3.6,3.01,164943912,650733068,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,QPOWER,913.85,875.1,906.75,5.81,836.09,818.44,1083.37,45.07,61.39,industrials,electric equipment,6.09,-0.19,0.01,-0.25,-0.04,7.39,7.39,4.43,5.3,6.55,101.55,48.1,5.04,2.11,67.04,6636.57,7.43,7.11,2.38,65.8,20204640,77444100,2026-04-08,,,,,,,,,,,,,
2026-04-08T12:27:19.55,CGPOWER,730.55,705.9,730.15,5.22,691.26,658.24,873.97,100.85,96.78,industrials,electric equipment,2.0,-0.1,0.03,-0.15,-0.02,8.83,8.83,3.49,3.73,8.77,50.94,27.21,3.57,1.87,46.75,109280.06,7.77,6.98,2.01,89.12,687202648,1574867609,2026-04-08,,,,,,,,,,,,,
