Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,%ch,Low 2%,Low5,Rs,Is,Tps,Rs score,High,Lod price,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Max2,W rsi,Adr p - adr%
2026-04-22T23:08:20.37,MANAPPURAM,295.05,,,263.77,357.6,,,26.16,59.01,,financials,finance & investments,,4.51,-0.06,0.08,-0.09,0.03,,,7.52,,3.54,11.13,,2026-04-22,4.7,,,,,,,302.45,281.3,279.82,11.98,11.98,18.46,10.45,3.36,3.36,1.77,213.35,25277.53,1.84,-0.1,1.89,131.63,640935088,939336102,,,
2026-04-22T23:08:20.37,LTF,294.04,,,273.56,335.0,,,24.92,25.79,,financials,finance & investments,,8.98,0.01,0.39,0.0,0.39,,,1.37,,3.19,3.64,,2026-04-22,0.73,,,,,,,295.29,291.3,278.96,2.65,2.65,17.95,9.38,3.35,3.35,1.91,47.07,72664.76,1.9,0.87,2.04,29.21,851855891,2504386016,,,
2026-04-22T23:08:20.37,VOLTAS,1481.6,,,1318.13,1808.54,,,144.12,95.04,,consumer discretionary,air-conditioners,,14.13,-0.06,0.07,-0.07,0.05,,,3.33,,3.53,3.62,,2026-04-22,1.67,,,,,,,1503.5,1455.0,1400.08,4.09,4.09,58.65,52.34,4.17,4.17,1.12,75.44,47581.23,2.69,2.17,1.17,50.82,230631260,330884740,,,
2026-04-22T23:08:20.37,AUBANK,1043.2,,,966.61,1196.37,,,29.17,32.15,,bank,banks - private sector,,6.72,0.11,0.34,0.2,0.34,,,2.17,,2.94,5.92,,2026-04-22,0.51,,,,,,,1054.4,1032.05,995.17,5.69,5.69,89.76,30.62,3.38,3.38,2.93,67.24,74542.48,3.29,1.77,3.21,36.42,576882306,747180718,,,
2026-04-22T23:08:20.37,FORTIS,923.1,,,850.96,1067.39,,,89.8,70.04,,healthcare,healthcare,,7.96,-0.22,0.04,-0.23,0.03,,,3.02,,3.06,4.59,,2026-04-22,0.71,,,,,,,934.45,907.05,881.14,4.88,4.88,49.96,28.27,3.3,3.3,1.77,163.21,67259.22,4.17,2.69,1.87,56.78,519662253,754958148,,,
2026-04-22T23:08:20.37,TATAINVEST,731.4,,,674.03,846.14,,,122.72,17.48,,financials,finance & investments,,10.35,-0.16,0.01,-0.26,0.0,,,5.12,,4.32,3.66,,2026-04-22,1.27,,,,,,,762.25,725.15,687.63,7.51,7.51,90.37,31.56,4.53,4.53,2.86,256.57,36082.04,4.2,2.31,3.27,19.8,134663490,505952960,,,
2026-04-22T23:08:20.37,GRAPHITE,741.05,,,660.43,902.29,,,52.93,42.24,,industrials,electrodes - graphites,,12.57,0.25,0.36,0.22,0.35,,,2.34,,4.45,9.91,,2026-04-22,0.52,,,,,,,749.4,732.25,692.97,5.37,5.37,85.6,33.0,4.95,4.95,2.59,79.74,13905.86,4.84,4.07,2.93,26.67,67715949,195375594,,,
2026-04-22T23:08:20.37,ZYDUSWELL,503.25,,,504.49,500.76,,,-100.65,11.3,,fmcg,food - processing - indian,,0.58,-0.01,0.18,0.01,0.19,,,2.34,,5.09,2.49,,2026-04-22,-0.68,,,,,,,513.45,501.7,466.54,2.59,2.59,74.34,25.62,5.94,5.94,2.9,12.87,15890.37,5.04,4.3,3.4,6.05,96606235,318157280,,,
2026-04-22T23:08:20.37,RADICO,3243.0,,,2931.3,3866.4,,,70.07,86.46,,fmcg,breweries & distilleries,,14.06,-0.08,0.12,-0.04,0.12,,,3.05,,4.38,2.3,,2026-04-22,-0.19,,,,,,,3307.5,3209.6,3056.77,4.33,4.33,465.64,142.2,4.22,4.22,3.27,86.01,44721.76,5.33,2.54,3.82,23.49,80063671,133893489,,,
2026-04-22T23:08:20.37,AGIIL,359.7,,,352.73,373.64,,,42.02,14.43,,realty,construction,,7.29,0.23,0.61,0.25,0.64,,,3.58,,6.34,0.49,,2026-04-22,-1.71,,,,,,,370.75,357.95,327.54,3.58,3.58,57.62,22.8,7.38,7.38,2.53,18.18,4650.53,6.23,5.64,3.01,7.68,35883288,124997388,,,
2026-04-22T23:08:20.37,SCI,297.89,,,263.72,366.22,,,8.57,12.33,,transportation,shipping,,20.16,0.21,0.36,0.22,0.38,,,3.0,,5.5,1.24,,2026-04-22,-0.9,,,,,,,305.9,297.0,276.39,3.96,3.96,46.65,16.37,5.24,5.24,2.85,57.98,13972.11,6.23,5.8,3.38,5.44,168856033,465799010,,,
2026-04-22T23:08:20.37,JSWENERGY,560.55,,,511.98,657.7,,,58.15,41.61,,power & utilities,power generation and supply,,9.58,-0.02,0.01,-0.08,-0.02,,,4.22,,3.51,6.06,,2026-04-22,2.54,,,,,,,562.8,540.0,532.53,4.22,4.22,64.66,19.67,3.6,3.6,3.29,123.03,94912.57,6.35,5.07,3.72,104.46,537172638,1747768451,,,
2026-04-22T23:08:20.37,ENRIN,3188.2,,,2839.77,3885.06,,,90.68,94.59,,power & utilities,power generation and supply,,16.8,-0.05,-0.05,-0.06,-0.04,,,3.1,,3.56,5.58,,2026-04-22,-0.62,,,,,,,3255.9,3158.1,3024.99,3.1,3.1,372.56,113.45,3.53,3.53,3.28,115.67,111764.86,7.5,7.35,3.72,26.53,89030592,356120505,,,
2026-04-21T13:00:03.655,HBLENGINE,783.6,,,738.23,874.33,,,24.64,26.99,,auto,auto ancillaries,,9.01,-0.23,0.26,-0.23,0.25,,,2.1,,3.58,1.46,,2026-04-21,1.06,,,,,,,791.85,775.6,737.95,2.52,2.52,74.61,28.04,4.12,4.12,2.66,37.34,21493.7,0.6,0.54,2.94,28.54,113342637,277194946,,,
2026-04-21T13:00:03.655,PAYTM,1172.35,,,1098.88,1319.29,,,83.26,-430.13,,i.t,miscellaneous,,8.22,-0.16,0.05,-0.17,0.04,,,1.29,,3.15,2.38,,2026-04-21,0.95,,,,,,,1175.0,1160.0,1110.09,1.96,1.96,78.85,36.89,3.64,3.64,2.14,15.08,74331.71,0.72,-0.28,2.29,33.48,640045681,640045681,,,
2026-04-21T13:00:03.655,LTF,288.98,,,268.48,329.99,,,24.49,25.79,,financials,finance & investments,,9.42,0.0,0.39,-0.01,0.4,,,2.25,,3.53,4.05,,2026-04-21,-0.4,,,,,,,294.14,287.66,273.35,3.68,3.68,13.09,10.21,3.52,3.52,1.28,42.33,72664.76,1.43,0.77,1.34,12.93,851855891,2504386016,,,
2026-04-21T13:00:03.655,VBL,481.7,,,431.1,582.9,,,162.74,52.01,,fmcg,food - processing - indian,,12.75,-0.04,-0.09,-0.08,-0.12,,,4.1,,3.42,6.27,,2026-04-21,3.25,,,,,,,485.7,466.55,459.01,4.61,4.61,48.21,16.47,3.29,3.29,2.93,96.52,157791.61,2.92,-1.08,3.25,91.97,1371876665,3382094394,,,
2026-04-21T13:00:03.655,VOLTAS,1456.0,,,1291.07,1785.86,,,141.63,95.04,,consumer discretionary,air-conditioners,,15.24,-0.06,0.07,-0.07,0.06,,,1.68,,3.64,4.49,,2026-04-21,1.25,,,,,,,1468.6,1444.4,1373.95,2.71,2.71,34.32,52.94,4.23,4.23,0.65,51.89,47581.23,2.99,2.17,0.66,21.91,230631260,330884740,,,
2026-04-21T13:00:03.655,HSCL,510.7,,,469.5,593.1,,,33.25,34.32,,chemicals,chemicals,,5.29,0.03,0.07,-0.04,0.02,,,5.33,,3.58,5.81,,2026-04-21,4.44,,,,,,,512.95,487.0,482.37,6.28,6.28,48.5,18.31,4.34,4.34,2.65,222.19,24672.08,3.76,3.37,2.93,129.46,239682297,504541599,,,
2026-04-21T13:00:03.655,FORTIS,927.4,,,838.35,1105.5,,,90.21,70.04,,healthcare,healthcare,,8.35,-0.21,0.04,-0.26,0.0,,,4.1,,3.06,6.97,,2026-04-21,4.1,,,,,,,927.5,890.95,885.42,5.09,5.09,55.31,28.35,3.3,3.3,1.95,95.05,67259.22,4.03,2.59,2.07,128.56,519662253,754958148,,,
2026-04-21T13:00:03.655,TATAINVEST,727.45,,,659.03,864.29,,,122.06,17.48,,financials,finance & investments,,12.78,-0.25,0.04,-0.28,0.02,,,4.47,,4.16,3.18,,2026-04-21,2.01,,,,,,,740.7,709.0,684.73,4.97,4.97,88.2,30.26,4.38,4.38,2.91,73.57,36082.04,4.04,2.2,3.32,60.96,134663490,505952960,,,
2026-04-21T13:00:03.655,ZYDUSWELL,510.25,,,501.48,527.78,,,-102.05,11.3,,fmcg,food - processing - indian,,-0.51,0.02,0.2,-0.03,0.17,,,6.54,,5.44,3.92,,2026-04-21,2.16,,,,,,,534.35,501.55,472.39,8.83,8.83,83.31,27.76,6.05,6.05,3.0,104.52,15890.37,4.25,4.2,3.59,31.34,96606235,318157280,,,
2026-04-21T13:00:03.655,RADICO,3215.0,,,2853.56,3937.88,,,69.47,86.46,,fmcg,breweries & distilleries,,17.58,-0.05,0.1,0.02,0.14,,,8.38,,4.63,6.66,,2026-04-21,-3.75,,,,,,,3436.0,3170.2,3026.35,8.38,8.38,448.11,149.0,4.29,4.29,3.01,159.41,44721.76,4.88,2.34,3.49,30.07,80063671,133893489,,,
2026-04-21T13:00:03.655,GRAPHITE,736.1,,,645.24,917.82,,,52.58,42.24,,industrials,electrodes - graphites,,8.59,0.23,0.35,0.17,0.31,,,5.43,,4.81,9.17,,2026-04-21,3.42,,,,,,,749.8,711.2,686.66,11.21,11.21,82.75,35.43,5.01,5.01,2.34,171.48,13905.86,4.91,4.03,2.63,70.27,67715949,195375594,,,
2026-04-21T13:00:03.655,JSWENERGY,549.25,,,504.53,638.7,,,56.98,41.61,,power & utilities,power generation and supply,,7.66,-0.07,0.04,-0.1,0.03,,,2.51,,3.49,3.93,,2026-04-21,1.14,,,,,,,559.7,546.0,521.6,5.9,5.9,55.15,19.19,3.52,3.52,2.87,89.04,94912.57,6.17,5.04,3.19,16.93,537172638,1747768451,,,
2026-04-21T13:00:03.655,SCI,294.85,,,254.12,376.31,,,8.48,12.33,,transportation,shipping,,25.72,0.21,0.35,0.2,0.38,,,2.46,,5.89,0.98,,2026-04-21,-1.7,,,,,,,301.5,294.25,272.96,2.46,2.46,45.16,17.36,5.27,5.27,2.6,48.09,13972.11,6.38,5.77,3.07,3.46,168856033,465799010,,,
2026-04-21T13:00:03.655,AGIIL,372.05,,,347.4,421.35,,,43.46,14.43,,realty,construction,,11.59,0.28,0.67,0.28,0.67,,,4.33,,6.3,2.21,,2026-04-21,0.0,,,,,,,387.65,371.55,339.69,4.52,4.52,71.93,23.42,7.33,7.33,3.07,85.87,4650.53,6.42,5.74,3.81,2.13,35883288,124997388,,,
2026-04-21T13:00:03.655,TORNTPOWER,1621.9,,,1448.66,1968.37,,,31.78,25.63,,power & utilities,power generation and supply,,11.48,0.14,0.22,0.1,0.21,,,2.36,,3.11,6.66,,2026-04-21,0.97,,,,,,,1631.0,1593.4,1544.96,5.1,5.1,157.43,50.5,3.41,3.41,3.12,53.76,80942.03,7.04,6.41,3.45,56.44,246460225,503903543,,,
2026-04-21T13:00:03.655,AMBER,7946.5,,,7104.3,9630.9,,,-256.34,166.71,,consumer discretionary,air-conditioners,,15.76,-0.11,-0.02,-0.11,-0.02,,,2.11,,3.65,3.01,,2026-04-21,-0.43,,,,,,,8076.0,7909.5,7500.17,3.87,3.87,713.86,290.17,4.05,4.05,2.46,44.96,28069.05,7.18,6.74,2.7,12.75,21738805,35172042,,,
2026-03-30T12:32:36.331,NATIONALUM,392.45,,,370.74,425.02,,1.38,11.29,11.09,57.18,metals & mining,aluminium and aluminium products,15.3,,0.77,0.99,,,,,5.86,,,,,2026-03-30,5.78,368.53,347.0,111.18,356.74,332.11,27.47,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,GPIL,273.15,,,252.39,304.28,,0.68,29.31,22.51,57.22,metals & mining,steel - medium / small,15.35,,0.01,0.4,,,,,8.22,,,,,2026-03-30,0.39,262.15,250.3,17.64,249.62,233.82,11.47,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,WAAREEENER,3099.6,,,2971.84,3291.25,,0.36,20.97,27.17,59.6,industrials,electric equipment,22.19,,-0.13,-0.07,,,,,4.3,,,,,2026-03-30,0.23,2953.72,3014.0,-8.88,2847.87,2673.77,6.48,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,HONASA,294.0,,,271.27,328.09,,0.21,47.73,62.27,53.99,services,trading,26.16,,-0.02,-0.05,,,,,8.38,,,,,2026-03-30,-1.43,282.44,277.75,0.68,269.91,253.84,6.41,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,GRANULES,623.85,,,582.86,685.34,,0.63,25.2,27.77,62.54,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.11,,0.12,0.23,,,,,7.03,,,,,2026-03-30,-0.08,605.93,566.75,26.82,584.0,556.36,5.79,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,OIL,486.6,,,462.22,523.17,,0.51,16.55,13.34,56.01,energy,oil drilling / allied services,19.42,,0.07,0.06,,,,,5.27,,,,,2026-03-30,1.8,468.44,461.15,24.85,450.3,428.97,5.36,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,NATCOPHARM,999.25,,,951.44,1070.96,,0.52,29.53,11.26,59.36,healthcare,pharmaceuticals - indian - bulk drugs & formln,22.4,,0.16,-0.05,,,,,5.02,,,,,2026-03-30,2.1,941.09,924.4,16.01,922.82,874.04,4.81,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,ONGC,286.9,,,262.04,324.19,,1.33,9.01,9.35,66.71,energy,oil drilling / allied services,30.46,,0.1,0.14,,,,,9.49,,,,,2026-03-30,1.76,276.61,263.9,23.11,270.53,259.71,4.65,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,AUROPHARMA,1315.0,,,1291.87,1349.7,,0.45,20.98,21.89,63.68,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.17,,0.11,0.1,,,,,1.79,,,,,2026-03-30,0.06,1274.0,1255.4,28.02,1244.46,1196.56,2.8,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,NLCINDIA,271.85,,,254.27,298.23,,0.89,13.02,13.6,58.82,power & utilities,power generation and supply,14.03,,-0.12,0.14,,,,,6.92,,,,,2026-03-30,0.54,259.7,250.4,20.88,249.36,236.65,1.89,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,DMART,3914.8,,,3746.89,4166.67,,1.89,74.43,88.65,55.21,consumer discretionary,trading,11.66,,-0.2,-0.06,,,,,4.48,,,,,2026-03-30,0.3,3799.46,3630.0,-17.66,3685.56,3547.73,-0.34,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,DCMSHRIRAM,1112.8,,,1027.41,1240.89,,0.74,17.5,24.84,58.6,miscellaneous,diversified - mega,23.83,,-0.12,-0.23,,,,,8.31,,,,,2026-03-30,0.05,1061.34,1000.0,-10.31,1024.92,962.31,-0.71,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,PREMIERENE,889.9,,,858.33,937.25,,0.34,25.51,30.2,68.1,services,trading,28.77,,-0.2,-0.2,,,,,3.68,,,,,2026-03-30,-0.44,856.86,843.9,-10.46,823.99,785.45,-1.18,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,LLOYDSME,1272.8,,,1201.02,1380.46,,0.37,16.01,27.23,55.94,metals & mining,mining / minerals / metals,14.89,,-0.07,-0.17,,,,,5.98,,,,,2026-03-30,-0.43,1209.71,1186.4,-1.24,1155.04,1077.12,-1.3,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,WELCORP,823.15,,,790.2,872.58,,1.09,11.99,11.07,53.27,industrials,steel - large,10.34,,-0.1,-0.12,,,,,4.17,,,,,2026-03-30,0.71,796.64,759.0,-2.26,757.6,735.24,-1.81,,,,,,,,,,,,,,,,,,,,,
2026-03-30T12:32:36.331,BALRAMCHIN,493.2,,,480.45,512.33,,1.03,21.94,22.41,55.07,fmcg,sugar,24.32,,0.01,-0.24,,,,,2.65,,,,,2026-03-30,-0.8,478.73,443.0,-8.02,442.53,419.73,-2.17,,,,,,,,,,,,,,,,,,,,,
2026-03-24T13:02:24.824,COASTCORP,45.65,,,40.42,56.11,,2.0,10.77,18.45,51.41,fmcg,aquaculture,20.42,3.94,0.25,0.17,0.15,0.1,,43.07,19.25,,8.97,8.51,,2026-03-24,6.66,,,,,,,51.36,,40.44,22.08,22.08,-0.45,4.09,,,,,,,,,63.01,,,51.36,53.01,8.1
2026-03-24T13:02:24.824,PVP,26.26,,,23.34,32.09,,1.4,-46.89,-79.16,46.64,realty,construction,18.7,3.02,-0.16,0.21,-0.21,0.13,,24.64,7.51,,6.88,8.24,,2026-03-24,7.01,,,,,,,26.49,,23.65,9.19,9.19,-2.37,1.81,,,,,,,,,89.69,,,26.49,42.81,6.68
2026-03-24T13:02:24.824,TARAPUR,26.41,,,23.04,33.15,,0.68,-55.02,-68.0,53.1,industrials,electric equipment,23.54,11.61,-0.04,-0.11,-0.14,-0.15,,25.66,2.92,,6.14,5.56,,2026-03-24,4.97,,,,,,,26.41,,23.98,5.18,5.18,-0.24,1.62,,,,,,,,,46.23,,,26.41,45.37,6.34
2026-03-24T13:02:24.824,UNITEDPOLY,26.09,,,25.83,26.62,,0.49,31.06,10.8,49.61,textiles,textiles - products,19.59,6.14,-0.48,0.21,-0.44,0.26,,25.78,7.91,,6.61,1.2,,2026-03-24,-3.33,,,,,,,27.82,,23.59,7.91,7.91,-0.7,1.72,,,,,,,,,17.98,,,27.82,44.54,6.09
2026-03-24T13:02:24.824,ORIENTCER,37.99,,,34.37,45.24,,6.6,25.67,21.96,48.44,building materials,refractories / intermediates,16.01,5.37,-0.07,-0.11,-0.14,-0.15,,36.15,5.95,,6.46,5.97,,2026-03-24,4.83,,,,,,,38.3,,34.53,6.83,6.83,-2.48,2.46,,,,,,,,,74.92,,,38.3,46.12,5.81
2026-03-24T13:02:24.824,BAFNAPH,113.67,,,106.79,127.42,,1.19,36.43,29.33,49.81,healthcare,pharmaceuticals - indian - formulations,20.5,16.63,-0.35,0.3,-0.28,0.37,,113.67,5.26,,5.42,0.0,,2026-03-24,-5.0,,,,,,,119.65,,104.55,5.26,5.26,-2.12,6.16,,,,,,,,,0.0,,,119.65,46.43,5.64
2026-03-24T13:02:24.824,UNIVCABLES,654.55,,,593.04,777.58,,0.54,20.87,13.76,48.39,industrials,cables - power,28.36,4.02,-0.2,-0.19,-0.25,-0.23,,635.1,3.8,,6.75,6.43,,2026-03-24,4.84,,,,,,,659.25,,597.04,7.2,7.2,-37.72,44.16,,,,,,,,,44.05,,,659.25,43.57,5.59
2026-03-24T13:02:24.824,SIGMAADV,163.78,,,146.16,199.01,,0.92,-292.46,8.98,49.71,aerospace & defence,electronics - components,18.59,15.03,-0.09,0.59,-0.12,0.6,,162.15,5.77,,5.46,1.01,,2026-03-24,-0.05,,,,,,,171.5,,150.38,5.77,5.77,-7.79,8.94,,,,,,,,,18.24,,,171.5,48.86,5.53
2026-03-24T13:02:24.824,KIOCL,331.5,,,296.57,401.37,,0.59,276.25,-268.26,50.78,metals & mining,mining / minerals / metals,15.3,10.21,-0.31,0.1,-0.33,0.08,,320.15,5.56,,6.95,6.61,,2026-03-24,2.13,,,,,,,337.95,,301.73,5.56,5.56,-11.19,23.03,,,,,,,,,49.29,,,337.95,45.58,5.52
2026-03-24T13:02:24.824,VINCOFE,134.5,,,120.73,162.03,,1.43,25.67,27.35,48.25,consumer discretionary,trading,25.03,4.45,-0.18,-0.04,-0.18,-0.05,,132.5,3.25,,4.44,6.41,,2026-03-24,0.98,,,,,,,136.8,,125.72,8.23,8.23,-8.44,5.97,,,,,,,,,33.49,,,136.8,42.92,4.33
2026-03-24T13:02:24.824,DCMSHRIRAM,1058.7,,,988.51,1199.09,,0.48,16.65,22.93,50.15,miscellaneous,diversified - mega,27.32,2.34,-0.18,-0.25,-0.23,-0.27,,1019.3,5.75,,4.3,5.87,,2026-03-24,3.13,,,,,,,1077.9,,995.87,7.79,7.79,-37.27,45.57,,,,,,,,,86.47,,,1077.9,41.1,4.12
2026-03-24T13:02:24.824,AVL,468.45,,,432.98,539.4,,0.35,55.24,53.22,49.63,consumer discretionary,trading,20.52,2.76,-0.26,0.27,-0.25,0.24,,455.4,3.01,,3.71,6.35,,2026-03-24,1.88,,,,,,,469.1,,441.55,5.42,5.42,-13.62,17.39,,,,,,,,,75.06,,,469.1,45.51,4.02
2026-03-24T13:02:24.824,UNIPARTS,458.1,,,430.49,513.31,,0.36,15.52,15.63,49.4,industrials,engineering,17.12,2.84,0.01,0.11,-0.04,0.09,,447.95,2.65,,3.53,4.0,,2026-03-24,1.75,,,,,,,459.8,,431.91,4.38,4.38,-1.11,16.17,,,,,,,,,62.79,,,459.8,50.85,3.66
2026-03-24T13:02:24.824,BHEL,258.75,,,250.15,275.94,,0.34,57.76,108.06,49.69,industrials,electric equipment,17.16,-0.49,0.01,-0.04,-0.03,-0.06,,252.3,3.03,,3.99,3.81,,2026-03-24,2.33,,,,,,,259.95,,243.85,4.29,4.29,-1.22,10.31,,,,,,,,,62.55,,,259.95,49.59,3.65
2026-03-24T13:02:24.824,MON100,225.39,,,215.74,244.69,,0.49,NaN,0.0,51.15,indices,indices,15.87,1.23,-0.04,0.13,-0.08,0.1,,219.55,2.83,,3.28,3.46,,2026-03-24,2.83,,,,,,,225.76,,215.36,3.63,3.63,-2.65,7.4,,,,,,,,,78.89,,,225.76,50.81,3.04
2026-03-24T13:02:24.824,MONQ50,96.41,,,92.7,103.83,,0.91,NaN,0.0,49.71,indices,indices,34.14,-1.14,-0.02,0.22,-0.06,0.18,,93.33,3.93,,3.04,4.78,,2026-03-24,3.88,,,,,,,97.0,,92.56,5.42,5.42,-1.59,2.93,,,,,,,,,105.08,,,97.0,52.17,2.74
2026-03-20T08:15:47.863,SIGMA,41.22,,,36.83,49.99,,0.72,1.59,1.67,46.82,i.t,computers - software - medium / small,23.18,9.98,-0.18,0.06,-0.22,0.03,,40.05,8.06,,7.86,5.26,,2026-03-20,2.59,,,,,,,43.28,,36.25,8.8,8.8,-5.89,3.24,,,,,,,,,36.12,,,43.28,40.92,7.67
2026-03-20T08:15:47.863,SOUTHWEST,190.94,,,186.05,200.71,,1.66,15.45,18.61,49.06,metals & mining,mining / minerals / metals,16.32,3.36,0.24,0.28,0.35,0.38,,189.01,9.47,,7.56,2.11,,2026-03-20,-7.03,,,,,,,206.9,,171.8,9.47,9.47,-0.48,14.44,,,,,,,,,13.36,,,206.9,55.51,6.48
2026-03-20T08:15:47.863,TARAPUR,25.93,,,22.31,33.17,,0.86,-54.02,-70.08,50.9,industrials,electric equipment,29.36,9.99,-0.19,-0.09,-0.17,-0.1,,25.0,7.36,,6.05,10.34,,2026-03-20,1.37,,,,,,,26.84,,23.54,9.46,9.46,-0.91,1.57,,,,,,,,,59.32,,,26.84,44.2,6.24
2026-03-20T08:15:47.863,AIIL,480.6,,,432.83,576.13,,0.43,12.63,2.25,49.92,financials,finance & investments,25.68,10.74,-0.3,-0.13,-0.31,-0.12,,466.0,5.04,,5.97,4.03,,2026-03-20,-1.01,,,,,,,489.5,,441.5,5.04,5.04,-35.16,28.71,,,,,,,,,50.86,,,489.5,43.18,5.53
2026-03-20T08:15:47.863,ORIENTCER,38.11,,,33.88,46.57,,10.22,25.75,23.1,47.89,building materials,refractories / intermediates,17.67,0.3,-0.13,-0.15,-0.14,-0.14,,37.82,7.88,,6.69,11.4,,2026-03-20,-0.21,,,,,,,40.8,,34.63,19.26,19.26,-2.92,2.55,,,,,,,,,11.37,,,40.8,46.23,5.52
2026-03-20T08:15:47.863,SIGMAADV,164.68,,,141.26,211.52,,3.7,-294.07,9.02,50.9,aerospace & defence,electronics - components,19.78,7.54,-0.03,0.51,-0.03,0.46,,160.5,4.06,,4.88,13.52,,2026-03-20,3.53,,,,,,,167.01,,151.76,9.16,9.16,-8.81,8.04,,,,,,,,,51.98,,,167.01,49.23,5.31
2026-03-20T08:15:47.863,WAAREEINDO,366.85,,,293.48,513.59,,0.82,9.2,6.24,51.44,industrials,electric equipment,32.74,15.28,91.58,132.79,90.28,126.63,,348.1,5.39,,4.74,12.02,,2026-03-20,4.99,,,,,,,366.85,,337.74,9.67,9.67,-34.85,17.39,,,,,,,,,107.81,,,366.85,44.79,5.06
2026-03-20T08:15:47.863,CSBBANK,375.5,,,339.0,448.49,,1.06,10.67,10.47,47.93,bank,banks - private sector,30.99,3.55,-0.01,-0.12,0.01,-0.08,,372.0,6.92,,5.74,7.86,,2026-03-20,-3.79,,,,,,,397.75,,345.19,13.17,13.17,-43.99,21.54,,,,,,,,,16.25,,,397.75,45.02,4.66
2026-03-20T08:15:47.863,MAANALU,137.61,,,121.03,170.78,,1.22,66.16,48.8,51.16,metals & mining,aluminium and aluminium products,41.1,1.12,0.13,0.1,0.08,0.05,,129.1,6.59,,4.64,11.86,,2026-03-20,5.0,,,,,,,137.61,,127.71,11.43,11.43,-6.34,6.38,,,,,,,,,133.39,,,137.61,49.31,4.48
2026-03-20T08:15:47.863,FEDFINA,131.25,,,121.01,151.73,,0.49,13.96,15.57,47.27,financials,finance & investments,18.93,9.36,-0.18,0.1,-0.16,0.14,,130.46,3.66,,4.8,3.35,,2026-03-20,-4.15,,,,,,,135.24,,121.94,3.66,3.66,-10.7,6.3,,,,,,,,,12.54,,,135.24,44.66,4.4
2026-03-20T08:15:47.863,GMBREW,998.6,,,944.59,1106.63,,0.61,13.58,13.98,49.8,fmcg,breweries & distilleries,12.81,3.21,0.29,0.27,0.31,0.31,,990.0,3.89,,4.56,4.89,,2026-03-20,-2.91,,,,,,,1028.55,,933.2,5.57,5.57,-11.18,45.52,,,,,,,,,18.89,,,1028.55,51.77,3.93
2026-03-20T08:15:47.863,SASTASUNDR,281.05,,,270.1,302.95,,0.59,200.75,34.36,46.68,financials,finance & investments,15.16,5.21,-0.17,-0.05,-0.17,-0.03,,281.0,3.02,,4.09,2.27,,2026-03-20,-1.59,,,,,,,289.5,,264.34,3.02,3.02,-12.87,11.48,,,,,,,,,0.44,,,289.5,41.48,3.91
2026-03-20T08:15:47.863,BLACKBUCK,596.55,,,547.82,694.0,,0.6,85.71,19.0,52.62,transportation,miscellaneous,19.0,3.45,-0.08,0.34,-0.08,0.34,,578.1,4.31,,4.11,7.29,,2026-03-20,0.13,,,,,,,603.0,,558.83,6.41,6.41,-1.44,24.53,,,,,,,,,75.21,,,603.0,49.85,3.9
2026-03-20T08:15:47.863,CGCL,168.39,,,159.68,185.82,,0.92,15.83,18.09,49.73,financials,finance & investments,17.27,7.58,-0.19,-0.02,-0.16,-0.0,,166.2,4.33,,3.69,1.32,,2026-03-20,-1.14,,,,,,,173.39,,159.03,4.33,4.33,-3.36,6.22,,,,,,,,,35.21,,,173.39,43.37,3.71
2026-03-20T08:15:47.863,INDOBORAX,245.0,,,241.35,252.31,,0.38,21.19,17.1,48.87,chemicals,chemicals,16.83,1.28,-0.07,0.07,-0.05,0.09,,244.0,1.64,,1.82,0.41,,2026-03-20,-0.98,,,,,,,248.0,,236.64,1.64,1.64,-1.54,4.45,,,,,,,,,22.46,,,248.0,49.64,1.99
