Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float,High,Lod price,Initial_atr1.5sl,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Grand_total_number2,Lod dist%,Vars,Smavars,Market_cap
2026-04-04T23:30:31.549,PKTEA,804.6,-4.21,,,805.41,802.99,,152.39,-1102.19,,fmcg,tea,,9.89,,-0.11,0.05,,,,2026-04-04,,,,,878.0,799.0,765.2,4.01,-0.07,0.1,9.89,9.89,3.44,0.7,48.91,27.66,2.65,1.77,33.43,249.09,10.65,7.34,1.88,20.25,,,,,
2026-04-04T23:30:31.549,SPLPETRO,732.25,-0.89,,,676.17,844.41,,112.31,51.46,,energy,petrochemicals,,2.97,,-0.18,-0.15,,,,2026-04-04,,,,,736.9,715.65,678.89,11.45,-0.19,-0.14,2.97,2.97,5.44,2.32,94.05,39.87,5.09,2.36,31.57,13769.33,10.6,6.24,2.71,41.64,,,,,
2026-04-04T23:30:31.549,URBANCO,121.8,-1.61,,,112.86,139.68,,-217.5,-248.57,,i.t,miscellaneous,,2.19,,-0.34,NaN,,,,2026-04-04,,,,,122.36,119.74,113.15,10.16,-0.32,NaN,2.19,2.19,5.15,9.24,4.65,6.27,5.34,0.74,31.49,17489.29,2.38,0.77,0.77,32.85,,,,,
2026-04-04T23:30:31.549,ONELIFECAP,15.31,-0.58,,,14.1,17.72,,-2.77,-6.74,,financials,finance & investments,,3.64,,0.05,0.06,,,,2026-04-04,,,,,15.65,15.1,13.99,6.62,0.09,0.06,5.03,5.03,5.98,6.54,0.02,0.92,5.97,0.02,30.09,20.45,4.36,4.3,0.02,22.92,,,,,
2026-04-04T23:30:31.549,CENTRUM,27.63,-3.12,,,25.55,31.79,,-3.1,-6.89,,financials,finance & investments,,5.03,,-0.24,-0.34,,,,2026-04-04,,,,,28.38,27.02,24.17,17.53,-0.23,-0.32,5.03,5.03,10.05,2.26,2.86,2.78,10.75,1.03,29.88,1269.82,4.03,1.37,1.15,21.96,,,,,
2026-04-04T23:30:31.549,ONESOURCE,1404.5,-2.22,,,1399.71,1414.08,,-45.37,793.5,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,4.53,,-0.28,-0.32,,,,2026-04-04,,,,,1438.6,1376.2,1267.77,-0.13,-0.29,-0.31,4.53,4.53,6.96,2.06,62.73,97.75,6.82,0.64,28.05,16093.48,1.38,1.3,0.67,28.95,,,,,
2026-04-04T23:30:31.549,GODAVARIB,312.15,-0.61,,,301.92,332.61,,48.47,70.94,,fmcg,sugar,,2.85,,0.12,-0.05,,,,2026-04-04,,,,,314.5,305.8,285.77,1.01,0.13,-0.04,3.8,3.8,5.69,7.55,30.29,17.76,6.14,1.71,27.69,1597.46,7.45,5.86,1.89,35.75,,,,,
2026-04-04T23:30:31.549,TREL,24.95,0.32,,,23.85,27.15,,14.18,10.31,,transportation,miscellaneous,,3.96,,-0.26,-0.33,,,,2026-04-04,,,,,25.22,24.26,22.87,1.41,-0.26,-0.33,4.65,4.65,5.36,6.58,0.74,1.34,6.25,0.55,26.8,613.01,5.58,3.19,0.57,51.57,,,,,
2026-04-04T23:30:31.549,PIXTRANS,1458.4,-0.25,,,1402.02,1571.16,,14.09,18.18,,fmcg,miscellaneous,,1.94,,-0.07,-0.09,,,,2026-04-04,,,,,1462.2,1434.4,1386.34,2.53,-0.07,-0.09,2.25,2.25,3.02,3.95,36.04,44.06,3.02,0.82,26.37,1987.1,8.7,5.78,0.84,54.47,,,,,
2026-04-04T23:30:31.549,SUDEEPPHRM,615.1,0.18,,,584.17,676.97,,35.84,38.76,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,3.43,,NaN,NaN,,,,2026-04-04,,,,,619.0,598.5,570.12,3.59,NaN,NaN,3.43,3.43,4.87,5.11,1.05,29.94,4.68,0.04,21.72,6947.47,7.19,5.21,0.04,55.45,,,,,
2026-04-04T23:30:31.549,GANDHITUBE,805.7,-0.3,,,754.7,907.7,,12.43,13.8,,metals & mining,steel - medium / small,,3.75,,-0.23,0.06,,,,2026-04-04,,,,,818.5,788.95,751.26,1.09,-0.24,0.06,7.0,7.0,4.43,7.57,5.1,35.66,4.23,0.14,21.07,979.09,6.49,5.46,0.14,46.97,,,,,
2026-04-04T23:30:31.549,AYMSYNTEX,183.21,-2.13,,,169.76,210.12,,183.21,-3664.2,,textiles,textiles - processing,,4.04,,-0.11,-0.24,,,,2026-04-04,,,,,189.0,181.66,166.85,6.91,-0.11,-0.23,4.04,4.04,5.49,8.18,2.26,10.05,5.76,0.23,20.45,1073.26,7.26,6.76,0.23,15.42,,,,,
2026-04-04T23:30:31.549,SIGNPOST,230.23,-0.38,,,220.81,249.08,,16.98,24.57,,miscellaneous,miscellaneous,,6.65,,-0.21,-0.08,,,,2026-04-04,,,,,238.21,223.35,211.1,2.05,-0.2,-0.08,6.65,6.65,5.75,6.0,1.57,13.23,5.6,0.12,19.18,1230.58,7.18,6.38,0.12,51.99,,,,,
2026-04-04T23:30:31.549,BLSE,160.52,-1.49,,,147.78,186.01,,28.87,26.06,,i.t,computers - software - medium / small,,3.83,,-0.2,-0.17,,,,2026-04-04,,,,,162.7,156.7,147.97,14.36,-0.19,-0.15,3.83,3.83,5.4,6.13,4.26,8.66,6.02,0.49,17.83,1458.43,2.79,-1.42,0.51,44.09,,,,,
2026-04-04T23:30:31.549,APEX,376.55,-1.75,,,343.33,442.99,,29.14,35.62,,fmcg,aquaculture,,3.77,,0.53,0.48,,,,2026-04-04,,,,,379.8,366.0,338.27,12.94,0.55,0.5,3.77,3.77,6.6,4.54,13.66,24.86,6.32,0.55,15.98,1176.72,8.47,8.22,0.57,42.44,,,,,
