Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-04-29T12:42:04.307,M&MFIN,,,,,,,,2026-04-29,322.05,3.01,305.47,290.0,293.0,365.63,0.83,11.93,15.03,56.52,financials,finance & investments,25.13,9.92,15.38,-0.01,0.22,295.96,276.88,4.75
2026-04-29T12:42:04.307,HDFCAMC,,,,,,,,2026-04-29,2804.0,1.59,2705.0,2692.9,2767.56,2858.66,0.32,48.21,27.32,63.33,financials,finance & investments,25.29,1.32,-2.47,-0.09,-0.02,2664.07,2563.42,4.66
2026-04-29T12:42:04.307,BANDHANBNK,,,,,,,,2026-04-29,203.01,13.64,182.29,168.8,176.56,242.68,7.12,15.29,23.51,74.79,bank,banks - private sector,20.38,14.98,29.25,0.07,0.18,183.77,169.86,4.55
2026-04-29T12:42:04.307,ELGIEQUIP,,,,,,,,2026-04-29,569.05,2.97,546.79,544.0,551.94,594.71,0.76,47.26,43.18,70.04,industrials,compressors / drilling equipment,28.18,3.1,14.93,0.06,0.08,535.68,516.3,4.36
2026-04-29T12:42:04.307,SOLARINDS,,,,,,,,2026-04-29,15466.0,1.06,15070.44,14998.0,15269.11,15761.34,0.25,78.41,95.37,64.59,aerospace & defence,chemicals,29.39,1.29,9.32,0.03,0.0,14620.4,14092.19,3.94
2026-04-29T12:42:04.307,WAAREEENER,,,,,,,,2026-04-29,3502.9,1.43,3392.76,3235.9,3435.02,3604.72,0.49,23.7,30.35,67.72,industrials,electric equipment,28.28,1.98,1.68,-0.07,0.09,3299.65,3163.31,3.91
2026-04-29T12:42:04.307,ZFCVINDIA,,,,,,,,2026-04-29,14935.0,0.7,14551.04,14741.0,14816.21,15113.19,0.17,50.52,56.54,56.97,auto,auto ancillaries,26.57,0.8,16.62,0.07,0.05,14100.58,13589.77,3.85
2026-04-29T12:42:04.307,INDUSINDBK,,,,,,,,2026-04-29,923.5,4.29,873.18,839.0,856.78,1023.58,0.57,30.26,77.61,64.22,bank,banks - private sector,18.71,7.79,24.7,0.06,0.14,865.31,823.17,3.82
2026-04-29T12:42:04.307,TBOTEK,,,,,,,,2026-04-29,1286.6,2.57,1229.21,1223.4,1260.26,1326.11,0.19,63.95,55.04,60.65,i.t,travel agencies,29.81,2.09,-16.59,-0.25,-0.11,1205.71,1147.44,3.35
2026-04-29T12:42:04.307,COCHINSHIP,,,,,,,,2026-04-29,1737.6,2.48,1679.72,1571.8,1608.43,1931.35,2.27,78.98,61.32,75.16,aerospace & defence,miscellaneous,29.55,8.03,-9.81,-0.12,0.01,1609.62,1547.94,3.2
2026-04-29T12:42:04.307,NEULANDLAB,,,,,,,,2026-04-29,14695.0,1.73,14212.94,14283.0,15192.42,13948.86,0.24,116.18,103.47,57.85,healthcare,pharmaceuticals - indian - bulk drugs,28.25,-3.27,-0.92,-0.14,0.07,13594.36,12876.89,3.15
2026-04-29T12:42:04.307,OFSS,,,,,,,,2026-04-29,9699.0,1.35,9383.5,8261.0,8671.01,11240.98,1.22,25.07,31.53,85.58,i.t,computers - software - large,44.94,11.86,8.87,0.04,0.12,9022.37,8625.9,3.15
2026-04-29T12:42:04.307,NSLNISP,,,,,,,,2026-04-29,42.5,2.46,40.41,40.6,42.38,42.68,0.96,-12.8,-15.08,62.5,metals & mining,steel - large,25.93,0.29,-6.46,-0.18,0.14,39.85,38.06,3.14
2026-04-29T12:42:04.307,LINDEINDIA,,,,,,,,2026-04-29,7348.5,1.66,7078.05,7180.5,7102.26,7717.86,0.44,81.04,104.5,58.52,chemicals,chemicals,13.74,3.47,15.22,0.12,0.14,6958.92,6768.24,3.11
2026-04-29T12:42:04.307,LTFOODS,,,,,,,,2026-04-29,432.85,1.85,415.52,411.6,421.54,449.81,0.12,23.89,22.7,63.31,fmcg,food - processing - indian,22.79,2.68,1.88,-0.04,-0.11,410.8,399.4,3.09
2026-04-29T12:42:04.307,PHOENIXLTD,,,,,,,,2026-04-29,1819.1,3.25,1728.52,1741.5,1811.72,1830.17,0.53,40.32,51.49,63.4,realty,construction,24.83,0.41,16.45,-0.02,0.22,1707.78,1627.09,2.75
2026-04-29T12:42:04.307,CREDITACC,,,,,,,,2026-04-29,1291.6,3.23,1234.21,1215.0,1243.5,1363.76,0.39,20.49,41.21,64.47,financials,finance & investments,21.97,3.87,-8.75,-0.2,-0.01,1214.19,1161.54,2.73
2026-04-29T12:42:04.307,TECHNOE,,,,,,,,2026-04-29,1302.8,3.09,1225.34,1214.05,1243.23,1392.15,0.53,31.78,29.76,68.89,realty,engineering - turnkey services,22.31,4.79,-4.75,-0.1,-0.1,1205.05,1137.44,2.51
2026-04-29T12:42:04.307,MARICO,,,,,,,,2026-04-29,785.95,0.65,763.32,765.65,764.73,817.78,0.19,56.95,58.98,60.97,fmcg,solvent extraction,16.22,2.78,11.8,0.01,0.07,756.36,739.42,2.41
2026-04-29T12:42:04.307,YESBANK,,,,,,,,2026-04-29,20.52,2.75,19.58,19.77,19.89,21.46,0.76,15.09,17.99,63.4,bank,banks - private sector,24.21,3.14,0.0,-0.17,0.06,19.67,19.07,2.3
2026-04-29T12:42:04.307,PVRINOX,,,,,,,,2026-04-29,1078.0,2.5,1031.99,989.65,969.88,1240.18,0.42,27.64,459.28,72.76,media,entertainment / electronic media software,19.29,11.15,-2.79,-0.16,-0.03,1016.74,971.4,2.17
