Timestamp,Symbol,Cmp,%ch7,Lch7,Sl,Target,7d_high,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Bollinger bandwidth,Scan_Date,%ch5,Lch5,5d_high,R_vol,Column26,High,Lod price,%ch,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Max2,W rsi,Adr p - adr%,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-06-09T07:41:54.969,TRITURBINE,663.6,,,702.62,585.57,,51.68,60.33,,industrials,electric equipment,,-2.49,0.14,0.19,0.15,0.24,,,4.25,,5.49,1.41,,2026-06-09,,,,,,682.2,654.4,-3.39,613.37,4.25,4.25,93.07,36.44,5.9,5.9,2.55,11.96,21095.51,6.53,6.19,2.97,25.25,140388205,317894979,,,,,,,,,
2026-06-09T07:41:54.969,NEULANDLAB,16964.0,,,16710.93,17470.14,,25.59,59.8,,healthcare,pharmaceuticals - indian - bulk drugs,,-0.06,-0.08,0.03,-0.09,0.03,,,3.82,,3.36,3.43,,2026-06-09,,,,,,17028.0,16401.0,0.91,16034.27,3.82,3.82,1577.1,569.48,4.01,4.01,2.77,54.13,21764.62,7.0,6.57,3.05,98.86,8642905,12829889,,,,,,,,,
2026-06-09T07:41:54.969,DIACABS,198.24,,,194.88,204.95,,43.1,66.08,,industrials,cables - power,,-1.68,0.28,0.27,0.29,0.3,,,8.09,,6.36,5.65,,2026-06-09,,,,,,212.4,196.5,-2.63,181.55,10.84,10.84,33.63,12.61,6.27,6.27,2.67,147.9,10446.67,7.19,6.93,3.21,13.8,84197110,526971060,,,,,,,,,
2026-06-09T07:41:54.969,CGPOWER,903.4,,,898.69,912.82,,97.35,117.17,,industrials,electric equipment,,4.94,0.26,0.11,0.29,0.16,,,4.89,,3.59,0.94,,2026-06-09,,,,,,938.8,895.0,-3.67,858.45,4.89,4.89,96.34,32.45,3.41,3.41,2.97,106.06,142278.39,7.25,6.44,3.32,25.89,687256288,1574921249,,,,,,,,,
2026-06-09T07:41:54.969,SPARC,203.6,,,214.5,181.79,,0.94,4.25,,healthcare,miscellaneous,,-0.31,0.23,0.37,0.28,0.43,,,6.5,,7.28,1.24,,2026-06-09,,,,,,214.17,201.1,-4.33,183.43,6.5,6.5,42.09,14.82,7.71,7.71,2.84,31.37,6607.26,7.31,6.21,3.58,16.87,111406493,324521588,,,,,,,,,
2026-06-09T07:41:54.969,HSCL,667.2,,,595.04,811.53,,41.91,44.24,,chemicals,chemicals,,7.21,0.33,0.37,0.39,0.41,,,9.21,,5.81,10.83,,2026-06-09,,,,,,692.15,633.8,-2.61,616.98,10.89,10.89,114.89,38.75,5.82,5.82,2.96,264.89,33663.02,8.03,6.82,3.58,86.18,239682297,504541599,,,,,,,,,
2026-06-09T07:41:54.969,AZAD,2175.8,,,1988.02,2551.36,,97.66,106.03,,aerospace & defence,engineering,,12.24,0.23,0.28,0.22,0.3,,,5.29,,4.67,4.54,,2026-06-09,,,,,,2229.0,2117.0,-1.44,2024.82,5.29,5.29,233.79,101.5,5.41,5.41,2.3,81.95,14051.7,8.05,6.2,2.58,57.93,28517503,64581743,,,,,,,,,
2026-06-09T07:41:54.969,WOCKPHARMA,1892.9,,,1909.12,1860.46,,46.26,144.28,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,3.95,0.31,0.2,0.24,0.22,,,5.82,,7.89,1.99,,2026-06-09,,,,,,1964.0,1856.0,-1.46,1717.9,5.82,5.82,369.45,149.43,6.19,6.19,2.47,108.79,30758.14,9.3,6.09,3.07,24.69,82733321,162492169,,,,,,,,,
2026-06-08T21:45:49.0,IIFL,491.85,,,479.63,516.29,,8.91,13.23,,financials,finance & investments,,8.94,-0.2,0.06,-0.18,0.11,,,4.64,,4.6,0.38,,2026-06-08,,,,,,512.75,490.0,-4.85,460.38,4.64,4.64,31.93,22.63,4.27,4.27,1.41,49.52,21983.22,0.29,-0.25,1.51,8.17,319614908,425289575,,,,,,,,,
2026-06-08T21:45:49.0,GMRAIRPORT,100.32,,,96.48,108.0,,86.48,600.18,,miscellaneous,miscellaneous,,6.62,-0.1,0.06,-0.11,0.08,,,3.17,,3.54,3.15,,2026-06-08,,,,,,103.07,99.9,-1.68,95.39,3.17,3.17,4.58,3.55,3.2,3.2,1.29,232.13,107733.23,1.77,0.6,1.35,11.82,3555596046,10558975952,,,,,,,,,
2026-06-08T21:45:49.0,ANANTRAJ,537.3,,,520.04,571.83,,32.14,35.61,,realty,construction,,12.47,-0.08,-0.11,-0.06,-0.06,,,4.99,,5.12,1.09,,2026-06-08,,,,,,558.0,531.5,-5.75,500.7,4.99,4.99,37.14,27.5,4.39,4.39,1.35,116.41,20514.78,2.35,1.02,1.45,21.09,153279607,359876930,,,,,,,,,
2026-06-08T21:45:49.0,CHENNPETRO,1191.3,,,1076.85,1420.2,,3.12,5.67,,energy,refineries,,9.59,0.18,0.55,0.15,0.54,,,5.48,,4.28,5.28,,2026-06-08,,,,,,1224.9,1161.3,0.84,1118.56,8.24,8.24,149.88,51.0,3.93,3.93,2.94,71.01,17592.39,2.87,2.66,3.36,58.83,48713300,148911400,,,,,,,,,
2026-06-08T21:45:49.0,RBLBANK,344.95,,,339.87,355.1,,21.78,24.5,,bank,banks - private sector,,3.3,0.07,0.23,0.06,0.25,,,2.74,,3.06,0.48,,2026-06-08,,,,,,352.7,343.3,-1.82,328.8,2.74,2.74,19.07,10.57,3.08,3.08,1.8,51.06,21717.34,3.06,2.67,1.91,15.61,618111404,618111404,,,,,,,,,
2026-06-08T21:45:49.0,ENGINERSIN,239.37,,,219.65,278.81,,17.25,19.33,,realty,engineering - turnkey services,,7.15,0.09,0.12,0.1,0.11,,,5.04,,4.34,6.38,,2026-06-08,,,,,,243.85,232.16,0.67,223.6,5.04,5.04,8.65,10.39,4.56,4.56,0.83,90.92,13364.24,3.47,3.25,0.87,69.42,273583789,562042373,,,,,,,,,
2026-06-08T21:45:49.0,AMBER,7750.0,,,7135.79,8978.43,,50.93,151.62,,consumer discretionary,air-conditioners,,6.68,0.06,-0.09,0.02,-0.08,,,2.56,,3.77,3.88,,2026-06-08,,,,,,7799.5,7605.0,-0.92,7277.47,2.77,2.77,195.32,291.97,4.43,4.43,0.67,60.18,27526.92,3.61,2.2,0.69,49.66,21758430,35191667,,,,,,,,,
2026-06-08T21:45:49.0,MOTHERSON,139.01,,,141.85,133.33,,24.47,36.81,,auto,auto ancillaries,,2.35,0.09,0.23,0.13,0.28,,,3.49,,3.79,0.71,,2026-06-08,,,,,,142.85,138.03,-3.17,131.32,3.49,3.49,12.89,5.27,3.85,3.85,2.45,51.57,151519.58,4.19,2.64,2.7,18.61,5425228487,10554442601,,,,,,,,,
2026-06-08T21:45:49.0,KEI,5148.0,,,5218.67,5006.66,,43.28,55.52,,industrials,cables - power,,1.47,0.13,0.2,0.17,0.25,,,3.56,,3.33,0.8,,2026-06-08,,,,,,5289.0,5107.0,-3.51,4883.98,3.56,3.56,305.57,171.35,3.25,3.25,1.78,43.12,51007.7,4.21,3.74,1.9,23.93,62139603,95600595,,,,,,,,,
2026-06-08T21:45:49.0,ITDC,599.7,,,533.38,732.34,,45.43,69.71,,services,hotels,,17.94,-0.02,-0.08,0.08,0.03,,,10.27,,6.71,10.32,,2026-06-08,,,,,,652.0,591.25,-10.49,553.03,10.27,10.27,54.07,40.24,4.61,4.61,1.34,102.59,5746.12,4.29,0.94,1.48,21.0,11127719,85769400,,,,,,,,,
2026-06-08T21:45:49.0,TITAGARH,838.15,,,805.71,903.03,,52.78,66.61,,industrials,engineering,,5.66,-0.02,-0.14,-0.04,-0.14,,,5.55,,4.29,2.16,,2026-06-08,,,,,,866.0,820.45,0.03,787.51,5.55,5.55,86.61,35.93,4.2,4.2,2.41,71.74,11284.32,4.79,3.08,2.69,49.26,80186907,134673768,,,,,,,,,
2026-06-08T21:45:49.0,CUMMINSIND,5610.5,,,5644.56,5542.38,,59.86,67.89,,industrials,engines,,3.1,0.16,0.32,0.17,0.37,,,3.31,,3.41,0.97,,2026-06-08,,,,,,5740.5,5556.5,-3.0,5349.73,3.31,3.31,404.22,191.25,3.23,3.23,2.11,70.24,160332.48,5.23,4.99,2.28,28.24,135828000,277200000,,,,,,,,,
2026-06-08T21:45:49.0,CRAFTSMAN,8976.0,,,8837.56,9252.89,,43.28,51.58,,auto,auto ancillaries,,2.92,0.18,0.28,0.18,0.3,,,3.45,,3.96,1.5,,2026-06-08,,,,,,9178.0,8871.5,-0.98,8464.87,3.45,3.45,1007.33,355.84,3.95,3.95,2.83,33.34,21625.09,5.83,4.8,3.19,29.37,12237570,23855583,,,,,,,,,
2026-06-08T21:45:49.0,IFCI,73.8,,,70.55,80.31,,369.0,118.81,,financials,finance - term-lending institutions,,17.55,0.37,0.2,0.45,0.3,,,7.93,,6.2,0.75,,2026-06-08,,,,,,79.06,73.25,-7.29,68.36,7.93,7.93,12.58,4.58,5.31,5.31,2.75,143.83,21446.74,5.88,3.91,3.32,12.02,739037235,2694314331,,,,,,,,,
2026-06-08T21:45:49.0,EXIDEIND,385.9,,,380.95,395.8,,38.13,39.76,,auto,auto ancillaries,,7.34,-0.07,-0.12,-0.02,-0.09,,,2.58,,3.6,0.47,,2026-06-08,,,,,,394.0,384.1,-3.42,366.39,2.58,2.58,41.52,13.9,3.17,3.17,2.99,48.99,33961.75,6.07,4.12,3.35,12.95,459045334,850000000,,,,,,,,,
2026-06-08T21:45:49.0,TATACOMM,1905.8,,,1978.51,1760.38,,51.56,56.12,,telecom-service,telecommunications - service provider,,0.71,-0.05,0.09,-0.03,0.13,,,6.34,,4.67,2.59,,2026-06-08,,,,,,1975.5,1857.7,-3.39,1787.73,6.34,6.34,274.45,89.01,4.86,4.86,3.08,69.74,56221.95,6.47,4.82,3.6,54.04,117239507,285000000,,,,,,,,,
2026-06-08T21:45:49.0,TRITURBINE,663.6,,,702.62,585.57,,51.68,62.45,,industrials,electric equipment,,-2.49,0.14,0.19,0.15,0.24,,,4.25,,5.49,1.41,,2026-06-08,,,,,,682.2,654.4,-3.39,613.37,4.25,4.25,93.07,36.44,5.9,5.9,2.55,11.96,21836.21,6.53,6.19,2.97,25.25,140388205,317894979,,,,,,,,,
2026-06-08T21:45:49.0,NEULANDLAB,16964.0,,,16710.93,17470.14,,25.59,59.26,,healthcare,pharmaceuticals - indian - bulk drugs,,-0.06,-0.08,0.03,-0.09,0.03,,,3.82,,3.36,3.43,,2026-06-08,,,,,,17028.0,16401.0,0.91,16034.27,3.82,3.82,1577.1,569.48,4.01,4.01,2.77,54.13,21568.33,7.0,6.57,3.05,98.86,8642905,12829889,,,,,,,,,
2026-06-08T21:45:49.0,DIACABS,198.24,,,194.88,204.95,,43.1,67.87,,industrials,cables - power,,-1.68,0.28,0.27,0.29,0.3,,,8.09,,6.36,5.65,,2026-06-08,,,,,,212.4,196.5,-2.63,181.55,10.84,10.84,33.63,12.61,6.27,6.27,2.67,147.9,10729.13,7.19,6.93,3.21,13.8,84197110,526971060,,,,,,,,,
2026-06-08T21:45:49.0,CGPOWER,903.4,,,898.69,912.82,,97.35,121.64,,industrials,electric equipment,,4.94,0.26,0.11,0.29,0.16,,,4.89,,3.59,0.94,,2026-06-08,,,,,,938.8,895.0,-3.67,858.45,4.89,4.89,96.34,32.45,3.41,3.41,2.97,106.06,147703.99,7.25,6.44,3.32,25.89,687256288,1574921249,,,,,,,,,
2026-06-08T21:45:49.0,SPARC,203.6,,,214.5,181.79,,0.94,4.45,,healthcare,miscellaneous,,-0.31,0.23,0.37,0.28,0.43,,,6.5,,7.28,1.24,,2026-06-08,,,,,,214.17,201.1,-4.33,183.43,6.5,6.5,42.09,14.82,7.71,7.71,2.84,31.37,6906.47,7.31,6.21,3.58,16.87,111406493,324521588,,,,,,,,,
2026-06-08T21:45:49.0,HSCL,667.2,,,595.04,811.53,,41.91,45.43,,chemicals,chemicals,,7.21,0.33,0.37,0.39,0.41,,,9.21,,5.81,10.83,,2026-06-08,,,,,,692.15,633.8,-2.61,616.98,10.89,10.89,114.89,38.75,5.82,5.82,2.96,264.89,34563.62,8.03,6.82,3.58,86.18,239682297,504541599,,,,,,,,,
2026-06-08T21:45:49.0,AZAD,2175.8,,,1988.02,2551.36,,97.66,107.59,,aerospace & defence,engineering,,12.24,0.23,0.28,0.22,0.3,,,5.29,,4.67,4.54,,2026-06-08,,,,,,2229.0,2117.0,-1.44,2024.82,5.29,5.29,233.79,101.5,5.41,5.41,2.3,81.95,14257.71,8.05,6.2,2.58,57.93,28517503,64581743,,,,,,,,,
2026-06-08T21:45:49.0,WOCKPHARMA,1892.9,,,1909.12,1860.46,,46.26,146.41,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,3.95,0.31,0.2,0.24,0.22,,,5.82,,7.89,1.99,,2026-06-08,,,,,,1964.0,1856.0,-1.46,1717.9,5.82,5.82,369.45,149.43,6.19,6.19,2.47,108.79,31213.12,9.3,6.09,3.07,24.69,82733321,162492169,,,,,,,,,
2026-04-27T18:42:22.498,PAYTM,1132.05,,,1145.52,1105.1,,80.4,-424.94,,i.t,miscellaneous,,1.22,-0.19,0.03,-0.18,0.04,,,8.91,,3.59,7.7,,2026-04-27,,,,,,1144.75,1051.1,-1.33,1069.31,8.91,8.91,42.35,40.66,3.67,3.67,1.04,724.54,73435.64,0.96,-0.16,1.08,199.09,640045681,640045681,,,,,,,,,
2026-04-27T18:42:22.498,MANAPPURAM,288.2,,,275.76,313.09,,25.55,63.46,,financials,finance & investments,,6.42,-0.05,0.07,-0.06,0.07,,,2.16,,3.18,1.07,,2026-04-27,,,,,,292.95,286.75,-0.42,273.8,2.74,2.74,12.25,9.17,3.16,3.16,1.34,37.66,27184.39,1.01,-0.04,1.4,15.82,640935088,939336102,,,,,,,,,
2026-04-27T18:42:22.498,MUTHOOTFIN,3493.8,,,3542.19,3397.03,,12.51,16.09,,financials,finance & investments,,-1.91,0.02,0.28,0.0,0.28,,,1.76,,2.97,1.47,,2026-04-27,,,,,,3542.0,3480.7,0.01,3317.84,2.87,2.87,61.06,103.75,3.0,3.0,0.59,45.22,140253.01,1.14,1.08,0.6,12.63,107004604,401468476,,,,,,,,,
2026-04-27T18:42:22.498,LTF,287.79,,,285.04,293.3,,22.34,24.33,,financials,finance & investments,,3.28,-0.01,0.39,-0.01,0.4,,,4.89,,3.36,0.34,,2026-04-27,,,,,,300.83,286.81,-0.78,272.71,4.89,4.89,11.62,9.68,3.32,3.32,1.2,213.65,72639.72,1.23,1.01,1.25,10.12,851855891,2504386016,,,,,,,,,
2026-04-27T18:42:22.498,INDUSINDBK,900.15,,,836.78,1026.89,,29.49,74.32,,bank,banks - private sector,,2.29,0.1,0.08,0.02,0.02,,,4.43,,3.14,7.29,,2026-04-27,,,,,,903.5,865.2,6.16,857.88,7.69,7.69,33.37,28.26,3.02,3.02,1.18,300.1,66064.3,1.26,-0.33,1.23,123.66,661590082,779106092,,,,,,,,,
2026-04-27T18:42:22.498,ABCAPITAL,342.55,,,341.48,344.68,,23.66,25.4,,financials,finance & investments,,0.95,0.03,0.19,0.01,0.19,,,3.25,,3.19,1.36,,2026-04-27,,,,,,348.95,337.95,0.57,324.83,3.25,3.25,11.62,10.93,3.3,3.3,1.06,35.63,89223.78,1.28,0.78,1.1,42.1,824806142,2619606094,,,,,,,,,
2026-04-27T18:42:22.498,BOSCHLTD,37225.0,,,38312.12,35050.76,,51.54,39.25,,auto,auto ancillaries,,-3.58,-0.11,-0.07,-0.14,-0.08,,,1.99,,2.65,2.56,,2026-04-27,,,,,,37460.0,36730.0,1.46,35641.06,3.21,3.21,3072.1,985.1,3.3,3.3,3.12,84.65,108212.17,2.19,0.6,3.4,50.25,8688416,29493640,,,,,,,,,
2026-04-27T18:42:22.498,VOLTAS,1515.0,,,1391.15,1762.7,,147.37,96.76,,consumer discretionary,air-conditioners,,6.58,-0.03,0.12,-0.07,0.08,,,3.72,,3.46,5.97,,2026-04-27,,,,,,1529.9,1475.0,3.48,1433.99,6.84,6.84,90.85,52.48,3.84,3.84,1.73,156.27,48441.53,2.61,2.31,1.84,76.22,230631260,330884740,,,,,,,,,
2026-04-27T18:42:22.498,HINDZINC,628.0,,,585.99,712.02,,13.18,17.98,,metals & mining,mining / minerals / metals,,0.13,0.19,0.43,0.12,0.34,,,6.55,,3.58,9.64,,2026-04-27,,,,,,633.3,594.35,6.71,595.58,10.56,10.56,56.86,22.49,3.11,3.11,2.53,318.89,248660.02,2.95,-0.01,2.78,149.64,1660047647,4225319000,,,,,,,,,
2026-04-27T18:42:22.498,HBLENGINE,809.6,,,789.67,849.47,,25.46,27.79,,auto,auto ancillaries,,2.84,-0.2,0.32,-0.21,0.3,,,2.32,,3.66,2.8,,2026-04-27,,,,,,820.6,802.0,1.41,763.43,4.2,4.2,98.66,29.6,4.04,4.04,3.33,62.45,22129.86,2.99,1.21,3.8,25.68,113342637,277194946,,,,,,,,,
2026-04-27T18:42:22.498,AUBANK,1043.0,,,1016.35,1096.31,,29.17,34.34,,bank,banks - private sector,,6.45,0.12,0.36,0.12,0.39,,,3.1,,2.98,1.46,,2026-04-27,,,,,,1059.9,1028.0,-2.13,995.08,3.1,3.1,85.91,31.08,3.24,3.24,2.76,60.25,79739.09,3.34,1.95,3.01,48.26,577968709,748267121,,,,,,,,,
2026-04-27T18:42:22.498,TATAINVEST,713.45,,,710.03,720.29,,141.56,20.35,,financials,finance & investments,,1.12,-0.22,-0.0,-0.22,-0.01,,,1.92,,3.92,2.5,,2026-04-27,,,,,,719.0,705.45,1.32,671.52,3.3,3.3,67.77,28.0,4.4,4.4,2.42,26.09,35626.68,3.8,2.85,2.67,28.57,134663490,505952960,,,,,,,,,
2026-04-27T18:42:22.498,SHAILY,2422.6,,,1878.51,3510.78,,74.5,72.66,,plastic products,plastics products,,18.92,-0.09,0.48,-0.06,0.53,,,5.69,,6.97,26.05,,2026-04-27,,,,,,2477.4,2344.0,-3.22,2207.65,15.38,15.38,367.08,168.75,6.95,6.95,2.18,158.3,11503.02,3.85,3.26,2.56,46.58,26012493,45955093,,,,,,,,,
2026-04-27T18:42:22.498,DRREDDY,1334.5,,,1210.13,1583.24,,22.96,19.7,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,9.03,-0.04,0.07,-0.06,0.06,,,3.13,,3.3,9.61,,2026-04-27,,,,,,1350.0,1309.0,1.32,1276.77,4.41,4.41,63.57,43.98,3.17,3.17,1.45,89.38,109932.67,3.93,3.92,1.52,57.98,612351330,834656970,,,,,,,,,
2026-04-27T18:42:22.498,GMDCLTD,698.55,,,682.91,729.82,,41.78,21.54,,metals & mining,mining / minerals / metals,,-2.24,0.1,0.63,0.05,0.57,,,4.59,,4.94,6.81,,2026-04-27,,,,,,703.9,673.0,4.28,651.14,7.63,7.63,108.56,34.48,4.87,4.87,3.15,88.53,21301.23,4.88,4.84,3.73,74.11,82680000,318000000,,,,,,,,,
2026-04-27T18:42:22.498,FORTIS,953.8,,,892.08,1077.23,,92.78,73.06,,healthcare,healthcare,,6.36,-0.15,0.04,-0.19,0.02,,,2.46,,2.7,4.43,,2026-04-27,,,,,,958.0,935.0,2.64,913.57,4.11,4.11,76.55,25.77,3.11,3.11,2.97,102.97,70158.26,4.99,3.1,3.23,72.96,519662253,754958148,,,,,,,,,
2026-04-27T18:42:22.498,ZYDUSWELL,492.75,,,506.7,464.85,,-98.55,11.11,,fmcg,food - processing - indian,,-4.99,-0.06,0.23,-0.09,0.23,,,4.06,,4.82,3.28,,2026-04-27,,,,,,496.45,477.1,0.39,457.07,4.06,4.06,57.96,23.76,5.87,5.87,2.44,18.61,15616.75,5.14,4.53,2.76,65.87,96606235,318157280,,,,,,,,,
2026-04-27T18:42:22.498,GRAPHITE,735.8,,,698.91,809.58,,52.56,42.93,,industrials,electrodes - graphites,,6.2,0.22,0.34,0.19,0.32,,,3.02,,4.11,2.61,,2026-04-27,,,,,,750.0,728.0,1.71,689.41,4.6,4.6,74.02,30.26,4.67,4.67,2.45,60.14,14133.47,5.54,4.27,2.72,25.77,67715949,195375594,,,,,,,,,
2026-04-27T18:42:22.498,NLCINDIA,313.85,,,292.7,356.15,,15.03,15.05,,power & utilities,power generation and supply,,1.96,0.09,0.3,0.04,0.24,,,6.53,,4.33,7.06,,2026-04-27,,,,,,322.0,302.25,4.93,295.4,9.84,9.84,45.29,13.59,4.1,4.1,3.33,428.18,41474.3,6.11,4.86,3.9,85.38,385480047,1386636609,,,,,,,,,
2026-04-27T18:42:22.498,MCX,2830.0,,,2805.03,2879.94,,9.0,15.02,,financials,miscellaneous,,-0.28,0.45,0.73,0.36,0.7,,,2.19,,2.92,2.69,,2026-04-27,,,,,,2834.5,2773.8,2.5,2689.54,2.85,2.85,287.14,82.62,3.15,3.15,3.48,47.83,70400.7,6.5,5.79,3.87,68.02,254991845,254991845,,,,,,,,,
2026-04-27T18:42:22.498,NETWEB,3919.7,,,3729.26,4300.59,,75.73,121.65,,i.t,computers - hardware,,4.86,-0.03,0.77,-0.07,0.73,,,3.86,,4.83,4.25,,2026-04-27,,,,,,4029.8,3880.0,2.48,3656.94,7.18,7.18,516.35,189.23,4.24,4.24,2.73,58.38,21778.67,7.81,5.49,3.14,20.98,18799145,56940687,,,,,,,,,
2026-04-27T18:42:22.498,GLENMARK,2325.1,,,2220.34,2534.63,,40.68,60.93,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,4.53,0.18,0.09,0.14,0.08,,,2.14,,2.95,5.11,,2026-04-27,,,,,,2339.9,2290.9,1.11,2221.62,2.48,2.48,184.7,68.53,3.26,3.26,2.7,78.13,64892.08,8.17,6.73,2.93,49.9,150548127,282200809,,,,,,,,,
2026-04-27T18:42:22.498,TIINDIA,2994.4,,,2871.15,3240.89,,87.35,96.04,,industrials,steel - large,,4.14,-0.13,-0.02,-0.15,-0.02,,,2.17,,3.94,3.36,,2026-04-27,,,,,,3013.9,2950.0,0.87,2829.3,4.03,4.03,349.41,118.03,3.85,3.85,2.96,49.16,57460.04,8.97,7.52,3.35,37.62,108303602,193552869,,,,,,,,,
2026-04-27T18:42:22.498,DATAPATTNS,3960.1,,,3579.76,4720.78,,95.01,92.38,,aerospace & defence,electronics - components,,14.39,0.3,0.49,0.33,0.54,,,5.79,,5.8,4.64,,2026-04-27,,,,,,4168.0,3940.0,-2.88,3663.15,7.76,7.76,710.14,229.55,5.52,5.52,3.09,127.97,22828.58,9.3,8.41,3.77,8.76,32241586,55983969,,,,,,,,,
2026-04-20T15:44:34.125,PAYTM,1162.0,,,1081.32,1323.37,,82.53,-430.24,,i.t,miscellaneous,,9.28,-0.16,0.03,-0.17,0.03,,,2.48,,3.46,3.36,,2026-04-20,,,,,,1181.0,1152.4,0.03,1097.32,3.13,3.13,67.97,40.21,3.89,3.89,1.69,54.37,74350.91,0.45,-0.31,1.8,23.87,640045681,640045681,,,,,,,,,
2026-04-20T15:44:34.125,BOSCHLTD,37795.0,,,35658.78,42067.43,,52.32,40.13,,auto,auto ancillaries,,9.32,-0.1,-0.1,-0.11,-0.1,,,2.61,,3.0,2.29,,2026-04-20,,,,,,38195.0,37225.0,0.77,36092.8,2.67,2.67,3733.7,1132.98,3.43,3.43,3.3,100.43,110615.9,0.65,-0.12,3.66,50.31,8688416,29493640,,,,,,,,,
2026-04-20T15:44:34.125,VBL,466.9,,,421.18,558.35,,157.74,52.83,,fmcg,food - processing - indian,,12.56,-0.07,-0.14,-0.03,-0.12,,,2.72,,3.44,4.69,,2026-04-20,,,,,,476.95,464.3,-1.48,444.58,5.22,5.22,34.01,16.06,3.2,3.2,2.12,95.06,160272.45,0.88,-1.17,2.28,16.19,1371768288,3381988769,,,,,,,,,
2026-04-20T15:44:34.125,ABCAPITAL,340.95,,,322.27,378.32,,23.55,25.38,,financials,finance & investments,,6.83,0.05,0.28,0.03,0.28,,,2.84,,3.65,1.87,,2026-04-20,,,,,,345.3,335.75,0.16,321.89,3.17,3.17,9.85,12.46,3.56,3.56,0.79,57.05,89171.39,1.16,0.87,0.81,41.73,824806142,2619606094,,,,,,,,,
2026-04-20T15:44:34.125,MUTHOOTFIN,3528.0,,,3411.74,3760.52,,12.63,16.45,,financials,finance & investments,,4.94,-0.01,0.31,0.0,0.32,,,2.27,,3.31,0.86,,2026-04-20,,,,,,3588.0,3508.4,-1.21,3338.96,2.57,2.57,82.07,116.85,3.27,3.27,0.7,38.6,143376.44,1.46,1.41,0.72,16.77,107004604,401468476,,,,,,,,,
2026-04-20T15:44:34.125,LTF,289.7,,,263.77,341.55,,24.55,25.52,,financials,finance & investments,,8.9,-0.01,0.38,-0.03,0.37,,,3.62,,3.72,4.41,,2026-04-20,,,,,,293.97,283.71,0.89,273.71,5.85,5.85,13.91,10.78,3.57,3.57,1.29,64.97,71860.45,1.72,0.74,1.35,55.54,850097501,2502627626,,,,,,,,,
2026-04-20T15:44:34.125,VOLTAS,1434.6,,,1264.5,1774.8,,139.55,95.18,,consumer discretionary,air-conditioners,,14.3,-0.07,0.04,-0.07,0.05,,,3.26,,3.93,3.42,,2026-04-20,,,,,,1476.5,1429.9,-0.38,1350.37,5.96,5.96,14.77,56.36,4.28,4.28,0.26,157.08,47650.71,2.97,2.22,0.27,8.34,230631260,330884740,,,,,,,,,
2026-04-20T15:44:34.125,ADANIPORTS,1572.1,,,1443.12,1830.05,,27.99,27.26,,transportation,miscellaneous,,11.44,-0.02,0.11,-0.01,0.11,,,2.2,,3.01,4.11,,2026-04-20,,,,,,1600.5,1566.1,-0.08,1499.49,3.31,3.31,105.01,47.28,3.02,3.02,2.22,94.13,362504.92,3.16,2.57,2.38,12.69,736762860,2303959098,,,,,,,,,
2026-04-20T15:44:34.125,FORTIS,890.5,,,825.61,1020.27,,86.62,69.98,,healthcare,healthcare,,7.88,-0.25,0.0,-0.25,0.01,,,1.84,,3.04,3.43,,2026-04-20,,,,,,898.8,882.6,0.03,849.3,3.67,3.67,19.71,27.08,3.26,3.26,0.73,79.5,67206.37,3.34,2.56,0.74,29.17,519662253,754958148,,,,,,,,,
2026-04-20T15:44:34.125,NYKAA,263.75,,,252.44,286.38,,299.72,550.33,,i.t,trading,,6.4,-0.08,0.22,-0.06,0.25,,,3.32,,3.03,1.23,,2026-04-20,,,,,,272.5,263.74,-2.19,251.56,4.01,4.01,7.06,8.0,3.05,3.05,0.88,46.14,77190.82,4.03,3.59,0.91,0.13,1371131614,2862523756,,,,,,,,,
2026-04-20T15:44:34.125,GRAPHITE,712.0,,,632.02,871.96,,50.86,40.31,,industrials,electrodes - graphites,,9.93,0.18,0.2,0.11,0.15,,,12.72,,4.91,7.72,,2026-04-20,,,,,,760.0,674.25,4.83,663.08,12.72,12.72,60.87,34.94,4.84,4.84,1.74,587.47,13269.91,4.54,4.04,1.9,108.04,67715949,195375594,,,,,,,,,
2026-04-20T15:44:34.125,HEG,627.5,,,573.34,735.81,,14.63,32.03,,industrials,electrodes - graphites,,14.22,0.11,0.06,0.13,0.07,,,9.62,,5.0,6.36,,2026-04-20,,,,,,678.0,618.5,-0.87,585.37,9.62,9.62,83.49,31.37,4.93,4.93,2.66,281.24,12215.48,4.75,3.21,3.07,28.69,84368660,192977530,,,,,,,,,
