Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,Scan_Date,Low,Max2,R_vol,Rsi,W rsi,Adx,Lod dist,Adr p - adr%,Custom_indicator_69505,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-03-10T15:32:23.83,DRREDDY,,,1316.9,2.32,,1296.76,1347.12,22.66,19.25,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.07,-0.04,,,,,1.55,,,,,,,,,,,,2026-03-10,,,1.43,60.13,,20.56,,,,1262.24,1272.1,8.75,1247.04,1207.35,3.56
2026-03-10T15:32:23.83,SUNPHARMA,,,1814.7,0.4,,1766.72,1886.67,32.41,39.72,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.05,0.05,,,,,2.72,,,,,,,,,,,,2026-03-10,,,1.23,68.81,,27.64,,,,1767.23,1721.0,14.37,1744.78,1702.73,3.33
2026-03-10T15:32:23.83,SIEMENS,,,3295.3,2.06,,3250.61,3362.34,105.62,64.99,industrials,electric equipment,,-0.03,0.01,,,,,1.37,,,,,,,,,,,,2026-03-10,,,0.96,54.97,,14.76,,,,3181.47,3130.0,8.71,3050.15,2903.98,3.27
2026-03-10T15:32:23.83,DIVISLAB,,,6384.5,0.86,,6316.0,6487.25,72.62,67.79,healthcare,pharmaceuticals - indian - bulk drugs,,-0.03,-0.07,,,,,1.08,,,,,,,,,,,,2026-03-10,,,0.74,55.6,,28.57,,,,6226.92,6173.5,7.95,6095.3,5972.9,3.0
2026-03-10T15:32:23.83,TATAPOWER,,,381.6,2.33,,372.54,395.19,39.59,31.44,power & utilities,power generation and supply,,-0.09,-0.09,,,,,2.43,,,,,,,,,,,,2026-03-10,,,1.84,56.23,,13.63,,,,368.38,362.1,0.79,360.31,346.89,2.08
2026-03-10T15:32:23.83,MAZDOCK,,,2496.9,4.6,,2207.94,2930.34,28.62,40.01,aerospace & defence,miscellaneous,,-0.17,-0.23,,,,,13.09,,,,,,,,,,,,2026-03-10,,,2.39,59.15,,18.16,,,,2313.78,2158.0,-5.27,2241.25,2050.61,2.08
2026-03-10T15:32:23.83,BALRAMCHIN,,,506.0,2.72,,473.86,554.2,22.51,22.2,fmcg,sugar,,-0.11,-0.17,,,,,6.78,,,,,,,,,,,,2026-03-10,,,2.45,67.91,,40.88,,,,468.64,446.05,-7.15,459.47,427.07,2.03
2026-03-10T15:32:23.83,AKUMS,,,501.3,4.52,,478.18,535.98,28.94,23.08,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.02,-0.17,,,,,4.84,,,,,,,,,,,,2026-03-10,,,1.27,63.64,,23.27,,,,470.01,457.1,4.37,464.09,437.39,2.0
2026-03-10T15:32:23.83,THERMAX,,,3162.4,3.19,,3101.35,3253.97,43.63,50.62,industrials,electric equipment,,-0.14,-0.12,,,,,1.97,,,,,,,,,,,,2026-03-10,,,0.75,57.55,,13.55,,,,3023.2,2966.8,-3.36,2911.02,2770.09,-0.66
2026-03-10T15:32:23.83,MANKIND,,,2238.9,3.49,,2162.99,2352.76,56.54,50.19,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.21,-0.06,,,,,3.51,,,,,,,,,,,,2026-03-10,,,2.28,59.27,,21.08,,,,2125.82,2108.3,-9.24,2104.27,2010.1,-1.05
2026-03-10T15:32:23.83,RKFORGE,,,561.75,1.58,,543.57,589.02,187.25,46.43,industrials,castings & forgings,,-0.12,-0.2,,,,,3.35,,,,,,,,,,,,2026-03-10,,,0.6,55.35,,14.32,,,,541.5,540.55,-3.93,526.31,501.37,-2.99
2026-03-10T15:32:23.83,TEJASNET,,,468.7,10.0,,419.73,542.16,-10.57,-9.79,telecom,telecommunications - equipment,,-0.27,-0.37,,,,,11.67,,,,,,,,,,,,2026-03-10,,,2.0,64.12,,30.62,,,,429.19,418.55,-15.63,380.19,313.8,-8.56
2026-03-10T15:32:23.83,ENRIN,,,2962.3,2.74,,2931.24,3008.89,84.25,86.9,power & utilities,power generation and supply,,-0.19,0.01,,,,,1.06,,,,,,,,,,,,2026-03-10,,,0.43,62.6,,27.69,,,,2856.8,2819.0,-3.92,2738.35,2588.09,NaN
