Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,%ch,Low3,Initial_atr1.5sl,0d_high,W rsi,%ch_2low,Adr p - adr%,High,Lod price,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,%ch7,Lch7,7d_high,Bollinger bandwidth,Column27,Max2,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-06-30T22:23:31.355,FORTIS,956.95,1.19,-4.12,958.24,993.46,987.45,0.61,67.97,68.87,50.13,healthcare,healthcare,15.97,-1.21,0.04,-0.04,0.04,-0.05,1.65,960.05,1.84,-4.53,2.36,3.12,3.63,2026-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30T22:23:31.355,GRASIM,3100.0,0.34,-3.24,3107.53,3242.87,3186.0,0.42,26.84,42.07,62.93,textiles,textiles - manmade,17.75,0.18,0.04,0.1,0.04,0.09,1.5,3128.2,2.18,-3.65,1.84,2.12,6.24,2026-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29T12:44:49.027,M&MFIN,306.6,,,287.75,344.31,,,11.36,15.8,,financials,finance & investments,,10.65,-0.28,0.05,-0.22,0.13,,,8.45,,4.35,5.69,,2026-06-29,-6.68,,289.07,,,,,332.4,306.5,8.45,8.45,1.75,13.33,3.56,3.56,0.13,100.49,45667.5,-0.69,-3.29,0.13,0.75,660388561,1389971160,,,,,,,,,,,,
2026-06-29T12:44:49.027,LTF,298.0,,,283.78,326.44,,,23.14,25.08,,financials,finance & investments,,7.23,-0.1,0.11,-0.1,0.11,,,3.38,,3.07,4.05,,2026-06-29,-0.33,,284.33,,,,,307.7,297.65,3.38,3.38,14.81,9.14,3.02,3.02,1.62,124.78,74881.14,0.58,-0.51,1.71,3.83,851855891,2504386016,,,,,,,,,,,,
2026-06-29T12:44:49.027,ABCAPITAL,385.55,,,373.7,409.25,,,22.36,27.14,,financials,finance & investments,,6.67,0.02,0.25,0.03,0.27,,,2.0,,2.89,0.97,,2026-06-29,-1.34,,368.59,,,,,393.05,385.35,2.0,2.0,28.51,11.14,3.08,3.08,2.56,65.91,106852.78,2.29,1.51,2.76,1.8,852894356,2734206300,,,,,,,,,,,,
2026-06-29T12:44:49.027,NAZARA,303.5,,,291.62,327.26,,,59.74,35.58,,i.t,telecommunications - service provider,,0.62,0.17,0.1,0.14,0.09,,,2.16,,3.12,4.91,,2026-06-29,0.95,,288.69,,,,,307.5,301.0,6.29,6.29,23.27,9.47,3.27,3.27,2.46,38.33,11138.03,2.88,1.77,2.66,26.4,239108224,370465024,,,,,,,,,,,,
2026-06-29T12:44:49.027,MANAPPURAM,314.95,,,308.99,326.87,,,16.51,27.15,,financials,finance & investments,,0.98,-0.08,0.04,-0.01,0.05,,,2.83,,3.13,1.81,,2026-06-29,-1.11,,299.91,,,,,320.0,311.2,3.44,3.44,7.76,9.85,3.14,3.14,0.79,77.51,29917.85,3.29,3.16,0.81,38.09,640935088,939336102,,,,,,,,,,,,
2026-06-29T12:44:49.027,CHENNPETRO,1146.8,,,1134.02,1172.35,,,3.0,5.29,,energy,refineries,,-4.6,0.25,0.39,0.17,0.34,,,5.36,,4.03,4.16,,2026-06-29,4.05,,1075.01,,,,,1161.0,1101.9,5.45,5.45,59.83,46.17,4.62,4.62,1.3,71.29,16413.01,3.48,2.27,1.37,97.24,48713300,148911400,,,,,,,,,,,,
2026-06-29T12:44:49.027,JSWINFRA,323.4,,,308.8,352.61,,,40.22,45.07,,transportation,miscellaneous,,9.66,0.03,0.02,0.05,0.04,,,2.77,,3.88,2.18,,2026-06-29,-1.97,,306.94,,,,,326.9,318.1,2.77,2.77,40.81,12.55,3.6,3.6,3.25,80.93,69279.05,4.4,2.36,3.72,42.22,344081064,2100001567,,,,,,,,,,,,
2026-06-29T12:44:49.027,SHAILY,2846.3,,,2783.03,2972.84,,,81.42,77.08,,plastic products,plastics products,,-0.6,0.12,0.17,0.1,0.17,,,2.89,,4.35,2.57,,2026-06-29,-0.12,,2634.91,,,,,2904.1,2822.6,2.98,2.98,157.74,123.69,4.97,4.97,1.28,22.68,13095.82,5.51,3.48,1.35,19.16,26012493,45955093,,,,,,,,,,,,
2026-06-29T12:44:49.027,CRAFTSMAN,9347.0,,,9344.54,9351.92,,,45.07,52.65,,auto,auto ancillaries,,-0.91,0.22,0.37,0.19,0.36,,,2.35,,3.32,1.56,,2026-06-29,1.03,,8863.0,,,,,9420.0,9203.5,2.35,2.35,743.78,310.06,3.63,3.63,2.4,44.55,24198.08,5.56,5.53,2.61,46.28,14536420,26154433,,,,,,,,,,,,
2026-06-29T12:44:49.027,TRITURBINE,679.5,,,662.58,713.34,,,52.92,60.85,,industrials,electric equipment,,0.27,0.15,0.24,0.14,0.23,,,5.47,,5.33,2.88,,2026-06-29,1.52,,628.57,,,,,696.6,660.5,5.47,5.47,46.94,36.21,4.97,4.97,1.3,30.08,21278.3,6.34,6.05,1.39,52.47,140388205,317894979,,,,,,,,,,,,
2026-06-25T11:26:19.053,ASHOKLEY,159.56,,,149.95,178.77,,,18.13,22.29,,auto,automobiles - lcvs / hcvs,,2.05,-0.17,0.11,-0.2,0.08,,,2.23,,3.06,6.16,,2026-06-25,3.0,,151.65,,,,,160.0,156.51,6.1,6.1,0.59,4.88,3.05,3.05,0.12,98.47,90991.88,-4.17,-4.96,0.12,62.54,2872534030,5873854552,,,,,,,,,,,,
2026-06-25T11:26:19.053,M&MFIN,320.0,,,284.39,391.22,,,11.85,14.94,,financials,finance & investments,,3.92,-0.24,0.12,-0.28,0.09,,,3.62,,3.19,10.84,,2026-06-25,2.94,,304.53,,,,,321.95,310.7,10.98,10.98,15.45,10.2,3.14,3.14,1.52,135.02,43207.25,-0.56,-3.53,1.59,91.22,660388561,1389971160,,,,,,,,,,,,
2026-06-25T11:26:19.053,GESHIP,1499.1,,,1353.32,1790.65,,,5.12,7.26,,transportation,shipping,,7.8,0.25,0.39,0.23,0.39,,,3.55,,3.77,4.45,,2026-06-25,0.13,,1403.99,,,,,1532.5,1480.0,6.78,6.78,1.27,56.5,4.16,4.16,0.02,38.83,21375.1,1.58,-0.67,0.02,33.8,99830913,142767161,,,,,,,,,,,,
2026-06-25T11:26:19.053,IIFL,519.4,,,527.09,504.02,,,9.41,13.44,,financials,finance & investments,,-3.06,-0.17,0.03,-0.16,0.04,,,3.38,,3.63,2.41,,2026-06-25,-1.09,,490.32,,,,,530.25,512.9,4.54,4.54,39.75,18.83,3.82,3.82,2.11,42.64,22334.08,1.61,1.09,2.29,34.52,319614908,425289575,,,,,,,,,,,,
2026-06-25T11:26:19.053,LALPATHLAB,1685.0,,,1605.74,1843.51,,,53.59,35.16,,healthcare,healthcare,,3.65,0.1,0.06,0.07,0.04,,,2.33,,3.13,2.74,,2026-06-25,1.51,,1601.13,,,,,1698.6,1660.0,3.57,3.57,119.26,52.8,3.43,3.43,2.26,15.39,27814.13,2.17,1.71,2.43,47.34,78392750,167555020,,,,,,,,,,,,
2026-06-25T11:26:19.053,NAZARA,300.5,,,289.6,322.3,,,59.15,34.59,,i.t,telecommunications - service provider,,1.17,0.15,0.09,0.17,0.06,,,4.01,,3.06,3.87,,2026-06-25,2.81,,285.84,,,,,300.9,289.3,4.01,4.01,21.2,9.21,3.36,3.36,2.3,25.21,10828.69,2.25,1.7,2.48,121.66,239108224,370465024,,,,,,,,,,,,
2026-06-25T11:26:19.053,GMRAIRPORT,109.28,,,107.67,112.5,,,94.21,635.71,,miscellaneous,miscellaneous,,0.02,-0.04,0.21,-0.03,0.19,,,1.35,,2.56,2.74,,2026-06-25,1.12,,104.77,,,,,109.85,108.39,3.27,3.27,9.45,2.79,3.05,3.05,3.38,40.67,114110.85,2.52,2.09,3.7,31.88,3555596046,10558975952,,,,,,,,,,,,
2026-06-25T11:26:19.053,BELRISE,248.53,,,239.11,267.36,,,40.61,40.03,,auto,auto ancillaries,,3.1,0.36,0.5,0.41,0.48,,,2.85,,3.22,3.72,,2026-06-25,1.6,,236.33,,,,,252.0,245.02,4.3,4.3,27.66,8.01,3.36,3.36,3.45,50.25,21767.33,3.21,3.19,3.88,43.82,298495928,889879192,,,,,,,,,,,,
2026-06-25T11:26:19.053,SHAILY,2888.3,,,2808.74,3047.41,,,82.62,76.09,,plastic products,plastics products,,-3.37,0.12,0.18,0.07,0.16,,,3.04,,4.51,5.03,,2026-06-25,2.68,,2671.47,,,,,2918.0,2832.0,5.15,5.15,218.24,130.19,5.43,5.43,1.68,24.09,12927.17,4.31,3.54,1.81,43.24,26012493,45955093,,,,,,,,,,,,
2026-06-25T11:26:19.053,NAVINFLUOR,7674.0,,,7301.4,8419.2,,,46.24,59.06,,chemicals,chemicals,,4.1,0.17,0.59,0.2,0.6,,,2.04,,2.74,2.84,,2026-06-25,-0.32,,7352.88,,,,,7739.5,7585.0,3.72,3.72,688.6,210.22,3.07,3.07,3.28,16.28,39453.71,4.73,3.4,3.6,42.34,37356850,51248574,,,,,,,,,,,,
2026-06-24T23:20:05.017,RATNAVEER,182.4,8.74,-1.09,157.13,205.21,197.0,5.42,15.51,16.29,48.1,metals & mining,steel - medium / small,18.63,4.4,0.06,0.09,0.06,0.0,11.04,163.16,15.3,-12.32,5.17,11.04,8.48,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,GVT&D,5052.5,9.66,-2.96,4863.6,5441.4,5650.0,1.05,91.93,112.19,52.1,industrials,electric equipment,27.96,-2.8,0.57,0.67,0.57,0.58,5.19,4898.5,5.94,-9.36,4.57,8.7,10.66,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,FINCABLES,1136.6,7.49,-0.3,995.62,1244.38,1203.9,1.42,19.37,24.8,52.03,industrials,cables - power,21.62,4.89,0.36,0.35,0.36,0.27,6.05,1056.1,12.49,-9.28,4.73,7.59,8.77,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,HAPPYFORGE,1528.8,11.12,-0.64,1326.13,1536.27,1590.4,1.96,43.14,48.54,47.25,industrials,castings & forgings,21.97,0.17,0.23,0.44,0.23,0.35,6.77,1340.5,7.92,-9.19,3.85,7.2,5.12,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,KIMS,797.2,2.71,-1.93,764.99,827.81,818.0,1.45,188.02,134.11,54.24,healthcare,healthcare,31.48,0.14,0.1,0.1,0.1,0.08,1.74,782.8,4.11,-6.18,3.45,4.3,9.75,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,ROSSTECH,930.2,8.19,-10.33,1010.22,1030.58,1104.0,2.56,116.28,162.21,51.66,aerospace & defence,engineering,21.44,-3.8,0.39,0.39,0.39,0.36,3.92,981.9,1.01,-4.93,5.57,4.24,13.6,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,STEELCAS,307.2,16.31,-3.08,276.16,315.34,344.0,0.72,33.54,34.92,54.71,industrials,castings & forgings,17.52,4.55,0.3,0.33,0.3,0.3,2.96,287.25,7.09,-8.19,4.58,3.35,4.47,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,CENTENKA,523.7,9.97,-0.71,501.22,508.18,555.0,0.78,7.26,11.39,55.69,textiles,textiles - manmade,41.71,-2.13,0.05,0.02,0.05,0.01,1.87,495.45,0.7,-3.97,4.0,2.79,14.56,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,ADANIPORTS,1813.3,1.14,-2.93,1798.02,1859.18,1849.5,0.86,31.37,30.64,56.76,transportation,miscellaneous,20.64,0.02,0.11,0.28,0.11,0.28,1.23,1806.3,1.7,-4.11,2.13,1.75,4.98,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T23:20:05.017,INDUSINDBK,927.6,1.53,-3.85,895.04,977.36,950.55,0.52,30.39,79.36,57.93,bank,banks - private sector,16.27,3.72,0.01,0.25,0.01,0.24,1.74,920.2,4.6,-4.12,2.63,1.74,3.93,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,THEMISMED,117.36,,,101.05,149.99,,28.02,30.56,782.54,68.02,healthcare,pharmaceuticals - indian - bulk drugs & formln,33.11,-1.15,0.08,-0.14,-0.08,-0.26,,,16.15,,5.57,16.37,,2026-06-22,15.36,100.85,108.51,122.07,63.93,16.37,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,KCP,177.25,,,160.99,209.77,,1.75,6.71,10.98,66.12,building materials,cement - south india,19.74,3.24,-0.09,-0.14,-0.16,-0.18,,,10.1,,3.69,8.4,,2026-06-22,5.6,163.52,167.45,179.0,55.45,8.08,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,LXCHEM,162.91,,,149.01,190.71,,4.75,-52.89,114.56,60.27,chemicals,chemicals,19.35,1.47,-0.12,-0.27,-0.2,-0.31,,,9.33,,4.35,7.97,,2026-06-22,6.92,150.88,152.18,169.8,56.11,7.76,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,IPL,169.97,,,154.34,201.24,,1.52,15.97,15.41,60.96,chemicals,pesticides / agrochemicals - indian,24.01,2.69,-0.07,-0.23,-0.12,-0.27,,,10.13,,3.88,7.51,,2026-06-22,6.05,158.1,159.92,174.5,54.04,7.51,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,URBANCO,136.98,,,124.65,161.64,,3.33,-31.71,-82.9,65.8,i.t,miscellaneous,23.01,5.57,0.03,-0.24,-0.03,-0.28,,,9.89,,3.5,6.51,,2026-06-22,5.25,128.61,129.47,139.8,51.46,6.39,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,SRM,516.1,,,473.26,601.78,,1.03,5.47,10.12,57.3,realty,construction,15.7,2.65,-0.14,-0.1,-0.19,-0.15,,,9.05,,4.03,6.12,,2026-06-22,5.38,486.35,481.67,524.5,55.83,6.12,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,STLNETWORK,28.64,,,27.38,31.15,,0.3,-7.46,-13.9,54.8,telecom-service,telecommunications - service provider,15.8,1.41,0.18,-0.06,0.16,-0.07,,,4.59,,4.76,5.29,,2026-06-22,1.52,27.2,26.35,29.54,60.47,3.06,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,WAAREERTL,1005.1,,,945.53,1124.24,,0.8,16.81,21.52,59.41,power & utilities,engineering - turnkey services,11.14,2.71,-0.01,-0.07,-0.03,-0.09,,,6.3,,3.12,4.07,,2026-06-22,1.73,965.8,957.35,1036.0,54.31,4.07,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,LENSKART,517.0,,,497.95,555.1,,0.72,110.47,155.14,57.81,fmcg,personal care - indian,14.15,0.62,0.16,NaN,0.16,NaN,,,3.83,,2.72,3.34,,2026-06-22,0.99,500.3,493.89,525.65,56.14,2.94,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-22T16:40:55.333,SERVOTECH,102.84,,,101.82,104.88,,0.58,47.61,68.7,55.51,industrials,electric equipment,23.24,-1.11,0.23,-0.21,0.21,-0.22,,,1.0,,4.46,2.22,,2026-06-22,1.15,100.61,95.16,104.88,60.88,2.22,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T10:22:57.731,CANBK,134.5,,,126.6,150.31,,,6.67,6.76,,bank,banks - public sector,,3.44,-0.15,0.12,-0.2,0.11,,,2.34,,2.86,5.71,,2026-06-05,1.04,,128.5,,,,,136.25,133.14,5.03,5.03,0.57,3.85,3.02,3.02,0.15,42.08,120748.51,-1.62,-3.35,0.15,35.31,3362102870,9070651260,,,,,,,,,,,,
2026-06-05T10:22:57.731,IIFL,528.55,,,475.59,634.47,,,9.58,13.57,,financials,finance & investments,,6.89,-0.15,0.15,-0.17,0.16,,,2.04,,3.85,9.46,,2026-06-05,-0.33,,498.68,,,,,532.95,522.3,7.67,7.67,68.77,20.34,4.05,4.05,3.38,16.34,22553.11,1.57,-0.28,3.89,30.72,319614908,425289575,,,,,,,,,,,,
2026-06-05T10:22:57.731,GMRAIRPORT,102.79,,,95.92,116.54,,,88.61,599.94,,miscellaneous,miscellaneous,,2.62,-0.1,0.08,-0.13,0.07,,,1.56,,3.46,5.72,,2026-06-05,0.78,,97.88,,,,,103.95,102.35,6.88,6.88,7.23,3.56,3.09,3.09,2.03,36.8,107691.0,2.4,0.59,2.19,12.37,3555596046,10558975952,,,,,,,,,,,,
2026-06-05T10:22:57.731,AMBER,7699.5,,,7112.87,8872.75,,,50.6,147.64,,consumer discretionary,air-conditioners,,4.48,0.01,-0.1,-0.01,-0.11,,,1.79,,3.67,4.66,,2026-06-05,1.08,,7231.71,,,,,7725.0,7589.0,3.55,3.55,169.18,282.28,4.32,4.32,0.6,14.93,26805.49,2.74,2.23,0.61,39.15,21758430,35191667,,,,,,,,,,,,
2026-06-05T10:22:57.731,RBLBANK,352.2,,,338.45,379.71,,,22.23,24.67,,bank,banks - private sector,,3.17,0.07,0.29,0.07,0.3,,,1.37,,2.88,4.49,,2026-06-05,-0.44,,336.31,,,,,356.1,351.3,3.11,3.11,27.25,10.15,3.03,3.03,2.69,23.21,21865.69,3.65,2.58,2.91,8.87,618111404,618111404,,,,,,,,,,,,
2026-06-05T10:22:57.731,KEI,5345.0,,,5220.35,5594.31,,,44.93,55.11,,industrials,cables - power,,-0.33,0.18,0.25,0.16,0.24,,,1.68,,3.0,3.07,,2026-06-05,0.93,,5087.37,,,,,5388.0,5299.0,3.9,3.9,521.58,160.11,3.17,3.17,3.26,14.82,50630.08,4.59,3.79,3.61,28.73,62139603,95600595,,,,,,,,,,,,
2026-06-05T10:22:57.731,TITAGARH,852.9,,,799.61,959.49,,,53.71,68.68,,industrials,engineering,,8.37,-0.01,-0.13,-0.02,-0.11,,,2.13,,3.83,1.9,,2026-06-05,-1.28,,804.46,,,,,866.2,848.1,2.17,2.17,105.3,32.71,3.95,3.95,3.22,10.49,11635.81,4.75,2.91,3.67,14.68,80186907,134673768,,,,,,,,,,,,
2026-06-05T10:22:57.731,APARINDS,13808.0,,,12870.04,15683.93,,,54.72,56.37,,industrials,electric equipment,,6.05,0.46,0.49,0.41,0.48,,,3.8,,4.39,4.05,,2026-06-05,0.72,,12958.38,,,,,14174.0,13655.0,5.56,5.56,1956.21,605.88,4.37,4.37,3.23,29.18,55066.74,6.23,5.95,3.76,25.25,16964012,40168315,,,,,,,,,,,,
2026-06-05T10:22:57.731,CUMMINSIND,5816.0,,,5620.62,6206.77,,,62.06,67.93,,industrials,engines,,2.36,0.19,0.36,0.17,0.36,,,1.25,,3.11,2.81,,2026-06-05,0.49,,5563.32,,,,,5869.0,5796.5,3.65,3.65,628.99,180.66,3.11,3.11,3.48,7.55,160429.5,6.3,5.03,3.9,10.79,135828000,277200000,,,,,,,,,,,,
2026-06-05T10:22:57.731,AZAD,2215.2,,,1970.42,2704.76,,,99.43,107.24,,aerospace & defence,engineering,,6.7,0.24,0.33,0.22,0.33,,,2.14,,4.51,8.38,,2026-06-05,0.67,,2065.27,,,,,2242.9,2196.0,7.76,7.76,287.17,99.89,5.4,5.4,2.87,24.43,14211.21,7.96,6.18,3.3,19.22,28517503,64581743,,,,,,,,,,,,
2026-06-01T07:07:08.0,ANGELONE,337.3,,,308.24,347.76,,,23.96,4.88,63.94,financials,finance & investments,21.42,-1.41,0.06,0.4,0.01,0.3,7.93,303.9,6.41,-5.54,4.0,9.92,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,7.01,-2.06,351.0,20.31,,,,,,,,
2026-06-01T07:07:08.0,SUPRIYA,968.7,,,695.34,745.86,,,39.25,42.03,63.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.41,-0.81,-0.16,0.05,-0.21,-0.0,4.48,689.7,3.63,-3.36,4.0,8.2,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,34.43,-1.33,968.7,12.47,,,,,,,,
2026-06-01T07:07:08.0,SJS,2105.2,,,1947.99,2016.61,,,34.72,39.01,63.25,auto,plastics products,28.85,-4.41,0.05,0.44,-0.03,0.36,6.46,1862.1,1.76,-4.85,3.9,7.13,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,6.94,-3.03,2119.9,16.08,,,,,,,,
2026-06-01T07:07:08.0,VISHNU,579.1,,,583.7,612.5,,,28.84,28.23,59.46,chemicals,chemicals,26.43,-0.39,0.13,0.18,0.07,0.14,2.86,581.45,2.47,-2.81,3.5,5.49,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,3.65,-5.34,619.95,13.5,,,,,,,,
2026-06-01T07:07:08.0,KRISHANA,668.1,,,670.2,693.2,,,12.43,22.93,60.46,chemicals,fertilizers,33.17,-1.39,0.21,0.12,0.18,0.09,3.15,660.85,1.72,-3.86,4.26,5.19,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,5.4,-4.36,718.5,19.21,,,,,,,,
2026-06-01T07:07:08.0,MOTHERSON,145.74,,,126.19,136.79,,,25.66,37.37,59.17,auto,auto ancillaries,21.05,2.24,0.1,0.31,0.07,0.29,1.91,129.02,4.2,-2.58,3.37,5.07,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,15.42,-1.51,151.77,12.64,,,,,,,,
2026-06-01T07:07:08.0,NIVABUPA,83.5,,,80.41,81.61,,,11.16,117.61,57.46,financials,finance & investments,31.09,-0.89,-0.04,-0.05,-0.05,-0.06,1.66,79.69,0.75,-1.43,3.58,3.78,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,6.73,-1.25,86.46,9.5,,,,,,,,
2026-06-01T07:07:08.0,TIMKEN,3630.4,,,3461.47,3614.53,,,43.12,65.83,53.52,industrials,bearings,19.46,-1.08,0.04,0.17,0.03,0.13,3.33,3424.1,2.21,0.02,3.36,3.72,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,6.7,-0.89,3775.0,5.67,,,,,,,,
2026-06-01T07:07:08.0,EMCURE,1696.0,,,1656.66,1763.74,,,33.02,34.78,57.35,healthcare,pharmaceuticals - indian - bulk drugs & formln,18.23,1.46,0.13,0.2,0.12,0.18,1.75,1680.8,3.23,-2.79,3.46,3.03,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,2.79,-2.06,1757.9,6.46,,,,,,,,
2026-06-01T07:07:08.0,HNDFDS,518.75,,,519.17,526.43,,,37.81,42.91,55.75,fmcg,diversified - large,23.32,-1.51,-0.12,-0.04,-0.13,-0.05,2.24,511.35,0.7,0.33,3.01,2.39,,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,5.06,-2.62,549.25,6.61,,,,,,,,
2026-05-31T23:05:29.276,ANGELONE,337.3,,,308.24,347.76,,,23.96,4.88,63.94,financials,finance & investments,21.42,-1.41,0.06,0.4,0.01,0.3,7.93,303.9,6.41,-5.54,4.0,9.92,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,7.01,-2.06,351.0,20.31,,,,,,,,
2026-05-31T23:05:29.276,SUPRIYA,968.7,,,695.34,745.86,,,39.25,42.03,63.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.41,-0.81,-0.16,0.05,-0.21,-0.0,4.48,689.7,3.63,-3.36,4.0,8.2,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,34.43,-1.33,968.7,12.47,,,,,,,,
2026-05-31T23:05:29.276,SJS,2105.2,,,1947.99,2016.61,,,34.72,39.01,63.25,auto,plastics products,28.85,-4.41,0.05,0.44,-0.03,0.36,6.46,1862.1,1.76,-4.85,3.9,7.13,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,6.94,-3.03,2119.9,16.08,,,,,,,,
2026-05-31T23:05:29.276,VISHNU,579.1,,,583.7,612.5,,,28.84,28.23,59.46,chemicals,chemicals,26.43,-0.39,0.13,0.18,0.07,0.14,2.86,581.45,2.47,-2.81,3.5,5.49,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,3.65,-5.34,619.95,13.5,,,,,,,,
2026-05-31T23:05:29.276,KRISHANA,668.1,,,670.2,693.2,,,12.43,22.93,60.46,chemicals,fertilizers,33.17,-1.39,0.21,0.12,0.18,0.09,3.15,660.85,1.72,-3.86,4.26,5.19,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,5.4,-4.36,718.5,19.21,,,,,,,,
2026-05-31T23:05:29.276,MOTHERSON,145.74,,,126.19,136.79,,,25.66,37.37,59.17,auto,auto ancillaries,21.05,2.24,0.1,0.31,0.07,0.29,1.91,129.02,4.2,-2.58,3.37,5.07,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,15.42,-1.51,151.77,12.64,,,,,,,,
2026-05-31T23:05:29.276,NIVABUPA,83.5,,,80.41,81.61,,,11.16,117.61,57.46,financials,finance & investments,31.09,-0.89,-0.04,-0.05,-0.05,-0.06,1.66,79.69,0.75,-1.43,3.58,3.78,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,6.73,-1.25,86.46,9.5,,,,,,,,
2026-05-31T23:05:29.276,TIMKEN,3630.4,,,3461.47,3614.53,,,43.12,65.83,53.52,industrials,bearings,19.46,-1.08,0.04,0.17,0.03,0.13,3.33,3424.1,2.21,0.02,3.36,3.72,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,6.7,-0.89,3775.0,5.67,,,,,,,,
2026-05-31T23:05:29.276,EMCURE,1696.0,,,1656.66,1763.74,,,33.02,34.78,57.35,healthcare,pharmaceuticals - indian - bulk drugs & formln,18.23,1.46,0.13,0.2,0.12,0.18,1.75,1680.8,3.23,-2.79,3.46,3.03,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,2.79,-2.06,1757.9,6.46,,,,,,,,
2026-05-31T23:05:29.276,HNDFDS,518.75,,,519.17,526.43,,,37.81,42.91,55.75,fmcg,diversified - large,23.32,-1.51,-0.12,-0.04,-0.13,-0.05,2.24,511.35,0.7,0.33,3.01,2.39,,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,5.06,-2.62,549.25,6.61,,,,,,,,
2026-05-30T23:04:08.252,ANGELONE,337.3,,,308.24,347.76,,,23.96,4.88,63.94,financials,finance & investments,21.42,-1.41,0.06,0.4,0.01,0.3,7.93,303.9,6.41,-5.54,4.0,9.92,,2026-05-30,,,,,,,,,,,,,,,,,,,,,,,,,7.01,-2.06,351.0,20.31,,,,,,,,
2026-05-30T23:04:08.252,SUPRIYA,968.7,,,695.34,745.86,,,39.25,42.03,63.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.41,-0.81,-0.16,0.05,-0.21,-0.0,4.48,689.7,3.63,-3.36,4.0,8.2,,2026-05-30,,,,,,,,,,,,,,,,,,,,,,,,,34.43,-1.33,968.7,12.47,,,,,,,,
