Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Lod dist%,Vars,Smavars,Market_cap,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,From52wh,3d range,5d
2026-04-13T23:37:38.606,PAYTM,1113.45,1082.5,1106.7,-1.53,1036.96,1015.29,1289.51,78.6,-416.24,i.t,miscellaneous,10.72,-0.18,0.0,-0.18,0.02,2.86,2.86,2.86,4.35,2.24,12.21,48.18,4.13,0.25,64.73,71874.62,0.65,-0.65,0.26,50.23,6.39539256e8,639539256,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,ABCAPITAL,340.5,325.0,337.45,-1.3,317.31,303.1,406.14,23.3,25.5,financials,finance & investments,14.45,0.06,0.25,0.05,0.27,4.77,4.77,4.77,4.29,3.83,6.69,14.49,3.67,0.46,36.97,89564.33,1.25,1.06,0.47,85.92,8.24806142e8,2619606094,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,BOSCHLTD,37385.0,36420.0,36615.0,-1.92,34775.28,32148.72,45547.56,50.69,39.94,auto,auto ancillaries,21.85,-0.13,-0.07,-0.11,-0.05,2.65,2.65,2.65,3.8,2.21,2644.5,1393.11,3.56,1.9,169.21,110099.76,1.83,-0.23,2.05,14.0,8.688416e6,29493640,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,APOLLO,235.69,227.69,232.47,-2.15,214.2,193.87,309.68,84.23,89.99,aerospace & defence,electronics - components,28.02,-0.33,0.31,-0.35,0.34,3.51,3.51,3.51,5.61,12.24,9.94,13.04,5.08,0.76,128.19,8488.2,2.18,1.17,0.8,36.66,1.7156824e8,357292440,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,GMRAIRPORT,95.34,91.6,94.92,-0.35,89.61,87.64,109.48,197.75,-272.14,miscellaneous,miscellaneous,10.18,-0.03,0.02,-0.04,0.03,4.08,4.08,4.08,3.73,3.62,0.34,3.54,3.68,0.1,100.03,100574.25,2.26,1.13,0.1,93.72,3.564696146e9,10558975952,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,HBLENGINE,754.7,706.0,751.95,2.92,702.26,661.56,932.74,23.65,25.43,auto,auto ancillaries,13.13,-0.22,0.27,-0.24,0.24,6.9,6.9,6.9,4.6,6.51,43.7,34.55,4.45,1.26,150.31,20253.25,2.5,0.02,1.34,132.98,1.13342637e8,277194946,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,RADICO,2822.7,2710.0,2807.7,0.54,2650.24,2609.85,3203.4,60.67,72.29,fmcg,breweries & distilleries,5.11,-0.14,0.0,-0.15,0.0,4.16,4.16,4.16,3.7,4.07,78.62,103.77,3.81,0.76,69.68,37392.43,2.7,1.72,0.78,94.15,8.0063671e7,133893489,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,AUBANK,981.95,948.1,979.05,-0.28,927.1,877.36,1182.43,27.38,31.64,bank,banks - private sector,13.27,0.18,0.29,0.18,0.3,3.57,3.57,3.57,3.71,3.26,28.73,36.37,3.47,0.79,45.11,73358.2,3.01,2.1,0.81,85.09,5.76882306e8,747180718,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,OLECTRA,1238.9,1173.55,1213.15,2.44,1126.03,1062.7,1514.06,53.68,67.98,auto,automobiles - lcvs / hcvs,10.99,-0.26,-0.21,-0.29,-0.23,9.21,9.21,5.57,5.41,13.38,194.93,65.66,6.0,2.97,282.74,9720.41,3.22,0.81,3.54,60.31,4.1027737e7,82080737,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,ADANIPORTS,1477.9,1421.0,1465.3,-0.68,1389.09,1346.38,1703.13,26.09,25.56,transportation,miscellaneous,9.54,-0.04,0.01,-0.03,0.02,4.0,4.0,4.0,3.68,3.54,10.64,53.9,3.07,0.2,121.66,339903.09,3.33,2.19,0.2,82.2,7.3676286e8,2303959098,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,NMDC,86.4,83.12,85.81,0.87,81.73,79.0,99.44,10.73,10.84,metals & mining,mining / minerals / metals,8.73,0.03,0.16,-0.01,0.15,3.95,3.95,3.95,3.17,4.0,5.07,2.72,3.25,1.87,104.47,74791.99,4.6,4.19,1.99,99.03,3.446916837e9,8791817550,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,NYKAA,259.39,251.37,256.96,-0.98,244.54,240.3,290.29,292.0,529.57,i.t,trading,8.82,-0.11,0.17,-0.1,0.18,3.19,3.19,3.19,3.22,2.22,2.37,8.27,3.19,0.29,43.01,74279.63,4.94,3.12,0.29,67.6,1.371131614e9,2862523756,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,CUPID,93.2,90.22,92.45,-1.37,86.21,85.86,105.64,18.94,30.14,fmcg,personal care - indian,11.95,0.73,2.02,0.78,2.07,3.3,3.3,3.3,4.16,2.47,8.69,3.84,4.47,2.26,37.62,12603.5,5.1,4.14,2.5,58.05,7.25671153e8,1344660700,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,BHEL,293.0,276.49,287.77,1.07,271.23,253.37,356.57,64.23,121.67,industrials,electric equipment,13.0,0.11,0.16,0.09,0.15,5.97,5.97,5.97,4.25,9.1,26.94,12.22,4.07,2.2,295.01,99137.83,5.12,3.93,2.43,92.31,1.456622768e9,3482063355,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,TATAINVEST,737.95,644.4,713.2,7.14,667.82,573.78,992.04,119.66,16.32,financials,finance & investments,15.1,-0.29,0.04,-0.33,-0.03,15.3,15.3,14.52,5.2,16.69,83.93,37.07,4.35,2.26,804.54,33678.76,5.23,1.45,2.57,185.6,1.3466349e8,505952960,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,LAURUSLABS,1092.8,1072.55,1087.8,-0.96,1034.59,1025.25,1212.9,58.23,70.23,healthcare,pharmaceuticals - indian - bulk drugs & formln,8.13,0.14,0.26,0.16,0.27,1.89,1.89,1.89,3.09,1.42,72.34,33.61,3.39,2.15,77.9,59295.15,5.44,3.68,2.31,45.38,3.91424864e8,539856582,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,LT,3971.7,3815.6,3954.3,-0.14,3749.91,3571.49,4719.92,42.3,33.5,realty,engineering - turnkey services,14.08,-0.04,0.11,-0.04,0.11,4.09,4.09,4.09,3.64,3.64,36.57,143.9,3.29,0.25,132.94,544716.27,5.5,3.5,0.26,96.39,1.375580872e9,1375580872,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,ZYDUSWELL,552.4,489.0,517.8,5.73,478.74,472.87,607.65,-103.56,11.08,fmcg,food - processing - indian,5.24,0.05,0.19,-0.01,0.13,14.36,14.36,12.97,6.24,8.26,97.81,32.31,6.93,3.03,968.33,15581.92,5.73,4.19,3.73,89.13,9.6609675e7,318160720,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,JSWENERGY,515.6,472.45,509.6,4.24,481.64,479.36,570.08,52.86,37.46,power & utilities,power generation and supply,1.27,-0.14,-0.05,-0.18,-0.09,9.13,9.13,9.13,4.09,7.86,23.98,20.83,3.87,1.15,257.87,85439.66,6.33,5.22,1.21,178.35,5.37172638e8,1747768451,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,GUJALKALI,679.7,595.0,639.6,3.5,581.96,608.04,702.72,-58.79,-528.16,chemicals,chemicals,3.61,0.04,0.04,0.01,0.01,14.24,14.24,14.24,7.27,10.26,139.95,46.52,9.04,3.01,38.24,4538.03,6.89,4.43,3.85,95.87,3.8716249e7,73436928,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,WAAREEENER,3381.8,3220.0,3334.8,1.63,3152.66,3179.0,3646.39,22.56,28.83,industrials,electric equipment,2.08,-0.08,0.01,-0.1,-0.01,5.68,5.68,5.02,3.61,7.06,374.28,120.25,4.31,3.11,154.53,94386.49,7.34,7.13,3.51,95.47,1.02908792e8,287640905,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,KEI,4499.0,4301.0,4458.7,-0.01,4181.9,4002.35,5371.39,45.37,49.51,industrials,cables - power,13.5,-0.04,0.11,-0.04,0.11,4.6,4.6,4.6,4.27,3.67,8.79,190.32,3.85,0.05,77.92,42628.31,7.47,5.39,0.05,82.86,6.2139603e7,95600595,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,GALLANTT,692.0,645.0,678.85,3.09,629.34,591.6,853.35,40.8,33.26,metals & mining,steel - medium / small,15.93,-0.05,0.03,-0.09,0.0,7.29,7.29,7.29,5.98,5.25,114.06,40.59,5.92,2.81,146.59,15888.35,7.54,5.27,3.38,83.4,7.2788269e7,241280945,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,CGPOWER,727.95,705.2,716.1,-2.05,678.58,672.75,802.79,98.91,101.97,industrials,electric equipment,8.76,-0.12,0.05,-0.12,0.07,3.23,3.23,3.23,3.47,1.55,26.85,24.87,3.5,1.08,61.74,115138.57,7.57,7.47,1.12,43.83,6.87202648e8,1574867609,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,DMART,4477.2,4284.2,4448.0,1.08,4247.16,4253.08,4837.84,84.56,99.95,consumer discretionary,trading,5.36,-0.05,0.08,-0.07,0.07,4.5,4.5,4.5,3.41,3.82,508.49,151.63,3.52,3.35,148.88,286361.59,7.65,7.1,3.79,108.03,1.64943912e8,650733068,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,ENRIN,2885.0,2762.5,2849.2,1.27,2694.59,2565.03,3417.53,81.04,84.8,power & utilities,power generation and supply,9.39,-0.19,-0.08,-0.21,-0.09,4.43,4.43,4.43,3.54,7.24,100.74,100.78,3.52,1.0,76.72,100194.5,7.73,7.4,1.04,86.03,8.9030592e7,356120505,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,TATAPOWER,417.0,390.25,409.55,2.55,391.47,384.44,459.78,42.48,33.67,power & utilities,power generation and supply,2.98,-0.03,0.0,-0.06,-0.02,6.85,6.85,6.85,3.15,4.95,28.63,12.92,3.38,2.22,301.19,127605.88,8.3,7.04,2.38,149.42,1.698081982e9,3195339547,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,ADANIENSOL,1187.25,1114.2,1175.3,1.5,1105.08,988.95,1547.99,63.88,61.56,power & utilities,power generation and supply,13.48,0.17,0.39,0.14,0.37,10.0,10.0,6.56,4.66,11.64,177.47,54.81,4.55,3.24,212.63,139096.52,8.33,4.8,3.81,111.48,3.27599255e8,1201282642,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,HFCL,89.8,81.69,86.0,1.9,80.23,72.65,112.69,32.09,234.44,telecom,cables - telephone,14.66,0.04,0.1,0.04,0.08,11.91,11.91,9.93,5.27,14.29,14.86,4.53,5.16,3.28,313.82,12918.28,8.5,7.0,3.97,95.15,1.097557869e9,1530602463,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,AMBER,7315.0,7007.0,7178.5,-0.92,6710.13,6252.18,9031.13,-231.56,151.35,consumer discretionary,air-conditioners,14.94,-0.2,-0.05,-0.2,-0.04,4.91,4.91,4.4,4.64,6.51,139.02,333.31,4.49,0.42,133.97,25482.14,8.6,6.22,0.43,51.45,2.1738805e7,35172042,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,BELRISE,207.8,199.24,204.42,-0.81,192.78,190.01,233.24,35.24,32.87,auto,auto ancillaries,9.52,0.21,0.51,0.2,0.52,4.3,4.3,4.3,3.81,5.7,18.48,7.79,4.06,2.37,91.5,18339.52,8.66,6.71,2.61,66.53,2.98495928e8,889879192,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,CUMMINSIND,5116.8,4982.0,4991.4,-2.87,4738.64,4616.58,5741.05,71.18,63.54,industrials,engines,8.78,0.16,0.37,0.19,0.41,4.24,4.24,2.71,3.51,4.75,388.42,175.09,3.52,2.22,106.6,142444.76,9.14,8.58,2.41,5.37,1.35828e8,277200000,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,PFOCUS,342.5,327.45,337.55,0.91,309.27,331.31,350.03,92.73,-72.09,realty,miscellaneous,-3.14,0.85,1.21,0.84,1.19,9.74,9.74,4.6,6.12,8.15,57.03,20.65,6.65,2.76,23.77,25956.88,9.43,8.76,3.32,48.92,3.04457639e8,775990547,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,NATCOPHARM,1093.9,1070.0,1077.25,-2.44,1017.4,1027.44,1176.86,31.83,12.7,healthcare,pharmaceuticals - indian - bulk drugs & formln,10.85,0.17,0.08,0.24,0.11,2.23,2.23,2.23,3.84,0.68,134.76,41.31,4.0,3.26,30.79,19777.31,9.65,8.2,3.73,17.55,9.0479744e7,179109870,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,QPOWER,999.0,946.0,993.3,3.24,919.26,867.21,1245.47,49.37,68.92,industrials,electric equipment,14.88,-0.08,0.23,-0.13,0.19,5.6,5.6,5.6,5.27,10.0,165.36,52.33,5.47,3.16,104.22,7450.9,10.93,7.68,3.79,90.39,2.020464e7,77444100,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,MTARTECH,4446.9,4094.8,4397.4,5.36,4071.47,3709.08,5774.04,97.46,202.22,aerospace & defence,engineering,17.2,1.15,1.83,0.96,1.69,8.6,8.6,8.6,5.7,7.78,815.7,250.44,5.49,3.26,135.06,12838.44,11.35,11.31,4.0,120.83,2.134861e7,30759591,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,AVANTIFEED,1457.4,1404.1,1417.0,-2.89,1299.0,1212.8,1825.39,29.52,30.73,fmcg,food - processing - indian,10.98,1.02,0.88,1.07,0.94,12.97,12.97,3.8,5.96,12.25,212.53,84.4,5.95,2.52,71.09,19879.6,11.6,10.68,2.96,15.29,7.7350477e7,136245630,2026-04-13,,,,,,,,,,,,,,,,
2026-04-13T23:37:38.606,APARINDS,11329.5,10929.5,11115.0,-2.0,10334.76,9982.86,13379.27,53.43,46.8,industrials,electric equipment,12.7,0.22,0.2,0.23,0.22,4.65,4.65,3.66,4.89,6.4,1272.56,542.98,5.16,2.34,86.01,45558.9,11.9,10.13,2.65,34.16,1.6964012e7,40168315,2026-04-13,,,,,,,,,,,,,,,,
2026-04-02T07:18:55.309,IPCALAB,1620.0,1500.3,1508.2,-5.81,1420.7,1532.42,1459.76,29.32,42.06,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.77,0.04,0.0,0.11,0.06,7.98,7.98,7.98,4.42,0.53,13.54,66.69,3.79,0.2,247.51,,,,,,,,2026-04-02,11.85,5.37,6.63,38263.67,,,,,,,,,,,,
2026-04-02T07:18:55.309,ADANIPOWER,158.15,153.44,157.11,4.44,148.29,150.11,171.11,30.45,8.7,power & utilities,power generation and supply,0.7,0.0,0.26,-0.06,0.2,6.0,6.0,3.07,4.12,5.3,12.84,6.48,4.17,1.98,196.33,,,,,,,,2026-04-02,56.67,6.77,4.67,302981.84,,,,,,,,,,,,
2026-04-02T07:18:55.309,WHEELS,1044.0,977.35,987.55,-0.97,913.89,997.61,967.42,16.73,17.81,auto,auto ancillaries,1.72,0.01,0.18,0.01,0.19,6.82,6.82,6.82,5.97,1.04,101.27,58.98,5.58,1.72,188.91,,,,,,,,2026-04-02,17.29,10.01,6.64,2412.88,,,,,,,,,,,,
2026-04-02T07:18:55.309,AVL,487.5,458.0,468.05,-2.1,439.34,445.17,513.81,55.19,54.17,consumer discretionary,trading,7.29,-0.23,0.22,-0.21,0.25,6.44,6.44,6.44,4.33,2.19,-13.46,20.28,4.33,-0.66,137.88,,,,,,,,2026-04-02,49.55,4.56,3.6,6044.31,,,,,,,,,,,,
2026-04-02T07:18:55.309,COALINDIA,464.85,446.8,449.4,-0.23,429.38,451.76,444.68,9.68,9.28,metals & mining,mining / minerals / metals,-2.52,0.06,0.12,0.06,0.13,4.91,4.91,4.04,3.22,1.89,13.11,14.46,3.19,0.91,135.24,,,,,,,,2026-04-02,17.98,7.13,8.97,276953.01,,,,,,,,,,,,
2026-04-02T07:18:55.309,APARINDS,10350.0,9682.0,9774.5,-1.08,8996.05,9267.07,10789.36,46.98,40.33,industrials,electric equipment,6.16,0.1,0.05,0.08,0.06,6.9,6.9,6.9,5.9,0.96,402.18,576.28,5.39,0.7,128.6,,,,,,,,2026-04-02,16.05,11.83,7.74,39262.52,,,,,,,,,,,,
2026-04-02T07:18:55.309,CHENNPETRO,1026.85,975.6,1017.85,5.22,922.93,978.31,1096.93,3.78,7.05,energy,refineries,-4.08,0.24,0.31,0.16,0.25,9.0,9.0,5.25,7.17,8.49,96.28,72.97,7.97,1.32,127.18,,,,,,,,2026-04-02,57.9,8.75,8.68,15156.95,,,,,,,,,,,,
2026-04-02T07:18:55.309,GESHIP,1491.9,1435.5,1460.1,3.21,1373.45,1406.21,1567.89,6.41,9.22,transportation,shipping,-1.32,0.35,0.43,0.33,0.38,7.4,7.4,3.93,4.36,5.11,148.55,63.6,4.57,2.34,120.54,,,,,,,,2026-04-02,38.68,12.89,12.32,20845.43,,,,,,,,,,,,
2026-04-02T07:18:55.309,DELHIVERY,441.0,427.0,431.4,3.53,409.46,405.3,483.6,203.49,211.47,transportation,miscellaneous,2.22,-0.12,-0.01,-0.13,-0.04,7.18,7.18,3.28,3.7,4.85,9.83,15.95,3.36,0.62,116.13,,,,,,,,2026-04-02,27.59,6.86,5.6,32272.85,,,,,,,,,,,,
2026-04-02T07:18:55.309,ATHERENERG,783.85,753.0,771.05,2.26,717.48,742.27,828.61,-86.83,-37.93,auto,automobiles - scooters and 3 - wheelers,2.12,0.26,1.19,0.19,1.15,5.62,5.62,4.1,5.21,3.89,72.99,40.2,5.04,1.82,107.62,,,,,,,,2026-04-02,44.91,10.02,6.32,29441.86,,,,,,,,,,,,
2026-04-02T07:18:55.309,KTKBANK,233.41,226.0,230.17,3.23,215.21,224.18,242.15,7.48,7.53,bank,banks - private sector,-0.68,0.23,0.15,0.19,0.12,5.22,5.22,3.28,4.84,4.38,24.45,11.14,5.1,2.19,106.84,,,,,,,,2026-04-02,37.43,9.45,7.31,8703.66,,,,,,,,,,,,
2026-04-02T07:18:55.309,ENTERO,1276.5,1221.5,1246.6,-0.1,1169.04,1136.36,1467.08,49.08,48.11,healthcare,trading,9.24,0.03,0.01,0.06,0.01,8.04,8.04,4.5,4.36,5.51,135.22,54.41,4.44,2.48,98.88,,,,,,,,2026-04-02,46.13,6.53,5.8,5424.07,,,,,,,,,,,,
2026-04-02T07:18:55.309,IMFA,1286.9,1220.5,1231.8,2.44,1135.1,1163.55,1368.31,12.66,18.04,metals & mining,mining / minerals / metals,2.41,0.02,0.53,-0.02,0.5,8.69,8.69,5.44,5.29,4.04,-16.48,65.2,5.19,-0.25,98.86,,,,,,,,2026-04-02,17.33,5.54,2.95,6646.07,,,,,,,,,,,,
2026-04-02T07:18:55.309,WAAREEENER,3220.0,3041.1,3089.2,-0.66,2895.03,3011.76,3244.08,20.9,27.14,industrials,electric equipment,3.14,-0.15,-0.09,-0.13,-0.09,6.83,6.83,5.88,4.46,2.5,209.51,137.67,4.09,1.52,97.45,,,,,,,,2026-04-02,34.94,8.85,4.09,88858.03,,,,,,,,,,,,
2026-04-02T07:18:55.309,SYRMA,818.9,791.4,797.6,3.17,739.46,738.86,915.09,37.41,52.37,consumer discretionary,electronics - components,5.89,-0.04,0.11,-0.11,0.07,6.92,6.92,3.47,5.27,4.14,12.53,42.07,4.62,0.3,96.0,,,,,,,,2026-04-02,14.74,6.18,4.41,15380.16,,,,,,,,,,,,
2026-04-02T07:18:55.309,TDPOWERSYS,886.8,856.5,862.6,1.32,801.49,804.56,978.68,59.74,61.31,industrials,electric equipment,4.86,0.35,0.68,0.35,0.66,6.08,6.08,3.54,4.71,3.18,52.94,40.64,4.84,1.3,95.85,,,,,,,,2026-04-02,15.01,9.74,8.07,13475.09,,,,,,,,,,,,
2026-04-02T07:18:55.309,AVALON,974.5,927.3,936.85,0.95,864.61,880.63,1049.29,47.9,64.83,consumer discretionary,electronics - components,4.73,-0.15,0.03,-0.16,0.02,6.95,6.95,5.09,5.34,2.81,-12.81,49.99,5.14,-0.26,93.5,,,,,,,,2026-04-02,19.11,4.53,4.93,6254.31,,,,,,,,,,,,
2026-04-02T07:18:55.309,JAYNECOIND,76.5,73.1,75.01,4.84,69.25,68.66,87.71,24.67,19.48,metals & mining,steel - large,4.03,0.03,0.42,-0.04,0.35,7.59,7.59,4.65,5.36,5.5,-0.01,4.02,4.92,-0.0,82.32,,,,,,,,2026-04-02,47.51,3.0,2.82,7283.46,,,,,,,,,,,,
2026-04-02T07:18:55.309,SMSPHARMA,404.9,382.05,392.75,4.78,360.38,374.46,429.32,37.91,38.73,healthcare,pharmaceuticals - indian - bulk drugs,-1.26,0.47,0.55,0.4,0.48,9.14,9.14,5.98,6.07,5.86,38.28,23.84,5.87,1.61,77.71,,,,,,,,2026-04-02,44.88,8.34,8.61,3678.18,,,,,,,,,,,,
2026-04-02T07:18:55.309,BELRISE,195.12,188.5,189.34,1.8,177.13,181.39,205.23,32.64,30.2,auto,auto ancillaries,2.28,0.11,0.49,0.07,0.47,5.69,5.69,3.51,4.64,2.56,8.26,8.78,4.38,0.94,71.19,,,,,,,,2026-04-02,9.56,7.65,6.35,16848.97,,,,,,,,,,,,
